algorithm,bundle,scale,seed,eval_budget,best_obj,current_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,steps,reward_sum,worker_python_executable,worker_numpy_version,worker_integrity_ok
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,69,120,523.5412056091019,523.5412056091019,120,120,22352,0,True,4.375,120,49.30848838481717,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,70,120,937.4786133311258,937.4786133311258,120,120,83244,0,True,15.812000000034459,120,51.25843970756341,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,71,120,1165.868407752017,1176.3467412128684,120,120,90512,0,True,15.172000000020489,120,40.31979653511008,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,72,120,1114.9457595655565,1128.083425591201,120,120,92870,0,True,15.515999999945052,120,35.932868096926896,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,73,120,600.6276595972234,600.9116125466647,120,120,27018,0,True,4.813000000081956,120,26.424925703724107,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,74,120,490.184403839737,490.184403839737,120,120,24738,0,True,4.75,120,47.38586886399309,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,75,120,471.53933335579967,471.53933335579967,120,120,20949,0,True,4.233999999938533,120,37.12473171390795,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,76,120,597.4876805142646,597.4876805142646,120,120,26886,0,True,4.719000000040978,120,34.049879556934194,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,77,120,519.154662333424,519.154662333424,120,120,24499,0,True,6.202999999979511,120,36.401887654111775,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,78,120,523.5412056091019,527.7848588525267,120,120,24570,0,True,4.687999999965541,120,48.34241339874022,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,79,120,953.4548064661338,970.9655202769133,120,120,105373,0,True,21.0,120,50.497276514713086,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,80,120,1152.8605060399273,1156.473911007081,120,120,95894,0,True,17.34299999999348,120,41.08423243206135,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,81,120,1070.2583730651945,1071.8587131606694,120,120,99303,0,True,17.625,120,41.27835971738531,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,82,120,590.5108594798485,590.5108594798485,120,120,28703,0,True,5.516000000061467,120,28.647993981694867,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,83,120,518.7992192018963,522.056011331085,120,120,25610,0,True,5.047000000020489,120,40.08549011743263,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,84,120,476.6538579805703,476.6538579805703,120,120,22648,0,True,4.843999999924563,120,34.769735060728074,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,85,120,584.7134433120805,584.7134433120805,120,120,30303,0,True,7.312000000034459,120,37.664948999017795,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,86,120,538.9329650923227,539.3084602728636,120,120,26724,0,True,5.452999999979511,120,32.35918464034505,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,87,120,523.5412056091019,523.5412056091019,120,120,22844,0,True,4.782000000006519,120,49.06342628380141,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,88,120,964.299410757188,964.299410757188,120,120,96015,0,True,19.125,120,51.40298338790458,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,89,120,1156.3080971017241,1156.3080971017241,120,120,83154,0,True,16.17200000002049,120,40.763856508351374,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,90,120,1102.687520885415,1110.6477319073128,120,120,99898,0,True,19.155999999959022,120,37.80502304758809,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,91,120,579.6509473166625,581.5385720857632,120,120,25555,0,True,7.672000000020489,120,31.39006043538532,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,92,120,557.157599399411,557.157599399411,120,120,25696,0,True,5.062000000034459,120,31.076176743799195,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,93,120,480.28118065409615,481.1033154101886,120,120,22417,0,True,4.73499999998603,120,35.275493900731824,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,94,120,602.508155495759,606.6858789038129,120,120,28188,0,True,6.920999999972992,120,31.898924704490337,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,95,120,533.5761517182082,533.7700002775268,120,120,28941,0,True,6.468999999924563,120,32.42657668612776,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,96,120,523.5412056091019,523.5412056091019,120,120,24340,0,True,4.937000000034459,120,49.6274774530936,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,97,120,966.6089056969678,968.6223821308781,120,120,101791,0,True,18.390999999945052,120,48.89121133419018,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
