accepted,best_updates,destroy,profile,repair,run_id,seed,selected,start
0,0,worst_customer_removal,DEFAULT_ALPHA_UCB,regret2_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,worst_customer_removal,DEFAULT_ALPHA_UCB,regret3_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
9,6,random_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,54,SHARED_ONE_EV
6,5,random_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,44,SHARED_ONE_EV
9,7,random_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,62,SHARED_ONE_EV
4,1,route_segment_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,15,SHARED_ONE_EV
1,1,route_segment_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,12,SHARED_ONE_EV
1,0,route_segment_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,11,SHARED_ONE_EV
1,0,shaw_related_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,12,SHARED_ONE_EV
2,0,shaw_related_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,11,SHARED_ONE_EV
2,0,shaw_related_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,10,SHARED_ONE_EV
7,7,vehicle_type_swap,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,60,SHARED_ONE_EV
0,0,vehicle_type_swap,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,10,SHARED_ONE_EV
0,0,vehicle_type_swap,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,10,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,10,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,10,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,11,SHARED_ONE_EV
2,0,worst_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,12,SHARED_ONE_EV
6,1,worst_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,22,SHARED_ONE_EV
4,0,worst_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed5,5,11,SHARED_ONE_EV
0,0,random_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,random_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,random_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
3,0,route_segment_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,12,SHARED_ONE_EV
0,0,route_segment_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,route_segment_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
4,4,shaw_related_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,43,SHARED_ONE_EV
0,0,shaw_related_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,shaw_related_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
57,4,vehicle_type_swap,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,300,SHARED_ONE_EV
1,1,whole_route_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,20,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,worst_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,worst_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,worst_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
