run_id,phase,algorithm,seed,step,eval,operator,channel,best_cost,best_cost_before,route_count,signature,time_seconds
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,20,2099,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4664.384168721327,,,,22.224416959001246
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,21,2139,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4635.863224698858,,,,22.4517107089996
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,22,2154,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4621.3179081395665,,,,22.542046209000546
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,23,2159,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4609.178342695877,,,,22.582464750001236
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,24,2162,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4592.989656936683,,,,22.60765475000153
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,25,2176,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4582.52953185472,,,,22.69174241699875
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,26,2189,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4577.260448681157,,,,22.770640624999942
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,27,2203,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4576.08822851785,,,,22.857921916998748
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,28,2211,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4568.357451475675,,,,22.91044949999923
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,29,2213,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4568.062885878428,,,,22.931283000001713
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,30,2215,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4561.9097395566905,,,,22.94825362499978
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,31,2218,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4559.487975367869,,,,22.97437062500103
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,32,2238,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4559.051808590767,,,,23.08986429200013
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,33,2262,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4556.944160465555,,,,23.231344959000126
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,34,2273,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4469.959260784173,,,,23.293692125000234
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,35,2275,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4467.02728468497,,,,23.31434079199971
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,36,2343,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4457.894455434472,,,,23.686475875001634
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,37,2353,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4449.2915293595,,,,23.74246425000092
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,38,2401,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4444.258905196352,,,,24.008555584001442
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,39,2415,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4441.205919382034,,,,24.08912154200152
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,40,2425,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4440.513591072194,,,,24.159125875001337
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,41,2450,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4424.819071814219,,,,24.306559042001027
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,42,2478,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4416.566721640934,,,,24.471484083998803
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,43,2479,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4414.833344674524,,,,24.486391792001086
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,44,2485,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4406.914051026115,,,,24.526785041998664
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,45,2503,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4405.988854513069,,,,24.625138250001328
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,46,2509,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4400.775435850416,,,,24.66118779200042
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,47,2511,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4345.128127752812,,,,24.68035662499824
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,48,2523,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4327.687168728431,,,,24.7555487919999
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,49,2542,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4324.761948951471,,,,24.858643084000505
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,50,2554,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4324.5710458784215,,,,24.943939959001
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,51,2564,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4323.676144905848,,,,25.0082680839987
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,52,2580,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4323.177604740339,,,,25.097260667000228
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,53,2615,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4311.996616713483,,,,25.310529709000548
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,54,2622,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4295.463376259556,,,,25.354110500000388
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,55,2636,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4294.160658080342,,,,25.436986291999347
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,56,2645,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4293.742001540147,,,,25.491582292001112
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,57,2675,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4293.36876070123,,,,25.663333625001542
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,58,2692,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4215.470077618472,,,,25.752575209000497
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,59,2695,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4215.20396902864,,,,25.777053666999564
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,60,2710,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4213.687120799382,,,,25.868917708998197
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,61,2729,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4206.924889302636,,,,25.971006125000713
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,62,2754,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4075.293546162761,,,,26.110812667000573
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,63,2790,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4074.46079168394,,,,26.307040874999075
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,64,2816,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4073.588747335954,,,,26.450646166998922
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,65,2834,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4067.5106119873917,,,,26.567993917000422
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,66,2861,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4063.3362228391575,,,,26.707513459001348
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,67,2873,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4062.2832926276405,,,,26.7800825000013
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,68,2929,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4056.4827090951712,,,,27.072622499999852
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,69,2951,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4041.115087693054,,,,27.199324624998553
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,70,2953,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4029.2828303477236,,,,27.21934904199952
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,71,3010,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4022.9231636350532,,,,27.516020625000237
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,72,3347,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4013.266129924368,,,,29.166140334000374
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,73,3466,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4007.793137743832,,,,29.75422287499896
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,74,3541,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4005.321669838858,,,,30.126397584001097
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,75,3739,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4002.320751430598,,,,31.101317542001198
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,76,3768,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,4001.310291503249,,,,31.250601749998168
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,77,3774,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,3999.3413181049223,,,,31.28911304199937
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,78,3777,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,3984.7368671840477,,,,31.310017833999154
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,79,3781,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,3983.0675458985083,,,,31.339724000001297
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,80,3850,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,3982.5117727202783,,,,31.67888179199872
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,81,3861,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,3980.6833922287415,,,,31.738927875001536
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,82,3911,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,3977.6049078851765,,,,31.98805879200154
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,83,3913,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,3976.593444383262,,,,32.0063707090012
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,84,4219,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,3975.6144169223844,,,,33.47742366699822
G0_ALNS_seed3,E_G0_REAUDIT,ALNS,3,85,4849,route_segment_removal+greedy_insert_repair,native_route_segment_removal+greedy_insert_repair,3974.365262724132,,,,36.44736283399834
G0_GA_seed1,E_G0_REAUDIT,GA,1,0,0,shared_warm_start,shared_warm_start,5803.553350198798,,22,458cd55f326d1abe7f92786b009298cb4dec22823df0cd1835ebe6c894b46a60,0.0
G0_GA_seed1,E_G0_REAUDIT,GA,1,1,0,common_flip_preprocess,common_flip_preprocess,5174.345121253789,5803.553350198798,22,7cc6d853424cabb63602f8e9157561513fd038792153be3eb53eab56e86f09d2,0.5982004999968922
G0_GA_seed1,E_G0_REAUDIT,GA,1,2,31,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,5075.299769257079,5174.345121253789,29,6d81072f57cefcff740ee294eded06196a7f95cf8ac37677461190a35724afc4,1.3158347499993397
G0_GA_seed1,E_G0_REAUDIT,GA,1,3,32,ga_vehicle_type_initialization,flip_operator,5069.452086035913,5075.299769257079,29,ceb702d5dada3da2ede2fc91943b3ae898a2dd528d13fb87a6e5dad940dd878f,1.32402804099911
G0_GA_seed1,E_G0_REAUDIT,GA,1,4,35,ga_vehicle_type_initialization,flip_operator,5052.954023668255,5069.452086035913,29,3f2a5073397879755e1c1d544a1b002b8f280e1275a04f70c27f3417dc049cbd,1.390690457999881
G0_GA_seed1,E_G0_REAUDIT,GA,1,5,38,ga_vehicle_type_initialization,flip_operator,5016.267140457795,5052.954023668255,29,9ef53a7551ffa88b431efde1e9297f795bcc8951448148ae5aa21617559ff9ea,1.4567062909991364
G0_GA_seed1,E_G0_REAUDIT,GA,1,6,41,ga_vehicle_type_initialization,flip_operator,4988.946944580233,5016.267140457795,29,8b6bb9637aaf62afc2c052f9fb8576b5bc7d33d4dc8cff14cfb57046d749b3aa,1.5446758749967557
G0_GA_seed1,E_G0_REAUDIT,GA,1,7,44,ga_vehicle_type_initialization,flip_operator,4974.678435022311,4988.946944580233,29,9731409d4aae624f465ef627fdc925cd0e86647c4d1f54f66cba55abef9e61de,1.6067239159965538
G0_GA_seed1,E_G0_REAUDIT,GA,1,8,47,ga_vehicle_type_initialization,flip_operator,4962.576910988904,4974.678435022311,29,6f282baeb7f002bf16da5274ed9b3d327c5b93915208026c9fdc1d29cb2df084,1.6947195409993583
G0_GA_seed1,E_G0_REAUDIT,GA,1,9,50,ga_vehicle_type_initialization,flip_operator,4933.072258410018,4962.576910988904,29,d58ce5eac288ac4ebe296776fb46389a3d6b812e0d3b06ca19b36d3ebc608253,1.7613728329997684
G0_GA_seed1,E_G0_REAUDIT,GA,1,10,53,ga_vehicle_type_initialization,flip_operator,4925.643654420225,4933.072258410018,29,3cf737a0c42c4f1c714c0171371ded4e6a1d82638cfb20aedca519ab85caf1d3,1.9012868749996414
G0_GA_seed1,E_G0_REAUDIT,GA,1,11,56,ga_vehicle_type_initialization,flip_operator,4892.434462153321,4925.643654420225,29,6afb5c4604850e1b03b805f1876b5e6a7486244a294a34cfae42e0c3a10b7c0c,1.9764745409993338
G0_GA_seed1,E_G0_REAUDIT,GA,1,12,59,ga_vehicle_type_initialization,flip_operator,4878.762993607335,4892.434462153321,29,85f50b918e84b0ca4b1456923cf071180f19f5f13fd60fc064a5cdeb31deafcd,2.0359674579995044
G0_GA_seed1,E_G0_REAUDIT,GA,1,13,62,ga_vehicle_type_initialization,flip_operator,4866.474967547602,4878.762993607335,29,287cb48ad4667aca7d4cb29fb2721792711426cda32413aade8d47729040846a,2.1092782909981906
G0_GA_seed1,E_G0_REAUDIT,GA,1,14,65,ga_vehicle_type_initialization,flip_operator,4846.792482700588,4866.474967547602,29,1f1f480f0a34f8e2a9e1d9f897394df5b664ed6b4760704be98879a9f626fd7b,2.194529624997813
G0_GA_seed1,E_G0_REAUDIT,GA,1,15,68,ga_vehicle_type_initialization,flip_operator,4839.529581120422,4846.792482700588,29,026b44bb66b1f64e010377766119de02cc9000a74a4b134bd7fd3754fb793ae5,2.246752832998027
G0_GA_seed1,E_G0_REAUDIT,GA,1,16,71,ga_vehicle_type_initialization,flip_operator,4808.8370033624815,4839.529581120422,29,298f311a34d2c6304eec35c58128e51271be80cbb0afce67929101dc0e59a284,2.314614540999173
G0_GA_seed1,E_G0_REAUDIT,GA,1,17,74,ga_vehicle_type_initialization,flip_operator,4782.232479958309,4808.8370033624815,29,60f8d805d50c9044af5b6572e9daa2506f7c9cf967bdf79648a22f2058323d5d,2.3845840409994707
G0_GA_seed1,E_G0_REAUDIT,GA,1,18,77,ga_vehicle_type_initialization,flip_operator,4759.777751620942,4782.232479958309,29,dde2370ed5c3744bf345c4d750e11b993752ff6e91fce6d3f9a1850b1dcdeee5,2.4716624159991625
G0_GA_seed1,E_G0_REAUDIT,GA,1,19,80,ga_vehicle_type_initialization,flip_operator,4728.006339652779,4759.777751620942,29,4c3e6162e1a182fcb0c8756316e7491344acffce06b090c50e525366430eca24,2.537415624999994
G0_GA_seed1,E_G0_REAUDIT,GA,1,20,83,ga_vehicle_type_initialization,flip_operator,4707.937728368589,4728.006339652779,29,9e33c86c0961aff38a15bd48580167feb6917d2bd469a86c7f283db8916fefac,2.5991555000000517
G0_GA_seed1,E_G0_REAUDIT,GA,1,21,86,ga_vehicle_type_initialization,flip_operator,4691.640272247671,4707.937728368589,29,bfe6d9282698d13bd2b74a4568159f43fc2d047ab03738c74d33de6667f42adf,2.677362249996804
G0_GA_seed1,E_G0_REAUDIT,GA,1,22,89,ga_vehicle_type_initialization,flip_operator,4687.606403431814,4691.640272247671,29,60f2851118b8f79a52700f089a03a7884c224640bc32f7fd17e4603f6828679a,2.7377245409988973
G0_GA_seed1,E_G0_REAUDIT,GA,1,23,92,ga_vehicle_type_initialization,flip_operator,4681.003622713706,4687.606403431814,29,85f80494464fc0118c6cd4c39e9cfc73822b76a7ca486086a974dfe260e5180c,2.8094743749970803
G0_GA_seed1,E_G0_REAUDIT,GA,1,24,95,ga_vehicle_type_initialization,flip_operator,4656.857592159153,4681.003622713706,29,794634010d3100aefda4016b988a68fce6adc54780be99587e744677539d8623,2.867636749997473
G0_GA_seed1,E_G0_REAUDIT,GA,1,25,98,ga_vehicle_type_initialization,flip_operator,4629.8754212957,4656.857592159153,29,095aabd5a177ecf0affd33a32141d4a8cd16bcee41f54a41ec0669f7123fd4f9,2.928966749997926
G0_GA_seed1,E_G0_REAUDIT,GA,1,26,1356,ga_common_nodes,native_ga_common_nodes,4596.373111001051,4629.8754212957,22,f78757a22052a5c097a91cbec81421dc85a6223f92227ef80c89bcb833583e1b,14.513703457996598
G0_GA_seed1,E_G0_REAUDIT,GA,1,27,8685,ga_common_nodes,native_ga_common_nodes,4594.682557745301,4596.373111001051,22,187c29bdd16ddd2db774fbd3f3b26176b677ebdf1d8d46accb5d16c84fa24130,75.87818754099862
G0_GA_seed1,E_G0_REAUDIT,GA,1,28,10429,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4565.507542909234,4594.682557745301,22,4d32cacdd5375bc49966afc3be3a5ec3f7d4e693a45d1c9fd504240cfce59eba,87.68289724999704
G0_GA_seed1,E_G0_REAUDIT,GA,1,29,11054,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4541.361512354681,4565.507542909234,22,8d31dc19abb3f4ef358ff455f0438d0e99fc6701a8f4ce42624d4e11c6270a95,90.56590637499903
G0_GA_seed1,E_G0_REAUDIT,GA,1,30,11119,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4503.031200407401,4541.361512354681,22,758a598bc933ddadae99a42c7368ff66bfa399d7cf0dc28cfe39ba7ac2b8eb6c,90.86967712499973
G0_GA_seed1,E_G0_REAUDIT,GA,1,31,11169,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4482.851127842516,4503.031200407401,22,4a1bfce290a8eeb3405701cbd9604e75a269f8532c4410077076ad56abe036ec,91.05617016599717
G0_GA_seed1,E_G0_REAUDIT,GA,1,32,11186,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4469.675712611736,4482.851127842516,22,d1068673b629ac94f2449ae910cbe3770994faffb4acff20da1b227bd40ea6cc,91.12108208299833
G0_GA_seed1,E_G0_REAUDIT,GA,1,33,11303,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4442.355516734174,4469.675712611736,22,63ed0e3f8c28ad3f4725bc5a59187462192ad47f85c737cec6cd3543f8a8105e,91.62591045799854
G0_GA_seed1,E_G0_REAUDIT,GA,1,34,11526,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4403.227600492572,4442.355516734174,22,6ba47ad639ead8a9723f9190b1a7f6cd7224ea5e1448029808fc547e2e6226d5,92.85622154099838
G0_GA_seed1,E_G0_REAUDIT,GA,1,35,11530,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4371.45618852441,4403.227600492572,22,7a3fbd07519a7c563c908399d1c717e4df030a145ee217552520657b8c666353,92.92893958299828
G0_GA_seed1,E_G0_REAUDIT,GA,1,36,11834,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4351.73648494735,4371.45618852441,22,4cb1342783aac65a4cfe588cce7207e76b31920e7f26022ff669e4a9b60ecda4,94.59778204099712
G0_GA_seed1,E_G0_REAUDIT,GA,1,37,11848,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4337.467975389427,4351.73648494735,22,3ae87f26ea0eacdb3a0a80d89a992ad6920a6af27e6d9f9490df64946d05eb0c,94.67967808299727
G0_GA_seed1,E_G0_REAUDIT,GA,1,38,11900,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4310.485804525973,4337.467975389427,22,86dd75b22ddec45d0e310e30b88ee50e2ad3bdfa03539178a4c834adf0af1aec,94.99799858299957
G0_GA_seed1,E_G0_REAUDIT,GA,1,39,11937,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4293.887667952006,4310.485804525973,22,e054f0237f894f86e9dad1ca58d615f8ba62a49577ad8ee962ddafbebf4bfb95,95.2645961249982
G0_GA_seed1,E_G0_REAUDIT,GA,1,40,12022,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4278.840192092234,4293.887667952006,22,e50b72c03f2273be78d20a54dd4a10078e5228c45ce70e8e0bb3544d144d3475,95.88071308299914
G0_GA_seed1,E_G0_REAUDIT,GA,1,41,12087,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4252.235668688061,4278.840192092234,22,c1c8c59a2fc4ebe0e4f5fb3307b91d28a3bc4b5947e40a8c134b35ce478688d0,96.44575916599933
G0_GA_seed1,E_G0_REAUDIT,GA,1,42,12124,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4221.543090930121,4252.235668688061,22,c19edcfb43ceeb647370d5c3377802dede3f8fb0fa2e7a56e8f101815062c31a,96.7253954159969
G0_GA_seed1,E_G0_REAUDIT,GA,1,43,12129,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4174.874387563022,4221.543090930121,22,4e36518810fa74c5414154979e3b204ab687152e5821d85eeab650cc740505d5,96.81319883299875
G0_GA_seed1,E_G0_REAUDIT,GA,1,44,12139,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4156.817181470294,4174.874387563022,23,fb7c7c732b5a0060723c3c164f12dfe5c43aa8f9533740dd798db34bbd9fc034,96.95468279099805
G0_GA_seed1,E_G0_REAUDIT,GA,1,45,12231,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4149.8026339765565,4156.817181470294,23,eae59c584f0bf7c1839a0d2f760f2b40576de3db43bb7eab29370cdf5ad30248,97.67966120799974
G0_GA_seed1,E_G0_REAUDIT,GA,1,46,12236,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4110.049788791648,4149.8026339765565,23,ae32cc1b7f477ce45e306f052be6b33764b66159092b1ec3c96d53f017f812bd,97.73541041599674
G0_GA_seed2,E_G0_REAUDIT,GA,2,0,0,shared_warm_start,shared_warm_start,5803.553350198798,,22,458cd55f326d1abe7f92786b009298cb4dec22823df0cd1835ebe6c894b46a60,0.0
G0_GA_seed2,E_G0_REAUDIT,GA,2,1,0,common_flip_preprocess,common_flip_preprocess,5174.345121253789,5803.553350198798,22,7cc6d853424cabb63602f8e9157561513fd038792153be3eb53eab56e86f09d2,0.6012049999990268
G0_GA_seed2,E_G0_REAUDIT,GA,2,2,51,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,5148.90993874418,5174.345121253789,28,09386612e5bc969667fa13ca4f17e3ed56abfc6706c33aa49961d41645adfc2b,1.711717124999268
G0_GA_seed2,E_G0_REAUDIT,GA,2,3,53,ga_vehicle_type_initialization,flip_operator,5121.5897428666185,5148.90993874418,28,cbba04e66f915efbd587d5379cd76b9d553393af5de72614cdfc61dbdd8c29b6,1.7509979999995267
G0_GA_seed2,E_G0_REAUDIT,GA,2,4,56,ga_vehicle_type_initialization,flip_operator,5113.532644381333,5121.5897428666185,28,9d2eb3fdf36d38987b9f05f45b05106dd89f101eb7799121d3b5b532189f7574,1.8175106669987144
G0_GA_seed2,E_G0_REAUDIT,GA,2,5,59,ga_vehicle_type_initialization,flip_operator,5095.29941975789,5113.532644381333,28,6d52d5e9b0d18768a8fd263675dc9eb9b2773408ee0ae1d919e5205209980251,1.8770876249982393
G0_GA_seed2,E_G0_REAUDIT,GA,2,6,62,ga_vehicle_type_initialization,flip_operator,5070.078173080223,5095.29941975789,28,d405456959d70b957ab3e2bca2ed9ff41fd5e3e4aac7999b4fa06c2760516bac,2.0201506249977683
G0_GA_seed2,E_G0_REAUDIT,GA,2,7,65,ga_vehicle_type_initialization,flip_operator,5065.2646887083365,5070.078173080223,28,3cb57c3f03c00a6fa7175ad93514090b1700d6ca8f5119c0b00b765772ffef93,2.086825874997885
G0_GA_seed2,E_G0_REAUDIT,GA,2,8,68,ga_vehicle_type_initialization,flip_operator,5049.13999592067,5065.2646887083365,28,ac5e4f9b0381cad5bf5e7675fbc63739275310401a7fc937d289ca6dfd9d368f,2.1489581249988987
G0_GA_seed2,E_G0_REAUDIT,GA,2,9,71,ga_vehicle_type_initialization,flip_operator,5043.99580531781,5049.13999592067,28,55bbd7832b45bb7d33d00393f8cf4b586a7e3b15d63e9ec3c483eec909d5d126,2.2225730829995882
G0_GA_seed2,E_G0_REAUDIT,GA,2,10,74,ga_vehicle_type_initialization,flip_operator,5005.198234015835,5043.99580531781,28,2495937a4013894cb6b4e243efb3522a228ffabc8c4888357f09c490bf0f1871,2.283005082997988
G0_GA_seed2,E_G0_REAUDIT,GA,2,11,77,ga_vehicle_type_initialization,flip_operator,4980.879089718217,5005.198234015835,28,98e8a9357eecab84d501c89b0cf83542832ee87a1122263384e5a09876e3cccd,2.3558327079990704
G0_GA_seed2,E_G0_REAUDIT,GA,2,12,80,ga_vehicle_type_initialization,flip_operator,4934.558729536886,4980.879089718217,28,ecc2d035c0c94e1b3f083de731a6aef2cf7fe9a7c5c24e9a1504565b116c6b0d,2.426246541999717
G0_GA_seed2,E_G0_REAUDIT,GA,2,13,83,ga_vehicle_type_initialization,flip_operator,4912.865766586711,4934.558729536886,28,a960df9b23c81a1a4ffd9af3a2cd8d3958bd9ab28731238b21264384c6694baa,2.4821086669981014
G0_GA_seed2,E_G0_REAUDIT,GA,2,14,86,ga_vehicle_type_initialization,flip_operator,4895.607638502174,4912.865766586711,28,266ceb0eaba0f1c240ca067f8aaf5fb8979eaaa7be52c900b89f811f9a873ba5,2.5512595000000147
G0_GA_seed2,E_G0_REAUDIT,GA,2,15,89,ga_vehicle_type_initialization,flip_operator,4861.258277381098,4895.607638502174,28,4302359ba90aabfc234a974faa08fb564cf649a5a2fcd846127574bd59eb509b,2.6177590420011256
