instance,algorithm,algorithm_label,eval,seed_count,mean_best_cost,median_best_cost,q10_best_cost,q90_best_cost
L-main-threeshift-200c-01,VNS,VNS,1300,10,11762.550139752648,12265.329801805074,10757.448561018253,12471.893047353085
L-main-threeshift-200c-01,VNS,VNS,1400,10,11762.550139752648,12265.329801805074,10757.448561018253,12471.893047353085
L-main-threeshift-200c-01,VNS,VNS,1500,10,11762.550139752648,12265.329801805074,10757.448561018253,12471.893047353085
L-main-threeshift-200c-01,VNS,VNS,1600,10,11753.056406839989,12265.329801805074,10747.954828105594,12471.893047353085
L-main-threeshift-200c-01,VNS,VNS,1700,10,11750.662144501108,12265.329801805074,10738.663765891182,12471.893047353085
L-main-threeshift-200c-01,VNS,VNS,1800,10,11742.26698914104,12265.329801805074,10730.268610531115,12471.893047353085
L-main-threeshift-200c-01,VNS,VNS,1900,10,11714.110801752013,12265.329801805074,10531.23914144724,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2000,10,11714.110801752013,12265.329801805074,10531.23914144724,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2100,10,11714.110801752013,12265.329801805074,10531.23914144724,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2200,10,11714.110801752013,12265.329801805074,10531.23914144724,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2300,10,11714.110801752013,12265.329801805074,10531.23914144724,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2400,10,11702.482441991113,12265.329801805074,10519.61078168634,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2500,10,11702.482441991113,12265.329801805074,10519.61078168634,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2600,10,11684.623236502171,12265.329801805074,10519.61078168634,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2700,10,11684.623236502171,12265.329801805074,10519.61078168634,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2800,10,11683.056054631978,12265.329801805074,10518.043599816145,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,2900,10,11679.883798406563,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3000,10,11679.883798406563,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3100,10,11679.883798406563,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3200,10,11679.883798406563,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3300,10,11679.883798406563,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3400,10,11679.883798406563,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3500,10,11679.883798406563,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3600,10,11678.897711525624,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3700,10,11678.897711525624,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3800,10,11678.809820429062,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,3900,10,11678.809820429062,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,VNS,VNS,4000,10,11678.809820429062,12265.329801805074,10514.871343590732,12459.635748517563
L-main-threeshift-200c-01,ACO,ACO,0,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,ACO,ACO,100,10,13795.19742615995,13858.387014171527,13619.386694874713,13894.903728480227
L-main-threeshift-200c-01,ACO,ACO,200,10,13774.013700413387,13838.113407729445,13619.386694874713,13867.996770612779
L-main-threeshift-200c-01,ACO,ACO,300,10,13537.875865710905,13523.550744365622,13421.048581282052,13729.534989221807
L-main-threeshift-200c-01,ACO,ACO,400,10,13248.588709366964,13301.627772703734,12995.788528163399,13366.99674687217
L-main-threeshift-200c-01,ACO,ACO,500,10,12840.875824874329,12915.955574904747,12509.3725221823,13060.643505636686
L-main-threeshift-200c-01,ACO,ACO,600,10,12737.554188099331,12724.463016424246,12509.3725221823,12976.16943748353
L-main-threeshift-200c-01,ACO,ACO,700,10,12680.030858820255,12679.595288041368,12509.3725221823,12798.240640135216
L-main-threeshift-200c-01,ACO,ACO,800,10,12661.736432782078,12679.595288041368,12509.3725221823,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,900,10,12644.047039981015,12661.559857951273,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1000,10,12644.047039981015,12661.559857951273,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1100,10,12644.047039981015,12661.559857951273,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1200,10,12644.047039981015,12661.559857951273,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1300,10,12644.047039981015,12661.559857951273,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1400,10,12644.047039981015,12661.559857951273,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1500,10,12644.047039981015,12661.559857951273,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1600,10,12644.047039981015,12661.559857951273,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1700,10,12638.487894296393,12653.500393711412,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1800,10,12632.32586477335,12629.090501228588,12507.610843199904,12760.587901476836
L-main-threeshift-200c-01,ACO,ACO,1900,10,12620.200419203265,12629.090501228588,12507.610843199904,12749.164189442012
L-main-threeshift-200c-01,ACO,ACO,2000,10,12613.674991905433,12622.69024609618,12506.223552524261,12749.164189442012
L-main-threeshift-200c-01,ACO,ACO,2100,10,12613.674991905433,12622.69024609618,12506.223552524261,12749.164189442012
L-main-threeshift-200c-01,ACO,ACO,2200,10,12613.674991905433,12622.69024609618,12506.223552524261,12749.164189442012
L-main-threeshift-200c-01,ACO,ACO,2300,10,12589.031587232344,12622.69024609618,12399.798029414322,12728.167313577533
L-main-threeshift-200c-01,ACO,ACO,2400,10,12589.031587232344,12622.69024609618,12399.798029414322,12728.167313577533
L-main-threeshift-200c-01,ACO,ACO,2500,10,12589.031587232344,12622.69024609618,12399.798029414322,12728.167313577533
L-main-threeshift-200c-01,ACO,ACO,2600,10,12588.107097734643,12622.69024609618,12399.798029414322,12727.24282407983
L-main-threeshift-200c-01,ACO,ACO,2700,10,12587.947553162036,12621.892523233135,12399.798029414322,12727.24282407983
L-main-threeshift-200c-01,ACO,ACO,2800,10,12585.538670464575,12617.153028011544,12399.798029414322,12727.24282407983
L-main-threeshift-200c-01,ACO,ACO,2900,10,12568.52632465315,12599.484217313544,12399.798029414322,12719.988693063638
L-main-threeshift-200c-01,ACO,ACO,3000,10,12555.21060450413,12557.931051026313,12399.798029414322,12719.988693063638
L-main-threeshift-200c-01,ACO,ACO,3100,10,12522.604392722662,12511.024746460622,12370.332060159371,12671.478412180117
L-main-threeshift-200c-01,ACO,ACO,3200,10,12508.980093469621,12495.16873748447,12370.332060159371,12653.756897840203
L-main-threeshift-200c-01,ACO,ACO,3300,10,12484.150904118336,12458.376541513731,12370.332060159371,12627.42786653189
L-main-threeshift-200c-01,ACO,ACO,3400,10,12440.938985600873,12458.376541513731,12370.332060159371,12490.692541940905
L-main-threeshift-200c-01,ACO,ACO,3500,10,12424.928848044918,12428.669457209873,12350.192799515095,12490.692541940905
L-main-threeshift-200c-01,ACO,ACO,3600,10,12415.553016685983,12396.132817112655,12350.192799515095,12490.692541940905
L-main-threeshift-200c-01,ACO,ACO,3700,10,12391.62664716288,12383.41904071881,12291.049116112194,12490.692541940905
L-main-threeshift-200c-01,ACO,ACO,3800,10,12391.62664716288,12383.41904071881,12291.049116112194,12490.692541940905
L-main-threeshift-200c-01,ACO,ACO,3900,10,12363.84490177481,12376.993178304494,12224.18062333357,12461.609031622878
L-main-threeshift-200c-01,ACO,ACO,4000,10,12325.200868443786,12364.65051185385,12191.66574529637,12420.942496357067
L-main-threeshift-200c-01,GA-VNS,GA-VNS,0,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,GA-VNS,GA-VNS,100,10,12298.147268534665,12378.395487494154,11939.80597630599,12602.45720436084
L-main-threeshift-200c-01,GA-VNS,GA-VNS,200,10,11595.884180821582,11672.233138324558,11221.171754775563,11898.94745548532
L-main-threeshift-200c-01,GA-VNS,GA-VNS,300,10,11451.122338196565,11471.99688962098,11221.171754775563,11592.24567567364
L-main-threeshift-200c-01,GA-VNS,GA-VNS,400,10,10995.874327974205,11075.650221277045,10662.227481297656,11230.272423534501
L-main-threeshift-200c-01,GA-VNS,GA-VNS,500,10,10976.23084212702,11017.113357977421,10662.227481297656,11172.02879905326
L-main-threeshift-200c-01,GA-VNS,GA-VNS,600,10,10831.22789847363,10766.414256282187,10523.877630477715,11172.02879905326
L-main-threeshift-200c-01,GA-VNS,GA-VNS,700,10,10831.22789847363,10766.414256282187,10523.877630477715,11172.02879905326
L-main-threeshift-200c-01,GA-VNS,GA-VNS,800,10,10827.661843816548,10766.414256282187,10523.877630477715,11172.02879905326
L-main-threeshift-200c-01,GA-VNS,GA-VNS,900,10,10827.661843816548,10766.414256282187,10523.877630477715,11172.02879905326
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1000,10,10783.779683328308,10763.37496752433,10472.039969872732,11101.613420170224
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1100,10,10756.131344909714,10751.728398165033,10472.039969872732,11020.294540988805
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1200,10,10689.935278949966,10658.894018784675,10455.133135473154,10891.593615000887
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1300,10,10653.062659254032,10658.894018784675,10455.133135473154,10807.22596717822
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1400,10,10653.062659254032,10658.894018784675,10455.133135473154,10807.22596717822
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1500,10,10653.062659254032,10658.894018784675,10455.133135473154,10807.22596717822
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1600,10,10644.686228212748,10658.894018784675,10448.489751106163,10807.22596717822
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1700,10,10582.655285637922,10616.07575663305,10397.011572972053,10801.737422418211
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1800,10,10568.74181856903,10546.508421288587,10397.011572972053,10801.737422418211
L-main-threeshift-200c-01,GA-VNS,GA-VNS,1900,10,10568.74181856903,10546.508421288587,10397.011572972053,10801.737422418211
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2000,10,10527.762684797015,10502.360458674979,10397.011572972053,10668.229997151004
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2100,10,10524.902034233008,10502.360458674979,10379.246947230611,10668.229997151004
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2200,10,10523.889576587322,10502.360458674979,10379.246947230611,10668.229997151004
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2300,10,10523.889576587322,10502.360458674979,10379.246947230611,10668.229997151004
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2400,10,10523.889576587322,10502.360458674979,10379.246947230611,10668.229997151004
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2500,10,10523.889576587322,10502.360458674979,10379.246947230611,10668.229997151004
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2600,10,10523.889576587322,10502.360458674979,10379.246947230611,10668.229997151004
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2700,10,10521.54590438798,10502.360458674979,10379.246947230611,10665.886324951662
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2800,10,10515.519561324052,10502.360458674979,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,2900,10,10513.826775517882,10502.360458674979,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3000,10,10513.826775517882,10502.360458674979,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3100,10,10513.826775517882,10502.360458674979,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3200,10,10508.564705961735,10502.360458674979,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3300,10,10508.564705961735,10502.360458674979,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3400,10,10502.369507512452,10476.783624467498,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3500,10,10502.369507512452,10476.783624467498,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3600,10,10502.369507512452,10476.783624467498,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3700,10,10502.369507512452,10476.783624467498,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3800,10,10502.369507512452,10476.783624467498,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,3900,10,10502.369507512452,10476.783624467498,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,GA-VNS,GA-VNS,4000,10,10502.369507512452,10476.783624467498,10379.246947230611,10650.787842787753
L-main-threeshift-200c-01,LNS,LNS,0,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,LNS,LNS,100,10,13470.017168008053,13524.739395934503,13010.763701665286,13731.87237264903
L-main-threeshift-200c-01,LNS,LNS,200,10,12889.441625035903,12945.32800136952,12374.789624268933,13249.973152632874
L-main-threeshift-200c-01,LNS,LNS,300,10,12889.441625035903,12945.32800136952,12374.789624268933,13249.973152632874
L-main-threeshift-200c-01,LNS,LNS,400,10,12889.441625035903,12945.32800136952,12374.789624268933,13249.973152632874
L-main-threeshift-200c-01,LNS,LNS,500,10,12889.441625035903,12945.32800136952,12374.789624268933,13249.973152632874
L-main-threeshift-200c-01,LNS,LNS,600,10,12889.441625035903,12945.32800136952,12374.789624268933,13249.973152632874
L-main-threeshift-200c-01,LNS,LNS,700,10,12889.441625035903,12945.32800136952,12374.789624268933,13249.973152632874
L-main-threeshift-200c-01,LNS,LNS,800,10,12889.441625035903,12945.32800136952,12374.789624268933,13249.973152632874
L-main-threeshift-200c-01,LNS,LNS,900,10,12878.292401883537,12895.166423114453,12374.789624268933,13249.973152632874
L-main-threeshift-200c-01,LNS,LNS,1000,10,12878.292401883537,12895.166423114453,12374.789624268933,13249.973152632874
L-main-threeshift-200c-01,LNS,LNS,1100,10,12788.839922899593,12863.699871129538,12374.789624268933,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,1200,10,12430.412482236996,12350.59771303006,11866.354084668572,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,1300,10,12430.412482236996,12350.59771303006,11866.354084668572,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,1400,10,12422.444560490345,12350.59771303006,11866.354084668572,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,1500,10,12416.986882249379,12350.59771303006,11866.354084668572,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,1600,10,12415.75286402319,12350.59771303006,11866.354084668572,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,1700,10,12409.80461066445,12350.59771303006,11860.405831309832,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,1800,10,12399.862194352298,12330.988290775345,11860.405831309832,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,1900,10,12387.652849600072,12314.138837953029,11860.405831309832,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,2000,10,12387.652849600072,12314.138837953029,11860.405831309832,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,2100,10,12387.652849600072,12314.138837953029,11860.405831309832,12992.898204310946
L-main-threeshift-200c-01,LNS,LNS,2200,10,12201.061621870125,12192.020544485677,11637.970093314803,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,2300,10,12178.410570929182,12192.020544485677,11637.970093314803,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,2400,10,12178.410570929182,12192.020544485677,11637.970093314803,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,2500,10,12160.10601973952,12182.996425809602,11637.970093314803,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,2600,10,12159.022650535979,12182.996425809602,11628.219770482943,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,2700,10,12153.800964058322,12182.996425809602,11622.998084005285,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,2800,10,12144.365071980228,12182.996425809602,11538.075055302448,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,2900,10,12120.010441546048,12087.372523025835,11538.075055302448,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,3000,10,12120.010441546048,12087.372523025835,11538.075055302448,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,3100,10,12104.765215679976,12064.51829957093,11538.075055302448,12746.153037985468
L-main-threeshift-200c-01,LNS,LNS,3200,10,11804.514219789993,11861.270649782651,11157.791141587333,12386.84867001553
L-main-threeshift-200c-01,LNS,LNS,3300,10,11794.629051882792,11861.270649782651,11147.90597368013,12386.84867001553
L-main-threeshift-200c-01,LNS,LNS,3400,10,11793.557602426234,11861.270649782651,11146.834524223574,12386.84867001553
L-main-threeshift-200c-01,LNS,LNS,3500,10,11790.827824613161,11861.270649782651,11128.819245424153,12386.84867001553
L-main-threeshift-200c-01,LNS,LNS,3600,10,11790.827824613161,11861.270649782651,11128.819245424153,12386.84867001553
L-main-threeshift-200c-01,LNS,LNS,3700,10,11787.82475732257,11861.270649782651,11109.540569768902,12386.84867001553
L-main-threeshift-200c-01,LNS,LNS,3800,10,11783.082325318277,11861.270649782651,11109.540569768902,12386.84867001553
L-main-threeshift-200c-01,LNS,LNS,3900,10,11783.082325318277,11861.270649782651,11109.540569768902,12386.84867001553
L-main-threeshift-200c-01,LNS,LNS,4000,10,11778.241551416982,11861.270649782651,11109.540569768902,12383.010433094278
L-main-threeshift-200c-01,GWO,GWO,0,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,GWO,GWO,100,10,12814.569423208717,12806.388653191605,12735.516121716104,12914.892200772732
L-main-threeshift-200c-01,GWO,GWO,200,10,12659.451772220378,12667.787576636923,12502.13001587508,12747.131326517463
L-main-threeshift-200c-01,GWO,GWO,300,10,12571.83067690419,12591.074420499097,12440.618698924478,12677.516871428235
L-main-threeshift-200c-01,GWO,GWO,400,10,12520.795549179165,12506.048030863243,12431.659189956212,12626.801818481992
L-main-threeshift-200c-01,GWO,GWO,500,10,12426.16834200281,12420.446294523987,12299.05121230199,12554.606852022127
L-main-threeshift-200c-01,GWO,GWO,600,10,12406.393423593869,12406.553219926327,12250.221073014489,12554.606852022127
L-main-threeshift-200c-01,GWO,GWO,700,10,12398.315025792046,12406.553219926327,12250.221073014489,12551.732454325613
L-main-threeshift-200c-01,GWO,GWO,800,10,12350.10971034912,12391.056684493542,12081.01980623937,12551.732454325613
L-main-threeshift-200c-01,GWO,GWO,900,10,12304.776906438248,12352.022298046353,12054.940346984524,12543.746373403246
L-main-threeshift-200c-01,GWO,GWO,1000,10,12252.953610203289,12281.227822440957,12053.840766491494,12467.430930862238
L-main-threeshift-200c-01,GWO,GWO,1100,10,12227.36035102671,12238.240480068333,11913.502857891988,12467.430930862238
L-main-threeshift-200c-01,GWO,GWO,1200,10,12226.774131156453,12238.240480068333,11913.502857891988,12467.430930862238
L-main-threeshift-200c-01,GWO,GWO,1300,10,12197.457791336801,12212.12376077308,11902.254181761693,12466.834976165608
L-main-threeshift-200c-01,GWO,GWO,1400,10,12182.417918787438,12212.12376077308,11872.583078677979,12455.036106903795
L-main-threeshift-200c-01,GWO,GWO,1500,10,12154.062507860359,12179.505451863468,11830.976907951943,12361.13375946976
L-main-threeshift-200c-01,GWO,GWO,1600,10,12150.353500175606,12160.960413439705,11830.976907951943,12361.13375946976
L-main-threeshift-200c-01,GWO,GWO,1700,10,12134.848440561265,12152.98711277451,11830.976907951943,12361.13375946976
L-main-threeshift-200c-01,GWO,GWO,1800,10,12116.099664975769,12129.646200639687,11830.976907951943,12361.13375946976
L-main-threeshift-200c-01,GWO,GWO,1900,10,12115.48967314515,12126.596241486597,11830.976907951943,12361.13375946976
L-main-threeshift-200c-01,GWO,GWO,2000,10,12081.39359303064,12090.348909253087,11830.976907951943,12352.988193562858
L-main-threeshift-200c-01,GWO,GWO,2100,10,12065.060827850612,12090.348909253087,11830.976907951943,12352.988193562858
L-main-threeshift-200c-01,GWO,GWO,2200,10,12065.060827850612,12090.348909253087,11830.976907951943,12352.988193562858
L-main-threeshift-200c-01,GWO,GWO,2300,10,12065.060827850612,12090.348909253087,11830.976907951943,12352.988193562858
L-main-threeshift-200c-01,GWO,GWO,2400,10,12057.46783304233,12055.609588662195,11830.976907951943,12352.988193562858
L-main-threeshift-200c-01,GWO,GWO,2500,10,12057.46783304233,12055.609588662195,11830.976907951943,12352.988193562858
L-main-threeshift-200c-01,GWO,GWO,2600,10,12057.46783304233,12055.609588662195,11830.976907951943,12352.988193562858
L-main-threeshift-200c-01,GWO,GWO,2700,10,12027.005588684633,12055.609588662195,11765.264303572425,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,2800,10,12021.823168482098,12055.609588662195,11747.674094002185,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,2900,10,12021.823168482098,12055.609588662195,11747.674094002185,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3000,10,12021.823168482098,12055.609588662195,11747.674094002185,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3100,10,12000.087307584854,12052.015447265205,11669.717775141706,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3200,10,12000.087307584854,12052.015447265205,11669.717775141706,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3300,10,12000.087307584854,12052.015447265205,11669.717775141706,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3400,10,12000.087307584854,12052.015447265205,11669.717775141706,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3500,10,11990.830108684228,12005.729452762076,11669.717775141706,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3600,10,11990.830108684228,12005.729452762076,11669.717775141706,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3700,10,11984.595707777293,11997.419588310462,11669.717775141706,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3800,10,11970.782681264414,11984.394685495285,11669.717775141706,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,3900,10,11966.234860893932,11984.394685495285,11664.61174341041,12230.188143558275
L-main-threeshift-200c-01,GWO,GWO,4000,10,11966.234860893932,11984.394685495285,11664.61174341041,12230.188143558275
L-main-threeshift-200c-01,IWD,IWD,0,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,100,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,200,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,300,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,400,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,500,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,600,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,700,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,800,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,900,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1000,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1100,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1200,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1300,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1400,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1500,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1600,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1700,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1800,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,1900,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2000,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2100,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2200,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2300,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2400,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2500,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2600,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2700,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2800,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,2900,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3000,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3100,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3200,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3300,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3400,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3500,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3600,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3700,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3800,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,3900,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
L-main-threeshift-200c-01,IWD,IWD,4000,10,13894.903728480227,13894.903728480227,13894.903728480227,13894.903728480227
