instance_id,seed,capacity_kwh,approximation,curve_id,source_unit,source_unit_sha256,route_hash,action_hash,drive_time_minutes,enroute_charge_time_minutes,montoya_time_metric_minutes,pl_montoya_time_metric_minutes,own_minus_pl_minutes,own_minus_pl_percent,comparison_to_pl
cn-prd-50c-01-V2-LOCATIONS,1,24.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed1__B24__L2.json,e788c63c9a7c9068f6e7921ebc21b97180148711770125e9ce6663294428d431,b23fdc29c337cabd61740bbbd1cdedca5e3f86ecff00d6f605c03245132d3526,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,602.4150000000001,0,602.4150000000001,602.4150000000001,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,1,24.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed1__B24__PL.json,aecc3d5c3c710ba5bf0196760644627d61dc58414ccf699d11ddff6fa29b2ecb,b23fdc29c337cabd61740bbbd1cdedca5e3f86ecff00d6f605c03245132d3526,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,602.4150000000001,0,602.4150000000001,602.4150000000001,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,1,28.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed1__B28__L1.json,4ab3cd3451bb7200a0d84d17b811a36194c12997c75063a21a99b0c8674cca02,02c5e60ce50afffec7c998944b562afd3c47bcd8a475478d946d23839797efed,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,603.8716666666667,0,603.8716666666667,603.8716666666667,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,1,28.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed1__B28__L2.json,e76c8fa7c9d266f4404259ed3e7fd1c3f7eae06813b94705274c617f8e45e3ac,02c5e60ce50afffec7c998944b562afd3c47bcd8a475478d946d23839797efed,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,603.8716666666667,0,603.8716666666667,603.8716666666667,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,1,28.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed1__B28__PL.json,695bb4a7ae87afcfebf2a8ecafefc9d37ad701d55b216ee823f325cd6866ba68,02c5e60ce50afffec7c998944b562afd3c47bcd8a475478d946d23839797efed,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,603.8716666666667,0,603.8716666666667,603.8716666666667,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,1,32.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed1__B32__L1.json,c07778891aba45ad5078071e3f2666774953f28ba81dbbfdca2c94e7c0f7328e,8071b5a28becf6229ebe608e8348b8f686ab7d0d00b296ccfcf48c35580705b4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,602.4150000000001,0,602.4150000000001,602.4150000000001,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,1,32.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed1__B32__L2.json,ff0eadb9dbaf560f7ea9f621e1607c98521368bfac2b5dd979afa9d7808e71b0,8071b5a28becf6229ebe608e8348b8f686ab7d0d00b296ccfcf48c35580705b4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,602.4150000000001,0,602.4150000000001,602.4150000000001,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,1,32.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed1__B32__PL.json,10191f2e22b2a2cc01a66dfc5332fbfea537ae5d54d3be7bec9f0e5479b6b4b9,8071b5a28becf6229ebe608e8348b8f686ab7d0d00b296ccfcf48c35580705b4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,602.4150000000001,0,602.4150000000001,602.4150000000001,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,16.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B16__L1.json,9766228f78bf89d549860a111aa197f18c6268439cd7f7466995ab1f2053ec46,914ad02d52290a41b95d5ae2365d2e66e21a80e745b08109600a7254240b8f92,17c727520e760e633c6ccc49b32d5ab21264a6bbbeb0052f351ab790ddbafea8,620.4916666666667,41.570665126132404,662.0623317927991,655.552176708054,6.510155084745065,0.9930796229579635,WORSE
cn-prd-50c-01-V2-LOCATIONS,2,16.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B16__L2.json,44e89aeebd2fc74f2fd8758de02687b57601e06fdf5110e1d1356308f6ac9773,7e6748779470c9734f830233d0cdee0253f3493461655352714463c51dd3c6ce,79216d4c3e4d3420eb842a63262234b24567976dad92c3b19443d688c1991e5f,612.2166666666667,46.69942703959109,658.9160937062578,655.552176708054,3.363916998203763,0.5131425259078747,WORSE
cn-prd-50c-01-V2-LOCATIONS,2,16.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed2__B16__PL.json,6c2728cb2f1de7183db42e6bb6e72dffc50c8021adc0f8aba191c647e2bf7b4d,500da1bba07a15b84b60a031f37da130d8c27b59ba2a0ab33213cb3a86788643,5973887e90c75013e8daae675e63b662faa1827f24790e5ce7504d2f27895b55,618.3133333333334,37.23884337472066,655.552176708054,655.552176708054,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,20.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B20__L1.json,6a215b67edd424a5d57323549056ce17c837513c66506433c86883e26b1a38a9,49aa4e4ba91232a7d80cf877d7d9fd0be50f19d768fe79393e22fddb8240c848,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,596.5266666666666,0,596.5266666666666,596.5266666666666,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,20.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B20__L2.json,730dcb45c7a18c19716a7fdb0f729c7fc66c05ef1fa244aa779b1ec71a48483b,ffa4142e486d37b4e6ea46da691d364ed540872f6e1d22ef426e6f9348abde0c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,596.5266666666666,0,596.5266666666666,596.5266666666666,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,20.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed2__B20__PL.json,2ddd443c8ae895ee22aac0694d8b94b388fef3671be8ab0934f45a86e668b577,49aa4e4ba91232a7d80cf877d7d9fd0be50f19d768fe79393e22fddb8240c848,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,596.5266666666666,0,596.5266666666666,596.5266666666666,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,24.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B24__L1.json,6bb89e9e9c2a09b8741f7161a53319968c6417bddadcc68a6651576c5fce543f,fd55223bc1cd4d538c22ceab804f29143d7f8b791f21bf80b1e2b0d051dfa899,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,598.0016666666667,0,598.0016666666667,598.0016666666667,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,24.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B24__L2.json,d7b3e6115e54fc7353560b499e45cba816b012ca61208b08fdd9da0a5aa2f78f,fd55223bc1cd4d538c22ceab804f29143d7f8b791f21bf80b1e2b0d051dfa899,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,598.0016666666667,0,598.0016666666667,598.0016666666667,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,24.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed2__B24__PL.json,97418df77aca5fc36bf9b3cba0fc251c8b65c9f2458bea5836f02bbac30be52b,fd55223bc1cd4d538c22ceab804f29143d7f8b791f21bf80b1e2b0d051dfa899,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,598.0016666666667,0,598.0016666666667,598.0016666666667,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,28.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B28__L1.json,b91b9ea61948e51a220eda5bf1d934c52c6537ad146a2a446761c0a99c9a30b5,69d31a83a7c42ab7e1185ce0223d1e9734b228a86b271fe41c865c4b65aa5ab6,f9885fb68356d8b7b2821f6d7c3f5de99e037df7c8f9f6fbf543903d29604f97,613.7766666666666,11.5093023850124,625.285969051679,625.285969051679,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,28.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B28__L2.json,a6f72a731edee90da2878fb37ba62fca6bda7ee24bd141a046472078981c9b04,69d31a83a7c42ab7e1185ce0223d1e9734b228a86b271fe41c865c4b65aa5ab6,f371ca8368131b4f12ee2dae52153e0b49f53c3694f26945b87cd0b689f29160,613.7766666666666,15.936671125053469,629.7133377917202,625.285969051679,4.4273687400411745,0.7080550274869928,WORSE
cn-prd-50c-01-V2-LOCATIONS,2,28.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed2__B28__PL.json,9146e845497c98c7a2adb172c2cee04e2ceb2c7c035ac28139ac313c1bec2f36,69d31a83a7c42ab7e1185ce0223d1e9734b228a86b271fe41c865c4b65aa5ab6,c7b6f9d97208d5aee878933e59aed417939fd8914a8db22b52ffebe8f23c1cd7,613.7766666666666,11.5093023850124,625.285969051679,625.285969051679,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,32.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B32__L1.json,c4dfb8d8fdc23023eb7c9233e81aa0a1e40f578cf7c2fa06d31376d354103177,15c2285c92cc561c6a138fd36f360e39a73c17bf475e3ea6b22d7c4c96a27daf,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,596.5266666666666,0,596.5266666666666,596.5266666666666,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,32.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed2__B32__L2.json,8e39e55a6c78bbe7ee83f3a5d4bb0076f43479efba8b8865c2847fd84dff7888,15c2285c92cc561c6a138fd36f360e39a73c17bf475e3ea6b22d7c4c96a27daf,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,596.5266666666666,0,596.5266666666666,596.5266666666666,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,2,32.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed2__B32__PL.json,ca4bba96093edd7d176898e73f97bc8e16c0a840a0269ae8b1de4f0b38737e9d,15c2285c92cc561c6a138fd36f360e39a73c17bf475e3ea6b22d7c4c96a27daf,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,596.5266666666666,0,596.5266666666666,596.5266666666666,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,16.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B16__L1.json,4e1764edf03f0bf986a5ff6fe7255463490812a7d4e6023ee024b56b6e71f9a4,a3b016b1ed2ae0652f7f170f159e13c2a8f4d523426aa59e6a8fbbf501636cf6,aceb64b27290ca0e3e78c70b8418e33bc081e99b03899c37e29150a91f9951c3,617.3116666666666,39.364539931932754,656.6762065985994,656.6762065985994,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,16.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B16__L2.json,282e2057798002cf2b653d9e656bede970211ef21bacdf943f7ddcc6783e8e12,a3b016b1ed2ae0652f7f170f159e13c2a8f4d523426aa59e6a8fbbf501636cf6,c31b9930b8ceca4d96621739b9f34f12a6e62339008c111984fdc85f3b617675,617.3116666666666,54.50718956703915,671.8188562337058,656.6762065985994,15.142649635106409,2.3059537536072967,WORSE
cn-prd-50c-01-V2-LOCATIONS,3,16.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed3__B16__PL.json,14ee7a2e9777ee5056ce962f260fce5844f3ac3ed57e2b3e396bd4c708c27c0a,a3b016b1ed2ae0652f7f170f159e13c2a8f4d523426aa59e6a8fbbf501636cf6,ff45394b3f1138de1c1298960544e2f19f245acd3c5d7e0bcc2a94d5578122ab,617.3116666666666,39.364539931932754,656.6762065985994,656.6762065985994,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,20.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B20__L1.json,5a35cbf3be55246cba443c7d7369d3c5ea4c495b5b27978f8f221bb78479eb0d,0e2a480cb5fd80b6a0ad031d1a7424945fda1e79438bb8ee3b5155001696059e,3c72958834c780dabcfe17f63b28747a894ed739f72a176f94b352a0061998a7,615.355,30.161863934030105,645.5168639340301,646.6914044285961,-1.1745404945660312,-0.18162302553005666,BETTER
cn-prd-50c-01-V2-LOCATIONS,3,20.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B20__L2.json,5cdb1dccca39989d94251b0595cbdeff5642c22b8d8d448681af068a9bf65678,131bbd4213dd10b90c4cca106a212e64e96f657df12d65eece95838f5720ee79,4e4e2f815afe4246d96ec07c59f045d580d0e6c972b6eeac2afc5b63061a369a,615.0033333333333,39.50974179084681,654.5130751241801,646.6914044285961,7.821670695583975,1.2094904373276851,WORSE
cn-prd-50c-01-V2-LOCATIONS,3,20.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed3__B20__PL.json,56e6d82631e9a823b693b8939cf5f144eb99be90d57e0c711efa78b0602fecf9,0e2a480cb5fd80b6a0ad031d1a7424945fda1e79438bb8ee3b5155001696059e,3ed25071278b3c66e3bacb25c33439ddd4ba045755c169bac6a58c81f9b9146a,615.355,31.336404428596097,646.6914044285961,646.6914044285961,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,24.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B24__L1.json,87a117a44a4737e33d6961d9c6983e65c82c6ff84d4124e633810728d9de4afb,2da987a017589af59495b9e372f809456c22783f96f240a09bf1e90ad07c74c2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,600.685,0,600.685,600.685,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,24.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B24__L2.json,80935cdc9fd37736d79fb56a4d4f6957b6b6aae42056a7f4cb7c4c3cc586f8ad,2da987a017589af59495b9e372f809456c22783f96f240a09bf1e90ad07c74c2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,600.685,0,600.685,600.685,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,24.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed3__B24__PL.json,18cc902cbaed44d8c337b0dece0eeff2fc582b68fb6beb20d73cbd967fd413a8,2da987a017589af59495b9e372f809456c22783f96f240a09bf1e90ad07c74c2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,600.685,0,600.685,600.685,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,28.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B28__L1.json,0bfc1681c7c9ce3a95bd5e5180c81e537e3c2e19825758e19be80312617610d9,5c8e657e99ab03afca6d1b739fe50d345adc43778a25535739057a33bdba9188,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,600.6683333333333,0,600.6683333333333,600.6683333333333,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,28.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B28__L2.json,cf4ede82a10b1f5fd1b3b78d1d9bc01fc684c2c94d8ba1bb6b676dba6af895dd,5c8e657e99ab03afca6d1b739fe50d345adc43778a25535739057a33bdba9188,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,600.6683333333333,0,600.6683333333333,600.6683333333333,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,28.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed3__B28__PL.json,910b836bfd5ac8d6c6f65658020beab4dd2234f87f1a9ff5f1ed0758f2a3bca2,5c8e657e99ab03afca6d1b739fe50d345adc43778a25535739057a33bdba9188,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,600.6683333333333,0,600.6683333333333,600.6683333333333,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,32.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B32__L1.json,8d3385e44f8263f640e7168f7d3b15e4a206801f8980c62abf61ba2d5193ef34,de6c5ac422b19cff4d5ff06a78f8422e805273d86107fa41778db28ed897125f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,600.685,0,600.685,600.685,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,32.0,L2,M17_L2_ENDPOINT_LINEAR,cn-prd-50c-01-V2-LOCATIONS__seed3__B32__L2.json,62e6c56666a6842999e0a7aa1726fec9fc1b21dca694a435b3bab008e967a4ab,de6c5ac422b19cff4d5ff06a78f8422e805273d86107fa41778db28ed897125f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,600.685,0,600.685,600.685,0.0,0.0,TIE
cn-prd-50c-01-V2-LOCATIONS,3,32.0,PL,M17_22KW_NORMAL_PWL,cn-prd-50c-01-V2-LOCATIONS__seed3__B32__PL.json,0e1518c95fda90c0d1cf546897d044166144a31ba22fb005414025cd187533f8,de6c5ac422b19cff4d5ff06a78f8422e805273d86107fa41778db28ed897125f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,600.685,0,600.685,600.685,0.0,0.0,TIE
