key_id,experiment,instance,algorithm,seed,variant,theta,carbon_price,quota,status,actual_evals,violation_count,feasible,best_cost,best_penalized_obj,elapsed_seconds
E4|L-main|ALNS-Wouda|4|p=4;ce=1.2,E4,L-main,ALNS-Wouda,4,p=4;ce=1.2,,,,completed,16000,0,True,8174.650874450711,8174.650874450711,731.3520194999874
E4|L-main|ALNS-Wouda|5|p=0.5;ce=0.5,E4,L-main,ALNS-Wouda,5,p=0.5;ce=0.5,,,,completed,16000,0,True,8423.009172132895,8423.009172132895,646.4032876249985
E4|L-main|ALNS-Wouda|5|p=0.5;ce=0.8,E4,L-main,ALNS-Wouda,5,p=0.5;ce=0.8,,,,completed,16000,0,True,8415.282956800116,8415.282956800116,643.4329231669835
E4|L-main|ALNS-Wouda|5|p=0.5;ce=1,E4,L-main,ALNS-Wouda,5,p=0.5;ce=1,,,,completed,16000,0,True,8410.132146578264,8410.132146578264,645.157786374999
E4|L-main|ALNS-Wouda|5|p=0.5;ce=1.2,E4,L-main,ALNS-Wouda,5,p=0.5;ce=1.2,,,,completed,16000,0,True,8404.98133635641,8404.98133635641,643.4916384170065
E4|L-main|ALNS-Wouda|5|p=1;ce=0.5,E4,L-main,ALNS-Wouda,5,p=1;ce=0.5,,,,completed,16000,0,True,8489.844939413615,8489.844939413615,663.267501291004
E4|L-main|ALNS-Wouda|5|p=1;ce=0.8,E4,L-main,ALNS-Wouda,5,p=1;ce=0.8,,,,completed,16000,0,True,8474.392508748058,8474.392508748058,663.421087708004
E4|L-main|ALNS-Wouda|5|p=1;ce=1,E4,L-main,ALNS-Wouda,5,p=1;ce=1,,,,completed,16000,0,True,8464.090888304352,8464.090888304352,666.652510999993
E4|L-main|ALNS-Wouda|5|p=1;ce=1.2,E4,L-main,ALNS-Wouda,5,p=1;ce=1.2,,,,completed,16000,0,True,8453.789267860646,8453.789267860646,665.5939389580162
E4|L-main|ALNS-Wouda|5|p=2;ce=0.5,E4,L-main,ALNS-Wouda,5,p=2;ce=0.5,,,,completed,16000,0,True,8513.465373599083,8513.465373599083,664.7310239160142
E4|L-main|ALNS-Wouda|5|p=2;ce=0.8,E4,L-main,ALNS-Wouda,5,p=2;ce=0.8,,,,completed,16000,0,True,8482.560512267966,8482.560512267966,667.7056464159978
E4|L-main|ALNS-Wouda|5|p=2;ce=1,E4,L-main,ALNS-Wouda,5,p=2;ce=1,,,,completed,16000,0,True,8461.957271380556,8461.957271380556,668.7310415419925
E4|L-main|ALNS-Wouda|5|p=2;ce=1.2,E4,L-main,ALNS-Wouda,5,p=2;ce=1.2,,,,completed,16000,0,True,8441.354030493145,8441.354030493145,666.0970298750035
E4|L-main|ALNS-Wouda|5|p=4;ce=0.5,E4,L-main,ALNS-Wouda,5,p=4;ce=0.5,,,,completed,16000,0,True,8560.618003264419,8560.618003264419,669.0355652079743
E4|L-main|ALNS-Wouda|5|p=4;ce=0.8,E4,L-main,ALNS-Wouda,5,p=4;ce=0.8,,,,completed,16000,0,True,8498.808280602187,8498.808280602187,668.5294580829795
E4|L-main|ALNS-Wouda|5|p=4;ce=1,E4,L-main,ALNS-Wouda,5,p=4;ce=1,,,,completed,16000,0,True,8457.601798827365,8457.601798827365,701.0120935830055
E4|L-main|ALNS-Wouda|5|p=4;ce=1.2,E4,L-main,ALNS-Wouda,5,p=4;ce=1.2,,,,completed,16000,0,True,8416.395317052542,8416.395317052542,677.3647631669883
E4|L-main|ALNS-Wouda|6|p=0.5;ce=0.5,E4,L-main,ALNS-Wouda,6,p=0.5;ce=0.5,,,,completed,16000,0,True,8266.076465434087,8266.076465434087,675.1508936250175
E4|L-main|ALNS-Wouda|6|p=0.5;ce=0.8,E4,L-main,ALNS-Wouda,6,p=0.5;ce=0.8,,,,completed,16000,0,True,8258.350250101308,8258.350250101308,676.1359681670147
E4|L-main|ALNS-Wouda|6|p=0.5;ce=1,E4,L-main,ALNS-Wouda,6,p=0.5;ce=1,,,,completed,16000,0,True,8253.199439879454,8253.199439879454,672.3344155000232
E4|L-main|ALNS-Wouda|6|p=0.5;ce=1.2,E4,L-main,ALNS-Wouda,6,p=0.5;ce=1.2,,,,completed,16000,0,True,8248.048629657602,8248.048629657602,670.2963115840103
E4|L-main|ALNS-Wouda|6|p=1;ce=0.5,E4,L-main,ALNS-Wouda,6,p=1;ce=0.5,,,,completed,16000,0,True,8160.265690940054,8160.265690940054,649.6318069160043
E4|L-main|ALNS-Wouda|6|p=1;ce=0.8,E4,L-main,ALNS-Wouda,6,p=1;ce=0.8,,,,completed,16000,0,True,8224.922242394723,8224.922242394723,679.6793331670051
E4|L-main|ALNS-Wouda|6|p=1;ce=1,E4,L-main,ALNS-Wouda,6,p=1;ce=1,,,,completed,16000,0,True,8134.51163983079,8134.51163983079,671.6658343749878
E4|L-main|ALNS-Wouda|6|p=1;ce=1.2,E4,L-main,ALNS-Wouda,6,p=1;ce=1.2,,,,completed,16000,0,True,8124.210019387085,8124.210019387085,662.693036541983
E4|L-main|ALNS-Wouda|6|p=2;ce=0.5,E4,L-main,ALNS-Wouda,6,p=2;ce=0.5,,,,completed,16000,0,True,8244.892510707285,8244.892510707285,660.4153545000008
E4|L-main|ALNS-Wouda|6|p=2;ce=0.8,E4,L-main,ALNS-Wouda,6,p=2;ce=0.8,,,,completed,16000,0,True,8151.673262131909,8151.673262131909,660.2159177919966
E4|L-main|ALNS-Wouda|6|p=2;ce=1,E4,L-main,ALNS-Wouda,6,p=2;ce=1,,,,completed,16000,0,True,8119.40886429259,8119.40886429259,656.2170772920072
E4|L-main|ALNS-Wouda|6|p=2;ce=1.2,E4,L-main,ALNS-Wouda,6,p=2;ce=1.2,,,,completed,16000,0,True,8098.805623405178,8098.805623405178,648.055315125006
E4|L-main|ALNS-Wouda|6|p=4;ce=0.5,E4,L-main,ALNS-Wouda,6,p=4;ce=0.5,,,,completed,16000,0,True,8275.153437623705,8275.153437623705,679.9293677920068
E4|L-main|ALNS-Wouda|6|p=4;ce=0.8,E4,L-main,ALNS-Wouda,6,p=4;ce=0.8,,,,completed,16000,0,True,8213.343714961473,8213.343714961473,684.914864041988
E4|L-main|ALNS-Wouda|6|p=4;ce=1,E4,L-main,ALNS-Wouda,6,p=4;ce=1,,,,completed,16000,0,True,8172.1372331866505,8172.1372331866505,685.4844742079731
E4|L-main|ALNS-Wouda|6|p=4;ce=1.2,E4,L-main,ALNS-Wouda,6,p=4;ce=1.2,,,,completed,16000,0,True,8130.930751411829,8130.930751411829,719.7977482920105
E4|L-main|ALNS-Wouda|7|p=0.5;ce=0.5,E4,L-main,ALNS-Wouda,7,p=0.5;ce=0.5,,,,completed,16000,0,True,8273.289588494232,8273.289588494232,683.4176082919876
E4|L-main|ALNS-Wouda|7|p=0.5;ce=0.8,E4,L-main,ALNS-Wouda,7,p=0.5;ce=0.8,,,,completed,16000,0,True,8265.563373161453,8265.563373161453,677.414864833001
E4|L-main|ALNS-Wouda|7|p=0.5;ce=1,E4,L-main,ALNS-Wouda,7,p=0.5;ce=1,,,,completed,16000,0,True,8260.4125629396,8260.4125629396,676.9070290000236
E4|L-main|ALNS-Wouda|7|p=0.5;ce=1.2,E4,L-main,ALNS-Wouda,7,p=0.5;ce=1.2,,,,completed,16000,0,True,8255.261752717746,8255.261752717746,679.8149381249968
E4|L-main|ALNS-Wouda|7|p=1;ce=0.5,E4,L-main,ALNS-Wouda,7,p=1;ce=0.5,,,,completed,16000,0,True,8282.746695604486,8282.746695604486,682.9725389170053
E4|L-main|ALNS-Wouda|7|p=1;ce=0.8,E4,L-main,ALNS-Wouda,7,p=1;ce=0.8,,,,completed,16000,0,True,8267.294264938928,8267.294264938928,685.7486815409793
E4|L-main|ALNS-Wouda|7|p=1;ce=1,E4,L-main,ALNS-Wouda,7,p=1;ce=1,,,,completed,16000,0,True,8256.992644495222,8256.992644495222,701.828018457978
E4|L-main|ALNS-Wouda|7|p=1;ce=1.2,E4,L-main,ALNS-Wouda,7,p=1;ce=1.2,,,,completed,16000,0,True,8246.691024051517,8246.691024051517,700.3579278749821
E4|L-main|ALNS-Wouda|7|p=2;ce=0.5,E4,L-main,ALNS-Wouda,7,p=2;ce=0.5,,,,completed,16000,0,True,8301.660909824996,8301.660909824996,706.2143297909934
E4|L-main|ALNS-Wouda|7|p=2;ce=0.8,E4,L-main,ALNS-Wouda,7,p=2;ce=0.8,,,,completed,16000,0,True,8270.756048493879,8270.756048493879,697.5669333749975
E4|L-main|ALNS-Wouda|7|p=2;ce=1,E4,L-main,ALNS-Wouda,7,p=2;ce=1,,,,completed,16000,0,True,8250.152807606468,8250.152807606468,702.5673552499793
E4|L-main|ALNS-Wouda|7|p=2;ce=1.2,E4,L-main,ALNS-Wouda,7,p=2;ce=1.2,,,,completed,16000,0,True,8229.549566719057,8229.549566719057,699.0792414169991
E4|L-main|ALNS-Wouda|7|p=4;ce=0.5,E4,L-main,ALNS-Wouda,7,p=4;ce=0.5,,,,completed,16000,0,True,8345.398529994585,8345.398529994585,689.2764163750107
E4|L-main|ALNS-Wouda|7|p=4;ce=0.8,E4,L-main,ALNS-Wouda,7,p=4;ce=0.8,,,,completed,16000,0,True,8283.588807332351,8283.588807332351,694.6054676249914
E4|L-main|ALNS-Wouda|7|p=4;ce=1,E4,L-main,ALNS-Wouda,7,p=4;ce=1,,,,completed,16000,0,True,8242.38232555753,8242.38232555753,695.0549044579966
E4|L-main|ALNS-Wouda|7|p=4;ce=1.2,E4,L-main,ALNS-Wouda,7,p=4;ce=1.2,,,,completed,16000,0,True,8201.175843782708,8201.175843782708,709.2767912079871
E4|L-main|ALNS-Wouda|8|p=0.5;ce=0.5,E4,L-main,ALNS-Wouda,8,p=0.5;ce=0.5,,,,completed,16000,0,True,8413.116776974568,8413.116776974568,651.7037878749834
E4|L-main|ALNS-Wouda|8|p=0.5;ce=0.8,E4,L-main,ALNS-Wouda,8,p=0.5;ce=0.8,,,,completed,16000,0,True,8405.390561641789,8405.390561641789,637.809422374994
E4|L-main|ALNS-Wouda|8|p=0.5;ce=1,E4,L-main,ALNS-Wouda,8,p=0.5;ce=1,,,,completed,16000,0,True,8400.239751419937,8400.239751419937,636.9634603750019
E4|L-main|ALNS-Wouda|8|p=0.5;ce=1.2,E4,L-main,ALNS-Wouda,8,p=0.5;ce=1.2,,,,completed,16000,0,True,8395.088941198082,8395.088941198082,635.9927582080127
E4|L-main|ALNS-Wouda|8|p=1;ce=0.5,E4,L-main,ALNS-Wouda,8,p=1;ce=0.5,,,,completed,16000,0,True,8394.89122736225,8394.89122736225,645.1707011660037
E4|L-main|ALNS-Wouda|8|p=1;ce=0.8,E4,L-main,ALNS-Wouda,8,p=1;ce=0.8,,,,completed,16000,0,True,8379.438796696691,8379.438796696691,644.8139189590001
E4|L-main|ALNS-Wouda|8|p=1;ce=1,E4,L-main,ALNS-Wouda,8,p=1;ce=1,,,,completed,16000,0,True,8369.137176252987,8369.137176252987,652.7554088330071
E4|L-main|ALNS-Wouda|8|p=1;ce=1.2,E4,L-main,ALNS-Wouda,8,p=1;ce=1.2,,,,completed,16000,0,True,8358.83555580928,8358.83555580928,650.7518390000041
E4|L-main|ALNS-Wouda|8|p=2;ce=0.5,E4,L-main,ALNS-Wouda,8,p=2;ce=0.5,,,,completed,16000,0,True,8417.725391927028,8417.725391927028,652.1360630420095
E4|L-main|ALNS-Wouda|8|p=2;ce=0.8,E4,L-main,ALNS-Wouda,8,p=2;ce=0.8,,,,completed,16000,0,True,8386.820530595913,8386.820530595913,708.1548905830132
E4|L-main|ALNS-Wouda|8|p=2;ce=1,E4,L-main,ALNS-Wouda,8,p=2;ce=1,,,,completed,16000,0,True,8366.217289708502,8366.217289708502,662.6989884169889
E4|L-main|ALNS-Wouda|8|p=2;ce=1.2,E4,L-main,ALNS-Wouda,8,p=2;ce=1.2,,,,completed,16000,0,True,8345.61404882109,8345.61404882109,646.524089249986
E4|L-main|ALNS-Wouda|8|p=4;ce=0.5,E4,L-main,ALNS-Wouda,8,p=4;ce=0.5,,,,completed,16000,0,True,8473.820817370774,8473.820817370774,668.8622008750099
E4|L-main|ALNS-Wouda|8|p=4;ce=0.8,E4,L-main,ALNS-Wouda,8,p=4;ce=0.8,,,,completed,16000,0,True,8412.01109470854,8412.01109470854,697.195932749979
E4|L-main|ALNS-Wouda|8|p=4;ce=1,E4,L-main,ALNS-Wouda,8,p=4;ce=1,,,,completed,16000,0,True,8370.804612933718,8370.804612933718,752.44349091599
E4|L-main|ALNS-Wouda|8|p=4;ce=1.2,E4,L-main,ALNS-Wouda,8,p=4;ce=1.2,,,,completed,16000,0,True,8329.598131158897,8329.598131158897,710.6062782499939
E4|L-main|ALNS-Wouda|9|p=0.5;ce=0.5,E4,L-main,ALNS-Wouda,9,p=0.5;ce=0.5,,,,completed,16000,0,True,8172.428292228262,8172.428292228262,711.0063410000002
E4|L-main|ALNS-Wouda|9|p=0.5;ce=0.8,E4,L-main,ALNS-Wouda,9,p=0.5;ce=0.8,,,,completed,16000,0,True,8164.702076895483,8164.702076895483,656.6190693750104
E4|L-main|ALNS-Wouda|9|p=0.5;ce=1,E4,L-main,ALNS-Wouda,9,p=0.5;ce=1,,,,completed,16000,0,True,8159.5512666736295,8159.5512666736295,652.5393196250079
E4|L-main|ALNS-Wouda|9|p=0.5;ce=1.2,E4,L-main,ALNS-Wouda,9,p=0.5;ce=1.2,,,,completed,16000,0,True,8154.400456451777,8154.400456451777,651.0590412500023
E4|L-main|ALNS-Wouda|9|p=1;ce=0.5,E4,L-main,ALNS-Wouda,9,p=1;ce=0.5,,,,completed,16000,0,True,8126.373761521403,8126.373761521403,714.4284086250118
E4|L-main|ALNS-Wouda|9|p=1;ce=0.8,E4,L-main,ALNS-Wouda,9,p=1;ce=0.8,,,,completed,16000,0,True,8110.921330855846,8110.921330855846,761.3796947500086
E4|L-main|ALNS-Wouda|9|p=1;ce=1,E4,L-main,ALNS-Wouda,9,p=1;ce=1,,,,completed,16000,0,True,8100.61971041214,8100.61971041214,732.0376062919968
E4|L-main|ALNS-Wouda|9|p=1;ce=1.2,E4,L-main,ALNS-Wouda,9,p=1;ce=1.2,,,,completed,16000,0,True,8090.318089968434,8090.318089968434,735.8599977090198
E4|L-main|ALNS-Wouda|9|p=2;ce=0.5,E4,L-main,ALNS-Wouda,9,p=2;ce=0.5,,,,completed,16000,0,True,8142.477224710575,8142.477224710575,748.50450941702
E4|L-main|ALNS-Wouda|9|p=2;ce=0.8,E4,L-main,ALNS-Wouda,9,p=2;ce=0.8,,,,completed,16000,0,True,8093.063027474949,8093.063027474949,725.1267802079965
E4|L-main|ALNS-Wouda|9|p=2;ce=1,E4,L-main,ALNS-Wouda,9,p=2;ce=1,,,,completed,16000,0,True,8084.799829976271,8084.799829976271,704.6301380829827
E4|L-main|ALNS-Wouda|9|p=2;ce=1.2,E4,L-main,ALNS-Wouda,9,p=2;ce=1.2,,,,completed,16000,0,True,8064.1965890888605,8064.1965890888605,709.3923557920207
E4|L-main|ALNS-Wouda|9|p=4;ce=0.5,E4,L-main,ALNS-Wouda,9,p=4;ce=0.5,,,,completed,16000,0,True,8366.12084614354,8366.12084614354,708.0949210000108
E4|L-main|ALNS-Wouda|9|p=4;ce=0.8,E4,L-main,ALNS-Wouda,9,p=4;ce=0.8,,,,completed,16000,0,True,8304.311123481308,8304.311123481308,670.6076701659767
E4|L-main|ALNS-Wouda|9|p=4;ce=1,E4,L-main,ALNS-Wouda,9,p=4;ce=1,,,,completed,16000,0,True,8263.104641706484,8263.104641706484,653.5822687090258
E4|L-main|ALNS-Wouda|9|p=4;ce=1.2,E4,L-main,ALNS-Wouda,9,p=4;ce=1.2,,,,completed,16000,0,True,8221.898159931663,8221.898159931663,666.9025978329882
E6|L-main|ALNS-Wouda|1|theta=0.80,E6,L-main,ALNS-Wouda,1,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|1|theta=0.85,E6,L-main,ALNS-Wouda,1,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|1|theta=0.90,E6,L-main,ALNS-Wouda,1,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|1|theta=0.95,E6,L-main,ALNS-Wouda,1,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|1|theta=1.00,E6,L-main,ALNS-Wouda,1,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|1|theta=1.05,E6,L-main,ALNS-Wouda,1,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|1|theta=1.10,E6,L-main,ALNS-Wouda,1,theta=1.10,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|10|theta=0.80,E6,L-main,ALNS-Wouda,10,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|10|theta=0.85,E6,L-main,ALNS-Wouda,10,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|10|theta=0.90,E6,L-main,ALNS-Wouda,10,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|10|theta=0.95,E6,L-main,ALNS-Wouda,10,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|10|theta=1.00,E6,L-main,ALNS-Wouda,10,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|10|theta=1.05,E6,L-main,ALNS-Wouda,10,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|10|theta=1.10,E6,L-main,ALNS-Wouda,10,theta=1.10,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|2|theta=0.80,E6,L-main,ALNS-Wouda,2,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|2|theta=0.85,E6,L-main,ALNS-Wouda,2,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|2|theta=0.90,E6,L-main,ALNS-Wouda,2,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|2|theta=0.95,E6,L-main,ALNS-Wouda,2,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|2|theta=1.00,E6,L-main,ALNS-Wouda,2,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|2|theta=1.05,E6,L-main,ALNS-Wouda,2,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|2|theta=1.10,E6,L-main,ALNS-Wouda,2,theta=1.10,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|3|theta=0.80,E6,L-main,ALNS-Wouda,3,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|3|theta=0.85,E6,L-main,ALNS-Wouda,3,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|3|theta=0.90,E6,L-main,ALNS-Wouda,3,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|3|theta=0.95,E6,L-main,ALNS-Wouda,3,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|3|theta=1.00,E6,L-main,ALNS-Wouda,3,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|3|theta=1.05,E6,L-main,ALNS-Wouda,3,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|3|theta=1.10,E6,L-main,ALNS-Wouda,3,theta=1.10,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|4|theta=0.80,E6,L-main,ALNS-Wouda,4,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|4|theta=0.85,E6,L-main,ALNS-Wouda,4,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|4|theta=0.90,E6,L-main,ALNS-Wouda,4,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|4|theta=0.95,E6,L-main,ALNS-Wouda,4,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|4|theta=1.00,E6,L-main,ALNS-Wouda,4,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|4|theta=1.05,E6,L-main,ALNS-Wouda,4,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|4|theta=1.10,E6,L-main,ALNS-Wouda,4,theta=1.10,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|5|theta=0.80,E6,L-main,ALNS-Wouda,5,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|5|theta=0.85,E6,L-main,ALNS-Wouda,5,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|5|theta=0.90,E6,L-main,ALNS-Wouda,5,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|5|theta=0.95,E6,L-main,ALNS-Wouda,5,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|5|theta=1.00,E6,L-main,ALNS-Wouda,5,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|5|theta=1.05,E6,L-main,ALNS-Wouda,5,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|5|theta=1.10,E6,L-main,ALNS-Wouda,5,theta=1.10,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|6|theta=0.80,E6,L-main,ALNS-Wouda,6,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|6|theta=0.85,E6,L-main,ALNS-Wouda,6,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|6|theta=0.90,E6,L-main,ALNS-Wouda,6,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|6|theta=0.95,E6,L-main,ALNS-Wouda,6,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|6|theta=1.00,E6,L-main,ALNS-Wouda,6,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|6|theta=1.05,E6,L-main,ALNS-Wouda,6,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|6|theta=1.10,E6,L-main,ALNS-Wouda,6,theta=1.10,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|7|theta=0.80,E6,L-main,ALNS-Wouda,7,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|7|theta=0.85,E6,L-main,ALNS-Wouda,7,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|7|theta=0.90,E6,L-main,ALNS-Wouda,7,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|7|theta=0.95,E6,L-main,ALNS-Wouda,7,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|7|theta=1.00,E6,L-main,ALNS-Wouda,7,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|7|theta=1.05,E6,L-main,ALNS-Wouda,7,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|7|theta=1.10,E6,L-main,ALNS-Wouda,7,theta=1.10,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|8|theta=0.80,E6,L-main,ALNS-Wouda,8,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|8|theta=0.85,E6,L-main,ALNS-Wouda,8,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|8|theta=0.90,E6,L-main,ALNS-Wouda,8,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|8|theta=0.95,E6,L-main,ALNS-Wouda,8,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|8|theta=1.00,E6,L-main,ALNS-Wouda,8,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|8|theta=1.05,E6,L-main,ALNS-Wouda,8,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|8|theta=1.10,E6,L-main,ALNS-Wouda,8,theta=1.10,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|9|theta=0.80,E6,L-main,ALNS-Wouda,9,theta=0.80,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|9|theta=0.85,E6,L-main,ALNS-Wouda,9,theta=0.85,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|9|theta=0.90,E6,L-main,ALNS-Wouda,9,theta=0.90,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|9|theta=0.95,E6,L-main,ALNS-Wouda,9,theta=0.95,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|9|theta=1.00,E6,L-main,ALNS-Wouda,9,theta=1.00,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|9|theta=1.05,E6,L-main,ALNS-Wouda,9,theta=1.05,,,,completed,,,,,,
E6|L-main|ALNS-Wouda|9|theta=1.10,E6,L-main,ALNS-Wouda,9,theta=1.10,,,,completed,,,,,,
E7|L-main|ALNS-Wouda|1|dynamic,E7,L-main,ALNS-Wouda,1,dynamic,,,,completed,61499,,,,,1683.2258166669926
E7|L-main|ALNS-Wouda|10|dynamic,E7,L-main,ALNS-Wouda,10,dynamic,,,,completed,66109,,,,,1733.935295165982
E7|L-main|ALNS-Wouda|2|dynamic,E7,L-main,ALNS-Wouda,2,dynamic,,,,completed,52850,,,,,1635.7223307500099
E7|L-main|ALNS-Wouda|3|dynamic,E7,L-main,ALNS-Wouda,3,dynamic,,,,completed,66936,,,,,1523.8269730840111
E7|L-main|ALNS-Wouda|4|dynamic,E7,L-main,ALNS-Wouda,4,dynamic,,,,completed,69651,,,,,1638.3347151660128
E7|L-main|ALNS-Wouda|5|dynamic,E7,L-main,ALNS-Wouda,5,dynamic,,,,completed,64245,,,,,1590.926491332997
E7|L-main|ALNS-Wouda|6|dynamic,E7,L-main,ALNS-Wouda,6,dynamic,,,,completed,68637,,,,,1610.3938589999743
E7|L-main|ALNS-Wouda|7|dynamic,E7,L-main,ALNS-Wouda,7,dynamic,,,,completed,67685,,,,,1608.2867376659997
E7|L-main|ALNS-Wouda|8|dynamic,E7,L-main,ALNS-Wouda,8,dynamic,,,,completed,66685,,,,,1648.2669955829915
E7|L-main|ALNS-Wouda|9|dynamic,E7,L-main,ALNS-Wouda,9,dynamic,,,,completed,71808,,,,,1738.833225459006
