instance_id,n,seed,arm,status,cost,cpu_seconds,emissions_kg,joint_complete_candidate_attempts,mip_status_class,mip_gap,witness_file,witness_key,source_scope
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-F,PASS,2468.13821350964,19.51190366697847,185.07252979509838,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-E,PASS,2393.8185755222853,19.99152891698759,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-M,PASS,2393.8185755222853,21.292905542009976,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,MV-HGS-SP,PASS,2393.8185755222853,62.230412166012684,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-F,PASS,2471.7379339424247,19.62540445799823,185.7614683257242,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-E,PASS,2393.8185755222853,19.968933459022082,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-M,PASS,2393.8185755222853,22.148031791992253,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,MV-HGS-SP,PASS,2393.8185755222853,62.52966537501197,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-F,PASS,2468.13821350964,19.522205374989426,185.07252979509838,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-E,PASS,2393.8185755222853,20.131605040980503,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-M,PASS,2393.8185755222853,21.20701812498737,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,MV-HGS-SP,PASS,2393.8185755222853,62.774130999983754,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-F,PASS,2468.13821350964,19.63290662498912,185.07252979509838,80,OPTIMAL,4.834582674848142e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-E,PASS,2393.8185755222853,19.990514000004623,167.54789903952434,80,OPTIMAL,4.834582674848142e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-M,PASS,2393.8185755222853,21.850802124972688,167.54789903952434,80,OPTIMAL,4.834582674848142e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,MV-HGS-SP,PASS,2393.8185755222853,62.630464291985845,167.54789903952434,80,OPTIMAL,4.834582674848142e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
