best_any_distance_reducing,best_any_insertion_delta_km,best_any_relocate_net_delta_km,best_any_swap_partner_customer_id,best_any_swap_partner_depot_id,best_any_swap_total_delta_km,best_any_target_depot_id,best_any_target_duty_id,best_any_target_position,best_any_target_trip_index,best_capacity_distance_reducing,best_capacity_relocate_net_delta_km,best_capacity_swap_partner_customer_id,best_capacity_swap_partner_depot_id,best_capacity_swap_total_delta_km,best_capacity_target_depot_id,best_capacity_target_duty_id,best_capacity_target_position,best_capacity_target_trip_index,customer_id,demand_kg,instance_id,region,removal_saving_km,saved_direct_roundtrip_delta_km,saved_direct_roundtrip_distance_reducing,source_depot_id,source_duty_id,source_trip_index
False,258.01843999311296,256.398633061656,C115,D_tianjin,510.447220802535,D_tianjin,EV_D_tianjin_1,0,1,False,260.918260551009,C117,D_tianjin,513.94554973507,D_tianjin,CV_D_tianjin_2,0,2,C081,139.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,1.6198069314569985,206.39998093926,False,D_beijing,EV_D_beijing_4,1
False,240.883447520671,230.377738354749,C115,D_tianjin,481.96613321616604,D_tianjin,EV_D_tianjin_1,0,1,False,234.89736584410198,C117,D_tianjin,484.83580289999094,D_tianjin,CV_D_tianjin_2,0,2,C042,139.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,10.505709165922003,172.952705217244,False,D_beijing,EV_D_beijing_4,1
False,232.469632208389,218.135309277987,C117,D_tianjin,474.457742755285,D_tianjin,EV_D_tianjin_1,0,1,False,221.282277399211,C119,D_tianjin,475.061721977753,D_tianjin,CV_D_tianjin_2,5,2,C049,278.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,14.334322930402001,187.79400335814202,False,D_beijing,EV_D_beijing_4,1
False,258.348982312139,249.634326012915,C117,D_tianjin,505.26918988243307,D_tianjin,EV_D_tianjin_1,0,1,False,253.17512133039702,C119,D_tianjin,505.873169104901,D_tianjin,CV_D_tianjin_2,5,2,C086,278.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,8.714656299224,206.34541736368095,False,D_beijing,EV_D_beijing_4,1
False,251.388905290574,247.004648470174,C117,D_tianjin,522.920224347691,D_tianjin,EV_D_tianjin_1,0,1,False,250.806995898579,C119,D_tianjin,523.5242035701601,D_tianjin,CV_D_tianjin_2,5,2,C003,208.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,4.3842568204,207.77249836819894,False,D_beijing,EV_D_beijing_4,1
False,252.241671257195,249.673157600804,C115,D_tianjin,497.28328296798793,D_tianjin,EV_D_tianjin_1,0,1,False,254.192785090157,C115,D_tianjin,497.28328296798793,D_tianjin,CV_D_tianjin_2,0,2,C061,417.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,2.5685136563910054,208.22235128285797,False,D_beijing,EV_D_beijing_4,1
False,228.77987630263402,217.294546329064,C023,D_beijing,440.98568631524006,D_beijing,CV_D_beijing_3,6,2,False,224.07269834563098,C023,D_beijing,440.98568631524006,D_beijing,CV_D_beijing_5,2,2,C147,278.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,11.485329973570002,238.978330278818,False,D_tianjin,EV_D_tianjin_1,1
False,224.715252208812,224.11264493699,C023,D_beijing,461.18006979426497,D_beijing,CV_D_beijing_3,6,2,False,224.11264493699,C023,D_beijing,461.18006979426497,D_beijing,CV_D_beijing_3,6,2,C141,208.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,0.6026072718219985,248.00497730854096,False,D_tianjin,EV_D_tianjin_1,1
False,216.72042777169304,211.75816716802402,C023,D_beijing,454.19573287784505,D_beijing,CV_D_beijing_3,6,2,False,218.536319184591,C023,D_beijing,454.19573287784505,D_beijing,CV_D_beijing_5,2,2,C123,347.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,4.962260603669,251.88991718540296,False,D_tianjin,EV_D_tianjin_1,1
False,217.45655051761003,211.82866384694202,C023,D_beijing,453.669664509816,D_beijing,CV_D_beijing_3,6,2,False,218.606815863509,C023,D_beijing,453.669664509816,D_beijing,CV_D_beijing_5,2,2,C132,278.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,5.6278866706679995,248.04069906767404,False,D_tianjin,EV_D_tianjin_1,1
False,217.105163063173,212.000172054183,C023,D_beijing,454.643509618372,D_beijing,CV_D_beijing_3,6,2,False,218.77832407075,C043,D_beijing,466.516529505418,D_beijing,CV_D_beijing_5,2,2,C135,417.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,5.104991008990001,252.84173101979803,False,D_tianjin,EV_D_tianjin_1,1
False,228.15560714618502,213.44544166027802,C023,D_beijing,442.7334791028991,D_beijing,CV_D_beijing_3,6,2,False,213.44544166027802,C023,D_beijing,442.7334791028991,D_beijing,CV_D_beijing_3,6,2,C117,139.0,cn-jjj-150c-01-V2-LOCATIONS,jjj,14.710165485907003,249.70244826578403,False,D_tianjin,EV_D_tianjin_1,1
False,231.554797428463,217.29358027035698,C133,D_tianjin,465.381425097318,D_tianjin,CV_D_tianjin_2,0,1,False,223.379103181744,C120,D_tianjin,466.29986453052794,D_tianjin,CV_D_tianjin_2,0,2,C054,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,14.261217158106003,180.417955754442,False,D_beijing,CV_D_beijing_1,1
False,254.934139539913,234.70221534441498,C133,D_tianjin,485.31826924483494,D_tianjin,CV_D_tianjin_1,7,1,False,542.2644009820069,C120,D_tianjin,486.236708678045,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C013,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,20.231924195498,205.36507980691005,False,D_beijing,CV_D_beijing_1,1
False,229.93666002311,207.015464261892,C133,D_tianjin,486.13550958081794,D_tianjin,CV_D_tianjin_2,0,1,False,213.100987173279,C120,D_tianjin,487.053949014028,D_tianjin,CV_D_tianjin_2,0,2,C007,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,22.921195761217998,184.59957601247197,False,D_beijing,CV_D_beijing_1,1
False,256.199483174018,251.89904078498498,C133,D_tianjin,502.28974434098296,D_tianjin,CV_D_tianjin_1,7,1,False,256.52373642545797,C120,D_tianjin,503.20818377419295,D_tianjin,CV_D_tianjin_2,5,2,C001,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,4.300442389033002,202.99477502070602,False,D_beijing,CV_D_beijing_1,1
False,252.12743869758998,250.47273523227497,C133,D_tianjin,509.55848401247704,D_tianjin,CV_D_tianjin_2,0,1,False,255.540499009349,C140,D_tianjin,519.653412800874,D_tianjin,CV_D_tianjin_2,5,2,C028,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,1.6547034653150003,201.88513352965498,False,D_beijing,CV_D_beijing_1,1
False,234.787372258007,225.296764744092,C126,D_tianjin,491.63343164757396,D_tianjin,CV_D_tianjin_1,7,1,False,229.92146038456502,C140,D_tianjin,499.35372610444097,D_tianjin,CV_D_tianjin_2,5,2,C093,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,9.490607513915,199.41715858389205,False,D_beijing,CV_D_beijing_1,1
False,240.24209389224595,226.01952803770894,C126,D_tianjin,469.573483236903,D_tianjin,CV_D_tianjin_1,7,1,False,230.64422367818196,C140,D_tianjin,477.29377769377004,D_tianjin,CV_D_tianjin_2,5,2,C045,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,14.222565854537002,189.649642959756,False,D_beijing,CV_D_beijing_1,1
False,252.65378792026,240.697551788031,C133,D_tianjin,465.932509697552,D_tianjin,CV_D_tianjin_2,0,1,False,538.164148456339,C120,D_tianjin,466.85094913076205,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C053,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,11.956236132228995,202.870068828056,False,D_beijing,CV_D_beijing_1,2
False,221.057604223337,197.845991683358,C133,D_tianjin,463.12175159671295,D_tianjin,CV_D_tianjin_2,0,1,False,203.931514594745,C133,D_tianjin,463.12175159671295,D_tianjin,CV_D_tianjin_2,0,2,C014,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,23.211612539979,160.615814755818,False,D_beijing,CV_D_beijing_1,2
False,243.54192992023098,235.977906930227,C133,D_tianjin,477.52722766150197,D_tianjin,CV_D_tianjin_2,0,1,False,242.06342984161404,C133,D_tianjin,477.52722766150197,D_tianjin,CV_D_tianjin_2,0,2,C019,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,7.564022990003999,179.088128740378,False,D_beijing,CV_D_beijing_1,2
False,254.320567750176,253.005752956484,C133,D_tianjin,506.2058071635789,D_tianjin,CV_D_tianjin_2,0,1,False,258.064233265605,C120,D_tianjin,507.12424659678896,D_tianjin,CV_D_tianjin_2,5,2,C021,208.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,1.3148147936919996,202.97979824993098,False,D_beijing,CV_D_beijing_1,2
False,251.570782480354,251.500465401679,C133,D_tianjin,494.71459568097697,D_tianjin,CV_D_tianjin_2,0,1,False,256.587252469963,C133,D_tianjin,494.71459568097697,D_tianjin,CV_D_tianjin_2,5,2,C072,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,0.07031707867500518,206.83055443681496,False,D_beijing,CV_D_beijing_1,2
False,244.19256541483796,240.06813546159898,C126,D_tianjin,494.9513490335869,D_tianjin,CV_D_tianjin_1,7,1,False,244.69283110207198,C140,D_tianjin,502.671643490453,D_tianjin,CV_D_tianjin_2,5,2,C056,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,4.124429953239,204.20487729837797,False,D_beijing,CV_D_beijing_2,1
False,260.029197201891,247.630586998193,C133,D_tianjin,514.6845826138001,D_tianjin,CV_D_tianjin_2,0,1,False,253.71610990957998,C140,D_tianjin,526.610839584552,D_tianjin,CV_D_tianjin_2,0,2,C094,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,12.398610203698,213.265412680127,False,D_beijing,CV_D_beijing_2,1
False,245.444721663439,245.841474952071,C126,D_tianjin,506.696872410728,D_tianjin,CV_D_tianjin_1,7,1,False,250.46617059254402,C120,D_tianjin,507.67555107774797,D_tianjin,CV_D_tianjin_2,5,2,C037,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,-0.3967532886320005,206.39978683511396,False,D_beijing,CV_D_beijing_2,1
False,238.18496215262996,236.41575575594996,C126,D_tianjin,490.52673356426203,D_tianjin,CV_D_tianjin_1,7,1,False,241.04045139642298,C140,D_tianjin,498.247028021129,D_tianjin,CV_D_tianjin_2,5,2,C070,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,1.7692063966799996,204.75227509541799,False,D_beijing,CV_D_beijing_2,1
False,227.05614358642097,227.07975443097797,C133,D_tianjin,478.529127802457,D_tianjin,CV_D_tianjin_1,7,1,False,231.704450071451,C140,D_tianjin,487.312506700132,D_tianjin,CV_D_tianjin_2,5,2,C046,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,-0.023610844557000746,185.151503974476,False,D_beijing,CV_D_beijing_2,1
False,232.07039710081898,229.51088707522797,C133,D_tianjin,480.68767157381,D_tianjin,CV_D_tianjin_2,0,1,False,544.590403925205,C120,D_tianjin,481.60611100702,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C052,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,2.559510025590999,176.823441885472,False,D_beijing,CV_D_beijing_2,1
False,243.064408936217,240.482624454549,C126,D_tianjin,467.90449387934405,D_tianjin,CV_D_tianjin_1,7,1,False,543.4334380051259,C126,D_tianjin,467.90449387934405,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C077,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,2.581784481668008,189.010527767029,False,D_beijing,CV_D_beijing_2,1
False,256.253842576588,245.97255053121498,C133,D_tianjin,485.5799753900961,D_tianjin,CV_D_tianjin_2,0,1,False,547.593210705193,C120,D_tianjin,486.498414823306,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C016,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,10.281292045373004,210.448757966511,False,D_beijing,CV_D_beijing_2,2
False,236.799172998617,228.581175181645,C126,D_tianjin,496.87487171380303,D_tianjin,CV_D_tianjin_1,7,1,False,233.20587082211802,C120,D_tianjin,497.79510376026195,D_tianjin,CV_D_tianjin_2,5,2,C044,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,8.217997816972,187.794003358142,False,D_beijing,CV_D_beijing_2,2
False,244.66746860162098,244.486132580181,C126,D_tianjin,509.6155093609821,D_tianjin,CV_D_tianjin_1,7,1,False,558.235377968976,C126,D_tianjin,509.6155093609821,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C030,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,0.18133602144000088,200.53781865297196,False,D_beijing,CV_D_beijing_2,2
False,253.30983601198503,247.14212924544,C133,D_tianjin,501.04294592089894,D_tianjin,CV_D_tianjin_2,0,1,False,251.89470253120805,C140,D_tianjin,510.82268421799097,D_tianjin,CV_D_tianjin_2,5,2,C061,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,6.167706766545002,201.68491549600407,False,D_beijing,CV_D_beijing_2,2
False,228.00839990257998,214.715663759775,C133,D_tianjin,480.43881017541395,D_tianjin,CV_D_tianjin_2,0,1,False,220.801186671162,C144,D_tianjin,485.959229104953,D_tianjin,CV_D_tianjin_2,0,2,C006,208.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,13.292736142805,181.74880700040302,False,D_beijing,CV_D_beijing_2,2
False,242.59149208317703,235.45925884712005,C126,D_tianjin,464.261821296211,D_tianjin,CV_D_tianjin_1,7,1,False,240.08395448759302,C144,D_tianjin,465.57627771186395,D_tianjin,CV_D_tianjin_2,5,2,C065,208.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,7.132233236057,192.892115376297,False,D_beijing,CV_D_beijing_2,2
False,221.59991474756401,205.784264269006,C133,D_tianjin,446.137031632561,D_tianjin,CV_D_tianjin_2,0,1,False,211.869787180393,C120,D_tianjin,447.055471065771,D_tianjin,CV_D_tianjin_2,0,2,C040,208.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,15.815650478557997,166.890021214054,False,D_beijing,CV_D_beijing_3,1
False,240.24209389528596,229.77621263110697,C126,D_tianjin,472.611787967336,D_tianjin,CV_D_tianjin_1,7,1,False,234.40090827157997,C144,D_tianjin,473.926244382989,D_tianjin,CV_D_tianjin_2,5,2,C075,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,10.465881264179002,189.64314594351598,False,D_beijing,CV_D_beijing_3,1
False,239.31814878570398,233.606100144957,C126,D_tianjin,489.56037749608504,D_tianjin,CV_D_tianjin_1,7,1,False,238.23079578543,C126,D_tianjin,489.56037749608504,D_tianjin,CV_D_tianjin_2,5,2,C091,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,5.712048640747001,203.83306856221904,False,D_beijing,CV_D_beijing_3,1
False,230.81133320375397,229.42719075180398,C126,D_tianjin,486.882270201437,D_tianjin,CV_D_tianjin_1,7,1,False,234.051886392277,C144,D_tianjin,488.19672661709006,D_tianjin,CV_D_tianjin_2,5,2,C082,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,1.3841424519500005,193.163229076327,False,D_beijing,CV_D_beijing_3,1
False,237.766499833974,236.821322374498,C126,D_tianjin,491.88966340039696,D_tianjin,CV_D_tianjin_1,7,1,False,551.3357374817459,C126,D_tianjin,491.88966340039696,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C078,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,0.945177459476,189.65191409439097,False,D_beijing,CV_D_beijing_3,1
False,239.50990664502,236.821322374498,C126,D_tianjin,492.161599293118,D_tianjin,CV_D_tianjin_1,7,1,False,241.44601801497103,C120,D_tianjin,493.081831339577,D_tianjin,CV_D_tianjin_2,5,2,C038,208.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,2.6885842705220004,187.42457857875104,False,D_beijing,CV_D_beijing_3,1
False,229.897785950098,229.114468910288,C126,D_tianjin,466.23890796328095,D_tianjin,CV_D_tianjin_1,7,1,False,233.73916455076102,C144,D_tianjin,467.553364378934,D_tianjin,CV_D_tianjin_2,5,2,C097,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,0.7833170398099973,187.794003358142,False,D_beijing,CV_D_beijing_3,1
False,237.83346093479597,236.98229580403296,C126,D_tianjin,477.387756600631,D_tianjin,CV_D_tianjin_1,7,1,False,241.60699144450598,C140,D_tianjin,485.10805105749796,D_tianjin,CV_D_tianjin_2,5,2,C085,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,0.8511651307630018,200.84856557786196,False,D_beijing,CV_D_beijing_3,2
False,223.02206735848,214.13603597690002,C133,D_tianjin,474.385858828913,D_tianjin,CV_D_tianjin_2,0,1,False,547.0064253322229,C120,D_tianjin,475.30429826212304,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C084,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,8.88603138158,181.040871205575,False,D_beijing,CV_D_beijing_3,2
False,236.595586498002,232.560613031663,C126,D_tianjin,483.19772988904305,D_tianjin,CV_D_tianjin_1,7,1,False,564.4737348727668,C126,D_tianjin,483.19772988904305,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C036,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,4.034973466339,202.31257232724002,False,D_beijing,CV_D_beijing_3,2
False,238.017135258077,236.36160121037,C126,D_tianjin,495.275938529549,D_tianjin,CV_D_tianjin_1,7,1,False,240.98629685084302,C140,D_tianjin,502.99623298641507,D_tianjin,CV_D_tianjin_2,5,2,C079,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,1.6555340477070004,199.344263043765,False,D_beijing,CV_D_beijing_3,2
False,240.33800439658103,234.06771764040104,C126,D_tianjin,486.32044054253595,D_tianjin,CV_D_tianjin_1,7,1,False,238.69241328087406,C120,D_tianjin,487.24067258899504,D_tianjin,CV_D_tianjin_2,5,2,C023,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,6.270286756179998,192.96504598985803,False,D_beijing,CV_D_beijing_3,2
False,223.503214246263,219.05454864452,C133,D_tianjin,455.894344717526,D_tianjin,CV_D_tianjin_2,0,1,False,225.140071555907,C120,D_tianjin,456.8127841507359,D_tianjin,CV_D_tianjin_2,0,2,C074,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,4.448665601742992,179.942921088897,False,D_beijing,CV_D_beijing_3,2
False,228.218577781579,215.891970104883,C133,D_tianjin,451.191345003444,D_tianjin,CV_D_tianjin_2,0,1,False,538.609640337906,C120,D_tianjin,452.10978443665397,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C034,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,12.326607676695996,163.266614425598,False,D_beijing,CV_D_beijing_4,1
False,229.451717841894,225.865811208144,C133,D_tianjin,473.594467080361,D_tianjin,CV_D_tianjin_2,0,1,False,231.95133411953097,C133,D_tianjin,473.594467080361,D_tianjin,CV_D_tianjin_2,0,2,C083,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,3.58590663375,177.048021089896,False,D_beijing,CV_D_beijing_4,1
False,230.929314118215,228.70371010075598,C133,D_tianjin,481.41991767630293,D_tianjin,CV_D_tianjin_2,0,1,False,234.789233012143,C133,D_tianjin,481.41991767630293,D_tianjin,CV_D_tianjin_2,0,2,C042,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,2.2256040174589997,173.542645184944,False,D_beijing,CV_D_beijing_4,1
False,242.11215160228596,240.47858710068098,C133,D_tianjin,492.08901311896204,D_tianjin,CV_D_tianjin_2,0,1,False,246.564110012068,C144,D_tianjin,497.609432048502,D_tianjin,CV_D_tianjin_2,0,2,C090,208.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,1.6335645016050002,185.20429489171303,False,D_beijing,CV_D_beijing_4,1
False,242.642792458597,232.670879110382,C133,D_tianjin,460.99213538534696,D_tianjin,CV_D_tianjin_2,0,1,False,238.75640202176896,C133,D_tianjin,460.99213538534696,D_tianjin,CV_D_tianjin_2,0,2,C089,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,9.971913348215006,176.026915618754,False,D_beijing,CV_D_beijing_4,1
False,239.32674845242,238.783670345436,C126,D_tianjin,475.957868319093,D_tianjin,CV_D_tianjin_1,7,1,False,243.408365985909,C120,D_tianjin,476.87810036555203,D_tianjin,CV_D_tianjin_2,5,2,C004,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,0.5430781069840014,187.330050410429,False,D_beijing,CV_D_beijing_4,2
False,233.150337919712,227.00899805279,C133,D_tianjin,481.51676804634803,D_tianjin,CV_D_tianjin_2,0,1,False,233.09452096417698,C120,D_tianjin,482.435207479558,D_tianjin,CV_D_tianjin_2,0,2,C047,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,6.141339866922,179.53538610039897,False,D_beijing,CV_D_beijing_4,2
False,238.56458702363196,228.26354611188398,C126,D_tianjin,483.047685432487,D_tianjin,CV_D_tianjin_1,7,1,False,555.3759738057951,C126,D_tianjin,483.047685432487,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C076,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,10.301040911748,202.14410839832502,False,D_beijing,CV_D_beijing_4,2
False,258.651409975893,241.62138349515496,C133,D_tianjin,502.036347721756,D_tianjin,CV_D_tianjin_2,0,1,False,247.70690640654195,C140,D_tianjin,514.5912639412198,D_tianjin,CV_D_tianjin_2,0,2,C005,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,17.030026480738,210.279841735623,False,D_beijing,CV_D_beijing_4,2
False,242.13988971523295,233.96341805397392,C126,D_tianjin,507.40825154645603,D_tianjin,CV_D_tianjin_1,7,1,False,238.58811369444695,C120,D_tianjin,508.3284835929151,D_tianjin,CV_D_tianjin_2,5,2,C096,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,8.176471661258999,198.849599740019,False,D_beijing,CV_D_beijing_4,2
False,252.12743867869,251.405791698911,C133,D_tianjin,517.7260279688591,D_tianjin,CV_D_tianjin_2,0,1,False,256.47355547598494,C140,D_tianjin,527.8209567572559,D_tianjin,CV_D_tianjin_2,5,2,C027,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,0.7216469797790014,201.88513352965495,False,D_beijing,CV_D_beijing_4,2
False,258.642741514271,250.154797090489,C133,D_tianjin,491.98076800408205,D_tianjin,CV_D_tianjin_2,0,1,False,256.240320001876,C140,D_tianjin,504.53568422354596,D_tianjin,CV_D_tianjin_2,0,2,C025,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,8.487944423781999,207.91023403925107,False,D_beijing,CV_D_beijing_4,2
False,230.011338592258,229.586426616685,C126,D_tianjin,467.459311216116,D_tianjin,CV_D_tianjin_1,7,1,False,234.21112225715802,C126,D_tianjin,467.459311216116,D_tianjin,CV_D_tianjin_2,5,2,C020,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,0.4249119755729989,187.794003358142,False,D_beijing,CV_D_beijing_5,1
False,221.515092745153,216.524880560119,C133,D_tianjin,470.55445578013104,D_tianjin,CV_D_tianjin_2,0,1,False,222.610403471506,C120,D_tianjin,471.472895213341,D_tianjin,CV_D_tianjin_2,0,2,C012,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,4.990212185033999,177.83295781567398,False,D_beijing,CV_D_beijing_5,1
False,246.246587059539,244.08894127893197,C126,D_tianjin,493.59887450071994,D_tianjin,CV_D_tianjin_1,7,1,False,248.71363691940502,C144,D_tianjin,494.91333091637296,D_tianjin,CV_D_tianjin_2,5,2,C062,208.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,2.1576457806069955,207.20165229542394,False,D_beijing,CV_D_beijing_5,1
False,262.52087454089,257.32178337605706,C133,D_tianjin,527.411971282967,D_tianjin,CV_D_tianjin_2,0,1,False,263.40730628744404,C133,D_tianjin,527.411971282967,D_tianjin,CV_D_tianjin_2,0,2,C011,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,5.199091164832998,209.13193763911303,False,D_beijing,CV_D_beijing_5,1
False,257.86237975159503,255.58604628073203,C133,D_tianjin,527.6301339050881,D_tianjin,CV_D_tianjin_2,0,1,False,261.671569192119,C133,D_tianjin,527.6301339050881,D_tianjin,CV_D_tianjin_2,0,2,C002,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,2.276333470863,207.73176188690098,False,D_beijing,CV_D_beijing_5,1
False,255.54336882340402,253.03153941310302,C133,D_tianjin,495.37920409663997,D_tianjin,CV_D_tianjin_1,7,1,False,257.65623505357604,C144,D_tianjin,497.08569509530196,D_tianjin,CV_D_tianjin_2,5,2,C058,208.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,2.5118294103009977,207.34011220038002,False,D_beijing,CV_D_beijing_5,1
False,234.49106579962395,232.37452153490494,C126,D_tianjin,473.913512588716,D_tianjin,CV_D_tianjin_1,7,1,False,236.99921717537796,C120,D_tianjin,474.833744635175,D_tianjin,CV_D_tianjin_2,5,2,C059,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,2.1165442647189994,191.490521401283,False,D_beijing,CV_D_beijing_5,2
False,236.60309280699101,234.47447868174902,C126,D_tianjin,493.37899444058,D_tianjin,CV_D_tianjin_1,7,1,False,239.09917432222204,C126,D_tianjin,493.37899444058,D_tianjin,CV_D_tianjin_2,5,2,C015,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,2.128614125242,187.79400335814202,False,D_beijing,CV_D_beijing_5,2
False,248.60039707536396,238.24789332051697,C126,D_tianjin,493.540339924678,D_tianjin,CV_D_tianjin_1,7,1,False,242.87258896098996,C126,D_tianjin,493.540339924678,D_tianjin,CV_D_tianjin_2,5,2,C010,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,10.352503754847,208.189299035844,False,D_beijing,CV_D_beijing_5,2
False,231.871042311178,224.2868016379,C126,D_tianjin,490.7863892152989,D_tianjin,CV_D_tianjin_1,7,1,False,555.5198818332551,C126,D_tianjin,490.7863892152989,D_shijiazhuang,EV_D_shijiazhuang_1,0,2,C031,417.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,7.584240673278,194.77913653878898,False,D_beijing,CV_D_beijing_5,2
False,239.511065515213,235.768162733445,C126,D_tianjin,476.763307285441,D_tianjin,CV_D_tianjin_1,7,1,False,240.39285837391802,C120,D_tianjin,477.75858559400706,D_tianjin,CV_D_tianjin_2,5,2,C088,278.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,3.7429027817679996,202.31257232724002,False,D_beijing,CV_D_beijing_5,2
False,240.70711189473997,237.20394069454397,C126,D_tianjin,476.901848192176,D_tianjin,CV_D_tianjin_1,7,1,False,241.828636335017,C126,D_tianjin,476.901848192176,D_tianjin,CV_D_tianjin_2,5,2,C095,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,3.5031712001959967,190.43079271217806,False,D_beijing,CV_D_beijing_6,1
False,233.47306662230002,225.31234445732102,C133,D_tianjin,489.746720473887,D_tianjin,CV_D_tianjin_2,0,1,False,231.39786736870798,C144,D_tianjin,495.2671394034261,D_tianjin,CV_D_tianjin_2,0,2,C073,139.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,8.160722164979,183.518700014256,False,D_beijing,CV_D_beijing_6,1
False,253.37693364434998,240.89146515154297,C133,D_tianjin,489.02785448675405,D_tianjin,CV_D_tianjin_1,7,1,False,245.516160792016,C133,D_tianjin,489.02785448675405,D_tianjin,CV_D_tianjin_2,5,2,C033,347.0,cn-jjj-150c-02-V2-LOCATIONS,jjj,12.485468492806998,209.34265319177598,False,D_beijing,CV_D_beijing_6,1
