split,bundle,seed,destroy_id,repair_id,q_index,q_ratio,delta,reward,accepted,improved_current,improved_best,candidate_obj,current_obj,best_obj,actual_evals,terminated,worker_python_executable,worker_numpy_version
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret2_insert_repair,5,0.266667,-59.90043811672422,5.0,1,1,1,6190.421821523394,6190.421821523394,6190.421821523394,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret2_insert_repair,6,0.300000,-153.6629468876672,5.0,1,1,1,6096.659312752451,6096.659312752451,6096.659312752451,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret2_insert_repair,7,0.333333,-135.72964689659875,5.0,1,1,1,6114.59261274352,6114.59261274352,6114.59261274352,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret2_insert_repair,8,0.366667,-195.86088981875764,5.0,1,1,1,6054.461369821361,6054.461369821361,6054.461369821361,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret2_insert_repair,9,0.400000,-58.6788241740951,5.0,1,1,1,6191.643435466023,6191.643435466023,6191.643435466023,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,0,0.100000,-181.53708445035136,5.0,1,1,1,6068.785175189767,6068.785175189767,6068.785175189767,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,1,0.133333,-184.7373625413229,5.0,1,1,1,6065.584897098795,6065.584897098795,6065.584897098795,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,2,0.166667,-264.99183123581497,5.0,1,1,1,5985.330428404303,5985.330428404303,5985.330428404303,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,3,0.200000,-500.17134236140555,5.0,1,1,1,5750.150917278713,5750.150917278713,5750.150917278713,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,4,0.233333,-369.60936064645466,5.0,1,1,1,5880.712898993664,5880.712898993664,5880.712898993664,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,5,0.266667,-181.17791060435957,5.0,1,1,1,6069.144349035759,6069.144349035759,6069.144349035759,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,6,0.300000,-280.7644634266626,5.0,1,1,1,5969.557796213456,5969.557796213456,5969.557796213456,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,7,0.333333,-143.17593145752744,5.0,1,1,1,6107.146328182591,6107.146328182591,6107.146328182591,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,8,0.366667,-177.8814785025088,5.0,1,1,1,6072.4407811376095,6072.4407811376095,6072.4407811376095,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,worst_customer_removal,regret3_insert_repair,9,0.400000,-171.95985263896273,5.0,1,1,1,6078.362407001156,6078.362407001156,6078.362407001156,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,0,0.100000,25.932014536942006,0.0,1,0,0,6276.25427417706,6276.25427417706,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,1,0.133333,-129.33776794804544,5.0,1,1,1,6120.984491692073,6120.984491692073,6120.984491692073,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,2,0.166667,35.47574811578306,0.0,1,0,0,6285.798007755901,6285.798007755901,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,3,0.200000,-219.96409676584335,5.0,1,1,1,6030.358162874275,6030.358162874275,6030.358162874275,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,4,0.233333,-8.146244003731226,5.0,1,1,1,6242.176015636387,6242.176015636387,6242.176015636387,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,5,0.266667,111.97902602528575,0.0,1,0,0,6362.301285665404,6362.301285665404,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,6,0.300000,-59.90210953789847,5.0,1,1,1,6190.42015010222,6190.42015010222,6190.42015010222,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,7,0.333333,-203.86142909552655,5.0,1,1,1,6046.460830544592,6046.460830544592,6046.460830544592,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,8,0.366667,26.899702159417757,0.0,1,0,0,6277.221961799536,6277.221961799536,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,greedy_insert_repair,9,0.400000,45.535748724457335,0.0,1,0,0,6295.858008364576,6295.858008364576,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,0,0.100000,64.26132184334256,0.0,1,0,0,6314.583581483461,6314.583581483461,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,1,0.133333,68.1583302521276,0.0,1,0,0,6318.480589892246,6318.480589892246,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,2,0.166667,139.99664477240913,0.0,0,0,0,6390.318904412527,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,3,0.200000,-13.211965629853694,5.0,1,1,1,6237.110294010265,6237.110294010265,6237.110294010265,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,4,0.233333,147.95836021696596,0.0,0,0,0,6398.280619857084,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,5,0.266667,154.4025330383074,0.0,0,0,0,6404.724792678426,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,6,0.300000,185.4862604436048,0.0,0,0,0,6435.808520083723,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,7,0.333333,345.99248266862105,0.0,0,0,0,6596.314742308739,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,8,0.366667,477.01199470839583,0.0,0,0,0,6727.334254348514,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret2_insert_repair,9,0.400000,-52.779976617894135,5.0,1,1,1,6197.542283022224,6197.542283022224,6197.542283022224,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,0,0.100000,27.994685903711797,0.0,1,0,0,6278.31694554383,6278.31694554383,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,1,0.133333,32.69339476024925,0.0,1,0,0,6283.015654400368,6283.015654400368,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,2,0.166667,-50.15615148344568,5.0,1,1,1,6200.166108156673,6200.166108156673,6200.166108156673,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,3,0.200000,-98.18678415726299,5.0,1,1,1,6152.135475482855,6152.135475482855,6152.135475482855,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,4,0.233333,65.05256321795423,0.0,1,0,0,6315.374822858073,6315.374822858073,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,5,0.266667,23.348065267968195,0.0,1,0,0,6273.6703249080865,6273.6703249080865,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,6,0.300000,-10.838129920120082,5.0,1,1,1,6239.484129719998,6239.484129719998,6239.484129719998,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,7,0.333333,135.3712561708462,0.0,0,0,0,6385.6935158109645,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,8,0.366667,125.89595507982176,0.0,0,0,0,6376.21821471994,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,shaw_related_removal,regret3_insert_repair,9,0.400000,35.2250317475291,0.0,1,0,0,6285.547291387647,6285.547291387647,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,whole_route_removal,greedy_insert_repair,0,0.100000,0.0,0.0,1,0,0,6250.322259640118,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,whole_route_removal,greedy_insert_repair,1,0.133333,0.0,0.0,1,0,0,6250.322259640118,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,whole_route_removal,greedy_insert_repair,2,0.166667,0.0,0.0,1,0,0,6250.322259640118,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,whole_route_removal,greedy_insert_repair,3,0.200000,0.0,0.0,1,0,0,6250.322259640118,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,whole_route_removal,greedy_insert_repair,4,0.233333,0.0,0.0,1,0,0,6250.322259640118,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
formal_10001,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,whole_route_removal,greedy_insert_repair,5,0.266667,0.0,0.0,1,0,0,6250.322259640118,6250.322259640118,6250.322259640118,1,0,/opt/anaconda3/bin/python3.13,2.3.5
