split,algorithm,destroy_id,repair_id,q_ratio,steps,mean_reward,accepted_rate,improved_best_rate,mean_delta
train0,random_full,worst_customer_removal,regret2_insert_repair,0.300000,27,0.18518518518518517,0.037037037037037035,0.037037037037037035,800.7603753008178
train0,random_full,whole_route_removal,regret2_insert_repair,0.366667,29,0.18450891336453684,0.5862068965517241,0.034482758620689655,54.09559955355865
train0,random_full,random_customer_removal,regret2_insert_repair,0.133333,29,0.1724137931034483,0.034482758620689655,0.034482758620689655,476.8717411523746
train0,random_full,worst_customer_removal,regret2_insert_repair,0.266667,29,0.1724137931034483,0.034482758620689655,0.034482758620689655,766.0485081884426
train0,random_full,worst_customer_removal,regret3_insert_repair,0.233333,29,0.1724137931034483,0.034482758620689655,0.034482758620689655,742.4755568194174
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.333333,30,0.4582551970919615,1.0,0.03333333333333333,-10.523614634857768
train0,random_full,route_segment_removal,regret3_insert_repair,0.133333,31,0.16129032258064516,0.2903225806451613,0.03225806451612903,67.12921502570391
train0,random_full,shaw_related_removal,regret3_insert_repair,0.400000,31,0.16129032258064516,0.03225806451612903,0.03225806451612903,375.6938708252265
train0,random_full,shaw_related_removal,greedy_insert_repair,0.266667,32,0.15625,0.0625,0.03125,266.10827054694516
train0,random_full,worst_customer_removal,greedy_insert_repair,0.366667,33,0.15151515151515152,0.030303030303030304,0.030303030303030304,929.9585229840831
train0,random_full,random_customer_removal,regret2_insert_repair,0.100000,34,0.14705882352941177,0.029411764705882353,0.029411764705882353,370.83263887319146
train0,random_full,shaw_related_removal,regret3_insert_repair,0.233333,34,0.14705882352941177,0.11764705882352941,0.029411764705882353,212.73305533582774
train0,random_full,worst_customer_removal,regret2_insert_repair,0.366667,34,0.14705882352941177,0.029411764705882353,0.029411764705882353,849.3073760214216
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.300000,35,0.3580366707624554,0.9714285714285714,0.02857142857142857,-7.126999256405985
train0,random_full,route_segment_removal,greedy_insert_repair,0.266667,35,0.15625884259412776,0.42857142857142855,0.02857142857142857,57.45696867558188
train0,random_full,whole_route_removal,greedy_insert_repair,0.200000,35,0.14936173262208147,0.7142857142857143,0.02857142857142857,36.69194856676451
train0,random_full,route_segment_removal,regret2_insert_repair,0.100000,35,0.14834092858234302,0.34285714285714286,0.02857142857142857,66.76423146623209
train0,random_full,random_customer_removal,regret3_insert_repair,0.166667,35,0.14285714285714285,0.02857142857142857,0.02857142857142857,512.2896029273136
train0,random_full,worst_customer_removal,regret3_insert_repair,0.100000,35,0.14285714285714285,0.02857142857142857,0.02857142857142857,559.6741506855487
train0,random_full,random_customer_removal,regret3_insert_repair,0.200000,36,0.1388888888888889,0.027777777777777776,0.027777777777777776,592.589183939656
train0,random_full,random_customer_removal,regret3_insert_repair,0.266667,36,0.1388888888888889,0.027777777777777776,0.027777777777777776,695.4411391660144
train0,random_full,route_segment_removal,greedy_insert_repair,0.400000,37,0.13716514744492236,0.3783783783783784,0.02702702702702703,53.15155552317354
train0,random_full,random_customer_removal,regret3_insert_repair,0.400000,37,0.13513513513513514,0.02702702702702703,0.02702702702702703,733.7198782698622
train0,random_full,shaw_related_removal,regret3_insert_repair,0.100000,37,0.13513513513513514,0.1891891891891892,0.02702702702702703,142.29252810075647
train0,random_full,whole_route_removal,regret3_insert_repair,0.133333,37,0.13513513513513514,0.6486486486486487,0.02702702702702703,40.111352413809996
train0,random_full,worst_customer_removal,regret3_insert_repair,0.200000,37,0.13513513513513514,0.05405405405405406,0.02702702702702703,712.5013384120937
train0,random_full,whole_route_removal,regret3_insert_repair,0.333333,38,0.1318421052631579,0.7105263157894737,0.02631578947368421,36.68331653486343
train0,random_full,whole_route_removal,regret2_insert_repair,0.233333,38,0.13157894736842105,0.6842105263157895,0.02631578947368421,31.616232329406138
train0,random_full,route_segment_removal,greedy_insert_repair,0.233333,39,0.1282051282051282,0.4358974358974359,0.02564102564102564,53.408061923639764
train0,random_full,route_segment_removal,greedy_insert_repair,0.366667,39,0.1282051282051282,0.3333333333333333,0.02564102564102564,59.64162437637944
train0,random_full,shaw_related_removal,regret2_insert_repair,0.366667,39,0.1282051282051282,0.02564102564102564,0.02564102564102564,369.7292151343735
train0,random_full,whole_route_removal,greedy_insert_repair,0.333333,44,0.11786531154552272,0.6136363636363636,0.022727272727272728,26.385947936554256
train0,random_full,route_segment_removal,regret3_insert_repair,0.333333,44,0.11387574952845318,0.38636363636363635,0.022727272727272728,52.63360695704329
train0,random_full,whole_route_removal,regret2_insert_repair,0.100000,44,0.11386363636363636,0.7272727272727273,0.022727272727272728,31.2619580260265
train0,random_full,random_customer_removal,regret3_insert_repair,0.100000,46,0.10869565217391304,0.043478260869565216,0.021739130434782608,360.1325389475866
train0,random_full,route_segment_removal,regret3_insert_repair,0.266667,32,0.018743636430776374,0.5625,0.0,56.45931572851329
train0,random_full,whole_route_removal,regret2_insert_repair,0.133333,37,0.015856294111442227,0.7567567567567568,0.0,26.760463217864046
train0,random_full,whole_route_removal,regret2_insert_repair,0.166667,31,0.01324386159934341,0.6774193548387096,0.0,34.60042816834555
train0,random_full,worst_customer_removal,greedy_insert_repair,0.200000,32,0.012386529861694646,0.03125,0.0,713.2177632859496
train0,random_full,whole_route_removal,regret3_insert_repair,0.366667,36,0.01144414663531195,0.75,0.0,32.00959245702357
train0,random_full,route_segment_removal,regret3_insert_repair,0.233333,36,0.010819665130781914,0.4722222222222222,0.0,49.038013160160354
train0,random_full,whole_route_removal,regret3_insert_repair,0.400000,42,0.010765812182182857,0.6428571428571429,0.0,26.771803631173206
train0,random_full,whole_route_removal,greedy_insert_repair,0.266667,37,0.008452572223097093,0.6486486486486487,0.0,30.638484070477137
train0,random_full,random_customer_removal,regret2_insert_repair,0.233333,36,0.007512739468738312,0.027777777777777776,0.0,605.581758205082
train0,random_full,shaw_related_removal,regret3_insert_repair,0.333333,33,0.006426444434801155,0.030303030303030304,0.0,349.42019001971477
train0,random_full,route_segment_removal,regret2_insert_repair,0.166667,33,0.0063890777361056686,0.36363636363636365,0.0,66.76798102216242
train0,random_full,whole_route_removal,regret2_insert_repair,0.266667,32,0.006249258556470222,0.71875,0.0,51.23560717063654
train0,random_full,route_segment_removal,regret2_insert_repair,0.200000,36,0.005860670710125749,0.3611111111111111,0.0,58.99816809056958
train0,random_full,route_segment_removal,regret2_insert_repair,0.400000,36,0.0055180060134643666,0.4166666666666667,0.0,56.422813181476805
train0,random_full,route_segment_removal,regret3_insert_repair,0.166667,30,0.005152259711693283,0.3,0.0,85.06968393435048
train0,random_full,whole_route_removal,regret2_insert_repair,0.300000,29,0.005113664458197413,0.5862068965517241,0.0,45.743795777420445
train0,random_full,route_segment_removal,regret2_insert_repair,0.366667,39,0.004210892190621513,0.5384615384615384,0.0,41.62063766772104
train0,random_full,route_segment_removal,regret3_insert_repair,0.400000,36,0.003833473553916361,0.3611111111111111,0.0,47.30644641142439
train0,random_full,whole_route_removal,regret3_insert_repair,0.300000,37,0.00350480525036828,0.6756756756756757,0.0,29.186511725763552
train0,random_full,whole_route_removal,regret3_insert_repair,0.266667,42,0.003242186372855493,0.5476190476190477,0.0,34.30881660198128
train0,random_full,route_segment_removal,greedy_insert_repair,0.133333,29,0.002350616799605017,0.5517241379310345,0.0,40.36293184434345
train0,random_full,route_segment_removal,regret3_insert_repair,0.366667,30,0.0023462690719478355,0.36666666666666664,0.0,73.8471282445094
train0,random_full,route_segment_removal,regret2_insert_repair,0.333333,34,0.0021939245192928824,0.3235294117647059,0.0,63.58582427145372
train0,random_full,route_segment_removal,greedy_insert_repair,0.100000,36,0.0017192316339650264,0.5,0.0,53.962257610634815
train0,random_full,route_segment_removal,regret3_insert_repair,0.200000,35,0.001145928888173955,0.5142857142857142,0.0,43.24357476352395
train0,random_full,route_segment_removal,regret2_insert_repair,0.133333,36,0.001024690215074829,0.4166666666666667,0.0,52.020963035879454
train0,random_full,route_segment_removal,regret2_insert_repair,0.300000,35,0.0009425742086832276,0.42857142857142855,0.0,45.528229944061216
train0,random_full,route_segment_removal,greedy_insert_repair,0.166667,36,0.0008333333333333334,0.4722222222222222,0.0,62.25261762971955
train0,random_full,route_segment_removal,regret2_insert_repair,0.266667,32,0.0007302569078065975,0.4375,0.0,59.95804346066643
train0,random_full,route_segment_removal,greedy_insert_repair,0.300000,34,0.0005882352941176471,0.5,0.0,47.842291216968015
train0,random_full,route_segment_removal,regret3_insert_repair,0.100000,41,0.0004878048780487805,0.43902439024390244,0.0,43.958435196281165
train0,random_full,whole_route_removal,greedy_insert_repair,0.166667,29,0.0003448275862068966,0.7586206896551724,0.0,30.304545681462105
train0,random_full,whole_route_removal,regret2_insert_repair,0.400000,29,0.0003448275862068966,0.7586206896551724,0.0,30.301091315347485
train0,random_full,route_segment_removal,greedy_insert_repair,0.333333,32,0.0003125,0.5,0.0,47.17094425127975
train0,random_full,route_segment_removal,regret2_insert_repair,0.233333,33,0.00030303030303030303,0.5454545454545454,0.0,38.692243084994516
train0,random_full,random_customer_removal,greedy_insert_repair,0.100000,38,0.0,0.0,0.0,367.0270901357562
train0,random_full,random_customer_removal,greedy_insert_repair,0.133333,22,0.0,0.0,0.0,433.8164523761697
train0,random_full,random_customer_removal,greedy_insert_repair,0.166667,50,0.0,0.0,0.0,507.0635675363104
train0,random_full,random_customer_removal,greedy_insert_repair,0.200000,29,0.0,0.0,0.0,562.2858755972698
train0,random_full,random_customer_removal,greedy_insert_repair,0.266667,31,0.0,0.0,0.0,701.2197694406872
train0,random_full,random_customer_removal,greedy_insert_repair,0.300000,27,0.0,0.0,0.0,749.644413242092
train0,random_full,random_customer_removal,greedy_insert_repair,0.333333,36,0.0,0.0,0.0,794.8651957910599
train0,random_full,random_customer_removal,greedy_insert_repair,0.366667,40,0.0,0.0,0.0,805.8218063203085
train0,random_full,random_customer_removal,greedy_insert_repair,0.400000,39,0.0,0.0,0.0,727.1241835437222
train0,random_full,random_customer_removal,regret2_insert_repair,0.166667,41,0.0,0.024390243902439025,0.0,495.7858761171998
train0,random_full,random_customer_removal,regret2_insert_repair,0.200000,38,0.0,0.0,0.0,544.7566647223374
train0,random_full,random_customer_removal,regret2_insert_repair,0.266667,39,0.0,0.0,0.0,720.9048258757366
train0,random_full,random_customer_removal,regret2_insert_repair,0.300000,35,0.0,0.0,0.0,756.9017103828056
train0,random_full,random_customer_removal,regret2_insert_repair,0.333333,25,0.0,0.0,0.0,894.6629281001962
train0,random_full,random_customer_removal,regret2_insert_repair,0.366667,39,0.0,0.0,0.0,819.3474302659498
train0,random_full,random_customer_removal,regret2_insert_repair,0.400000,36,0.0,0.0,0.0,841.0283340243358
train0,random_full,random_customer_removal,regret3_insert_repair,0.133333,34,0.0,0.029411764705882353,0.0,436.04965794024946
train0,random_full,random_customer_removal,regret3_insert_repair,0.233333,47,0.0,0.0,0.0,644.9013722154799
train0,random_full,random_customer_removal,regret3_insert_repair,0.300000,31,0.0,0.0,0.0,695.2608326178586
train0,random_full,random_customer_removal,regret3_insert_repair,0.333333,29,0.0,0.0,0.0,729.3843751010197
train0,random_full,random_customer_removal,regret3_insert_repair,0.366667,33,0.0,0.0,0.0,753.9110347686806
train0,random_full,shaw_related_removal,greedy_insert_repair,0.100000,40,0.0,0.175,0.0,149.1357821217419
train0,random_full,shaw_related_removal,greedy_insert_repair,0.133333,34,0.0,0.17647058823529413,0.0,155.4842059486407
train0,random_full,shaw_related_removal,greedy_insert_repair,0.166667,37,0.0,0.10810810810810811,0.0,167.21553177587074
train0,random_full,shaw_related_removal,greedy_insert_repair,0.200000,40,0.0,0.0,0.0,197.43978850121067
train0,random_full,shaw_related_removal,greedy_insert_repair,0.233333,46,0.0,0.043478260869565216,0.0,233.31885223524415
train0,random_full,shaw_related_removal,greedy_insert_repair,0.333333,24,0.0,0.0,0.0,270.3519678900343
train0,random_full,shaw_related_removal,greedy_insert_repair,0.366667,29,0.0,0.0,0.0,280.8762172362065
train0,random_full,shaw_related_removal,greedy_insert_repair,0.400000,29,0.0,0.0,0.0,329.4046454850521
train0,random_full,shaw_related_removal,regret2_insert_repair,0.133333,18,0.0,0.0,0.0,228.52692705437113
train0,random_full,shaw_related_removal,regret2_insert_repair,0.166667,40,0.0,0.025,0.0,211.5850786878649
train0,random_full,shaw_related_removal,regret2_insert_repair,0.200000,31,0.0,0.06451612903225806,0.0,212.65319524846646
train0,random_full,shaw_related_removal,regret2_insert_repair,0.233333,30,0.0,0.0,0.0,232.3838065557935
train0,random_full,shaw_related_removal,regret2_insert_repair,0.266667,30,0.0,0.03333333333333333,0.0,326.54708427316245
train0,random_full,shaw_related_removal,regret2_insert_repair,0.300000,29,0.0,0.0,0.0,360.05768122757814
train0,random_full,shaw_related_removal,regret2_insert_repair,0.333333,35,0.0,0.02857142857142857,0.0,384.01929823393584
train0,random_full,shaw_related_removal,regret2_insert_repair,0.400000,39,0.0,0.0,0.0,397.86277965079245
train0,random_full,shaw_related_removal,regret3_insert_repair,0.166667,29,0.0,0.06896551724137931,0.0,166.06903565572222
train0,random_full,shaw_related_removal,regret3_insert_repair,0.200000,45,0.0,0.022222222222222223,0.0,190.74919539151378
train0,random_full,shaw_related_removal,regret3_insert_repair,0.266667,24,0.0,0.0,0.0,292.34569939359176
train0,random_full,shaw_related_removal,regret3_insert_repair,0.300000,32,0.0,0.0,0.0,342.9771352597541
train0,random_full,shaw_related_removal,regret3_insert_repair,0.366667,37,0.0,0.02702702702702703,0.0,359.19679687722976
train0,random_full,whole_route_removal,greedy_insert_repair,0.100000,34,0.0,0.6176470588235294,0.0,33.85434441781557
train0,random_full,whole_route_removal,greedy_insert_repair,0.133333,40,0.0,0.525,0.0,38.55648747654301
train0,random_full,whole_route_removal,greedy_insert_repair,0.300000,29,0.0,0.5517241379310345,0.0,58.65762378274491
train0,random_full,whole_route_removal,greedy_insert_repair,0.366667,31,0.0,0.6129032258064516,0.0,28.636305301692794
train0,random_full,whole_route_removal,greedy_insert_repair,0.400000,25,0.0,0.64,0.0,31.395187971748328
train0,random_full,whole_route_removal,regret2_insert_repair,0.200000,23,0.0,0.6956521739130435,0.0,36.73873309415846
train0,random_full,whole_route_removal,regret2_insert_repair,0.333333,45,0.0,0.5555555555555556,0.0,51.34719697823921
train0,random_full,whole_route_removal,regret3_insert_repair,0.200000,25,0.0,0.68,0.0,39.96094652401598
train0,random_full,worst_customer_removal,greedy_insert_repair,0.100000,31,0.0,0.0,0.0,579.458684490994
train0,random_full,worst_customer_removal,greedy_insert_repair,0.133333,44,0.0,0.0,0.0,658.9419008382855
train0,random_full,worst_customer_removal,greedy_insert_repair,0.166667,35,0.0,0.0,0.0,707.8875591926353
train0,random_full,worst_customer_removal,greedy_insert_repair,0.233333,41,0.0,0.0,0.0,802.0180605938663
train0,random_full,worst_customer_removal,greedy_insert_repair,0.266667,20,0.0,0.0,0.0,876.443414181422
train0,random_full,worst_customer_removal,greedy_insert_repair,0.300000,37,0.0,0.0,0.0,857.690073998056
train0,random_full,worst_customer_removal,greedy_insert_repair,0.333333,32,0.0,0.0,0.0,833.213818578156
train0,random_full,worst_customer_removal,greedy_insert_repair,0.400000,36,0.0,0.0,0.0,903.3815439213683
train0,random_full,worst_customer_removal,regret2_insert_repair,0.100000,33,0.0,0.0,0.0,559.8318715524139
train0,random_full,worst_customer_removal,regret2_insert_repair,0.133333,25,0.0,0.0,0.0,614.5875395360014
train0,random_full,worst_customer_removal,regret2_insert_repair,0.166667,40,0.0,0.0,0.0,713.240467656058
train0,random_full,worst_customer_removal,regret2_insert_repair,0.233333,31,0.0,0.0,0.0,843.9624586593584
train0,random_full,worst_customer_removal,regret2_insert_repair,0.333333,30,0.0,0.0,0.0,899.6658738168808
train0,random_full,worst_customer_removal,regret2_insert_repair,0.400000,30,0.0,0.0,0.0,869.2646822728478
train0,random_full,worst_customer_removal,regret3_insert_repair,0.133333,37,0.0,0.0,0.0,703.6527132719067
train0,random_full,worst_customer_removal,regret3_insert_repair,0.166667,24,0.0,0.0,0.0,748.8661432077404
train0,random_full,worst_customer_removal,regret3_insert_repair,0.266667,32,0.0,0.0,0.0,833.642963393011
train0,random_full,worst_customer_removal,regret3_insert_repair,0.300000,38,0.0,0.0,0.0,758.8839558341713
train0,random_full,worst_customer_removal,regret3_insert_repair,0.366667,26,0.0,0.0,0.0,778.8439668082378
train0,random_full,worst_customer_removal,regret3_insert_repair,0.400000,36,0.0,0.0,0.0,842.2561676463279
