run_id,phase,category,instance,profile,algorithm,seed,status,failure_reason,eval_budget,actual_evals,best_cost,best_signature,feasible,violation_count,route_count
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-100c-01__LNS_TRACE_REFERENCE__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-100c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,2763.9022002300962,4ea4960b06028bba26b24e8501d544476188ee250402ffcebd30f3413602d198,True,0,13
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-150c-01__A0_TRACE__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-150c-01,A0_TRACE,alns_e2_throughput,1,OK,,4000,4000,4162.42374960184,04fb8d9e7e94c6d67c343bbd218dddef59bc55dc9beb80faa4e60709835a934f,True,0,22
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-150c-01__A3_STRONG_BRIDGE_BACKEND__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-150c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,1,OK,,4000,4000,3938.178905381108,e1fca736a12c475cf323479bb265ca758b3aba0de18ac07497ec5b7582998225,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-150c-01__LNS_TRACE_REFERENCE__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-150c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,3908.7527003956066,fde581185784e3f743cb729e62ceb55120c444e7ae6380a7797d596527e6647b,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-150c-01__A0_TRACE__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-150c-01,A0_TRACE,alns_e2_throughput,2,OK,,4000,4000,3957.577916839313,0ef3d146376d9e0ae5ce20684b786239dbbf688509bdf43a94963e23f68344d2,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-150c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-150c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,3767.4975358024244,ac0483d7c64d5cd1bbf8ebb68061c4645d0519114f065e22954f1d8dd29815ec,True,0,22
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-150c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-150c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,4002.850420277527,465457cc53187338b6c42d1e0ae0e7a946a39ebe391c58ff15792be492a9e3a5,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-150c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-150c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,3748.830976893307,41acc79b20fd12e55d9d0a1876ce19825ed5d93ac164e947d3e981aa450a1d2d,True,0,22
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-150c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-150c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,3721.1451628484574,47661e65b594b2247e8ae4fad193b08393bc807bbe13700e07e37ec99b666678,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-150c-01__LNS_TRACE_REFERENCE__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-150c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,4059.0358393620645,56d0ce4fe61328d2c87d8a7e2b1ada1821373d5e2737004df6e982dc23f96d52,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-50c-01__A0_TRACE__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-50c-01,A0_TRACE,alns_e2_throughput,1,OK,,4000,4000,1375.1938970651051,2bbd1b3db34d7b0abcf2e40d7489b45a0be0cabdc335d577df4a65c703c46de4,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-50c-01__A3_STRONG_BRIDGE_BACKEND__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-50c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,1,OK,,4000,4000,1370.280821616514,b59c7a6cefaa136c331f8c64bd68be48d8cded3196a999668df07ca71600df42,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-50c-01__LNS_TRACE_REFERENCE__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-50c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,1352.8899307919728,11b56df58029bbb7f07fcabb250f73a05884151dbb6e0db8360b7a5f73437836,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-50c-01__A0_TRACE__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-50c-01,A0_TRACE,alns_e2_throughput,2,OK,,4000,4000,1363.6552754340728,d1653ab8b3cad34633d3cb8a65ab23cb0f16656f730314d2a44563d6080eb33b,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-50c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-50c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,1386.2883155149157,fd8743b321b777f243469bccee45e66f4ead64f2130c601a3e3275d27b567ba5,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-50c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-50c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,1334.4596675803778,37d0197b42c782950af103bc67fa705eefffcb140f82862c2df5db95cca765d8,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-50c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-50c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,1364.35297701062,d492db86ae7b25387bf336791a901e4611ac6d4091f39e7d24d0a1463cea9b00,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-50c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-50c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,1368.9459139087787,c99d6d6193907b6582cf584f7e352dd0f998beb0722f67df8d0728dc0bb07edf,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-50c-01__LNS_TRACE_REFERENCE__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-50c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,1352.8899307919728,ab1f1dd4f79725abd243ece1883c07c47355dafc6bbf365680848fea020755e7,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-75c-01__A0_TRACE__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-75c-01,A0_TRACE,alns_e2_throughput,1,OK,,4000,4000,1887.2330592895107,b35771e862c230ae65e261b1d8283d97132e481dce24683f4d4a7c8246495132,True,0,10
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-75c-01__A3_STRONG_BRIDGE_BACKEND__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-75c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,1,OK,,4000,4000,2102.0500103389722,9482e65fc5a071e9b9f64345d0ae4675cbb4f90f3875153b1e265d2f967910e6,True,0,12
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-75c-01__LNS_TRACE_REFERENCE__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-75c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,1987.6252716039037,3cb8e2f67305de504b2ea7055b8f72cdd170544691718c45b9637dccd5022c9a,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-75c-01__A0_TRACE__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-75c-01,A0_TRACE,alns_e2_throughput,2,OK,,4000,4000,1924.8907455087053,2778283d6d220995faf1fd9adbb49589012da02d9bd2848d6cd9b186c0fc677b,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-75c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-75c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,1980.4691385434169,9438bdf7ecf3f6cabc2119732a3a46fd75b38077c652d5121a0a36814651d455,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-75c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-75c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,1928.0455806021268,72471b535c8dccc42a9fd86cb0aa80f02f921e3175c904251293422637b32cd1,True,0,10
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-75c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-75c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,1898.7584295857882,b1aca8fb529cbc473f9e42748599484dcd1aa43010b7ca89095d9a8dd1e5c596,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-75c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-75c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,2031.0341437135316,17ae74310c57bb8a309710078c606287ab42f010a0dcc6b792bc21ae80cadfdf,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-75c-01__LNS_TRACE_REFERENCE__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-75c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,1945.4259507481493,8bf8a1dbee359183568f87ae413ae383ed5b2f7828273116191bb823ea969061,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-100c-01__A0_TRACE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-100c-01,A0_TRACE,alns_e2_throughput,1,OK,,4000,4000,2841.54274530027,43ae1efee8c7961ac3b1d2e40bab8bdc3a73c7c4d65594be3794bccb44978742,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-100c-01__A3_STRONG_BRIDGE_BACKEND__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-100c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,1,OK,,4000,4000,2973.3573224949278,4166c4deb4f00c5828bd3d500bfecb894f67e1a44645ec3e4cca91b1eb8f8041,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-100c-01__LNS_TRACE_REFERENCE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-100c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,2897.948426411168,bb263ec06bf7efc530d8e5f928c96934e6662f920ece62839de60882a2bd1db5,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-100c-01__A0_TRACE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-100c-01,A0_TRACE,alns_e2_throughput,2,OK,,4000,4000,2861.3902314736793,120e0208a82ef0433cb592373974c91c4f1e80d5e24efbda0a39b6b25a8f7e61,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-100c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-100c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,2837.0601573622353,b614b7d826d8bca9981ed5b201fd30a8651638ba8efffd75dbdf091912c1594e,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-100c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-100c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,2872.139491877431,0180778ed0f8e033a3e66e70f926f454f9efee0c1dd1ac14e1f6e50de57d1167,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-100c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-100c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,2919.3762012163124,8888e6caffa67a43afda480afa2b063464b29ea60e504d10179013ff01d84f27,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-100c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-100c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,2877.7668597878574,1c5903a3d964490ebca05e4dd5feea62dace7d7a1c88aa9dafc29b498d6421e1,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-100c-01__LNS_TRACE_REFERENCE__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-100c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,2898.297619306196,0fcca67684be76ade56ba9882e92a7ce634b346b2af90405caeaaeef932069aa,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-150c-01__A0_TRACE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-150c-01,A0_TRACE,alns_e2_throughput,1,OK,,4000,4000,3572.4065357215877,b97c050ccf9a2457ae09f6e5633a7712f9fbdbe8a2181df5931db5bd775a0fc1,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-150c-01__A3_STRONG_BRIDGE_BACKEND__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-150c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,1,OK,,4000,4000,3580.717030917729,4ef11b057626d729046338270db8a07a79ceff159af8282974ebc4a27315586a,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-150c-01__LNS_TRACE_REFERENCE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-150c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,3757.471175284482,5de4da3ced64287e6fc14b4c50820b2473c03bad9a4f1b3b49fbbf2f2e66f67a,True,0,22
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-150c-01__A0_TRACE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-150c-01,A0_TRACE,alns_e2_throughput,2,OK,,4000,4000,3512.8738500982768,41fd856f23c8a13a7e13308a03d1ca7b72043c9343fcff3806c5c0b64365eb16,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-150c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-150c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,3662.23475005205,1ffe5e603c0792027efc1f9e7907cbbfb0565e311a853317fb54198540936d37,True,0,22
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-150c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-150c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,3435.1201224295414,dbb62ab8055dbae30ecac817903b58d25d0379257a0fe1b49380db11cf85ada6,True,0,20
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-150c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-150c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,3680.266348563604,8a7b275cfd8baac2a8bb2cb387e00c59b93c59cc5ab4972c90350e832533d2a2,True,0,22
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-150c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-150c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,3625.8584172896904,ea415ee44582706c4d280ba0144412060eac0954d17c4957b1aa7ab5b7347e42,True,0,21
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-150c-01__LNS_TRACE_REFERENCE__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-150c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,3659.1719704558836,7e016039c61067f06d74aca03ebd880ed6ad6d7244511b5ac71e4bed9ce54ea1,True,0,22
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-15c-01__A0_TRACE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-15c-01,A0_TRACE,alns_e2_throughput,1,OK,,4000,4000,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-15c-01__A3_STRONG_BRIDGE_BACKEND__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-15c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,1,OK,,4000,4000,730.0550710521558,071673a815fb96e23429e43b379af8e90455ea2d242033d5e7281b7adcce61b4,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-15c-01__LNS_TRACE_REFERENCE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-15c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,647.3784356649101,a505168ba1cc4974086053736e9bd8a808df7482539e56219b7a9458b0caa41f,True,0,2
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-15c-01__A0_TRACE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-15c-01,A0_TRACE,alns_e2_throughput,2,OK,,4000,4000,644.386285554954,e108019aef761e52082971a1b982d87f9ded4cc3e00c63e865e7b8417ec37295,True,0,2
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-15c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-15c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-15c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-15c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-15c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-15c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,741.6906859330122,be957465085a3e0c11653755dc1af73827183f5a75c34e7f3ce8c1c775579a0b,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-15c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-15c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,730.0550710521558,071673a815fb96e23429e43b379af8e90455ea2d242033d5e7281b7adcce61b4,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-15c-01__LNS_TRACE_REFERENCE__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-15c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,644.386285554954,e108019aef761e52082971a1b982d87f9ded4cc3e00c63e865e7b8417ec37295,True,0,2
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-25c-01__A0_TRACE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-25c-01,A0_TRACE,alns_e2_throughput,1,OK,,4000,4000,640.5619371609267,91e761aa5ae85692f8ffe5bdad287020a7e47bd89fb107410c5cf006fb451728,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-25c-01__A3_STRONG_BRIDGE_BACKEND__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-25c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,1,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-25c-01__LNS_TRACE_REFERENCE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-25c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-25c-01__A0_TRACE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-25c-01,A0_TRACE,alns_e2_throughput,2,OK,,4000,4000,651.626936659881,b6b3b7465c8b72c930d7d0224bbff358773fa3bf78ebb7090c6007c78392931d,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-25c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-25c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-25c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-25c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,640.1754851140676,661df314d23fe70df264ac4de8cf8e9a1eaa244f382e189ccd981a1ffc45b28d,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-25c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-25c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,640.5619371609267,91e761aa5ae85692f8ffe5bdad287020a7e47bd89fb107410c5cf006fb451728,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-25c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-25c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,655.3719891317776,c1bc08c24ae1938c1d5c9d26fcc465d8ce908c32121da0e5e2ef8612ea609ad4,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-25c-01__LNS_TRACE_REFERENCE__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-25c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-50c-01__A0_TRACE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-50c-01,A0_TRACE,alns_e2_throughput,1,OK,,4000,4000,1391.2298111966845,4aad5589aa6f68397e62e603b98c7f5fa2671404dbdf3e3682dfbd16a45800e6,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-50c-01__A3_STRONG_BRIDGE_BACKEND__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-50c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,1,OK,,4000,4000,1431.1514705100667,5cd67bfe74bfd280af82af135b307e440a810e9ffd235025e316ad6c88488cb2,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-50c-01__LNS_TRACE_REFERENCE__seed1,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-50c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,1391.5523237466293,cf4fc7ae965decfcae423a9286a0669fe57b50289108525e556b42f4568a368d,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-50c-01__A0_TRACE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-50c-01,A0_TRACE,alns_e2_throughput,2,OK,,4000,4000,1433.5221005440258,faa0b6bce7f477cf8e7e38d4c02c231272f97e867138593fc8b28978e677923b,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-50c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-50c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,1419.7435903163314,61383e762ef90c1f8a4810f2a1d084741d31633f4d6a172f14843b33c5c445b0,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-50c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-50c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,1414.4593867353233,aea687a130ff2abc04a71370048fce26539f0a7e4b15b7bf72c79a2dce19d84e,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-50c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-50c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,1429.8863703671404,6734fc8bba1050a0364415e0ca537a0601b13bd01f0f06ce449b4dd482087a13,True,0,7
STRONG_BRIDGE_BACKEND_PROBE__vanilla__e2-vanilla-50c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,vanilla,e2-vanilla-50c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,1451.4803626165203,b13265e855ffb3a83cfe87382379c14d590dd2fb608c6c58b9fd68dcdb98a47f,True,0,7
