block_index,customer_ids,customers,full_signature,home_depot_id,instance,isolated_cost,seed,source,structural_signature,vehicle_type
59,C070|C095|C139|C104|C159,5,db7d0b0c74496423911f043d836a2e0750841a93edfdd88b2432e91c0b8b87d9,D0,L-main-threeshift-75c-01,144.79183852236542,1,restarted,3605c342b8f52a61b741d65a0d6ba6fbe619db559f0e554a9cf546169a5c3a87,ev
60,C126|C085|C124|C150|C105|C116|C138,7,1649481948821b4ca8e986cd0ba3f2c7e8520731ccc324f731636bf52dd86041,D0,L-main-threeshift-75c-01,107.34152138010175,1,restarted,7d1e008d9142471505c7b34522b491ce8d30833ff23a6cfe04b5ade56fcce7d1,ev
61,C017|C075|C115|C144|C160,5,ae626de0e2008c14adab5d65a07f3dbc53e1d2282af185780e8c4be1c778579a,D1,L-main-threeshift-75c-01,147.7959404581823,1,restarted,9f8821f6898a44afa4731bf3a65dc87e75b6740107b1f8954f6165c2e728bccf,ev
62,C020|C060|C097|C112,4,c0daa6b82ae4e6e8f8163330749979d4fc72837a17364ad04a1abb2fe1321bbd,D1,L-main-threeshift-75c-01,180.96350593498497,1,restarted,4563659e7ba182aea19a1ee3f84f83a01e1b36e319cdf5c1dfc6d7782b8baa52,ev
63,C025|C016|C072|C002|C015|C009|C091|C158|C152,9,5349b420251eff72b99099ee43678d95e43f45b8565d9d6be319a306b033ee5d,D1,L-main-threeshift-75c-01,148.74094912189796,1,restarted,b5a98d8ab04ec3ab3fae7cc73414de1bc26831060b89d922d70adc5c3f62cab3,ev
64,C066|C031|C027|C008|C090|C136|C109,7,c97970b400a584a7c7d4031acb82a8ce6fc114bcd73f8df1b19e5aba19fa9c69,D1,L-main-threeshift-75c-01,170.8052455750342,1,restarted,de3ee9181a70380a97be06e8555fdd003c4323345a45c5aa8f92f6ad3d64e21e,ev
65,C051|C005|C032|C149|C079|C111,6,09d4ae2b4dedcfa90cb3e0da9543fd3c32e960d00b92d8999785bedfcb3d670a,D1,L-main-threeshift-75c-01,146.35954975005907,1,restarted,6d5d7005233dc31c59553d37e0d8fed636e8b25a63829558f1b8a4c9c5a3c85d,ev
66,C039|C007|C063|C043|C050|C145|C106|C156,8,ac47e1b26240760422209de1b4e2e8c5c102ff32aac17d29760e39b28b201916,D1,L-main-threeshift-75c-01,135.96717049681462,1,restarted,f29952bc5a5348cfd5b3730a3fddca219e2bf2793e6e73345d292446d1519043,ev
67,C082|C132|C162,3,b9318042d07d6b7d0cdf602793cffd9234af970425d1ec0e78d684d5b54d160f,D1,L-main-threeshift-75c-01,105.25806665747388,1,restarted,899844fa6a7fb7a1b25ff17b8ca5efdd509036f6d20ab16e6e79064a52f31197,ev
68,C061|C121|C099|C131|C088|C146|C107,7,81641049f6a0ac70d87ae17686edce908ca7b74f0dfa47d23995f58e5b197dd3,D1,L-main-threeshift-75c-01,123.47715772248229,1,restarted,a1c02a1d3ca3944b567a5f4e78eba8d745a314fb760a2e64947599d7d9293d71,ev
69,C003|C045|C046|C064|C071|C127,6,f1b948bac869b9873f4f4e044fddde6bf0fb55f28e8c2ac32b20a8b6e9bc438e,D0,L-main-threeshift-75c-01,145.27673402565333,1,restarted,9337c98c2eb60eb5e86c2f89e6ee87ea99a6438e2d4824e65d22e4adf8322392,ev
70,C048|C057|C023|C074|C047|C033|C154,7,4e86e03275fb20eb72bb65f8e58d4c02ce6be573b5615a2a6f916d56b56963ff,D1,L-main-threeshift-75c-01,158.91758102810178,1,restarted,947302bab878a24de9a2b040742314ea302c43881f4335b8b18e8a31316677ea,ev
71,C004|C053|C001|C065|C163|C153,6,7f3a1b418f449cd1eebee619f208e9b18706da164dbf6fee80e0e461438ee10f,D0,L-main-threeshift-75c-01,143.10849014216274,1,restarted,f9a8ebcd155aeffe008a1ca8fe0062f2bce55cabc4e3e90ec0a6804228531749,ev
72,C038|C052|C030|C117|C118|C113|C102|C108,8,8275ce9876fff93fea34851e3088efac86edf07fb3eb3502a07eb8cb42546ff8,D0,L-main-threeshift-75c-01,198.79176566706363,1,restarted,edd7ce18de12b89aacd68124a3ffd26db3e465c9558b6bbc8aece5e696f83b09,ev
73,C101|C142|C110|C114|C148|C151,6,f9c08beef71a4dbdd231b053a78350a214a0585e2314d38da93d6f67e06aee61,D1,L-main-threeshift-75c-01,103.26708106493942,1,restarted,8b0adfe948e631c051219554b381f9f8f1697d14f4d105ecf4d7e25a71d50626,ev
74,C019|C022|C056|C040|C161,5,60cc09698ca92d60ccec5d0d97fbf63a285978910c603ba534e57c770b8488d4,D0,L-main-threeshift-75c-01,141.68877453081996,1,restarted,a90727e7d480d8d40f2b4417f4ccb3856fa2c33179a6e8b9f8c5e766ff06a20a,ev
75,C062|C029|C036|C084|C122|C086,6,117a82fa79df23f81f0db2f27eff844ae95bbe4a67e56e8ba5f9f60b98d9e919,D1,L-main-threeshift-75c-01,153.36557517940605,1,restarted,4958ab4ae2ee8eead66537bae9bf2d218555f2ade397813974aaa8c053fdc200,ev
76,C054|C034|C011|C041|C155,5,5b3cadb7a5432d96b366afee327ecb11705895a7ea311deeb1e8bc05c45d4b09,D0,L-main-threeshift-75c-01,141.83332208969955,1,restarted,72996271ed46784000d5f2ccc7ee4f2822759b1a76227c29c7549f26dbed30f4,ev
77,C018|C006|C021|C080|C143|C133|C096,7,424cb8582e5328830ffb4c4c27c106fc4a748d2f21fed066f5212c6f093ae7cd,D1,L-main-threeshift-75c-01,133.7829610987434,1,restarted,b32cdee2d5378f347f130562f96ac29ae77f1b26126afa7fb8c8758ffe48952a,ev
78,C035|C093|C120|C125,4,b50beb87e2b54858e79d9e04fdd5f6a78e9fc6cf909a64f26579c1b7969c5177,D0,L-main-threeshift-75c-01,93.85713743506403,1,restarted,3dcc0fc52196455df3fbe2fdd0156edf59b615118aa25e565a58704d1b90bea1,ev
79,C081|C147|C134|C098|C123,5,0be21cc7ba706a32adfc88aad85e2c516975fe533146d1584581b656730e0b15,D0,L-main-threeshift-75c-01,114.8400291624408,1,restarted,be42c8a9e494ed88b0d82aaf776cbe6449b460635ced52eda481f081c65705b3,ev
80,C024|C058|C089|C092|C077|C076|C078,7,1954abc385e841eb2acbed220a79b030ce9ee4504c68fd44a81bc7ec6c7274b1,D0,L-main-threeshift-75c-01,123.91754332962223,1,restarted,c0cc937eeaf53879fe6c386d83b9d793b9c479db3f18e450538a24814e9dc6b8,ev
81,C083|C094,2,4c052750d9b05fd8dd4a34696c0bc4c2d367e01cbc0d7bfeeb318ad0b98fddc0,D1,L-main-threeshift-75c-01,84.55181687377883,1,restarted,066074d0b1bfeca4a03c18497f69d34979299d99b6ac3c2250ae2549fa3aa282,ev
82,C068|C130|C135|C129|C140,5,a88f5fb1fb940717ccf0a6e45468b6a10d85b11f7494fcee251dbc58dcd69e3a,D0,L-main-threeshift-75c-01,116.56803603573007,1,restarted,0167cc3b76dd0947b5fda8f643117e0b265516ea9c901c6818b6985aca188545,ev
83,C026|C119|C103|C087|C155,5,6fa8c4475aed68db336c5c6858e36b2860c5d5923a7d22a65713973c7a857f44,D0,L-main-threeshift-75c-01,159.93058742832918,1,true_lns_middle,5cb24f723b65b3fb3123e2adb1647eb33be6039b4419be9ef51e0d93d806f7a8,ev
84,C049|C098|C134|C140|C130,5,e32c78161981ba3e0abe0502086994863af24642c6fbd819de7463d10a9cc3c6,D0,L-main-threeshift-75c-01,183.90394411342712,1,true_lns_middle,6a3600e9db23860d64b6d2e270a3cbda0d81889630d29e91cd0dfd448bda341f,ev
85,C020|C060|C097|C112|C082,5,7386353c7320dfea97552c8409f2d0607df71e2f9caa9aa0b974385ff0881699,D1,L-main-threeshift-75c-01,187.15522872764333,1,true_lns_middle,c5502fa629d0081f9e9da81e8dc2cc815d737cb0be5bc0ab006b114111743753,ev
86,C018|C099|C131|C096|C133|C143|C080,7,4794f660b96e33857d7db7f1fd7aa8329176b3eaa76ae7360ce37ad932b7bf67,D1,L-main-threeshift-75c-01,131.27071529937615,1,true_lns_middle,d72a95e4dc86cedc8df31bf8ad728ea6e616bc0de64894f50bff8124063b1d38,ev
87,C015|C009|C091|C152|C156|C162,6,c7ee1546ed4e5de0b53789f7c6fbd95fe20e91581ba56eab69c5e308c481ad23,D1,L-main-threeshift-75c-01,126.50771191164614,1,true_lns_middle,4f8c116c5f77c8a29528a91a58ef4013b635e6d259d84b58a9c88e80e4015862,ev
88,C101|C142|C132|C106|C094|C083,6,7d61b97cb4dac8b9658970cb2fa59a7bccf9e80ac5996c1fc5751acb38030c85,D1,L-main-threeshift-75c-01,104.17969540196952,1,true_lns_middle,7fa031d25be783a3cf11a94984a503e64843c504dafa489cb68cda24c46b05ab,ev
89,C066|C031|C027|C008|C090|C136|C109,7,c97970b400a584a7c7d4031acb82a8ce6fc114bcd73f8df1b19e5aba19fa9c69,D1,L-main-threeshift-75c-01,170.8052455750342,1,true_lns_middle,de3ee9181a70380a97be06e8555fdd003c4323345a45c5aa8f92f6ad3d64e21e,ev
90,C025|C029|C036|C084|C122|C086,6,40c69c2ad6f905e03759bb0d8cb40dea6c579f3e3d34e5cb0093976a09b2b075,D1,L-main-threeshift-75c-01,163.22140498323296,1,true_lns_middle,1abf98b6a39c944acf849ce70389921e1bc90bb508d6edc7cc522a9761aa2a94,ev
91,C051|C005|C032|C149|C158|C160,6,719dd996a0684d629c25d19ce0ff9b5322aee9073ccbdc4f0c982aa35d1c049f,D1,L-main-threeshift-75c-01,154.63136049263247,1,true_lns_middle,d2b0c3fab504414d5e06edefb08b19b3ba454e20138953e8f74e678d3a0b6973,ev
92,C016|C063|C043|C050|C023|C074|C145,7,ba022e85f08cd7f94ab1b938f46c3013ff5e9c7c66f5c8170115d263e71945f8,D1,L-main-threeshift-75c-01,147.9163984988839,1,true_lns_middle,b40be62e257cc6e300d98afe4b8858ba96ef305b05026b0ed30a0f14bbe2f771,ev
93,C110|C114|C148|C151,4,4043a297d805749894ffbdf7479166e76b1123bfaddb5f8558674f7adc341aaf,D1,L-main-threeshift-75c-01,101.27745735397252,1,true_lns_middle,08c6f62d4467b19a620a82d3c235eaf8029bafc2e79c95a9fc7261b2724e49c1,ev
94,C047|C033|C154,3,0b671d69d9795e085cc0b699a4a3ecd87f1ff7d9091696243de2eb0a6165d2c1,D1,L-main-threeshift-75c-01,140.24782067393548,1,true_lns_middle,61bac2b8399c2a42bb8153ea74d9ca7270d1ce50e43aa4d0cb1b8a0acaf9a6af,ev
95,C024|C092|C089|C105|C116|C100|C147|C081,8,3017da9329aedfeb3b0cf1895e9a0ef16c174106f9144dbf156843bb8fa982ab,D0,L-main-threeshift-75c-01,134.4091166237907,1,true_lns_middle,8923d716fe74edb509267c0955ac4e2259735bae34f7805ff6ccd640f29639c4,ev
96,C058|C070|C038|C052|C030|C059|C067|C055|C077,9,312966c7c2e2140540bedc03abca840e7168f07df6cf2197ba843bcb02642327,D0,L-main-threeshift-75c-01,219.34982304220287,1,true_lns_middle,87400475370481e225e603dbb00a48c3fbf9c4219479422eb3c2bfb3628b7423,ev
97,C017|C075|C115|C144,4,5114de0fd51caee698fe23691692d720a995abcf70a10787a38818ec6d6021ea,D1,L-main-threeshift-75c-01,143.26737555447653,1,true_lns_middle,8c0d80e0173effcd87b97a6ea9fa4821f541d4539feb63bb1f321786f10cbf45,ev
98,C004|C040|C001|C065|C053|C153,6,eda5526b891c587a86604fbf613a8b872b214d6f151d829980f295fad46b27bb,D0,L-main-threeshift-75c-01,142.83031563438615,1,true_lns_middle,283b2b7619b32709e1953f299473eff7f0287d89f52765b8667d971731f7d238,ev
99,C010|C012|C117|C102|C108|C141,6,36df1a1dc484a7df8b63b7b8f1933675fb9dcf2d8cf4d0079a62dc4a4f0435aa,D0,L-main-threeshift-75c-01,177.6733298401637,1,true_lns_middle,d36247edf25cbcdfbb252e75bdf01ede8c42196f03cfae89eb0e04c3942d279e,ev
100,C019|C022|C057|C048|C056|C068|C062|C079|C111,9,b1ace9bacffde214616128da841a791ae9ed7ed64cbc836eb0e1dfd4abe7d339,D1,L-main-threeshift-75c-01,182.27443745540168,1,true_lns_middle,fd7e3e92cfb351d834e3ca1b6043c94d9fd3f51b48e939a7ab9edd3ae3ea9a49,ev
101,C054|C034|C037|C041|C128,5,088a8ad393625ba25b98d480c937d123f544a2112250aa27ba4de76eb8330761,D0,L-main-threeshift-75c-01,171.04884786145686,1,true_lns_middle,1406adc100a3ac91f343b66c14b0ca49098681c9d5cd8f64fbc0aa44aa4829ae,ev
102,C069|C104|C095|C137|C139|C159,6,2e5811ac4ac63cdb344098154578b95466edda69034266cf1a08f4c30c618c6f,D0,L-main-threeshift-75c-01,153.3027171402624,1,true_lns_middle,3dd590aa2891831e2c3c5f868ba4a7b31797729d48c738736b903b861293cc02,ev
103,C124|C085|C150|C076|C078|C126|C125,7,a2b51c877143ca240b2200407cd39a1767b1c947c6272a65c095571929d2e013,D0,L-main-threeshift-75c-01,107.50407790595611,1,true_lns_middle,b4c8e2d59d9cadf127886eb99dbbfb7d00a13fda3ed1696eed87489c0bce8046,ev
104,C013|C011|C073|C014|C044|C113|C118,7,79aef4b12d4199607a8a7d07781dbb2d23a99f399c68d32003afe5a182daef1d,D0,L-main-threeshift-75c-01,213.5892474343357,1,true_lns_middle,511ecc4afd94734b3c60f5a308e0efe9bc6c6f42e9ea47a6c678e3f49f8d7004,ev
105,C035|C123|C129|C135|C157,5,bb0cac055b4c8c51611a24a70c56557e05b8c08e0dbdd7c0fe064f958cce2d3c,D0,L-main-threeshift-75c-01,116.63947754801299,1,true_lns_middle,b32ce0ea71edcf4e73bc7500bf6232b8cf984bc220ed36c10c5931f45f891f95,ev
106,C042|C028|C163,3,fce72709e607bf4abdf896031dc071513824ff23e123c2a134414c3c51e648a5,D0,L-main-threeshift-75c-01,162.54879037645898,1,true_lns_middle,0b50c480cdab76a8bcf0b4e96b32cf02a802b3747f13fd615c296154dfc39293,ev
107,C045|C046|C064|C071|C003|C127,6,9af30b117282d4c3990d5457f18cdd3c57a0b96e19ac93a6e39ad330273c5462,D0,L-main-threeshift-75c-01,143.52483023266072,1,true_lns_middle,9495a9dfaa7f0bc84cc7f9d2feb039448b81e7f54bfa0aa3f9459c0a0a92aa96,ev
108,C039|C007|C072|C002|C021|C006|C107|C146|C088,9,01b92d6a10f90be2d32a2c04ff12288408d8c2dbc9406fa5659a31cb416fd8a8,D1,L-main-threeshift-75c-01,125.64238860965659,1,true_lns_middle,1c99a8342df7c2f9357f425a6f7c2f309da0144072fb4907fdac976552ba8892,ev
109,C120|C138|C093|C161,4,eeabe3f89cb923d34e33cddd0e6f92c636815804c713319a3c78df3f8de3ecaf,D0,L-main-threeshift-75c-01,116.69362337823426,1,true_lns_middle,c6c1ad629be0e988fa4e7e6210cb9dec2fede790ce24dae44a484d40f0a3cb4c,ev
110,C061|C121,2,37ebf6af8b382df8c20a1ff1413afb3f2eb6fe0e468e72f618ce675a45279579,D1,L-main-threeshift-75c-01,91.39934928039308,1,true_lns_middle,cc17e48ae8cc6fa527542745eb5007b65af3722240cef46869660338bd9a1639,ev
111,C042|C028|C059|C054|C034|C041|C128,7,035bddc1c4577da781f3174bc1abbbf89a93eac565a851b06f1e2f995e88f51a,D0,L-main-threeshift-75c-01,218.34847336885113,1,proportional_true_lns_middle,e27dba0e03121ae9bfb6736a529e725134f1bf8c43c195a6f1e3b45b2cc2e429,ev
112,C024|C058|C055|C030|C117|C118|C104,7,a350a4053f2c39e985fb00aa8249782cd3f8e21b065238ee65e00d68ec92b55a,D0,L-main-threeshift-75c-01,189.4754503892308,1,proportional_true_lns_middle,b5db0676d107aff599956b6b8af4c30aeccf25fb638cbf02b672c8c7f237eb7f,ev
113,C045|C046|C064|C071|C003|C127|C130,7,a77918d5548550ca7cc87c8578d8568f8ef8e69ceb7893afa664261d9d596a37,D0,L-main-threeshift-75c-01,149.74385730093232,1,proportional_true_lns_middle,b79688a7d294a6d07d2996487aa508f351abf7e9aebf15126f4397f11165bf80,ev
114,C014|C044|C070|C141|C095|C137|C139,7,b01eec98882640fa8b19031602e8dda98a1d260ae67193c1627cb2b6b4caf57e,D0,L-main-threeshift-75c-01,182.20239657020326,1,proportional_true_lns_middle,9cb558d91d35116c89cc5c5d0352a91ef07d19ca5472c8d075efb808127981ad,ev
115,C013|C010|C092|C077,4,71a10744527fe18c2fc6bd7b2589f8c3b03b72b43705799fb8afaece90b1a957,D0,L-main-threeshift-75c-01,150.19479588851982,1,proportional_true_lns_middle,e72d6746c76416a4cdbcc659f335212d1422b0b328951b5589d14eb84969e89d,ev
116,C067|C052|C038|C102|C108|C113|C119|C155,8,93febfdac046bdde5e51a89888dd39a3543632dd52b84d98d5c95f0abe2c8bb0,D0,L-main-threeshift-75c-01,244.8765594061365,1,proportional_true_lns_middle,4a723265e323b4c744f934c187d586b31f9bd8673fe9ffa984b4acf5508fdff9,cv
117,C012|C011|C135|C157,4,2604357e7cff73ee1dcaab5317948083bb20e7dab3b6c84b89de1dc8ad52ddd6,D0,L-main-threeshift-75c-01,161.98794342448744,1,proportional_true_lns_middle,91867c5c92de5affac3ce92ab67c3c411185edcc7885b65d38609ef393df7f54,ev
118,C035|C037|C134|C123|C129|C140,6,56743d8eaad076610b8debfb4c73bf3e3f8fba889c1a2b365bb2188975d8a1bb,D0,L-main-threeshift-75c-01,173.12606280628592,1,proportional_true_lns_middle,3523c31a0dcec9f1f5b6035c7c51fda86ac8ca6286bf4c3a3900a1baea953035,ev
119,C078|C076|C089|C105|C116|C150,6,77faa4f6a5aee4ae96aa362ca2fee71954705176eb41e4c3e4f633b29b17824d,D0,L-main-threeshift-75c-01,121.93603785231002,1,proportional_true_lns_middle,42a0e382caf154f3e3fc4c65786448a284e79b7cda574b49bc42ec6283c0d500,ev
120,C075|C062|C073|C049|C020|C112|C144|C136|C080,9,721d2136b7f16f900976d000930fde2e60cd0d59dc2b02511203b4457c37845e,D1,L-main-threeshift-75c-01,258.6773014506996,1,proportional_true_lns_middle,9cef567bdb4a8e27c2b51b809bca2ff0ad5bbcc10e840347341d3ae19a13e8f9,ev
121,C060|C097|C115|C082,4,4a558ff5b640ff6d6e4e943b3b67948a06f2429a4e94133fd616eb5b1eb76df1,D1,L-main-threeshift-75c-01,187.2678284821869,1,proportional_true_lns_middle,2a71083d5f36c103054eced9925c41eddffab99f2fb8d361ad33271f5fabd050,ev
122,C048|C057|C023|C074|C033|C047|C131|C099,8,d63c1b84d26eb9d86dd8f5f99cba24abf5c0f8f1434cc1cc38e165a2e0325bd5,D1,L-main-threeshift-75c-01,158.01046435058132,1,proportional_true_lns_middle,fd7a8a89eaf0fe9dd73a05e0467403ac0c84fdabd0b2cbc2fcfb3674288c73d2,ev
123,C018|C096|C133|C143,4,e9cf0dfeb66a47ba065b881c0c83f0812add52db0e55133d07cfe17998b9ca20,D1,L-main-threeshift-75c-01,121.59453669658384,1,proportional_true_lns_middle,aefab20b9b5f884a293c275fa2d7625af2da45ddcc1441699cdd364ef1477e94,ev
124,C039|C007|C009|C152|C156|C162|C154|C151,8,35bdd18c6ec5f3f2a84f9e28244daaa7b96afa06fa10c76721b6a0d1c3ab7b2b,D1,L-main-threeshift-75c-01,200.08913953433805,1,proportional_true_lns_middle,fce7b37d9776863b05b1d92dcdfce998bca5eeaa5201a7b4f70ab82431544ef1,cv
125,C022|C019|C068|C029|C036|C122,6,4d081814af83287319330e716eeff0d1d49539740db192c17d84b91c9a08faa9,D1,L-main-threeshift-75c-01,172.72445804430768,1,proportional_true_lns_middle,4562fb51fd52f7b3f2075d1849110f9e8340027d3c4671939b4f374e2697882a,ev
126,C031|C017|C008|C090|C091|C109,6,b26c8b66064165c6579e3d15bc5fa99ea4a3cb4899d39df8015b7b2fa91fc375,D1,L-main-threeshift-75c-01,178.24154825093558,1,proportional_true_lns_middle,c7040de3db88f93980598a329d4f2346387f8f64fe26a2fa50d82d3670f973be,ev
127,C025|C066|C027|C084|C086|C079|C111,7,a3f5791e4681b46b8d0ff6ba63845dcabd85806b2c2d036921d654fe73a2de88,D1,L-main-threeshift-75c-01,166.5241545324214,1,proportional_true_lns_middle,1433b809a30411da01e838b28ff4e2ee1f834ccbf5b892f44d71c57688b467e9,ev
128,C051|C005|C032|C149|C158|C160,6,719dd996a0684d629c25d19ce0ff9b5322aee9073ccbdc4f0c982aa35d1c049f,D1,L-main-threeshift-75c-01,154.63136049263247,1,proportional_true_lns_middle,d2b0c3fab504414d5e06edefb08b19b3ba454e20138953e8f74e678d3a0b6973,ev
129,C016|C015|C072|C002|C146|C088|C106,7,8a4958b081ef2c39050ad7771ddbfff1995bcf2ab14beb3af3a479e7a32e593c,D1,L-main-threeshift-75c-01,130.47499286340667,1,proportional_true_lns_middle,6d323e3ba169e1671343c5dadc01293f0500207f7f9edfe155c9c36d018076b9,ev
130,C053|C065|C001|C040|C004|C153|C161,7,dcd786399ed6b3af9abbbafe796d7fffd9f6fbcca9c6cb2784a71c7add4f22f5,D0,L-main-threeshift-75c-01,150.28431925047772,1,proportional_true_lns_middle,bb79c624b9099f23860f0cbb9c81aef7f79c2040394ca442fef9ff026fe49f2d,ev
131,C026|C163,2,72aa26508ff08af15b3698603f5d452f0a077f26ae41931083ac753a7839da46,D0,L-main-threeshift-75c-01,127.64517677971872,1,proportional_true_lns_middle,0cd47d5a4158aed9f0328f78a29ac903a2dc7e39092c68aaae925215e65a9d88,ev
132,C110|C114|C148|C094|C083,5,96d3db5be80ecc8ac63e515d840aba286fa0857cae6af1c984d0026db0e9c3c5,D1,L-main-threeshift-75c-01,92.05404080571135,1,proportional_true_lns_middle,11602c62cab980c7cb7b1b41707174226356c575af25e7e77f45692828ac99cb,ev
133,C061|C050|C145|C121|C132|C142|C101,7,b7b0df30f17343fbd39c089e4b25791ddebc808128e8cc19353cd104320250b9,D1,L-main-threeshift-75c-01,113.40370855232301,1,proportional_true_lns_middle,328d285af5796e729618bc495ffe849af6b4af69a93d89d6e703a13123cc023f,ev
134,C043|C063|C006|C021|C107,5,6e6b80e6877605fc0b521013729cc2bb0c763d173250c532ba8a3922d7c2b8de,D1,L-main-threeshift-75c-01,114.83654787328634,1,proportional_true_lns_middle,abeca4e83fd82d28e606a0902849e66983e2ab6b14bd4fdba9364f9a13f0ca82,ev
135,C069|C159,2,4be8352b15ba74690c7dfb7afe298672f08b385e04485738832e5aef908b44fa,D0,L-main-threeshift-75c-01,119.38102622533971,1,proportional_true_lns_middle,93788aaf132a9d92b67d25492a9082e1f1aeb680b19d48f9c0b0925f3a25f96f,ev
136,C147|C098|C087|C103|C100|C138|C085,7,5b75ff93ae8096153193f4e71f5c1b627176521b219bf85b24182001ca762483,D0,L-main-threeshift-75c-01,127.01211126967311,1,proportional_true_lns_middle,9eda38a92bc0e90acbcbd95ac3e85e5e25b33a7fa30cfc7171a7849caad30ff4,ev
137,C056,1,f8f11248306cf360e7dbb75189a8c98444ca6a009fa92ae9dc72c80f12d84589,D0,L-main-threeshift-75c-01,108.66154303720771,1,proportional_true_lns_middle,893a3f11a65e98df9f6c6d82ae9d820156c287ceb205b09c1745edbc5dcc2fd5,ev
138,C120|C125|C126|C124|C081|C093,6,8d59b87bb6535cf665b3db9984ee090989652efa1c84491152b725389eb081a0,D0,L-main-threeshift-75c-01,101.07338200540289,1,proportional_true_lns_middle,0a23e0753a2785b67b59c2df960a7a07ddabf0a49feb01889b13e1a39abc0e89,ev
0,C056|C040|C004|C053|C001|C065|C163|C153,8,c389d344383bb09c84da885c2009e6940501874d9abfb93df9ee3894eec18e30,D0,L-main-threeshift-75c-01,164.25079722575109,5,staged,e27a1cd45ba7dfbf55259eba7677cec3846f43693266bf99aab1a29d2e8933b7,ev
1,C120|C138|C116|C105|C089|C092|C077|C150|C124,9,5a4f75b5cc6b8799e1ac4972b94aac7dcc8910a49c86a6c38e412ae666a4a85c,D0,L-main-threeshift-75c-01,125.86751824920283,5,staged,248aaf5f90f75d71d079e861b8c7b6733a9acdd1c46f3357b8e508e61e7097c0,ev
2,C026|C042|C028|C059|C055|C067|C118|C102|C108|C104,10,cc040750d3ad0fde657578e067dd4e341ca415d98b6b14e7baee9735541334a6,D0,L-main-threeshift-75c-01,203.4783587826525,5,staged,e8540a692caef157cd03763782568a9106da96c1e33938330096927a78e2c203,ev
3,C010|C012|C044|C014|C037|C073|C049|C045|C046,9,e86231814787f76b48ce6835581b4a19fa2b882eb9846226c4d301ab52ca5828,D0,L-main-threeshift-75c-01,193.33912813464246,5,staged,157ee1d9b9c008f01ac4696dd4b3a1786b6d4632453af57cb0a773c3f063d8a3,ev
4,C017|C075|C060|C020|C097|C112|C122,7,0b68f0bb160194c878afd535444bcbaf031e9f4bd419a331cfa6c2ca75347470,D1,L-main-threeshift-75c-01,200.81809027737074,5,staged,5755c01b3a408e3d7f96b5f319a91d21e56bf9bae610e052c2e230d547f20c74,ev
5,C051|C005|C086|C079|C111|C130,6,aa46afd7f0db6927feedabd973f251ad68b07e5c8f8342935de8cd70d5468491,D1,L-main-threeshift-75c-01,133.62575338614496,5,staged,aa5a98822f8a797670292583f875f929397c8e7d84256e0d9592bf0790df5a53,ev
6,C110|C114|C148|C094|C132|C156|C162,7,c200c65a39c50586b9b3ae4a1be7598c2b0089fb0243a66b220cafeab6372fa2,D1,L-main-threeshift-75c-01,108.27275341123195,5,staged,038bcd95aa00f13ee9b20faca6e8330bda3c8392a4dad6eefb507743afb780d7,ev
7,C018|C099|C131|C096|C133|C143|C088|C107,8,07a71325303b901ee71ef3718f890d7888094636b9d584aa4ac92114d1130490,D1,L-main-threeshift-75c-01,130.1127739629266,5,staged,bc07ddc0d3cca4dd095a81b1521a533ef4c731618d5930e8c1fe9d581ca3b7c8,ev
8,C025|C002|C072|C016|C009|C027|C031|C066|C152,9,0a854c5efa8542bc3cf2e332d5e9fce55396d3723040229a5459ab367f498978,D1,L-main-threeshift-75c-01,147.40254650513685,5,staged,577d77655f0385c953c03c91f8df6f7dac8699ec539a7f809ee4270f1e10054c,ev
9,C061|C121|C083|C142|C101,5,8a67ddaffc5ab2232451839a3771b6fad81d86bb927ca5556da1403f73914147,D1,L-main-threeshift-75c-01,95.30829434350218,5,staged,d73818fcdedcdde1c5182b0f72f3645ffb53db05275740f9a5f20b579eabe9e6,ev
10,C035|C081|C147|C134|C123|C157,6,ab68f97b04af2b074ea3cd89e85ab6a21431ef322b42ebd83f5cf4b2319ea73c,D0,L-main-threeshift-75c-01,113.56168331812287,5,staged,0b2b27491d013423286688122479defe3a4ed23b966615a92e371d363ecd56bb,ev
11,C023|C048|C057|C074|C033|C047|C050|C145,8,1067ee965438136f4a57eee67db24c45cbb37d02ead1e967c89d7dea5074a6f1,D1,L-main-threeshift-75c-01,157.7649881590336,5,staged,5202210012acd6af060dd83c60eb9b468d80efac789beed8e0477b2fc2258736,ev
12,C024|C058|C141|C076|C078|C085,6,4a46aa04eb76e88734e5f457586c1cdefe76052c259b095efa5a6475c2daf910,D0,L-main-threeshift-75c-01,143.35878756016365,5,staged,2e4c1359dfa55bca79f386a631afaaea829f677a233243bbcaf7253e8f78842b,ev
13,C069|C070|C095|C137|C139|C159,6,cd4bae3ed6c5e16fb3016060468620a49e91d428c8b8bf4c55d08e553f3d89a1,D0,L-main-threeshift-75c-01,152.21097042922696,5,staged,9cfce7d5b55f2050a3a308ba76fdcdaa8aba71d135cc94d91d2dd5527720f6a4,ev
14,C013|C034|C011|C054|C119,5,39f679cafe7a8def85b48f48b53b9693a4952ebca6c2fe9109cd86de5fe4e954,D0,L-main-threeshift-75c-01,142.46041564190588,5,staged,214ee785d730c2a2cca9a660e145e2ee808d999b5f50b61a254728747783ed87,ev
