battery_kwh,category,cv_shell_composition,cv_shell_cost,cv_shell_ev_customer_share,cv_shell_ev_demand_share,cv_shell_ev_distance_share,cv_shell_ev_route_share,ev_shell_composition,ev_shell_cost,ev_shell_ev_customer_share,ev_shell_ev_demand_share,ev_shell_ev_distance_share,ev_shell_ev_route_share,free_mixed_composition,free_mixed_cost,free_mixed_ev_customer_share,free_mixed_ev_demand_share,free_mixed_ev_distance_share,free_mixed_ev_route_share,instance,phase,seed,size,winner_composition,winner_cv_route_count,winner_ev_customer_share,winner_ev_demand_share,winner_ev_distance_share,winner_ev_route_count,winner_ev_route_share,winner_route_count,winner_status,winner_total_cost,winner_total_customer_count,winner_total_demand,winner_total_distance_m,winner_variant
113.0,vanilla,all_cv,1213.2666144034245,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1183.6451174193758,0.76,0.8595773038842346,0.8152098216352952,0.875,e2-vanilla-25c-01,stage_a,1,25,ev_heavy_mixed,1,0.76,0.8595773038842346,0.8152098216352952,7,0.875,8,OK,1183.6451174193758,25.0,10504.0,1085343.3211641272,free_mixed
113.0,vanilla,all_cv,2752.305491322416,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2482.9621631635796,0.84,0.8620167776528582,0.8299907065697656,0.875,e2-vanilla-50c-01,stage_a,1,50,ev_heavy_mixed,2,0.84,0.8620167776528582,0.8299907065697656,14,0.875,16,OK,2482.9621631635796,50.0,23126.0,2347346.495774989,free_mixed
113.0,vanilla,all_cv,4668.631771653173,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,4569.552312818927,0.6,0.6321493076459964,0.5606510483204922,0.6538461538461539,e2-vanilla-75c-01,stage_a,1,75,balanced_mixed,9,0.6,0.6321493076459964,0.5606510483204922,17,0.6538461538461539,26,OK,4569.552312818927,75.0,36542.0,4455814.525293729,free_mixed
123.9,multidepot,all_cv,5059.385878752753,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4630.697233529552,0.88,0.9162921467975889,0.8214607952396231,0.9090909090909091,e2-multidepot-100c-01,stage_a,1,100,ev_heavy_mixed,3,0.88,0.9162921467975889,0.8214607952396231,30,0.9090909090909091,33,OK,4630.697233529552,100.0,46949.0,3932731.259525945,free_mixed
123.9,multidepot,all_cv,629.1244202104523,0.0,0.0,0.0,0.0,all_ev,585.3439824113559,1.0,1.0,1.0,1.0,all_ev,546.2081604849566,1.0,1.0,1.0,1.0,e2-multidepot-10c-01,stage_a,1,10,all_ev,0,1.0,1.0,1.0,4,1.0,4,OK,546.2081604849566,10.0,5671.0,484356.7224599989,free_mixed
123.9,multidepot,all_cv,7270.566593981815,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7265.021580096237,0.7933333333333333,0.8110040058318116,0.8397774095702115,0.8363636363636363,e2-multidepot-150c-01,stage_a,1,150,ev_heavy_mixed,9,0.7933333333333333,0.8110040058318116,0.8397774095702115,46,0.8363636363636363,55,OK,7265.021580096237,150.0,70647.0,5774815.211642038,free_mixed
123.9,multidepot,all_cv,945.2956479699312,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,900.7185840145326,0.5333333333333333,0.609918271228702,0.43315580300291207,0.6,e2-multidepot-15c-01,stage_a,1,15,balanced_mixed,2,0.5333333333333333,0.609918271228702,0.43315580300291207,3,0.6,5,OK,900.7185840145326,15.0,7219.0,882947.4338448222,free_mixed
123.9,multidepot,all_cv,9549.623080396133,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,9458.988419587635,0.975,0.9840147397891963,0.9713650539235051,0.9864864864864865,e2-multidepot-200c-01,stage_a,1,200,ev_heavy_mixed,1,0.975,0.9840147397891963,0.9713650539235051,73,0.9864864864864865,74,OK,9458.988419587635,200.0,97152.0,7403485.258697772,free_mixed
123.9,multidepot,all_cv,1172.824422818402,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1059.7523342362556,0.85,0.8506729331339458,0.7343566514226715,0.8571428571428571,e2-multidepot-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.85,0.8506729331339458,0.7343566514226715,6,0.8571428571428571,7,OK,1059.7523342362556,20.0,9362.0,970792.2467948712,free_mixed
123.9,multidepot,all_cv,1045.8722145551653,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1005.5152335360167,0.8,0.8535795887281036,0.6721325420601498,0.875,e2-multidepot-25c-01,stage_a,1,25,ev_heavy_mixed,1,0.8,0.8535795887281036,0.6721325420601498,7,0.875,8,OK,1005.5152335360167,25.0,10504.0,694860.8390254433,free_mixed
123.9,multidepot,all_cv,2426.9046973084396,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2283.1310887722366,0.86,0.8717893280290582,0.7814224854412429,0.875,e2-multidepot-50c-01,stage_a,1,50,ev_heavy_mixed,2,0.86,0.8717893280290582,0.7814224854412429,14,0.875,16,OK,2283.1310887722366,50.0,23126.0,1979468.2280948984,free_mixed
123.9,multidepot,all_cv,4257.4366557039775,0.0,0.0,0.0,0.0,,,,,,,all_ev,3731.9455940360963,1.0,1.0,1.0,1.0,e2-multidepot-75c-01,stage_a,1,75,all_ev,0,1.0,1.0,1.0,26,1.0,26,OK,3731.9455940360963,75.0,36542.0,3412559.5200489718,free_mixed
123.9,threeshift,all_cv,5107.53757812103,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4873.455359174376,0.92,0.9392403352257367,0.923057466800096,0.9393939393939394,e2-threeshift-100c-01,stage_a,1,100,ev_heavy_mixed,2,0.92,0.9392403352257367,0.923057466800096,31,0.9393939393939394,33,OK,4873.455359174376,100.0,44388.0,4435929.829924586,free_mixed
123.9,threeshift,all_cv,8525.481461998606,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7222.162136037573,0.8866666666666667,0.8908445246114172,0.7903531659525104,0.9038461538461539,e2-threeshift-150c-01,stage_a,1,150,ev_heavy_mixed,5,0.8866666666666667,0.8908445246114172,0.7903531659525104,47,0.9038461538461539,52,OK,7222.162136037573,150.0,70963.0,6045184.225155574,free_mixed
123.9,threeshift,all_cv,9537.791917774082,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,9264.623911822773,0.675,0.6972483082069727,0.7773181267880135,0.7323943661971831,e2-threeshift-200c-01,stage_a,1,200,balanced_mixed,19,0.675,0.6972483082069727,0.7773181267880135,52,0.7323943661971831,71,OK,9264.623911822773,200.0,91471.0,6996830.049299148,free_mixed
123.9,threeshift,all_cv,2462.8943357576422,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2188.1181589356925,0.94,0.9313065573039718,0.8954375569210853,0.9375,e2-threeshift-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.94,0.9313065573039718,0.8954375569210853,15,0.9375,16,OK,2188.1181589356925,50.0,22433.0,1858810.7587384705,free_mixed
123.9,threeshift,all_cv,3960.5538278976487,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3471.0041482283473,0.96,0.9556095469486923,0.921772722022266,0.9615384615384616,e2-threeshift-75c-01,stage_a,1,75,ev_heavy_mixed,1,0.96,0.9556095469486923,0.921772722022266,25,0.9615384615384616,26,OK,3471.0041482283473,75.0,34985.0,2832517.086891236,free_mixed
123.9,vanilla,all_cv,5826.874187184658,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,5467.857027530287,0.8,0.8418709663677607,0.7870334353692988,0.8529411764705882,e2-vanilla-100c-01,stage_a,1,100,ev_heavy_mixed,5,0.8,0.8418709663677607,0.7870334353692988,29,0.8529411764705882,34,OK,5467.857027530287,100.0,46949.0,5365077.516870849,free_mixed
123.9,vanilla,all_cv,725.5299337929874,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,669.2626061304045,0.7,0.7545406453888203,0.6493442543727527,0.75,e2-vanilla-10c-01,stage_a,1,10,balanced_mixed,1,0.7,0.7545406453888203,0.6493442543727527,3,0.75,4,OK,669.2626061304045,10.0,5671.0,658830.8327261789,free_mixed
123.9,vanilla,all_cv,7592.641707650496,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,7331.7032810754,0.7,0.7605135391453282,0.7861218907091476,0.7924528301886793,e2-vanilla-150c-01,stage_a,1,150,balanced_mixed,11,0.7,0.7605135391453282,0.7861218907091476,42,0.7924528301886793,53,OK,7331.7032810754,150.0,70647.0,6092684.372370857,free_mixed
123.9,vanilla,all_cv,1050.287293367975,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,1011.876096351611,0.3333333333333333,0.4326083945144757,0.3296902611616007,0.4,e2-vanilla-15c-01,stage_a,1,15,balanced_mixed,3,0.3333333333333333,0.4326083945144757,0.3296902611616007,2,0.4,5,OK,1011.876096351611,15.0,7219.0,1016272.6929486629,free_mixed
123.9,vanilla,all_cv,11164.214856565932,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,10380.121596465748,0.98,0.9835824275362319,0.9782398603966271,0.9863013698630136,e2-vanilla-200c-01,stage_a,1,200,ev_heavy_mixed,1,0.98,0.9835824275362319,0.9782398603966271,72,0.9863013698630136,73,OK,10380.121596465748,200.0,97152.0,9533030.250634909,free_mixed
123.9,vanilla,all_cv,1301.9615626919804,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1163.4084691091139,0.85,0.8506729331339458,0.7835055290213226,0.8571428571428571,e2-vanilla-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.85,0.8506729331339458,0.7835055290213226,6,0.8571428571428571,7,OK,1163.4084691091139,20.0,9362.0,1191182.8604477262,free_mixed
123.9,vanilla,all_cv,1213.2666144034245,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1179.3706228096191,0.76,0.8657654226961158,0.8149315094453078,0.875,e2-vanilla-25c-01,stage_a,1,25,ev_heavy_mixed,1,0.76,0.8657654226961158,0.8149315094453078,7,0.875,8,OK,1179.3706228096191,25.0,10504.0,1068204.0570988522,free_mixed
123.9,vanilla,all_cv,2752.305491322416,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2450.6357455309726,0.9,0.9314191818732163,0.9134247293842157,0.9375,e2-vanilla-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.9,0.9314191818732163,0.9134247293842157,15,0.9375,16,OK,2450.6357455309726,50.0,23126.0,2391424.55001386,free_mixed
123.9,vanilla,all_cv,4668.631771653173,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4505.6826055911415,0.8,0.7979858792622189,0.75083347609508,0.8148148148148148,e2-vanilla-75c-01,stage_a,1,75,ev_heavy_mixed,5,0.8,0.7979858792622189,0.75083347609508,22,0.8148148148148148,27,OK,4505.6826055911415,75.0,36542.0,4546256.57325519,free_mixed
140.0,multidepot,all_cv,5059.385878752753,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4747.375071542779,0.96,0.9698396131972992,0.9212737098118179,0.9714285714285714,e2-multidepot-100c-01,stage_a,1,100,ev_heavy_mixed,1,0.96,0.9698396131972992,0.9212737098118179,34,0.9714285714285714,35,OK,4747.375071542779,100.0,46949.0,4040506.587531252,free_mixed
140.0,multidepot,all_cv,629.1244202104523,0.0,0.0,0.0,0.0,all_ev,585.3439824113559,1.0,1.0,1.0,1.0,all_ev,546.2081604849566,1.0,1.0,1.0,1.0,e2-multidepot-10c-01,stage_a,1,10,all_ev,0,1.0,1.0,1.0,4,1.0,4,OK,546.2081604849566,10.0,5671.0,484356.7224599989,free_mixed
140.0,multidepot,all_cv,7270.566593981815,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,7283.27489709778,0.56,0.58932438744745,0.6314123344559777,0.6415094339622641,e2-multidepot-150c-01,stage_a,1,150,all_cv,48,0.0,0.0,0.0,0,0.0,48,OK,7270.566593981815,150.0,70647.0,5328266.541451126,cv_shell
140.0,multidepot,all_cv,945.2956479699312,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,902.1501417814068,0.8,0.7926305582490649,0.7278694611925719,0.8333333333333334,e2-multidepot-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7278694611925719,5,0.8333333333333334,6,OK,902.1501417814068,15.0,7219.0,819980.5832743704,free_mixed
140.0,multidepot,all_cv,9549.623080396133,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,9526.395294061434,0.77,0.7700922266139657,0.7307208684890634,0.7972972972972973,e2-multidepot-200c-01,stage_a,1,200,balanced_mixed,15,0.77,0.7700922266139657,0.7307208684890634,59,0.7972972972972973,74,OK,9526.395294061434,200.0,97152.0,6993301.4142534,free_mixed
140.0,multidepot,all_cv,1172.824422818402,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1133.2826734620512,0.8,0.8383892330698569,0.7351429717370075,0.8571428571428571,e2-multidepot-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.8,0.8383892330698569,0.7351429717370075,6,0.8571428571428571,7,OK,1133.2826734620512,20.0,9362.0,1115743.9864220882,free_mixed
140.0,multidepot,all_cv,1045.8722145551653,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1005.5152335360167,0.8,0.8535795887281036,0.6721325420601498,0.875,e2-multidepot-25c-01,stage_a,1,25,ev_heavy_mixed,1,0.8,0.8535795887281036,0.6721325420601498,7,0.875,8,OK,1005.5152335360167,25.0,10504.0,694860.8390254433,free_mixed
140.0,multidepot,all_cv,2426.9046973084396,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2167.462886315424,0.9,0.9350082158609357,0.8911302970209383,0.9375,e2-multidepot-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.9,0.9350082158609357,0.8911302970209383,15,0.9375,16,OK,2167.462886315424,50.0,23126.0,1820533.3607802272,free_mixed
140.0,multidepot,all_cv,4257.4366557039775,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3911.346509308436,0.9466666666666667,0.9623994307919654,0.9361363958444553,0.9642857142857143,e2-multidepot-75c-01,stage_a,1,75,ev_heavy_mixed,1,0.9466666666666667,0.9623994307919654,0.9361363958444553,27,0.9642857142857143,28,OK,3911.346509308436,75.0,36542.0,3484846.0381509317,free_mixed
140.0,threeshift,all_cv,5107.53757812103,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4714.486681286463,0.96,0.9649004235378931,0.9575133955114449,0.9696969696969697,e2-threeshift-100c-01,stage_a,1,100,ev_heavy_mixed,1,0.96,0.9649004235378931,0.9575133955114449,32,0.9696969696969697,33,OK,4714.486681286463,100.0,44388.0,4348515.3867917145,free_mixed
140.0,threeshift,all_cv,8525.481461998606,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7441.599805812284,0.8666666666666667,0.8945506813409805,0.810965501730903,0.9056603773584906,e2-threeshift-150c-01,stage_a,1,150,ev_heavy_mixed,5,0.8666666666666667,0.8945506813409805,0.810965501730903,48,0.9056603773584906,53,OK,7441.599805812284,150.0,70963.0,6318691.576332606,free_mixed
140.0,threeshift,all_cv,9537.791917774082,0.0,0.0,0.0,0.0,,,,,,,all_ev,9171.948589156209,1.0,1.0,1.0,1.0,e2-threeshift-200c-01,stage_a,1,200,all_ev,0,1.0,1.0,1.0,73,1.0,73,OK,9171.948589156209,200.0,91471.0,7040533.7707926575,free_mixed
140.0,threeshift,all_cv,2462.8943357576422,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2211.7771386090994,0.92,0.928721080550974,0.898367758128573,0.9375,e2-threeshift-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.92,0.928721080550974,0.898367758128573,15,0.9375,16,OK,2211.7771386090994,50.0,22433.0,1909549.9050087659,free_mixed
140.0,threeshift,all_cv,3960.5538278976487,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3652.494106063848,0.9466666666666667,0.9564670573102758,0.9170226138144072,0.9642857142857143,e2-threeshift-75c-01,stage_a,1,75,ev_heavy_mixed,1,0.9466666666666667,0.9564670573102758,0.9170226138144072,27,0.9642857142857143,28,OK,3652.494106063848,75.0,34985.0,2911461.2615506663,free_mixed
140.0,vanilla,all_cv,5826.874187184658,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,5156.494528235648,0.86,0.8666851264137682,0.818938703832407,0.875,e2-vanilla-100c-01,stage_a,1,100,ev_heavy_mixed,4,0.86,0.8666851264137682,0.818938703832407,28,0.875,32,OK,5156.494528235648,100.0,46949.0,5184691.606072773,free_mixed
140.0,vanilla,all_cv,725.5299337929874,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,669.2626061304045,0.7,0.7545406453888203,0.6493442543727527,0.75,e2-vanilla-10c-01,stage_a,1,10,balanced_mixed,1,0.7,0.7545406453888203,0.6493442543727527,3,0.75,4,OK,669.2626061304045,10.0,5671.0,658830.8327261789,free_mixed
140.0,vanilla,all_cv,7592.641707650496,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7162.344218435801,0.98,0.9777060597052953,0.9659144677512043,0.9814814814814815,e2-vanilla-150c-01,stage_a,1,150,ev_heavy_mixed,1,0.98,0.9777060597052953,0.9659144677512043,53,0.9814814814814815,54,OK,7162.344218435801,150.0,70647.0,5992551.814720447,free_mixed
140.0,vanilla,all_cv,1050.287293367975,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1022.7880510461007,0.8,0.7926305582490649,0.7928933396571236,0.8333333333333334,e2-vanilla-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7928933396571236,5,0.8333333333333334,6,OK,1022.7880510461007,15.0,7219.0,1077424.3453525845,free_mixed
140.0,vanilla,all_cv,11164.214856565932,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,10784.063893612261,0.595,0.6456789361001317,0.6588136525303839,0.6805555555555556,e2-vanilla-200c-01,stage_a,1,200,balanced_mixed,23,0.595,0.6456789361001317,0.6588136525303839,49,0.6805555555555556,72,OK,10784.063893612261,200.0,97152.0,9508809.433800632,free_mixed
140.0,vanilla,all_cv,1301.9615626919804,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1165.46004683733,0.85,0.8506729331339458,0.7846681058734033,0.8571428571428571,e2-vanilla-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.85,0.8506729331339458,0.7846681058734033,6,0.8571428571428571,7,OK,1165.46004683733,20.0,9362.0,1197614.0564661745,free_mixed
140.0,vanilla,all_cv,1213.2666144034245,0.0,0.0,0.0,0.0,,,,,,,all_ev,1146.069581709001,1.0,1.0,1.0,1.0,e2-vanilla-25c-01,stage_a,1,25,all_ev,0,1.0,1.0,1.0,8,1.0,8,OK,1146.069581709001,25.0,10504.0,1080445.3937303256,free_mixed
140.0,vanilla,all_cv,2752.305491322416,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2508.5230308872287,0.84,0.8619302949061662,0.8251722802005311,0.875,e2-vanilla-50c-01,stage_a,1,50,ev_heavy_mixed,2,0.84,0.8619302949061662,0.8251722802005311,14,0.875,16,OK,2508.5230308872287,50.0,23126.0,2461225.2765551256,free_mixed
140.0,vanilla,all_cv,4668.631771653173,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4222.548719476724,0.8,0.836106398117235,0.7947675594379814,0.8461538461538461,e2-vanilla-75c-01,stage_a,1,75,ev_heavy_mixed,4,0.8,0.836106398117235,0.7947675594379814,22,0.8461538461538461,26,OK,4222.548719476724,75.0,36542.0,4247205.300530812,free_mixed
141.0,multidepot,all_cv,5059.385878752753,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4747.375071542779,0.96,0.9698396131972992,0.9212737098118179,0.9714285714285714,e2-multidepot-100c-01,stage_a,1,100,ev_heavy_mixed,1,0.96,0.9698396131972992,0.9212737098118179,34,0.9714285714285714,35,OK,4747.375071542779,100.0,46949.0,4040506.587531252,free_mixed
141.0,multidepot,all_cv,629.1244202104523,0.0,0.0,0.0,0.0,all_ev,585.3439824113559,1.0,1.0,1.0,1.0,all_ev,546.2081604849566,1.0,1.0,1.0,1.0,e2-multidepot-10c-01,stage_a,1,10,all_ev,0,1.0,1.0,1.0,4,1.0,4,OK,546.2081604849566,10.0,5671.0,484356.7224599989,free_mixed
141.0,multidepot,all_cv,7270.566593981815,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,7283.27489709778,0.56,0.58932438744745,0.6314123344559777,0.6415094339622641,e2-multidepot-150c-01,stage_a,1,150,all_cv,48,0.0,0.0,0.0,0,0.0,48,OK,7270.566593981815,150.0,70647.0,5328266.541451126,cv_shell
141.0,multidepot,all_cv,945.2956479699312,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,902.1501417814068,0.8,0.7926305582490649,0.7278694611925719,0.8333333333333334,e2-multidepot-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7278694611925719,5,0.8333333333333334,6,OK,902.1501417814068,15.0,7219.0,819980.5832743704,free_mixed
141.0,multidepot,all_cv,9549.623080396133,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,9526.395294061434,0.77,0.7700922266139657,0.7307208684890634,0.7972972972972973,e2-multidepot-200c-01,stage_a,1,200,balanced_mixed,15,0.77,0.7700922266139657,0.7307208684890634,59,0.7972972972972973,74,OK,9526.395294061434,200.0,97152.0,6993301.4142534,free_mixed
141.0,multidepot,all_cv,1172.824422818402,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1133.2826734620512,0.8,0.8383892330698569,0.7351429717370075,0.8571428571428571,e2-multidepot-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.8,0.8383892330698569,0.7351429717370075,6,0.8571428571428571,7,OK,1133.2826734620512,20.0,9362.0,1115743.9864220882,free_mixed
141.0,multidepot,all_cv,1045.8722145551653,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1005.5152335360167,0.8,0.8535795887281036,0.6721325420601498,0.875,e2-multidepot-25c-01,stage_a,1,25,ev_heavy_mixed,1,0.8,0.8535795887281036,0.6721325420601498,7,0.875,8,OK,1005.5152335360167,25.0,10504.0,694860.8390254433,free_mixed
141.0,multidepot,all_cv,2426.9046973084396,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2167.462886315424,0.9,0.9350082158609357,0.8911302970209383,0.9375,e2-multidepot-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.9,0.9350082158609357,0.8911302970209383,15,0.9375,16,OK,2167.462886315424,50.0,23126.0,1820533.3607802272,free_mixed
141.0,multidepot,all_cv,4257.4366557039775,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3911.346509308436,0.9466666666666667,0.9623994307919654,0.9361363958444553,0.9642857142857143,e2-multidepot-75c-01,stage_a,1,75,ev_heavy_mixed,1,0.9466666666666667,0.9623994307919654,0.9361363958444553,27,0.9642857142857143,28,OK,3911.346509308436,75.0,36542.0,3484846.0381509317,free_mixed
141.0,threeshift,all_cv,5107.53757812103,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4714.486681286463,0.96,0.9649004235378931,0.9575133955114449,0.9696969696969697,e2-threeshift-100c-01,stage_a,1,100,ev_heavy_mixed,1,0.96,0.9649004235378931,0.9575133955114449,32,0.9696969696969697,33,OK,4714.486681286463,100.0,44388.0,4348515.3867917145,free_mixed
141.0,threeshift,all_cv,8525.481461998606,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7329.02723709334,0.8733333333333333,0.8989473387539986,0.8081662098812508,0.9038461538461539,e2-threeshift-150c-01,stage_a,1,150,ev_heavy_mixed,5,0.8733333333333333,0.8989473387539986,0.8081662098812508,47,0.9038461538461539,52,OK,7329.02723709334,150.0,70963.0,6217331.011606177,free_mixed
141.0,threeshift,all_cv,9537.791917774082,0.0,0.0,0.0,0.0,,,,,,,all_ev,9169.692853669541,1.0,1.0,1.0,1.0,e2-threeshift-200c-01,stage_a,1,200,all_ev,0,1.0,1.0,1.0,73,1.0,73,OK,9169.692853669541,200.0,91471.0,7040533.7707926575,free_mixed
141.0,threeshift,all_cv,2462.8943357576422,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2211.7771386090994,0.92,0.928721080550974,0.898367758128573,0.9375,e2-threeshift-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.92,0.928721080550974,0.898367758128573,15,0.9375,16,OK,2211.7771386090994,50.0,22433.0,1909549.9050087659,free_mixed
141.0,threeshift,all_cv,3960.5538278976487,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3656.7987481553,0.9466666666666667,0.9564670573102758,0.9174553703504452,0.9642857142857143,e2-threeshift-75c-01,stage_a,1,75,ev_heavy_mixed,1,0.9466666666666667,0.9564670573102758,0.9174553703504452,27,0.9642857142857143,28,OK,3656.7987481553,75.0,34985.0,2926725.1726701134,free_mixed
141.0,vanilla,all_cv,5826.874187184658,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,5156.494528235648,0.86,0.8666851264137682,0.818938703832407,0.875,e2-vanilla-100c-01,stage_a,1,100,ev_heavy_mixed,4,0.86,0.8666851264137682,0.818938703832407,28,0.875,32,OK,5156.494528235648,100.0,46949.0,5184691.606072773,free_mixed
141.0,vanilla,all_cv,725.5299337929874,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,669.2626061304045,0.7,0.7545406453888203,0.6493442543727527,0.75,e2-vanilla-10c-01,stage_a,1,10,balanced_mixed,1,0.7,0.7545406453888203,0.6493442543727527,3,0.75,4,OK,669.2626061304045,10.0,5671.0,658830.8327261789,free_mixed
141.0,vanilla,all_cv,7592.641707650496,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7162.344218435801,0.98,0.9777060597052953,0.9659144677512043,0.9814814814814815,e2-vanilla-150c-01,stage_a,1,150,ev_heavy_mixed,1,0.98,0.9777060597052953,0.9659144677512043,53,0.9814814814814815,54,OK,7162.344218435801,150.0,70647.0,5992551.814720447,free_mixed
141.0,vanilla,all_cv,1050.287293367975,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1022.7880510461007,0.8,0.7926305582490649,0.7928933396571236,0.8333333333333334,e2-vanilla-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7928933396571236,5,0.8333333333333334,6,OK,1022.7880510461007,15.0,7219.0,1077424.3453525845,free_mixed
141.0,vanilla,all_cv,11164.214856565932,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,10784.063893612261,0.595,0.6456789361001317,0.6588136525303839,0.6805555555555556,e2-vanilla-200c-01,stage_a,1,200,balanced_mixed,23,0.595,0.6456789361001317,0.6588136525303839,49,0.6805555555555556,72,OK,10784.063893612261,200.0,97152.0,9508809.433800632,free_mixed
141.0,vanilla,all_cv,1301.9615626919804,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1165.46004683733,0.85,0.8506729331339458,0.7846681058734033,0.8571428571428571,e2-vanilla-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.85,0.8506729331339458,0.7846681058734033,6,0.8571428571428571,7,OK,1165.46004683733,20.0,9362.0,1197614.0564661745,free_mixed
141.0,vanilla,all_cv,1213.2666144034245,0.0,0.0,0.0,0.0,,,,,,,all_ev,1146.069581709001,1.0,1.0,1.0,1.0,e2-vanilla-25c-01,stage_a,1,25,all_ev,0,1.0,1.0,1.0,8,1.0,8,OK,1146.069581709001,25.0,10504.0,1080445.3937303256,free_mixed
141.0,vanilla,all_cv,2752.305491322416,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2508.5230308872287,0.84,0.8619302949061662,0.8251722802005311,0.875,e2-vanilla-50c-01,stage_a,1,50,ev_heavy_mixed,2,0.84,0.8619302949061662,0.8251722802005311,14,0.875,16,OK,2508.5230308872287,50.0,23126.0,2461225.2765551256,free_mixed
