battery_kwh,category,composition,eval_budget,instance,phase,queue_status,run_status,runtime_cap_seconds,seed,total_cost,variant
123.9,vanilla,infeasible,1000,e2-vanilla-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
123.9,vanilla,ev_heavy_mixed,1000,e2-vanilla-75c-01,stage_a,terminal,OK,180.0,1,4505.6826055911415,free_mixed
123.9,vanilla,all_cv,1000,e2-vanilla-75c-01,stage_a,terminal,OK,180.0,1,4668.631771653173,cv_shell
123.9,vanilla,infeasible,1000,e2-vanilla-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
123.9,vanilla,ev_heavy_mixed,1000,e2-vanilla-100c-01,stage_a,terminal,OK,300.0,1,5467.857027530287,free_mixed
123.9,vanilla,all_cv,1000,e2-vanilla-100c-01,stage_a,terminal,OK,300.0,1,5826.874187184658,cv_shell
123.9,vanilla,infeasible,1000,e2-vanilla-100c-01,stage_a,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
123.9,vanilla,balanced_mixed,1000,e2-vanilla-150c-01,stage_a,terminal,OK,900.0,1,7331.7032810754,free_mixed
123.9,vanilla,all_cv,1000,e2-vanilla-150c-01,stage_a,terminal,OK,900.0,1,7592.641707650496,cv_shell
123.9,vanilla,infeasible,1000,e2-vanilla-150c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
123.9,vanilla,ev_heavy_mixed,1000,e2-vanilla-200c-01,stage_a,terminal,OK,900.0,1,10380.121596465748,free_mixed
123.9,vanilla,all_cv,1000,e2-vanilla-200c-01,stage_a,terminal,OK,900.0,1,11164.214856565932,cv_shell
123.9,vanilla,infeasible,1000,e2-vanilla-200c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
123.9,multidepot,all_ev,1000,e2-multidepot-10c-01,stage_a,terminal,OK,180.0,1,546.2081604849566,free_mixed
123.9,multidepot,all_cv,1000,e2-multidepot-10c-01,stage_a,terminal,OK,180.0,1,629.1244202104523,cv_shell
123.9,multidepot,all_ev,1000,e2-multidepot-10c-01,stage_a,terminal,OK,180.0,1,585.3439824113559,ev_shell
123.9,multidepot,balanced_mixed,1000,e2-multidepot-15c-01,stage_a,terminal,OK,180.0,1,900.7185840145326,free_mixed
123.9,multidepot,all_cv,1000,e2-multidepot-15c-01,stage_a,terminal,OK,180.0,1,945.2956479699312,cv_shell
123.9,multidepot,infeasible,1000,e2-multidepot-15c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
123.9,multidepot,ev_heavy_mixed,1000,e2-multidepot-20c-01,stage_a,terminal,OK,180.0,1,1059.7523342362556,free_mixed
123.9,multidepot,all_cv,1000,e2-multidepot-20c-01,stage_a,terminal,OK,180.0,1,1172.824422818402,cv_shell
123.9,multidepot,infeasible,1000,e2-multidepot-20c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
123.9,multidepot,ev_heavy_mixed,1000,e2-multidepot-25c-01,stage_a,terminal,OK,180.0,1,1005.5152335360167,free_mixed
123.9,multidepot,all_cv,1000,e2-multidepot-25c-01,stage_a,terminal,OK,180.0,1,1045.8722145551653,cv_shell
123.9,multidepot,infeasible,1000,e2-multidepot-25c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
123.9,multidepot,ev_heavy_mixed,1000,e2-multidepot-50c-01,stage_a,terminal,OK,180.0,1,2283.1310887722366,free_mixed
123.9,multidepot,all_cv,1000,e2-multidepot-50c-01,stage_a,terminal,OK,180.0,1,2426.9046973084396,cv_shell
123.9,multidepot,infeasible,1000,e2-multidepot-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
123.9,multidepot,all_ev,1000,e2-multidepot-75c-01,stage_a,terminal,OK,180.0,1,3731.9455940360963,free_mixed
123.9,multidepot,all_cv,1000,e2-multidepot-75c-01,stage_a,terminal,OK,180.0,1,4257.4366557039775,cv_shell
123.9,multidepot,infeasible,1000,e2-multidepot-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
123.9,multidepot,ev_heavy_mixed,1000,e2-multidepot-100c-01,stage_a,terminal,OK,300.0,1,4630.697233529552,free_mixed
123.9,multidepot,all_cv,1000,e2-multidepot-100c-01,stage_a,terminal,OK,300.0,1,5059.385878752753,cv_shell
123.9,multidepot,infeasible,1000,e2-multidepot-100c-01,stage_a,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
123.9,multidepot,ev_heavy_mixed,1000,e2-multidepot-150c-01,stage_a,terminal,OK,900.0,1,7265.021580096237,free_mixed
123.9,multidepot,all_cv,1000,e2-multidepot-150c-01,stage_a,terminal,OK,900.0,1,7270.566593981815,cv_shell
123.9,multidepot,infeasible,1000,e2-multidepot-150c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
123.9,multidepot,ev_heavy_mixed,1000,e2-multidepot-200c-01,stage_a,terminal,OK,900.0,1,9458.988419587635,free_mixed
123.9,multidepot,all_cv,1000,e2-multidepot-200c-01,stage_a,terminal,OK,900.0,1,9549.623080396133,cv_shell
123.9,multidepot,infeasible,1000,e2-multidepot-200c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
123.9,threeshift,ev_heavy_mixed,1000,e2-threeshift-50c-01,stage_a,terminal,OK,180.0,1,2188.1181589356925,free_mixed
123.9,threeshift,all_cv,1000,e2-threeshift-50c-01,stage_a,terminal,OK,180.0,1,2462.8943357576422,cv_shell
123.9,threeshift,infeasible,1000,e2-threeshift-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
123.9,threeshift,ev_heavy_mixed,1000,e2-threeshift-75c-01,stage_a,terminal,OK,180.0,1,3471.0041482283473,free_mixed
123.9,threeshift,all_cv,1000,e2-threeshift-75c-01,stage_a,terminal,OK,180.0,1,3960.5538278976487,cv_shell
123.9,threeshift,infeasible,1000,e2-threeshift-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
123.9,threeshift,ev_heavy_mixed,1000,e2-threeshift-100c-01,stage_a,terminal,OK,300.0,1,4873.455359174376,free_mixed
123.9,threeshift,all_cv,1000,e2-threeshift-100c-01,stage_a,terminal,OK,300.0,1,5107.53757812103,cv_shell
123.9,threeshift,infeasible,1000,e2-threeshift-100c-01,stage_a,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
123.9,threeshift,ev_heavy_mixed,1000,e2-threeshift-150c-01,stage_a,terminal,OK,900.0,1,7222.162136037573,free_mixed
123.9,threeshift,all_cv,1000,e2-threeshift-150c-01,stage_a,terminal,OK,900.0,1,8525.481461998606,cv_shell
123.9,threeshift,infeasible,1000,e2-threeshift-150c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
123.9,threeshift,balanced_mixed,1000,e2-threeshift-200c-01,stage_a,terminal,OK,900.0,1,9264.623911822773,free_mixed
123.9,threeshift,all_cv,1000,e2-threeshift-200c-01,stage_a,terminal,OK,900.0,1,9537.791917774082,cv_shell
123.9,threeshift,infeasible,1000,e2-threeshift-200c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
140.0,vanilla,balanced_mixed,1000,e2-vanilla-10c-01,stage_a,terminal,OK,180.0,1,669.2626061304045,free_mixed
140.0,vanilla,all_cv,1000,e2-vanilla-10c-01,stage_a,terminal,OK,180.0,1,725.5299337929874,cv_shell
140.0,vanilla,infeasible,1000,e2-vanilla-10c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-15c-01,stage_a,terminal,OK,180.0,1,1022.7880510461007,free_mixed
140.0,vanilla,all_cv,1000,e2-vanilla-15c-01,stage_a,terminal,OK,180.0,1,1050.287293367975,cv_shell
140.0,vanilla,infeasible,1000,e2-vanilla-15c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-20c-01,stage_a,terminal,OK,180.0,1,1165.46004683733,free_mixed
140.0,vanilla,all_cv,1000,e2-vanilla-20c-01,stage_a,terminal,OK,180.0,1,1301.9615626919804,cv_shell
140.0,vanilla,infeasible,1000,e2-vanilla-20c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,vanilla,all_ev,1000,e2-vanilla-25c-01,stage_a,terminal,OK,180.0,1,1146.069581709001,free_mixed
140.0,vanilla,all_cv,1000,e2-vanilla-25c-01,stage_a,terminal,OK,180.0,1,1213.2666144034245,cv_shell
140.0,vanilla,infeasible,1000,e2-vanilla-25c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-50c-01,stage_a,terminal,OK,180.0,1,2508.5230308872287,free_mixed
140.0,vanilla,all_cv,1000,e2-vanilla-50c-01,stage_a,terminal,OK,180.0,1,2752.305491322416,cv_shell
140.0,vanilla,infeasible,1000,e2-vanilla-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-75c-01,stage_a,terminal,OK,180.0,1,4222.548719476724,free_mixed
140.0,vanilla,all_cv,1000,e2-vanilla-75c-01,stage_a,terminal,OK,180.0,1,4668.631771653173,cv_shell
140.0,vanilla,infeasible,1000,e2-vanilla-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-100c-01,stage_a,terminal,OK,300.0,1,5156.494528235648,free_mixed
140.0,vanilla,all_cv,1000,e2-vanilla-100c-01,stage_a,terminal,OK,300.0,1,5826.874187184658,cv_shell
140.0,vanilla,infeasible,1000,e2-vanilla-100c-01,stage_a,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
140.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-150c-01,stage_a,terminal,OK,900.0,1,7162.344218435801,free_mixed
140.0,vanilla,all_cv,1000,e2-vanilla-150c-01,stage_a,terminal,OK,900.0,1,7592.641707650496,cv_shell
140.0,vanilla,infeasible,1000,e2-vanilla-150c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
140.0,vanilla,balanced_mixed,1000,e2-vanilla-200c-01,stage_a,terminal,OK,900.0,1,10784.063893612261,free_mixed
140.0,vanilla,all_cv,1000,e2-vanilla-200c-01,stage_a,terminal,OK,900.0,1,11164.214856565932,cv_shell
140.0,vanilla,infeasible,1000,e2-vanilla-200c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
140.0,multidepot,all_ev,1000,e2-multidepot-10c-01,stage_a,terminal,OK,180.0,1,546.2081604849566,free_mixed
140.0,multidepot,all_cv,1000,e2-multidepot-10c-01,stage_a,terminal,OK,180.0,1,629.1244202104523,cv_shell
140.0,multidepot,all_ev,1000,e2-multidepot-10c-01,stage_a,terminal,OK,180.0,1,585.3439824113559,ev_shell
140.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-15c-01,stage_a,terminal,OK,180.0,1,902.1501417814068,free_mixed
140.0,multidepot,all_cv,1000,e2-multidepot-15c-01,stage_a,terminal,OK,180.0,1,945.2956479699312,cv_shell
140.0,multidepot,infeasible,1000,e2-multidepot-15c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-20c-01,stage_a,terminal,OK,180.0,1,1133.2826734620512,free_mixed
140.0,multidepot,all_cv,1000,e2-multidepot-20c-01,stage_a,terminal,OK,180.0,1,1172.824422818402,cv_shell
140.0,multidepot,infeasible,1000,e2-multidepot-20c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-25c-01,stage_a,terminal,OK,180.0,1,1005.5152335360167,free_mixed
140.0,multidepot,all_cv,1000,e2-multidepot-25c-01,stage_a,terminal,OK,180.0,1,1045.8722145551653,cv_shell
140.0,multidepot,infeasible,1000,e2-multidepot-25c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-50c-01,stage_a,terminal,OK,180.0,1,2167.462886315424,free_mixed
140.0,multidepot,all_cv,1000,e2-multidepot-50c-01,stage_a,terminal,OK,180.0,1,2426.9046973084396,cv_shell
140.0,multidepot,infeasible,1000,e2-multidepot-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-75c-01,stage_a,terminal,OK,180.0,1,3911.346509308436,free_mixed
140.0,multidepot,all_cv,1000,e2-multidepot-75c-01,stage_a,terminal,OK,180.0,1,4257.4366557039775,cv_shell
140.0,multidepot,infeasible,1000,e2-multidepot-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-100c-01,stage_a,terminal,OK,300.0,1,4747.375071542779,free_mixed
140.0,multidepot,all_cv,1000,e2-multidepot-100c-01,stage_a,terminal,OK,300.0,1,5059.385878752753,cv_shell
140.0,multidepot,infeasible,1000,e2-multidepot-100c-01,stage_a,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
140.0,multidepot,balanced_mixed,1000,e2-multidepot-150c-01,stage_a,terminal,OK,900.0,1,7283.27489709778,free_mixed
140.0,multidepot,all_cv,1000,e2-multidepot-150c-01,stage_a,terminal,OK,900.0,1,7270.566593981815,cv_shell
140.0,multidepot,infeasible,1000,e2-multidepot-150c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
140.0,multidepot,balanced_mixed,1000,e2-multidepot-200c-01,stage_a,terminal,OK,900.0,1,9526.395294061434,free_mixed
140.0,multidepot,all_cv,1000,e2-multidepot-200c-01,stage_a,terminal,OK,900.0,1,9549.623080396133,cv_shell
140.0,multidepot,infeasible,1000,e2-multidepot-200c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
140.0,threeshift,ev_heavy_mixed,1000,e2-threeshift-50c-01,stage_a,terminal,OK,180.0,1,2211.7771386090994,free_mixed
140.0,threeshift,all_cv,1000,e2-threeshift-50c-01,stage_a,terminal,OK,180.0,1,2462.8943357576422,cv_shell
140.0,threeshift,infeasible,1000,e2-threeshift-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,threeshift,ev_heavy_mixed,1000,e2-threeshift-75c-01,stage_a,terminal,OK,180.0,1,3652.494106063848,free_mixed
140.0,threeshift,all_cv,1000,e2-threeshift-75c-01,stage_a,terminal,OK,180.0,1,3960.5538278976487,cv_shell
140.0,threeshift,infeasible,1000,e2-threeshift-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
140.0,threeshift,ev_heavy_mixed,1000,e2-threeshift-100c-01,stage_a,terminal,OK,300.0,1,4714.486681286463,free_mixed
140.0,threeshift,all_cv,1000,e2-threeshift-100c-01,stage_a,terminal,OK,300.0,1,5107.53757812103,cv_shell
140.0,threeshift,infeasible,1000,e2-threeshift-100c-01,stage_a,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
140.0,threeshift,ev_heavy_mixed,1000,e2-threeshift-150c-01,stage_a,terminal,OK,900.0,1,7441.599805812284,free_mixed
140.0,threeshift,all_cv,1000,e2-threeshift-150c-01,stage_a,terminal,OK,900.0,1,8525.481461998606,cv_shell
140.0,threeshift,infeasible,1000,e2-threeshift-150c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
140.0,threeshift,all_ev,1000,e2-threeshift-200c-01,stage_a,terminal,OK,900.0,1,9171.948589156209,free_mixed
140.0,threeshift,all_cv,1000,e2-threeshift-200c-01,stage_a,terminal,OK,900.0,1,9537.791917774082,cv_shell
140.0,threeshift,infeasible,1000,e2-threeshift-200c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
141.0,vanilla,balanced_mixed,1000,e2-vanilla-10c-01,stage_a,terminal,OK,180.0,1,669.2626061304045,free_mixed
141.0,vanilla,all_cv,1000,e2-vanilla-10c-01,stage_a,terminal,OK,180.0,1,725.5299337929874,cv_shell
141.0,vanilla,infeasible,1000,e2-vanilla-10c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-15c-01,stage_a,terminal,OK,180.0,1,1022.7880510461007,free_mixed
141.0,vanilla,all_cv,1000,e2-vanilla-15c-01,stage_a,terminal,OK,180.0,1,1050.287293367975,cv_shell
141.0,vanilla,infeasible,1000,e2-vanilla-15c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-20c-01,stage_a,terminal,OK,180.0,1,1165.46004683733,free_mixed
141.0,vanilla,all_cv,1000,e2-vanilla-20c-01,stage_a,terminal,OK,180.0,1,1301.9615626919804,cv_shell
141.0,vanilla,infeasible,1000,e2-vanilla-20c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,vanilla,all_ev,1000,e2-vanilla-25c-01,stage_a,terminal,OK,180.0,1,1146.069581709001,free_mixed
141.0,vanilla,all_cv,1000,e2-vanilla-25c-01,stage_a,terminal,OK,180.0,1,1213.2666144034245,cv_shell
141.0,vanilla,infeasible,1000,e2-vanilla-25c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-50c-01,stage_a,terminal,OK,180.0,1,2508.5230308872287,free_mixed
141.0,vanilla,all_cv,1000,e2-vanilla-50c-01,stage_a,terminal,OK,180.0,1,2752.305491322416,cv_shell
141.0,vanilla,infeasible,1000,e2-vanilla-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-75c-01,stage_a,terminal,OK,180.0,1,4222.548719476724,free_mixed
141.0,vanilla,all_cv,1000,e2-vanilla-75c-01,stage_a,terminal,OK,180.0,1,4668.631771653173,cv_shell
141.0,vanilla,infeasible,1000,e2-vanilla-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-100c-01,stage_a,terminal,OK,300.0,1,5156.494528235648,free_mixed
141.0,vanilla,all_cv,1000,e2-vanilla-100c-01,stage_a,terminal,OK,300.0,1,5826.874187184658,cv_shell
141.0,vanilla,infeasible,1000,e2-vanilla-100c-01,stage_a,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
141.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-150c-01,stage_a,terminal,OK,900.0,1,7162.344218435801,free_mixed
141.0,vanilla,all_cv,1000,e2-vanilla-150c-01,stage_a,terminal,OK,900.0,1,7592.641707650496,cv_shell
141.0,vanilla,infeasible,1000,e2-vanilla-150c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
141.0,vanilla,balanced_mixed,1000,e2-vanilla-200c-01,stage_a,terminal,OK,900.0,1,10784.063893612261,free_mixed
141.0,vanilla,all_cv,1000,e2-vanilla-200c-01,stage_a,terminal,OK,900.0,1,11164.214856565932,cv_shell
141.0,vanilla,infeasible,1000,e2-vanilla-200c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
141.0,multidepot,all_ev,1000,e2-multidepot-10c-01,stage_a,terminal,OK,180.0,1,546.2081604849566,free_mixed
141.0,multidepot,all_cv,1000,e2-multidepot-10c-01,stage_a,terminal,OK,180.0,1,629.1244202104523,cv_shell
141.0,multidepot,all_ev,1000,e2-multidepot-10c-01,stage_a,terminal,OK,180.0,1,585.3439824113559,ev_shell
141.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-15c-01,stage_a,terminal,OK,180.0,1,902.1501417814068,free_mixed
141.0,multidepot,all_cv,1000,e2-multidepot-15c-01,stage_a,terminal,OK,180.0,1,945.2956479699312,cv_shell
141.0,multidepot,infeasible,1000,e2-multidepot-15c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-20c-01,stage_a,terminal,OK,180.0,1,1133.2826734620512,free_mixed
141.0,multidepot,all_cv,1000,e2-multidepot-20c-01,stage_a,terminal,OK,180.0,1,1172.824422818402,cv_shell
141.0,multidepot,infeasible,1000,e2-multidepot-20c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-25c-01,stage_a,terminal,OK,180.0,1,1005.5152335360167,free_mixed
141.0,multidepot,all_cv,1000,e2-multidepot-25c-01,stage_a,terminal,OK,180.0,1,1045.8722145551653,cv_shell
141.0,multidepot,infeasible,1000,e2-multidepot-25c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-50c-01,stage_a,terminal,OK,180.0,1,2167.462886315424,free_mixed
141.0,multidepot,all_cv,1000,e2-multidepot-50c-01,stage_a,terminal,OK,180.0,1,2426.9046973084396,cv_shell
141.0,multidepot,infeasible,1000,e2-multidepot-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-75c-01,stage_a,terminal,OK,180.0,1,3911.346509308436,free_mixed
141.0,multidepot,all_cv,1000,e2-multidepot-75c-01,stage_a,terminal,OK,180.0,1,4257.4366557039775,cv_shell
141.0,multidepot,infeasible,1000,e2-multidepot-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,multidepot,ev_heavy_mixed,1000,e2-multidepot-100c-01,stage_a,terminal,OK,300.0,1,4747.375071542779,free_mixed
141.0,multidepot,all_cv,1000,e2-multidepot-100c-01,stage_a,terminal,OK,300.0,1,5059.385878752753,cv_shell
141.0,multidepot,infeasible,1000,e2-multidepot-100c-01,stage_a,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
141.0,multidepot,balanced_mixed,1000,e2-multidepot-150c-01,stage_a,terminal,OK,900.0,1,7283.27489709778,free_mixed
141.0,multidepot,all_cv,1000,e2-multidepot-150c-01,stage_a,terminal,OK,900.0,1,7270.566593981815,cv_shell
141.0,multidepot,infeasible,1000,e2-multidepot-150c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
141.0,multidepot,balanced_mixed,1000,e2-multidepot-200c-01,stage_a,terminal,OK,900.0,1,9526.395294061434,free_mixed
141.0,multidepot,all_cv,1000,e2-multidepot-200c-01,stage_a,terminal,OK,900.0,1,9549.623080396133,cv_shell
141.0,multidepot,infeasible,1000,e2-multidepot-200c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
141.0,threeshift,ev_heavy_mixed,1000,e2-threeshift-50c-01,stage_a,terminal,OK,180.0,1,2211.7771386090994,free_mixed
141.0,threeshift,all_cv,1000,e2-threeshift-50c-01,stage_a,terminal,OK,180.0,1,2462.8943357576422,cv_shell
141.0,threeshift,infeasible,1000,e2-threeshift-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,threeshift,ev_heavy_mixed,1000,e2-threeshift-75c-01,stage_a,terminal,OK,180.0,1,3656.7987481553,free_mixed
141.0,threeshift,all_cv,1000,e2-threeshift-75c-01,stage_a,terminal,OK,180.0,1,3960.5538278976487,cv_shell
141.0,threeshift,infeasible,1000,e2-threeshift-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,threeshift,ev_heavy_mixed,1000,e2-threeshift-100c-01,stage_a,terminal,OK,300.0,1,4714.486681286463,free_mixed
141.0,threeshift,all_cv,1000,e2-threeshift-100c-01,stage_a,terminal,OK,300.0,1,5107.53757812103,cv_shell
141.0,threeshift,infeasible,1000,e2-threeshift-100c-01,stage_a,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
141.0,threeshift,ev_heavy_mixed,1000,e2-threeshift-150c-01,stage_a,terminal,OK,900.0,1,7329.02723709334,free_mixed
141.0,threeshift,all_cv,1000,e2-threeshift-150c-01,stage_a,terminal,OK,900.0,1,8525.481461998606,cv_shell
141.0,threeshift,infeasible,1000,e2-threeshift-150c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
141.0,threeshift,all_ev,1000,e2-threeshift-200c-01,stage_a,terminal,OK,900.0,1,9169.692853669541,free_mixed
141.0,threeshift,all_cv,1000,e2-threeshift-200c-01,stage_a,terminal,OK,900.0,1,9537.791917774082,cv_shell
141.0,threeshift,infeasible,1000,e2-threeshift-200c-01,stage_a,terminal,INIT_INFEASIBLE,900.0,1,inf,ev_shell
150.0,vanilla,balanced_mixed,1000,e2-vanilla-10c-01,stage_a,terminal,OK,180.0,1,669.2626061304045,free_mixed
150.0,vanilla,all_cv,1000,e2-vanilla-10c-01,stage_a,terminal,OK,180.0,1,725.5299337929874,cv_shell
150.0,vanilla,infeasible,1000,e2-vanilla-10c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
150.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-15c-01,stage_a,terminal,OK,180.0,1,1022.7880510461007,free_mixed
150.0,vanilla,all_cv,1000,e2-vanilla-15c-01,stage_a,terminal,OK,180.0,1,1050.287293367975,cv_shell
150.0,vanilla,infeasible,1000,e2-vanilla-15c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
150.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-20c-01,stage_a,terminal,OK,180.0,1,1165.46004683733,free_mixed
150.0,vanilla,all_cv,1000,e2-vanilla-20c-01,stage_a,terminal,OK,180.0,1,1301.9615626919804,cv_shell
150.0,vanilla,infeasible,1000,e2-vanilla-20c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
150.0,vanilla,all_ev,1000,e2-vanilla-25c-01,stage_a,terminal,OK,180.0,1,1146.069581709001,free_mixed
150.0,vanilla,all_cv,1000,e2-vanilla-25c-01,stage_a,terminal,OK,180.0,1,1213.2666144034245,cv_shell
150.0,vanilla,infeasible,1000,e2-vanilla-25c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
150.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-50c-01,stage_a,terminal,OK,180.0,1,2508.5230308872287,free_mixed
150.0,vanilla,all_cv,1000,e2-vanilla-50c-01,stage_a,terminal,OK,180.0,1,2752.305491322416,cv_shell
150.0,vanilla,infeasible,1000,e2-vanilla-50c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
150.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-75c-01,stage_a,terminal,OK,180.0,1,4222.548719476724,free_mixed
150.0,vanilla,all_cv,1000,e2-vanilla-75c-01,stage_a,terminal,OK,180.0,1,4668.631771653173,cv_shell
150.0,vanilla,infeasible,1000,e2-vanilla-75c-01,stage_a,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
150.0,vanilla,ev_heavy_mixed,1000,e2-vanilla-100c-01,stage_a,terminal,OK,300.0,1,5156.494528235648,free_mixed
150.0,vanilla,all_cv,1000,e2-vanilla-100c-01,stage_a,terminal,OK,300.0,1,5826.874187184658,cv_shell
