arm,charge_day_offset,charge_start_second,end_soc_pct,energy_kwh,instance_id,linear_duration_seconds,nonlinear_duration_seconds,nonlinear_minus_linear_seconds,planned_curve_id,planned_duration_seconds,reference_power_kw,sample_role,seed,session_index,start_soc_pct,station_id,vehicle_id,source_certificate_id,source_certificate_path
NL90_mild,0,43200.0,23.255409691855977,17.9717806098663,cn-prd-100c-02-V2-LOCATIONS,2940.8368270690307,2940.8368270690307,0.0,NL90_mild,2940.8368270690307,22.0,ROBUSTNESS,3,6,0.0,D_shenzhen,CH81-0015,dde3f9fae7578012a53219fe4befedd3cac35a7e40c963f018afd9e20b65c7f5,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__NL90_mild.json
L100_control,0,0.0,37.878692071211745,29.272653232632436,cn-prd-100c-02-V2-LOCATIONS,4790.070528976217,4790.070528976217,0.0,L100_control,4790.070528976217,22.0,ROBUSTNESS,4,1,0.0,D_guangzhou,CH81-0008,ff922acd052bcb5600a0952f386429fcc8b6c229f4c2c0844ebf49dc6e47f1a0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__L100_control.json
L100_control,0,0.0,35.545137428559194,27.469282204790545,cn-prd-100c-02-V2-LOCATIONS,4494.973451692998,4494.973451692998,0.0,L100_control,4494.973451692998,22.0,ROBUSTNESS,4,2,0.0,D_guangzhou,CH81-0007,ff922acd052bcb5600a0952f386429fcc8b6c229f4c2c0844ebf49dc6e47f1a0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__L100_control.json
L100_control,0,0.0,24.3287329156205,18.801244797191522,cn-prd-100c-02-V2-LOCATIONS,3076.5673304495217,3076.5673304495217,0.0,L100_control,3076.5673304495217,22.0,ROBUSTNESS,4,3,0.0,D_shenzhen,CH81-0017,ff922acd052bcb5600a0952f386429fcc8b6c229f4c2c0844ebf49dc6e47f1a0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__L100_control.json
L100_control,0,0.0,23.620283246876184,18.253754893185913,cn-prd-100c-02-V2-LOCATIONS,2986.9780734304222,2986.9780734304222,0.0,L100_control,2986.9780734304222,22.0,ROBUSTNESS,4,4,0.0,D_shenzhen,CH81-0016,ff922acd052bcb5600a0952f386429fcc8b6c229f4c2c0844ebf49dc6e47f1a0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__L100_control.json
L100_control,0,43200.0,22.4042536748613,17.314007239932813,cn-prd-100c-02-V2-LOCATIONS,2833.2011847162785,2833.2011847162785,0.0,L100_control,2833.2011847162785,22.0,ROBUSTNESS,4,5,0.0,D_shenzhen,CH81-0018,ff922acd052bcb5600a0952f386429fcc8b6c229f4c2c0844ebf49dc6e47f1a0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__L100_control.json
NL90_mild,0,0.0,37.878692071211745,29.272653232632436,cn-prd-100c-02-V2-LOCATIONS,4790.070528976217,4790.070528976217,0.0,NL90_mild,4790.070528976217,22.0,ROBUSTNESS,4,1,0.0,D_guangzhou,CH81-0008,86bfacbd5ea66adba03157634aae19765b8204071831dda1a7d3ff035b988476,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__NL90_mild.json
NL90_mild,0,0.0,35.545137428559194,27.469282204790545,cn-prd-100c-02-V2-LOCATIONS,4494.973451692998,4494.973451692998,0.0,NL90_mild,4494.973451692998,22.0,ROBUSTNESS,4,2,0.0,D_guangzhou,CH81-0007,86bfacbd5ea66adba03157634aae19765b8204071831dda1a7d3ff035b988476,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__NL90_mild.json
NL90_mild,0,0.0,24.3287329156205,18.801244797191522,cn-prd-100c-02-V2-LOCATIONS,3076.5673304495217,3076.5673304495217,0.0,NL90_mild,3076.5673304495217,22.0,ROBUSTNESS,4,3,0.0,D_shenzhen,CH81-0017,86bfacbd5ea66adba03157634aae19765b8204071831dda1a7d3ff035b988476,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__NL90_mild.json
NL90_mild,0,0.0,23.620283246876184,18.253754893185913,cn-prd-100c-02-V2-LOCATIONS,2986.9780734304222,2986.9780734304222,0.0,NL90_mild,2986.9780734304222,22.0,ROBUSTNESS,4,4,0.0,D_shenzhen,CH81-0016,86bfacbd5ea66adba03157634aae19765b8204071831dda1a7d3ff035b988476,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__NL90_mild.json
NL90_mild,0,43200.0,22.4042536748613,17.314007239932813,cn-prd-100c-02-V2-LOCATIONS,2833.2011847162785,2833.2011847162785,0.0,NL90_mild,2833.2011847162785,22.0,ROBUSTNESS,4,5,0.0,D_shenzhen,CH81-0018,86bfacbd5ea66adba03157634aae19765b8204071831dda1a7d3ff035b988476,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-04__NL90_mild.json
L100_control,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,ROBUSTNESS,5,1,0.0,D_guangzhou,CH81-0007,42312991f140a199451a79c8b3407f1a1333ff51126b23348a2fa3a8a8817e76,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__L100_control.json
L100_control,0,55460.50926,43.87069660768739,17.876665024839518,cn-prd-100c-02-V2-LOCATIONS,1072.599901490371,1072.599901490371,0.0,L100_control,1072.599901490371,60.0,ROBUSTNESS,5,2,20.73836608900271,S_shenzhen,CH81-0007,42312991f140a199451a79c8b3407f1a1333ff51126b23348a2fa3a8a8817e76,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__L100_control.json
L100_control,0,0.0,40.94072454879809,31.63899193131116,cn-prd-100c-02-V2-LOCATIONS,5177.289588760008,5177.289588760008,0.0,L100_control,5177.289588760008,22.0,ROBUSTNESS,5,3,0.0,D_guangzhou,CH81-0008,42312991f140a199451a79c8b3407f1a1333ff51126b23348a2fa3a8a8817e76,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__L100_control.json
L100_control,0,0.0,25.48086736760454,19.691614301684787,cn-prd-100c-02-V2-LOCATIONS,3222.2641584575103,3222.2641584575103,0.0,L100_control,3222.2641584575103,22.0,ROBUSTNESS,5,4,0.0,D_shenzhen,CH81-0017,42312991f140a199451a79c8b3407f1a1333ff51126b23348a2fa3a8a8817e76,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__L100_control.json
L100_control,0,0.0,23.11696938990868,17.864793944521427,cn-prd-100c-02-V2-LOCATIONS,2923.3299181944153,2923.3299181944153,0.0,L100_control,2923.3299181944153,22.0,ROBUSTNESS,5,5,0.0,D_shenzhen,CH81-0016,42312991f140a199451a79c8b3407f1a1333ff51126b23348a2fa3a8a8817e76,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__L100_control.json
L100_control,0,45187.46721598314,21.0388372327075,16.258813413436357,cn-prd-100c-02-V2-LOCATIONS,2660.5331040168585,2660.5331040168585,0.0,L100_control,2660.5331040168585,22.0,ROBUSTNESS,5,6,0.0,D_shenzhen,CH81-0010,42312991f140a199451a79c8b3407f1a1333ff51126b23348a2fa3a8a8817e76,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__L100_control.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,ROBUSTNESS,5,1,0.0,D_guangzhou,CH81-0007,b856d6d9e8e6aff857093cbb8e4eabfb5bfcbbc1752576bfcd2d9970ce139fa4,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__NL90_mild.json
NL90_mild,0,55460.50926,43.87069660768739,17.876665024839518,cn-prd-100c-02-V2-LOCATIONS,1072.599901490371,1072.599901490371,0.0,NL90_mild,1072.599901490371,60.0,ROBUSTNESS,5,2,20.73836608900271,S_shenzhen,CH81-0007,b856d6d9e8e6aff857093cbb8e4eabfb5bfcbbc1752576bfcd2d9970ce139fa4,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__NL90_mild.json
NL90_mild,0,0.0,40.94072454879809,31.63899193131116,cn-prd-100c-02-V2-LOCATIONS,5177.289588760008,5177.289588760008,0.0,NL90_mild,5177.289588760008,22.0,ROBUSTNESS,5,3,0.0,D_guangzhou,CH81-0008,b856d6d9e8e6aff857093cbb8e4eabfb5bfcbbc1752576bfcd2d9970ce139fa4,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__NL90_mild.json
NL90_mild,0,0.0,25.48086736760454,19.691614301684787,cn-prd-100c-02-V2-LOCATIONS,3222.2641584575103,3222.2641584575103,0.0,NL90_mild,3222.2641584575103,22.0,ROBUSTNESS,5,4,0.0,D_shenzhen,CH81-0017,b856d6d9e8e6aff857093cbb8e4eabfb5bfcbbc1752576bfcd2d9970ce139fa4,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__NL90_mild.json
NL90_mild,0,0.0,23.11696938990868,17.864793944521427,cn-prd-100c-02-V2-LOCATIONS,2923.3299181944153,2923.3299181944153,0.0,NL90_mild,2923.3299181944153,22.0,ROBUSTNESS,5,5,0.0,D_shenzhen,CH81-0016,b856d6d9e8e6aff857093cbb8e4eabfb5bfcbbc1752576bfcd2d9970ce139fa4,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__NL90_mild.json
NL90_mild,0,45187.46721598314,21.0388372327075,16.258813413436357,cn-prd-100c-02-V2-LOCATIONS,2660.5331040168585,2660.5331040168585,0.0,NL90_mild,2660.5331040168585,22.0,ROBUSTNESS,5,6,0.0,D_shenzhen,CH81-0010,b856d6d9e8e6aff857093cbb8e4eabfb5bfcbbc1752576bfcd2d9970ce139fa4,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-05__NL90_mild.json
L100_control,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,ROBUSTNESS,6,1,0.0,D_shenzhen,CH81-0015,536db8842768f87a51b62d5f0faa6dd049192cf0383ec6c8c241aaf09eb71422,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__L100_control.json
L100_control,0,56464.96310000001,52.500981560570764,20.646526105766103,cn-prd-100c-02-V2-LOCATIONS,1238.7915663459662,1238.7915663459662,0.0,L100_control,1238.7915663459662,60.0,ROBUSTNESS,6,2,25.784462272571155,S_guangzhou,CH81-0015,536db8842768f87a51b62d5f0faa6dd049192cf0383ec6c8c241aaf09eb71422,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__L100_control.json
L100_control,0,0.0,37.451283652035215,28.942352006292815,cn-prd-100c-02-V2-LOCATIONS,4736.021237393369,4736.021237393369,0.0,L100_control,4736.021237393369,22.0,ROBUSTNESS,6,3,0.0,D_guangzhou,CH81-0007,536db8842768f87a51b62d5f0faa6dd049192cf0383ec6c8c241aaf09eb71422,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__L100_control.json
L100_control,0,0.0,34.82651440994324,26.913930336004135,cn-prd-100c-02-V2-LOCATIONS,4404.097691346131,4404.097691346131,0.0,L100_control,4404.097691346131,22.0,ROBUSTNESS,6,4,0.0,D_guangzhou,CH81-0006,536db8842768f87a51b62d5f0faa6dd049192cf0383ec6c8c241aaf09eb71422,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__L100_control.json
L100_control,0,0.0,25.975524118071284,20.07388503844549,cn-prd-100c-02-V2-LOCATIONS,3284.8175517456257,3284.8175517456257,0.0,L100_control,3284.8175517456257,22.0,ROBUSTNESS,6,5,0.0,D_shenzhen,CH81-0017,536db8842768f87a51b62d5f0faa6dd049192cf0383ec6c8c241aaf09eb71422,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__L100_control.json
L100_control,0,43200.0,23.255409691855977,17.9717806098663,cn-prd-100c-02-V2-LOCATIONS,2940.8368270690307,2940.8368270690307,0.0,L100_control,2940.8368270690307,22.0,ROBUSTNESS,6,6,0.0,D_shenzhen,CH81-0016,536db8842768f87a51b62d5f0faa6dd049192cf0383ec6c8c241aaf09eb71422,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__L100_control.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,ROBUSTNESS,6,1,0.0,D_shenzhen,CH81-0015,659a2b7bdfbbbd6d497f05d2c09769de9484aa654137077030a0bfc0893d53f9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__NL90_mild.json
NL90_mild,0,56464.96310000001,52.500981560570764,20.646526105766103,cn-prd-100c-02-V2-LOCATIONS,1238.7915663459662,1238.7915663459662,0.0,NL90_mild,1238.7915663459662,60.0,ROBUSTNESS,6,2,25.784462272571155,S_guangzhou,CH81-0015,659a2b7bdfbbbd6d497f05d2c09769de9484aa654137077030a0bfc0893d53f9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__NL90_mild.json
NL90_mild,0,0.0,37.451283652035215,28.942352006292815,cn-prd-100c-02-V2-LOCATIONS,4736.021237393369,4736.021237393369,0.0,NL90_mild,4736.021237393369,22.0,ROBUSTNESS,6,3,0.0,D_guangzhou,CH81-0007,659a2b7bdfbbbd6d497f05d2c09769de9484aa654137077030a0bfc0893d53f9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__NL90_mild.json
NL90_mild,0,0.0,34.82651440994324,26.913930336004135,cn-prd-100c-02-V2-LOCATIONS,4404.097691346131,4404.097691346131,0.0,NL90_mild,4404.097691346131,22.0,ROBUSTNESS,6,4,0.0,D_guangzhou,CH81-0006,659a2b7bdfbbbd6d497f05d2c09769de9484aa654137077030a0bfc0893d53f9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__NL90_mild.json
NL90_mild,0,0.0,25.975524118071284,20.07388503844549,cn-prd-100c-02-V2-LOCATIONS,3284.8175517456257,3284.8175517456257,0.0,NL90_mild,3284.8175517456257,22.0,ROBUSTNESS,6,5,0.0,D_shenzhen,CH81-0017,659a2b7bdfbbbd6d497f05d2c09769de9484aa654137077030a0bfc0893d53f9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__NL90_mild.json
NL90_mild,0,43200.0,23.255409691855977,17.9717806098663,cn-prd-100c-02-V2-LOCATIONS,2940.8368270690307,2940.8368270690307,0.0,NL90_mild,2940.8368270690307,22.0,ROBUSTNESS,6,6,0.0,D_shenzhen,CH81-0016,659a2b7bdfbbbd6d497f05d2c09769de9484aa654137077030a0bfc0893d53f9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-06__NL90_mild.json
L100_control,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,ROBUSTNESS,7,1,0.0,D_shenzhen,CH81-0017,fc141c5561a20a25ae59093e3412cd195e07380c0c1d1c85ad3f192e2180c7c7,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__L100_control.json
L100_control,0,51735.54628,50.64413376743496,21.460948694201228,cn-prd-100c-02-V2-LOCATIONS,1287.6569216520736,1287.6569216520732,-4.547473508864641e-13,L100_control,1287.6569216520736,60.0,ROBUSTNESS,7,2,22.873755022350558,S_guangzhou,CH81-0017,fc141c5561a20a25ae59093e3412cd195e07380c0c1d1c85ad3f192e2180c7c7,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__L100_control.json
L100_control,0,0.0,37.451283652035215,28.942352006292815,cn-prd-100c-02-V2-LOCATIONS,4736.021237393369,4736.021237393369,0.0,L100_control,4736.021237393369,22.0,ROBUSTNESS,7,3,0.0,D_guangzhou,CH81-0007,fc141c5561a20a25ae59093e3412cd195e07380c0c1d1c85ad3f192e2180c7c7,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__L100_control.json
L100_control,0,0.0,37.190297311149926,28.740661762056668,cn-prd-100c-02-V2-LOCATIONS,4703.017379245637,4703.017379245637,0.0,L100_control,4703.017379245637,22.0,ROBUSTNESS,7,4,0.0,D_guangzhou,CH81-0006,fc141c5561a20a25ae59093e3412cd195e07380c0c1d1c85ad3f192e2180c7c7,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__L100_control.json
L100_control,0,0.0,27.128186455570845,20.964662492865152,cn-prd-100c-02-V2-LOCATIONS,3430.581135196116,3430.581135196116,0.0,L100_control,3430.581135196116,22.0,ROBUSTNESS,7,5,0.0,D_shenzhen,CH81-0016,fc141c5561a20a25ae59093e3412cd195e07380c0c1d1c85ad3f192e2180c7c7,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__L100_control.json
L100_control,0,43200.0,23.255409691855977,17.9717806098663,cn-prd-100c-02-V2-LOCATIONS,2940.8368270690307,2940.8368270690307,0.0,L100_control,2940.8368270690307,22.0,ROBUSTNESS,7,6,0.0,D_shenzhen,CH81-0015,fc141c5561a20a25ae59093e3412cd195e07380c0c1d1c85ad3f192e2180c7c7,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__L100_control.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,ROBUSTNESS,7,1,0.0,D_shenzhen,CH81-0017,828f6a124e3b53b79d41497f4d168ca623326c772daf9f7b8468c80307decb0b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__NL90_mild.json
NL90_mild,0,51735.54628,50.64413376743496,21.460948694201228,cn-prd-100c-02-V2-LOCATIONS,1287.6569216520736,1287.6569216520732,-4.547473508864641e-13,NL90_mild,1287.6569216520732,60.0,ROBUSTNESS,7,2,22.873755022350558,S_guangzhou,CH81-0017,828f6a124e3b53b79d41497f4d168ca623326c772daf9f7b8468c80307decb0b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__NL90_mild.json
NL90_mild,0,0.0,37.451283652035215,28.942352006292815,cn-prd-100c-02-V2-LOCATIONS,4736.021237393369,4736.021237393369,0.0,NL90_mild,4736.021237393369,22.0,ROBUSTNESS,7,3,0.0,D_guangzhou,CH81-0007,828f6a124e3b53b79d41497f4d168ca623326c772daf9f7b8468c80307decb0b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__NL90_mild.json
NL90_mild,0,0.0,37.190297311149926,28.740661762056668,cn-prd-100c-02-V2-LOCATIONS,4703.017379245637,4703.017379245637,0.0,NL90_mild,4703.017379245637,22.0,ROBUSTNESS,7,4,0.0,D_guangzhou,CH81-0006,828f6a124e3b53b79d41497f4d168ca623326c772daf9f7b8468c80307decb0b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__NL90_mild.json
NL90_mild,0,0.0,27.128186455570845,20.964662492865152,cn-prd-100c-02-V2-LOCATIONS,3430.581135196116,3430.581135196116,0.0,NL90_mild,3430.581135196116,22.0,ROBUSTNESS,7,5,0.0,D_shenzhen,CH81-0016,828f6a124e3b53b79d41497f4d168ca623326c772daf9f7b8468c80307decb0b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__NL90_mild.json
NL90_mild,0,43200.0,23.255409691855977,17.9717806098663,cn-prd-100c-02-V2-LOCATIONS,2940.8368270690307,2940.8368270690307,0.0,NL90_mild,2940.8368270690307,22.0,ROBUSTNESS,7,6,0.0,D_shenzhen,CH81-0015,828f6a124e3b53b79d41497f4d168ca623326c772daf9f7b8468c80307decb0b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-07__NL90_mild.json
L100_control,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,ROBUSTNESS,8,1,0.0,D_shenzhen,CH81-0017,72376f1db89a45e7a59324f07e4a47e5f786bc8f554aeaee79a3a5f3e1848bdc,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__L100_control.json
L100_control,0,56671.838460000006,51.23803250117629,20.11117528068739,cn-prd-100c-02-V2-LOCATIONS,1206.6705168412434,1206.6705168412436,2.2737367544323206e-13,L100_control,1206.6705168412434,60.0,ROBUSTNESS,8,2,25.214254964054923,S_guangzhou,CH81-0017,72376f1db89a45e7a59324f07e4a47e5f786bc8f554aeaee79a3a5f3e1848bdc,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__L100_control.json
L100_control,0,0.0,38.37047263029805,29.652701248694335,cn-prd-100c-02-V2-LOCATIONS,4852.2602043318,4852.2602043318,0.0,L100_control,4852.2602043318,22.0,ROBUSTNESS,8,3,0.0,D_guangzhou,CH81-0007,72376f1db89a45e7a59324f07e4a47e5f786bc8f554aeaee79a3a5f3e1848bdc,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__L100_control.json
L100_control,0,0.0,36.17363551048352,27.954985522501666,cn-prd-100c-02-V2-LOCATIONS,4574.452176409363,4574.452176409363,0.0,L100_control,4574.452176409363,22.0,ROBUSTNESS,8,4,0.0,D_guangzhou,CH81-0006,72376f1db89a45e7a59324f07e4a47e5f786bc8f554aeaee79a3a5f3e1848bdc,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__L100_control.json
L100_control,0,0.0,25.48086736760454,19.691614301684787,cn-prd-100c-02-V2-LOCATIONS,3222.2641584575103,3222.2641584575103,0.0,L100_control,3222.2641584575103,22.0,ROBUSTNESS,8,5,0.0,D_shenzhen,CH81-0016,72376f1db89a45e7a59324f07e4a47e5f786bc8f554aeaee79a3a5f3e1848bdc,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__L100_control.json
L100_control,0,36613.85688180558,23.11696938990868,17.864793944521427,cn-prd-100c-02-V2-LOCATIONS,2923.3299181944153,2923.3299181944153,0.0,L100_control,2923.3299181944153,22.0,ROBUSTNESS,8,6,0.0,D_shenzhen,CH81-0015,72376f1db89a45e7a59324f07e4a47e5f786bc8f554aeaee79a3a5f3e1848bdc,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__L100_control.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,ROBUSTNESS,8,1,0.0,D_shenzhen,CH81-0017,8d05b9ab20fa06ed18921f63d56a1d710f7ac86c47fa825d636c0a9f73aca8e0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__NL90_mild.json
NL90_mild,0,56671.838460000006,51.23803250117629,20.11117528068739,cn-prd-100c-02-V2-LOCATIONS,1206.6705168412434,1206.6705168412436,2.2737367544323206e-13,NL90_mild,1206.6705168412436,60.0,ROBUSTNESS,8,2,25.214254964054923,S_guangzhou,CH81-0017,8d05b9ab20fa06ed18921f63d56a1d710f7ac86c47fa825d636c0a9f73aca8e0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__NL90_mild.json
NL90_mild,0,0.0,38.37047263029805,29.652701248694335,cn-prd-100c-02-V2-LOCATIONS,4852.2602043318,4852.2602043318,0.0,NL90_mild,4852.2602043318,22.0,ROBUSTNESS,8,3,0.0,D_guangzhou,CH81-0007,8d05b9ab20fa06ed18921f63d56a1d710f7ac86c47fa825d636c0a9f73aca8e0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__NL90_mild.json
NL90_mild,0,0.0,36.17363551048352,27.954985522501666,cn-prd-100c-02-V2-LOCATIONS,4574.452176409363,4574.452176409363,0.0,NL90_mild,4574.452176409363,22.0,ROBUSTNESS,8,4,0.0,D_guangzhou,CH81-0006,8d05b9ab20fa06ed18921f63d56a1d710f7ac86c47fa825d636c0a9f73aca8e0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__NL90_mild.json
NL90_mild,0,0.0,25.48086736760454,19.691614301684787,cn-prd-100c-02-V2-LOCATIONS,3222.2641584575103,3222.2641584575103,0.0,NL90_mild,3222.2641584575103,22.0,ROBUSTNESS,8,5,0.0,D_shenzhen,CH81-0016,8d05b9ab20fa06ed18921f63d56a1d710f7ac86c47fa825d636c0a9f73aca8e0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__NL90_mild.json
NL90_mild,0,36613.85688180558,23.11696938990868,17.864793944521427,cn-prd-100c-02-V2-LOCATIONS,2923.3299181944153,2923.3299181944153,0.0,NL90_mild,2923.3299181944153,22.0,ROBUSTNESS,8,6,0.0,D_shenzhen,CH81-0015,8d05b9ab20fa06ed18921f63d56a1d710f7ac86c47fa825d636c0a9f73aca8e0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-08__NL90_mild.json
