task_id,instance_id,seed,arm,status,recorded_cost,replayed_cost,cost_equal,recorded_emissions_kg,replayed_emissions_kg,emissions_equal,direct_violation_count,exact_violation_count,input_file_manifest_sha256,path_identity_sha256,diesel_route_count,charging_slot_segment_count,charge_day_offsets_json,all_charge_day_offsets_zero,all_charging_within_registered_day,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,settlement_trace_sha256
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed1,cn-jjj-10c-02-V2-LOCATIONS,1,HGS-E,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed1,cn-jjj-10c-02-V2-LOCATIONS,1,HGS-M,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed1,cn-jjj-10c-02-V2-LOCATIONS,1,MV-HGS-SP,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,d204155c1da63148bf0c7d4349ce78d9b0718ad77833c1680da8c1d544f52c8d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed2,cn-jjj-10c-02-V2-LOCATIONS,2,HGS-F,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,d204155c1da63148bf0c7d4349ce78d9b0718ad77833c1680da8c1d544f52c8d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed2,cn-jjj-10c-02-V2-LOCATIONS,2,HGS-E,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed2,cn-jjj-10c-02-V2-LOCATIONS,2,HGS-M,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed2,cn-jjj-10c-02-V2-LOCATIONS,2,MV-HGS-SP,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,d204155c1da63148bf0c7d4349ce78d9b0718ad77833c1680da8c1d544f52c8d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed3,cn-jjj-10c-02-V2-LOCATIONS,3,HGS-F,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,d204155c1da63148bf0c7d4349ce78d9b0718ad77833c1680da8c1d544f52c8d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed3,cn-jjj-10c-02-V2-LOCATIONS,3,HGS-E,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed3,cn-jjj-10c-02-V2-LOCATIONS,3,HGS-M,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed3,cn-jjj-10c-02-V2-LOCATIONS,3,MV-HGS-SP,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,d204155c1da63148bf0c7d4349ce78d9b0718ad77833c1680da8c1d544f52c8d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed4,cn-jjj-10c-02-V2-LOCATIONS,4,HGS-F,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,d204155c1da63148bf0c7d4349ce78d9b0718ad77833c1680da8c1d544f52c8d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed4,cn-jjj-10c-02-V2-LOCATIONS,4,HGS-E,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed4,cn-jjj-10c-02-V2-LOCATIONS,4,HGS-M,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed4,cn-jjj-10c-02-V2-LOCATIONS,4,MV-HGS-SP,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,d204155c1da63148bf0c7d4349ce78d9b0718ad77833c1680da8c1d544f52c8d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed5,cn-jjj-10c-02-V2-LOCATIONS,5,HGS-F,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,d204155c1da63148bf0c7d4349ce78d9b0718ad77833c1680da8c1d544f52c8d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed5,cn-jjj-10c-02-V2-LOCATIONS,5,HGS-E,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed5,cn-jjj-10c-02-V2-LOCATIONS,5,HGS-M,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,4e65c3c67f095c968d5bdb51768bfbbb6347ed6277cbebdee94c4906b8c0b71d
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed5,cn-jjj-10c-02-V2-LOCATIONS,5,MV-HGS-SP,PASS,565.6693362689498,565.6693362689498,True,53.237970523945904,53.237970523945904,True,0,0,b2e1e73f04cc8adac377715754f064c57b68220efe73d7eebaa8edcd22628926,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,1,4,[0],True,True,True,True,d204155c1da63148bf0c7d4349ce78d9b0718ad77833c1680da8c1d544f52c8d
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed1,cn-jjj-10c-03-V2-LOCATIONS,1,HGS-F,PASS,590.2128546040059,590.2128546040059,True,55.81181411698802,55.81181411698802,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,3,[0],True,True,True,True,beaf34b323ec64b33f1160f782f6cc924060005d9b34f78702749135918ab13e
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed1,cn-jjj-10c-03-V2-LOCATIONS,1,HGS-E,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed1,cn-jjj-10c-03-V2-LOCATIONS,1,HGS-M,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed1,cn-jjj-10c-03-V2-LOCATIONS,1,MV-HGS-SP,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed2,cn-jjj-10c-03-V2-LOCATIONS,2,HGS-F,PASS,590.2128546040059,590.2128546040059,True,55.81181411698802,55.81181411698802,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,3,[0],True,True,True,True,beaf34b323ec64b33f1160f782f6cc924060005d9b34f78702749135918ab13e
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed2,cn-jjj-10c-03-V2-LOCATIONS,2,HGS-E,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed2,cn-jjj-10c-03-V2-LOCATIONS,2,HGS-M,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed2,cn-jjj-10c-03-V2-LOCATIONS,2,MV-HGS-SP,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed3,cn-jjj-10c-03-V2-LOCATIONS,3,HGS-F,PASS,590.2128546040059,590.2128546040059,True,55.81181411698802,55.81181411698802,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,3,[0],True,True,True,True,beaf34b323ec64b33f1160f782f6cc924060005d9b34f78702749135918ab13e
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed3,cn-jjj-10c-03-V2-LOCATIONS,3,HGS-E,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed3,cn-jjj-10c-03-V2-LOCATIONS,3,HGS-M,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed3,cn-jjj-10c-03-V2-LOCATIONS,3,MV-HGS-SP,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed4,cn-jjj-10c-03-V2-LOCATIONS,4,HGS-F,PASS,590.2128546040059,590.2128546040059,True,55.81181411698802,55.81181411698802,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,3,[0],True,True,True,True,beaf34b323ec64b33f1160f782f6cc924060005d9b34f78702749135918ab13e
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed4,cn-jjj-10c-03-V2-LOCATIONS,4,HGS-E,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed4,cn-jjj-10c-03-V2-LOCATIONS,4,HGS-M,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed4,cn-jjj-10c-03-V2-LOCATIONS,4,MV-HGS-SP,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed5,cn-jjj-10c-03-V2-LOCATIONS,5,HGS-F,PASS,590.2128546040059,590.2128546040059,True,55.81181411698802,55.81181411698802,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,3,[0],True,True,True,True,4c46e78812aa4fac00e53719ea6691f0699f5ba8fe72723e598f78c249461d53
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed5,cn-jjj-10c-03-V2-LOCATIONS,5,HGS-E,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed5,cn-jjj-10c-03-V2-LOCATIONS,5,HGS-M,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed5,cn-jjj-10c-03-V2-LOCATIONS,5,MV-HGS-SP,PASS,579.4713968936917,579.4713968936917,True,55.57118159896844,55.57118159896844,True,0,0,0472f35db7756648035c3c4ed63a73c6062d7950e71c5554526bec90f114eb92,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,1,4,[0],True,True,True,True,fa3ae07bd013416136220b3e6fc83b3267896e4b535059d354ea491efe9afe20
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed1,cn-jjj-150c-01-V2-LOCATIONS,1,HGS-F,PASS,7000.305841771697,7000.305841771697,True,580.1505624534268,580.1505624534268,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,23,3,[0],True,True,True,True,6e7b72a9e5c1065b63d2b337eb67992698146ef2b625d98565b435396c245aad
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed1,cn-jjj-150c-01-V2-LOCATIONS,1,HGS-E,PASS,6936.438162483074,6936.438162483074,True,572.947694522449,572.947694522449,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,4e4594f3b852b2ad3a73394b3b243b0fb7648856254b3b05348cd7bcccb14596
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed1,cn-jjj-150c-01-V2-LOCATIONS,1,HGS-M,PASS,7086.673681993715,7086.673681993715,True,565.6997311161032,565.6997311161032,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,21,16,[0],True,True,True,True,cfbfaf520aee4418a8611c189050840051180a289cae7d7460decb6ea77ce6ff
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed1,cn-jjj-150c-01-V2-LOCATIONS,1,MV-HGS-SP,PASS,6928.863332888761,6928.863332888761,True,571.3879527291504,571.3879527291504,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,99fbaecb731973f8636a8ce7763d886b92487d1e668cd6c6b39874b17657483c
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed2,cn-jjj-150c-01-V2-LOCATIONS,2,HGS-F,PASS,7003.5816222822905,7003.5816222822905,True,580.5588498854546,580.5588498854546,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,23,3,[0],True,True,True,True,6e7b72a9e5c1065b63d2b337eb67992698146ef2b625d98565b435396c245aad
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed2,cn-jjj-150c-01-V2-LOCATIONS,2,HGS-E,PASS,7091.59453435145,7091.59453435145,True,565.9573651075928,565.9573651075928,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,21,15,[0],True,True,True,True,4cf000a7019d3eb2e7a190709017e4ca665f02dfcbd192f0dc0d98bf69708b5d
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed2,cn-jjj-150c-01-V2-LOCATIONS,2,HGS-M,PASS,6933.918092532426,6933.918092532426,True,572.3914175872687,572.3914175872687,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,4e4594f3b852b2ad3a73394b3b243b0fb7648856254b3b05348cd7bcccb14596
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed2,cn-jjj-150c-01-V2-LOCATIONS,2,MV-HGS-SP,PASS,6929.5387547680575,6929.5387547680575,True,571.4036350029916,571.4036350029916,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,86abbaa8c3202d80bbbcf06c1a92806d2f61dfab417aeaa35092ff065597a094
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed3,cn-jjj-150c-01-V2-LOCATIONS,3,HGS-F,PASS,7008.196659648999,7008.196659648999,True,581.6374318186478,581.6374318186478,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,23,3,[0],True,True,True,True,6e7b72a9e5c1065b63d2b337eb67992698146ef2b625d98565b435396c245aad
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed3,cn-jjj-150c-01-V2-LOCATIONS,3,HGS-E,PASS,6926.681589750551,6926.681589750551,True,570.1354996055115,570.1354996055115,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,fb63310e538b10ddd41934d8f16d599b7fbd30bc186a2d10635e613fc2a52756
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed3,cn-jjj-150c-01-V2-LOCATIONS,3,HGS-M,PASS,6929.285155030989,6929.285155030989,True,570.7638867432258,570.7638867432258,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,1826922d1bd697c795dffa75d102e32b085721c9ca06a13ec5279275f3ad9c6f
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed3,cn-jjj-150c-01-V2-LOCATIONS,3,MV-HGS-SP,PASS,6923.164213306693,6923.164213306693,True,569.5454103793774,569.5454103793774,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,0dd1846f51d444a187425ced45ef3e8e2c0f42fbb9f08ba4fac7b2d41d191682
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed4,cn-jjj-150c-01-V2-LOCATIONS,4,HGS-F,PASS,7000.722463585395,7000.722463585395,True,580.3171286050587,580.3171286050587,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,23,3,[0],True,True,True,True,6e7b72a9e5c1065b63d2b337eb67992698146ef2b625d98565b435396c245aad
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed4,cn-jjj-150c-01-V2-LOCATIONS,4,HGS-E,PASS,6944.875423386025,6944.875423386025,True,573.4408561855086,573.4408561855086,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,4cfe66ff8d3bcb01074ec6453a20c64057326b992640a9b374cafb92e7fd3d78
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed4,cn-jjj-150c-01-V2-LOCATIONS,4,HGS-M,PASS,6933.51478921886,6933.51478921886,True,572.1671616779925,572.1671616779925,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,c909feb9ccc2d5090322c1621970b4ac496ef3e064a91ac79333e018d22daa0c
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed4,cn-jjj-150c-01-V2-LOCATIONS,4,MV-HGS-SP,PASS,6931.823452699313,6931.823452699313,True,571.8368474814137,571.8368474814137,True,0,0,3100e5e55cae39489eb780db0f1430154dfd77a819e31053e99bc687f751852c,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,22,7,[0],True,True,True,True,40afdc07f25bad1d7c6b5de7f30a6aea82028f3e9a4a238534e569a57d4bdcfe
