engine,profile,start,operator,repair,repetition,changed,feasible,violation_count,start_cost,candidate_cost,cost_delta,route_count_before,route_count_after,route_delta,ev_routes_before,ev_routes_after,ev_route_delta,charging_actions_before,charging_actions_after,charging_action_delta,hill_climb_would_accept,sa_accept_probability_at_temperature,detail,remove_count,raw_changed_before_wrapper_revert,raw_route_delta_before_wrapper_revert,raw_hard_violations_before_wrapper_revert
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret2_insert_repair,1,True,True,0,1730.3907181749512,1689.4121697885105,-40.97854838644071,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret2_insert_repair,2,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret2_insert_repair,3,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret2_insert_repair,4,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret2_insert_repair,5,True,True,0,1730.3907181749512,1689.4121697885105,-40.97854838644071,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret3_insert_repair,1,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret3_insert_repair,2,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret3_insert_repair,3,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret3_insert_repair,4,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,whole_route_removal,regret3_insert_repair,5,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,greedy_insert_repair,1,True,True,0,1730.3907181749512,1815.4669688882664,85.07625071331518,8,9,1,0,1,1,0,1,1,False,0.7115532638867718,candidate_usable,6,True,1,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,greedy_insert_repair,2,True,True,0,1730.3907181749512,1813.005744824496,82.61502664954492,8,9,1,0,1,1,0,1,1,False,0.7185930279643042,candidate_usable,6,True,1,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,greedy_insert_repair,3,True,True,0,1730.3907181749512,1726.6839676443403,-3.7067505306108615,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,greedy_insert_repair,4,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,greedy_insert_repair,5,True,True,0,1730.3907181749512,1810.6465820630779,80.25586388812667,8,9,1,0,1,1,0,1,1,False,0.725406235986537,candidate_usable,6,True,1,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret2_insert_repair,1,True,True,0,1730.3907181749512,1723.8165943417262,-6.5741238332250305,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret2_insert_repair,2,True,True,0,1730.3907181749512,1730.3052130615965,-0.08550511335465671,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret2_insert_repair,3,True,True,0,1730.3907181749512,1730.3052130615965,-0.08550511335465671,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret2_insert_repair,4,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret2_insert_repair,5,True,True,0,1730.3907181749512,1800.805876257765,70.41515808281383,8,9,1,0,1,1,0,1,1,False,0.7545297040749248,candidate_usable,6,True,1,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret3_insert_repair,1,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret3_insert_repair,2,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret3_insert_repair,3,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret3_insert_repair,4,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,route_segment_removal,regret3_insert_repair,5,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,greedy_insert_repair,1,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,greedy_insert_repair,2,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,greedy_insert_repair,3,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,greedy_insert_repair,4,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,greedy_insert_repair,5,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret2_insert_repair,1,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret2_insert_repair,2,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret2_insert_repair,3,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret2_insert_repair,4,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret2_insert_repair,5,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret3_insert_repair,1,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret3_insert_repair,2,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret3_insert_repair,3,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret3_insert_repair,4,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,CV_ONLY,vehicle_type_swap,regret3_insert_repair,5,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,2,True,True,0,1811.8374767193643,1804.9677904759399,-6.8696862434244395,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,3,True,True,0,1811.8374767193643,1729.1877586950905,-82.64971802427385,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,4,True,True,0,1811.8374767193643,1811.729502620244,-0.10797409912038347,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,5,True,True,0,1811.8374767193643,1799.8146034015222,-12.02287331784214,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,1,True,True,0,1811.8374767193643,1795.510225040772,-16.327251678592347,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,2,True,True,0,1811.8374767193643,1792.4901857181062,-19.3472910012581,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,3,True,True,0,1811.8374767193643,1833.7710662012407,21.933589481876425,9,9,0,1,1,0,1,1,0,False,0.9160041736540474,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,4,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,5,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,2,True,True,0,1811.8374767193643,1740.631863613903,-71.20561310546123,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,3,True,True,0,1811.8374767193643,1804.7416696130142,-7.095807106350094,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,4,True,True,0,1811.8374767193643,1809.9925621686111,-1.844914550753174,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,5,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,1,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,2,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,3,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,4,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,5,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,1,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,2,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,3,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,4,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,5,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,1,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,2,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,3,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,4,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,5,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,1,True,True,0,1811.8374767193643,1718.2782369704764,-93.55923974888788,9,8,-1,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,3,True,True,0,1811.8374767193643,1792.4782433949874,-19.359233324376873,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,4,True,True,0,1811.8374767193643,1718.1213627789314,-93.71611394043293,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,5,True,True,0,1811.8374767193643,1811.1116650935587,-0.7258116258055907,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,1,True,True,0,1811.8374767193643,1796.1435293923057,-15.693947327058595,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,2,True,True,0,1811.8374767193643,1740.1966503514616,-71.64082636790272,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,3,True,True,0,1811.8374767193643,1771.4864109371629,-40.35106578220143,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,4,True,True,0,1811.8374767193643,1771.4864109371629,-40.35106578220143,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,5,True,True,0,1811.8374767193643,1756.8318474633713,-55.00562925599297,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,1,True,True,0,1811.8374767193643,1799.2169755713833,-12.620501147981031,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,2,True,True,0,1811.8374767193643,1801.0165059329931,-10.820970786371163,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,3,True,True,0,1811.8374767193643,1733.5914470518521,-78.24602966751218,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,4,True,True,0,1811.8374767193643,1733.5914470518521,-78.24602966751218,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,5,True,True,0,1811.8374767193643,1766.751294189715,-45.08618252964925,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,4,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,5,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,3,True,True,0,1811.8374767193643,1730.3907181749512,-81.44675854441311,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,4,True,True,0,1811.8374767193643,1731.8408518184945,-79.99662490086985,9,8,-1,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,5,True,True,0,1811.8374767193643,1731.8408518184945,-79.99662490086985,9,8,-1,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,4,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,5,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,1,True,True,0,1811.8374767193643,1811.7519716060096,-0.08550511335465671,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,2,True,True,0,1811.8374767193643,1811.8585563667232,0.021079647358874354,9,9,0,1,1,0,1,1,0,False,0.9999156849652768,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,4,True,True,0,1811.8374767193643,1730.3907181749512,-81.44675854441311,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,5,True,True,0,1811.8374767193643,1804.2129564445265,-7.624520274837778,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,2,True,True,0,1811.8374767193643,1801.7842030457955,-10.05327367356881,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,3,True,True,0,1811.8374767193643,1795.682024270091,-16.155452449273298,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,4,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,5,True,True,0,1811.8374767193643,1837.4778167318523,25.640340012487968,9,9,0,1,1,0,1,1,0,False,0.9025227692116651,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,1,True,True,0,1811.8374767193643,1723.9399352348607,-87.89754148450356,9,8,-1,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
