stage,action_id,action_class,action_level,bundle,bundle_dir,seed,scale,status,health_status,worker_integrity_ok,violation_count,myopic_dynamic_cost,oracle_dynamic_cost,myopic_static_revealed_cost,oracle_static_revealed_cost,myopic_information_cost,oracle_information_cost,myopic_information_cost_pct,oracle_information_cost_pct,information_cost_reduction_pp,policy_trace_stage_count,changed_stage_count,action_real_effect,actual_evals,elapsed_seconds,payload_path
stage3_dynamic_oracle,capacity_reserve_low,depot_capacity_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,970.4662587634008,689.8421928388173,689.8421928388173,161.87518681946176,280.62406592458353,23.46553871303783,40.67945811922116,-17.21391940618333,4,3,True,10000,73.8057630000003,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_capacity_reserve_low.json
stage3_dynamic_oracle,capacity_reserve_medium,depot_capacity_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,993.2135489395913,689.8421928388173,689.8421928388173,161.87518681946176,303.37135610077405,23.46553871303783,43.97692099005276,-20.51138227701493,4,3,True,10000,90.61230590000196,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_capacity_reserve_medium.json
stage3_dynamic_oracle,capacity_reserve_high,depot_capacity_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,981.7958397743153,689.8421928388173,689.8421928388173,161.87518681946176,291.953646935498,23.46553871303783,42.32180199562154,-18.85626328258371,4,3,True,10000,101.31166440000015,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_capacity_reserve_high.json
stage3_dynamic_oracle,commit_threshold_conservative,customer_commit_threshold,conservative,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,1052.4421537810185,689.8421928388173,689.8421928388173,161.87518681946176,362.5999609422013,23.46553871303783,52.56274039284856,-29.09720167981073,4,3,True,10000,68.32344250000097,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_commit_threshold_conservative.json
stage3_dynamic_oracle,commit_threshold_normal,customer_commit_threshold,normal,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,1024.1510194367813,689.8421928388173,689.8421928388173,161.87518681946176,334.30882659796407,23.46553871303783,48.46163804829431,-24.99609933525648,4,3,True,10000,99.18540109999958,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_commit_threshold_normal.json
stage3_dynamic_oracle,commit_threshold_aggressive,customer_commit_threshold,aggressive,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,1045.3739887104996,689.8421928388173,689.8421928388173,161.87518681946176,355.53179587168233,23.46553871303783,51.53813430990773,-28.072595596869903,4,3,True,10000,69.46657219999906,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_commit_threshold_aggressive.json
stage3_dynamic_oracle,future_cluster_reserve_low,future_cluster_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,891.9941413754958,689.8421928388173,689.8421928388173,161.87518681946176,202.15194853667856,23.46553871303783,29.304085867057378,-5.8385471540195475,4,1,True,8000,82.09893270000248,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_future_cluster_reserve_low.json
stage3_dynamic_oracle,future_cluster_reserve_medium,future_cluster_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,895.1659962149336,689.8421928388173,689.8421928388173,161.87518681946176,205.3238033761163,23.46553871303783,29.76388013194353,-6.2983414189057,4,1,True,8000,68.64915770000152,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_future_cluster_reserve_medium.json
stage3_dynamic_oracle,future_cluster_reserve_high,future_cluster_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,942.1556177070048,689.8421928388173,689.8421928388173,161.87518681946176,252.31342486818755,23.46553871303783,36.57552806822023,-13.1099893551824,4,1,True,8000,109.04186639999898,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_future_cluster_reserve_high.json
stage3_dynamic_oracle,ev_charging_slack_reserve_low,ev_charging_slack_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,1059.2003987819344,689.8421928388173,689.8421928388173,161.87518681946176,369.3582059431171,23.46553871303783,53.54242024877395,-30.07688153573612,4,3,True,10000,73.13302389999808,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_ev_charging_slack_reserve_low.json
stage3_dynamic_oracle,ev_charging_slack_reserve_medium,ev_charging_slack_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,1027.3061015590094,689.8421928388173,689.8421928388173,161.87518681946176,337.4639087201922,23.46553871303783,48.919000928527026,-25.453462215489196,4,3,True,10000,84.34207009999955,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_ev_charging_slack_reserve_medium.json
stage3_dynamic_oracle,ev_charging_slack_reserve_high,ev_charging_slack_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,971.7447856605845,689.8421928388173,689.8421928388173,161.87518681946176,281.90259282176726,23.46553871303783,40.864794259929276,-17.399255546891446,4,3,True,10000,100.29720420000012,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_ev_charging_slack_reserve_high.json
stage3_dynamic_oracle,stage_budget_event_density,stage_budget_allocation,event_density,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,908,25,OK,HEALTHY,True,0,851.717379658279,870.5494681730542,689.8421928388173,689.8421928388173,161.87518681946176,180.7072753342369,23.46553871303783,26.195451251045675,-2.729912538007845,4,4,True,8500,94.41581070000029,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed908_stage_budget_event_density.json
stage3_dynamic_oracle,capacity_reserve_low,depot_capacity_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,1147.5430817159388,695.075941374073,735.925794640694,354.0065092174111,411.6172870752448,50.93062328090182,55.931901024914,-5.001277744012178,4,3,True,10000,119.29016319999937,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_capacity_reserve_low.json
stage3_dynamic_oracle,capacity_reserve_medium,depot_capacity_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,1121.025547292021,695.075941374073,735.925794640694,354.0065092174111,385.099752651327,50.93062328090182,52.32861185948059,-1.3979885785787687,4,3,True,10000,126.39437650000036,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_capacity_reserve_medium.json
stage3_dynamic_oracle,capacity_reserve_high,depot_capacity_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1049.082450591484,nan,695.075941374073,nan,354.0065092174111,nan,50.93062328090182,nan,nan,0,0,False,8000,50.92899050000051,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_capacity_reserve_high.json
stage3_dynamic_oracle,commit_threshold_conservative,customer_commit_threshold,conservative,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,1048.5696151618408,695.075941374073,735.925794640694,354.0065092174111,312.64382052114684,50.93062328090182,42.48306321071284,8.447560070188977,4,1,True,8000,108.97660170000017,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_commit_threshold_conservative.json
stage3_dynamic_oracle,commit_threshold_normal,customer_commit_threshold,normal,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,1050.6426335449592,695.075941374073,695.075941374073,354.0065092174111,355.5666921708862,50.93062328090182,51.15508551022181,-0.2244622293199896,4,1,True,8000,124.36286800000016,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_commit_threshold_normal.json
stage3_dynamic_oracle,commit_threshold_aggressive,customer_commit_threshold,aggressive,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,1064.8434245902042,695.075941374073,695.075941374073,354.0065092174111,369.76748321613127,50.93062328090182,53.19814155632404,-2.267518275422219,4,1,True,8000,114.08402869999918,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_commit_threshold_aggressive.json
stage3_dynamic_oracle,future_cluster_reserve_low,future_cluster_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,1020.033072111311,695.075941374073,695.075941374073,354.0065092174111,324.957130737238,50.93062328090182,46.75131325864061,4.1793100222612125,4,2,True,8000,94.11098420000053,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_future_cluster_reserve_low.json
stage3_dynamic_oracle,future_cluster_reserve_medium,future_cluster_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,958.8582720829672,695.075941374073,695.075941374073,354.0065092174111,263.7823307088943,50.93062328090182,37.95014544560866,12.980477835293158,4,2,True,8000,91.35495829999854,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_future_cluster_reserve_medium.json
stage3_dynamic_oracle,future_cluster_reserve_high,future_cluster_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,906.1522536097228,695.075941374073,695.075941374073,354.0065092174111,211.07631223564988,50.93062328090182,30.36737422077651,20.563249060125308,4,2,True,8000,101.66739189999862,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_future_cluster_reserve_high.json
stage3_dynamic_oracle,ev_charging_slack_reserve_low,ev_charging_slack_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,1098.8421142371847,695.075941374073,735.925794640694,354.0065092174111,362.91631959649067,50.93062328090182,49.3142545402529,1.616368740648923,4,3,True,10000,142.91878859999997,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_ev_charging_slack_reserve_low.json
stage3_dynamic_oracle,ev_charging_slack_reserve_medium,ev_charging_slack_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,1123.3685101793717,695.075941374073,735.925794640694,354.0065092174111,387.4427155386777,50.93062328090182,52.64698130710875,-1.7163580262069331,4,3,True,10000,137.90294619999986,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_ev_charging_slack_reserve_medium.json
stage3_dynamic_oracle,ev_charging_slack_reserve_high,ev_charging_slack_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1049.082450591484,nan,695.075941374073,nan,354.0065092174111,nan,50.93062328090182,nan,nan,0,0,False,8000,84.8620422999993,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_ev_charging_slack_reserve_high.json
stage3_dynamic_oracle,stage_budget_event_density,stage_budget_allocation,event_density,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,909,25,OK,HEALTHY,True,0,1049.082450591484,1056.387498738761,695.075941374073,695.075941374073,354.0065092174111,361.31155736468804,50.93062328090182,51.981594507561724,-1.0509712266599038,4,4,True,9100,105.95150790000116,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed909_stage_budget_event_density.json
stage3_dynamic_oracle,capacity_reserve_low,depot_capacity_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,OK,HEALTHY,True,0,929.0334473040164,881.0053391596764,669.5924275474581,669.5924275474581,259.44101975655826,211.4129116122183,38.74611018329805,31.573372534478693,7.172737648819357,3,2,True,8000,68.9960585000008,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_capacity_reserve_low.json
stage3_dynamic_oracle,capacity_reserve_medium,depot_capacity_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,929.0334473040164,nan,669.5924275474581,nan,259.44101975655826,nan,38.74611018329805,nan,nan,0,0,False,6000,54.48147539999991,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_capacity_reserve_medium.json
stage3_dynamic_oracle,capacity_reserve_high,depot_capacity_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,929.0334473040164,nan,669.5924275474581,nan,259.44101975655826,nan,38.74611018329805,nan,nan,0,0,False,6000,65.72493920000124,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_capacity_reserve_high.json
stage3_dynamic_oracle,commit_threshold_conservative,customer_commit_threshold,conservative,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,OK,HEALTHY,True,0,929.0334473040164,886.7962983194021,669.5924275474581,666.5531822503643,259.44101975655826,220.2431160690378,38.74611018329805,33.04209205415093,5.704018129147123,3,2,True,8000,59.19170949999898,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_commit_threshold_conservative.json
stage3_dynamic_oracle,commit_threshold_normal,customer_commit_threshold,normal,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,OK,HEALTHY,True,0,929.0334473040164,868.631298326218,669.5924275474581,666.5526428635179,259.44101975655826,202.0786554627001,38.74611018329805,30.31698360606116,8.42912657723689,3,2,True,8000,56.86104539999724,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_commit_threshold_normal.json
stage3_dynamic_oracle,commit_threshold_aggressive,customer_commit_threshold,aggressive,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,OK,HEALTHY,True,0,929.0334473040164,847.2702552439544,669.5924275474581,666.5526428635179,259.44101975655826,180.71761238043644,38.74611018329805,27.112279024815123,11.633831158482927,3,2,True,8000,80.95364010000048,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_commit_threshold_aggressive.json
stage3_dynamic_oracle,future_cluster_reserve_low,future_cluster_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,OK,HEALTHY,True,0,929.0334473040164,872.4650786035447,669.5924275474581,669.5924275474581,259.44101975655826,202.87265105608662,38.74611018329805,30.29793090688855,8.448179276409501,3,1,True,7956,165.42112049999923,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_future_cluster_reserve_low.json
stage3_dynamic_oracle,future_cluster_reserve_medium,future_cluster_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,OK,HEALTHY,True,0,929.0334473040164,834.9667231471363,669.5924275474581,669.5924275474581,259.44101975655826,165.37429559967825,38.74611018329805,24.697754752902604,14.048355430395446,3,1,True,8000,84.68208740000046,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_future_cluster_reserve_medium.json
stage3_dynamic_oracle,future_cluster_reserve_high,future_cluster_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,OK,HEALTHY,True,0,929.0334473040164,915.6610137358286,669.5924275474581,669.5929682256352,259.44101975655826,246.06804551019343,38.74611018329805,36.748899284628536,1.9972108986695147,3,1,True,8000,104.04287500000282,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_future_cluster_reserve_high.json
stage3_dynamic_oracle,ev_charging_slack_reserve_low,ev_charging_slack_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,OK,HEALTHY,True,0,929.0334473040164,900.8402422486639,669.5924275474581,669.5924275474581,259.44101975655826,231.2478147012058,38.74611018329805,34.53560780969493,4.21050237360312,3,2,True,8000,108.7132371000007,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_ev_charging_slack_reserve_low.json
stage3_dynamic_oracle,ev_charging_slack_reserve_medium,ev_charging_slack_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,929.0334473040164,nan,669.5924275474581,nan,259.44101975655826,nan,38.74611018329805,nan,nan,0,0,False,6000,50.650310199998785,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_ev_charging_slack_reserve_medium.json
stage3_dynamic_oracle,ev_charging_slack_reserve_high,ev_charging_slack_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,929.0334473040164,nan,669.5924275474581,nan,259.44101975655826,nan,38.74611018329805,nan,nan,0,0,False,6000,69.85859020000134,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_ev_charging_slack_reserve_high.json
stage3_dynamic_oracle,stage_budget_event_density,stage_budget_allocation,event_density,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,910,25,OK,HEALTHY,True,0,929.0334473040164,916.4217265148409,669.5924275474581,669.5924275474581,259.44101975655826,246.82929896738278,38.74611018329805,36.8626180363858,1.8834921469122534,3,3,True,8500,92.82274590000088,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed910_stage_budget_event_density.json
stage3_dynamic_oracle,capacity_reserve_low,depot_capacity_reserve,low,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,901,50,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1548.9863521250727,nan,1087.7508126654993,nan,461.2355394595734,nan,42.40268396852126,nan,nan,0,0,False,7386,126.15527150000344,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed901_capacity_reserve_low.json
stage3_dynamic_oracle,capacity_reserve_medium,depot_capacity_reserve,medium,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,901,50,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1548.9863521250727,nan,1087.7508126654993,nan,461.2355394595734,nan,42.40268396852126,nan,nan,0,0,False,8000,123.55748490000042,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed901_capacity_reserve_medium.json
stage3_dynamic_oracle,capacity_reserve_high,depot_capacity_reserve,high,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,901,50,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1548.9863521250727,nan,1087.7508126654993,nan,461.2355394595734,nan,42.40268396852126,nan,nan,0,0,False,8000,148.1647918000017,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed901_capacity_reserve_high.json
stage3_dynamic_oracle,commit_threshold_conservative,customer_commit_threshold,conservative,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,901,50,OK,HEALTHY,True,0,1548.9863521250727,1562.5663727749184,1087.7508126654993,1106.2155437989663,461.2355394595734,456.350828975952,42.40268396852126,41.25333724825016,1.1493467202710974,4,2,True,9238,320.5716225000033,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed901_commit_threshold_conservative.json
stage3_dynamic_oracle,commit_threshold_normal,customer_commit_threshold,normal,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,901,50,OK,HEALTHY,True,0,1548.9863521250727,1572.8922303150043,1087.7508126654993,1086.8620055927781,461.2355394595734,486.0302247222262,42.40268396852126,44.718669179823216,-2.315985211301957,4,2,True,9106,304.4195002000015,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed901_commit_threshold_normal.json
stage3_dynamic_oracle,commit_threshold_aggressive,customer_commit_threshold,aggressive,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,901,50,OK,HEALTHY,True,0,1548.9863521250727,1586.9053219173898,1087.7508126654993,1086.8620055927781,461.2355394595734,500.0433163246116,42.40268396852126,46.00798571957498,-3.605301751053723,4,2,True,9027,302.9956557999976,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed901_commit_threshold_aggressive.json
stage3_dynamic_oracle,future_cluster_reserve_low,future_cluster_reserve,low,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,901,50,OK,HEALTHY,True,0,1548.9863521250727,1462.1451551087637,1087.7508126654993,1087.7508126654993,461.2355394595734,374.39434244326435,42.40268396852126,34.41912780794185,7.983556160579411,4,3,True,9172,304.8407374999988,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed901_future_cluster_reserve_low.json
stage3_dynamic_oracle,future_cluster_reserve_medium,future_cluster_reserve,medium,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,901,50,OK,HEALTHY,True,0,1548.9863521250727,1351.8231491137421,1087.7508126654993,1087.7508126654993,461.2355394595734,264.0723364482428,42.40268396852126,24.276914654850206,18.125769313671054,4,3,True,9205,308.0763425999976,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed901_future_cluster_reserve_medium.json
