run_id,instance,algorithm,seed,violation_count,recorded_cost,recomputed_cost,absolute_cost_difference,ok,solution_file,solution_sha256
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-25c-01__IWD__seed9,L-main-threeshift-25c-01,IWD,9,0,1811.8374767193643,1811.8374767193643,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-25c-01__IWD__seed9.json,fc6b693de60d070048d93e2f44938fb7d4ae5398e1d2c52ae22dadb82c952184
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-25c-01__IWD__seed10,L-main-threeshift-25c-01,IWD,10,0,1787.4919463156784,1787.4919463156784,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-25c-01__IWD__seed10.json,7e90369491688acc0bde255f864e3b205faabc0afcfdb1c8a5ff162369ef4ba4
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed1,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,1,0,2535.531108613054,2535.531108613054,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed1.json,8ff2de94e0dd2fb2bc1ded8fe55ad9eb1063621159bace319643445a3e7d3787
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed2,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,2,0,2522.0567573973794,2522.0567573973794,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed2.json,a91272c2653a8400a49061f80c125563428c457b3b4eaef7e55eb6f3704eb636
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed3,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,3,0,2626.651455359303,2626.651455359303,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed3.json,8bbc7df8f4265eac65c3c80757f230323b852cd100edcfcc61976982c5843e4c
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed4,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,4,0,2410.9039238631376,2410.9039238631376,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed4.json,edde66392e27e2d20f500e079c75d366723273602351e053d15889b92c9aa85f
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed5,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,5,0,2672.4572409716147,2672.4572409716147,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed5.json,84536a2eaa22138f20c24ccf9b2b776acd3f6e51b9a48451b783c7e2dfd6c78c
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed6,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,6,0,2590.5457642316233,2590.5457642316233,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed6.json,273426d8a72f5b2681b5f50cf2f9f6bc490abaefd40d5abf951753d3522d5b8d
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed7,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,7,0,2519.141617585321,2519.141617585321,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed7.json,4c85c6ddb3bd6bfc02dc90cb664e43f52a23855e4a7cde533f7b2c771954ec33
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed8,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,8,0,2617.1604110390913,2617.1604110390913,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed8.json,fdfe04a5c48684ed60a86c43d897441d1bbf8ec294a1f6021bda1ed00c80769c
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed9,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,9,0,2557.9759007852235,2557.9759007852235,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed9.json,366e4d1fe0b64626cfac7f3a32eafa8291d39d7461115c9c6607567bd13eb854
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed10,L-main-threeshift-50c-01,staged_hybrid_carbon_aware,10,0,2439.7178046683816,2439.7178046683816,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__staged_hybrid_carbon_aware__seed10.json,0278551ae6fc37a35cf15aa6a6c4259dfa3db2d811ad8d59b76e70fed28b2384
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed1,L-main-threeshift-50c-01,GA,1,0,2884.6806227310794,2884.6806227310794,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed1.json,b5dc6c4cdc5a2993ec730b8e867971da85afc3e6d4f8fe2e51c15fc22c59e298
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed2,L-main-threeshift-50c-01,GA,2,0,3094.865230992565,3094.865230992565,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed2.json,cc2f9eb8efdb46d4659888ce6732d926dede468aa36ffe888097f1fbbce50144
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed3,L-main-threeshift-50c-01,GA,3,0,2884.6806227310794,2884.6806227310794,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed3.json,5dc221ad669fe0d70e13d11a759352e458c63a26660a74518df8d4528aee8bdb
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed4,L-main-threeshift-50c-01,GA,4,0,2886.7912822520625,2886.7912822520625,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed4.json,bea3c30f03623c565e3a03db80a9cbeb62152894863e72cfb829e4c813467c26
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed5,L-main-threeshift-50c-01,GA,5,0,3146.148473465136,3146.148473465136,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed5.json,b82129a94f63328e8cdd6c834aee5452f7b4db742b633889cd8e4c1890c6f316
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed6,L-main-threeshift-50c-01,GA,6,0,2928.4438579181992,2928.4438579181992,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed6.json,a27a8434bfa956f3548a7df5c6ed2b257f9822b5a8bf3bd46c8f8188e526e142
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed7,L-main-threeshift-50c-01,GA,7,0,2870.581473058693,2870.581473058693,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed7.json,fe837e32ab0c136c54bb6bd1d579413f7a2650b038561c9bb9942f3c77ec08e2
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed8,L-main-threeshift-50c-01,GA,8,0,3156.0924178217506,3156.0924178217506,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed8.json,41e1bcb30b22ab396ac5aa245f8de2e02d2e3ea4a4142695b91cce1dffd5499a
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed9,L-main-threeshift-50c-01,GA,9,0,2998.097589488367,2998.097589488367,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed9.json,c6e7c966974b978e93eb6f846022689a3b0334f317dc21c8fabf8e44a31ff89a
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed10,L-main-threeshift-50c-01,GA,10,0,3032.722447248606,3032.722447248606,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA__seed10.json,44e1293c6a6ad306bb313579cd28dad5829607a4ec66ef46f770ba47731d3e0d
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed1,L-main-threeshift-50c-01,PSO,1,0,3199.355863591204,3199.355863591204,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed1.json,e9d10df2646d18c2bd8cf7f9fe934dcc493e1bf623270da4f2f8af507e18a91d
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed2,L-main-threeshift-50c-01,PSO,2,0,3037.991009616468,3037.991009616468,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed2.json,519674ae821109176d11e9b390c6a8203ceea422ca2d05a793632675a9c7c9c2
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed3,L-main-threeshift-50c-01,PSO,3,0,3138.6302692158065,3138.6302692158065,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed3.json,4f39faf3bbb2e30a719cfc95f165de37493b3f546db1d2e35262a0e122b0be90
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed4,L-main-threeshift-50c-01,PSO,4,0,3052.388998537814,3052.388998537814,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed4.json,ce1e62d078c6af18be4e57716c6b7ca2559ccdb0a2d6516bc6b6fb23c51c1f99
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed5,L-main-threeshift-50c-01,PSO,5,0,3128.2304612294197,3128.2304612294197,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed5.json,0ea17cbcd4f9a4f7e955314434966f2912891321855918ec07430844f82c308c
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed6,L-main-threeshift-50c-01,PSO,6,0,3136.2015470779925,3136.2015470779925,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed6.json,4121fc0cdd68e6e7f85577189b4efca29ef886012fc850d5d9c7335efc7be21e
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed7,L-main-threeshift-50c-01,PSO,7,0,3157.230991630617,3157.230991630617,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed7.json,8ea63648db6557e8c13c4c0014e475bef9100604fd93c4d920f7155abeaa9fb6
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed8,L-main-threeshift-50c-01,PSO,8,0,3105.348386250465,3105.348386250465,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed8.json,4f8745be8885d6033f349e8299120261d9979c5104180f98ca664b661841bf3a
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed9,L-main-threeshift-50c-01,PSO,9,0,3136.201547077992,3136.201547077992,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed9.json,d816213d55bbe2719b49d7a70f4ecc57278cebf74b66b0a5e7003cd3512da232
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed10,L-main-threeshift-50c-01,PSO,10,0,3105.7245397644265,3105.7245397644265,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__PSO__seed10.json,4d4598d23dbd0b8713f6af886669981ea64a32a894c90aed7102af2c662e73fc
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed1,L-main-threeshift-50c-01,VNS,1,0,2970.8532202247566,2970.8532202247566,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed1.json,ec6b75bf20c60d553e3b13cdc45e8345e04d3901046782dd6ed0d377c3d35647
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed2,L-main-threeshift-50c-01,VNS,2,0,2890.2577065220366,2890.2577065220366,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed2.json,bd83b7ef4e9e4775628a31e394507f726813ab4269f476b96da5da8345b2d56c
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed3,L-main-threeshift-50c-01,VNS,3,0,3088.533264688513,3088.533264688513,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed3.json,bde38f0b768497a2fb098a4d2eabc94916bcc2dde99ce1669b70909d81530ae5
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed4,L-main-threeshift-50c-01,VNS,4,0,2723.1027389704586,2723.1027389704586,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed4.json,59a3374993220772c79df21c807cf2c05abf8617ba9ffaade75612f61d644843
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed5,L-main-threeshift-50c-01,VNS,5,0,2871.0019140034324,2871.0019140034324,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed5.json,9fd3c7e2721e415cd111ab0ef826421425a6a334e5645ef2cbd7d1e09242786e
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed6,L-main-threeshift-50c-01,VNS,6,0,2908.8514626451447,2908.8514626451447,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed6.json,cf069397327f442ce05f59055e0b7fa6b62accd5fba1ae6d6a8f2505239d1865
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed7,L-main-threeshift-50c-01,VNS,7,0,3200.0507598649456,3200.0507598649456,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed7.json,fc278eb7f8c31f70c5fcba50467de7c262083bfa5c1150e2b6ae044b51816844
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed8,L-main-threeshift-50c-01,VNS,8,0,2950.5799828240156,2950.5799828240156,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed8.json,2fcbe7c8209dbc2389a4330226772c149fed865c508e4d65b39890bf14a39d97
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed9,L-main-threeshift-50c-01,VNS,9,0,3046.9196464791103,3046.9196464791103,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed9.json,a225e0f3431be40ef83e0e559447a57cb7811c61ba7acaebaddbfd5abb4a6513
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed10,L-main-threeshift-50c-01,VNS,10,0,2941.5844537486546,2941.5844537486546,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__VNS__seed10.json,167432cc3c2399307140c953eb21fc823db79234ae12a6b6a0ebcc61ddf6c9c6
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed1,L-main-threeshift-50c-01,ACO,1,0,3135.7147433777677,3135.7147433777677,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed1.json,bb64cf26d9cf907f6f59798870e594f1cf6f432935874817ab26713b065a8abc
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed2,L-main-threeshift-50c-01,ACO,2,0,3204.4505022390476,3204.4505022390476,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed2.json,8ca929fc770a3c5372b90b828a3b822d58aceabac609a7bd265380692a22685b
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed3,L-main-threeshift-50c-01,ACO,3,0,3350.806437525961,3350.806437525961,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed3.json,2088a41264125491d3ad252e6475248009beec830e44bff44de93b85d445b6b1
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed4,L-main-threeshift-50c-01,ACO,4,0,3055.881048908372,3055.881048908372,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed4.json,1d8599bb054314d8af2c8d65cdbec9ebac0d903f486491a8ebddfd55b188ccbb
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed5,L-main-threeshift-50c-01,ACO,5,0,3372.627948881878,3372.627948881878,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed5.json,b66f4f0a9980ecd74354c8112c5ed17159ffec0418a4604eaed14c1ec20a1c9a
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed6,L-main-threeshift-50c-01,ACO,6,0,3212.5831611464546,3212.5831611464546,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed6.json,05a398fead7316fd9d9a5e4abe866bf0a9863ce61f5c4253d656fcfdb55ad6a3
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed7,L-main-threeshift-50c-01,ACO,7,0,3328.899639780811,3328.899639780811,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed7.json,a0fb656c2c58014fa39883d27511dac8999586ae9c336203c47ff4123f357a8b
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed8,L-main-threeshift-50c-01,ACO,8,0,3217.6599852127147,3217.6599852127147,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed8.json,467607f8706988b5348837db5e29fe696006bce9e6b5de3d0d8f31cd9ded7f21
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed9,L-main-threeshift-50c-01,ACO,9,0,3186.3016712578915,3186.3016712578915,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed9.json,528ebe5130d927f247ec1c8560f9c3e3e74bdd2dce07b6687fe9f81f40f84592
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed10,L-main-threeshift-50c-01,ACO,10,0,3173.925142033337,3173.925142033337,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__ACO__seed10.json,65dcf336a43256eccd77673bc7a9e25e9159f8b070514f0186da47066c7f41c2
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed1,L-main-threeshift-50c-01,GA-VNS,1,0,2783.3274148890473,2783.3274148890473,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed1.json,753c4647f4ac3de8179b6403eb978f5af9a71cac375472e4097b3186fe7a88a5
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed2,L-main-threeshift-50c-01,GA-VNS,2,0,2800.1596758906016,2800.1596758906016,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed2.json,49a1063480f073b94c5d4dbb00cd67a0a1e91500f76d77f0be27914cb8def096
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed3,L-main-threeshift-50c-01,GA-VNS,3,0,2822.3568322814967,2822.3568322814967,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed3.json,2a9d9bf49d9dc0561effa9a47bc1e112e233a61d7d28bc71081fb71322f3f835
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed4,L-main-threeshift-50c-01,GA-VNS,4,0,2836.012736028294,2836.012736028294,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed4.json,0373cacc7be3865f76036c3a5bc82dd6a5f7f993a1ad75337a7256ac8ba06b52
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed5,L-main-threeshift-50c-01,GA-VNS,5,0,2955.61223910728,2955.61223910728,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed5.json,b517e1a17b732bf1a5f1a896dfdb8d903375c3a2d1a9a56c0eac12eb4c0a8531
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed6,L-main-threeshift-50c-01,GA-VNS,6,0,2883.338406002548,2883.338406002548,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed6.json,061ab335cb160439759a4f0226bae6e895ed2bad82078fe0c75fce0c3c7e7d53
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed7,L-main-threeshift-50c-01,GA-VNS,7,0,2801.4570388642974,2801.4570388642974,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed7.json,bdafe94bae596d491103973c7d6c072aa586a6aea55d6986d0722ecc3d8bb344
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed8,L-main-threeshift-50c-01,GA-VNS,8,0,2787.130928761089,2787.130928761089,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed8.json,ff2efea5ee10e17412993b2dc48257608a3b4c80a7ef7d949f102071b4470aae
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed9,L-main-threeshift-50c-01,GA-VNS,9,0,2952.1153117305794,2952.1153117305794,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed9.json,be65ec38008267a0d69eadf85a1a22293127ba5111de9cf616cd0c8ce0cf9aaf
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed10,L-main-threeshift-50c-01,GA-VNS,10,0,2824.362045960699,2824.362045960699,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__GA-VNS__seed10.json,7c4414d83367e701af04a773e6207884a003472dfabe44e1ebffb682a4decc44
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed1,L-main-threeshift-50c-01,LNS,1,0,2575.1292458093067,2575.1292458093067,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed1.json,15c17c26ba56975baeea22abc11dac1163cf7216a99d7315c832a54828ad0f11
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed2,L-main-threeshift-50c-01,LNS,2,0,2548.9422606820945,2548.9422606820945,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed2.json,46210d6a300710e73dc0af48e8f6a8fc0cdaa13b5b9a2c307a6a8b97dc24fc25
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed3,L-main-threeshift-50c-01,LNS,3,0,2648.9564302556805,2648.9564302556805,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed3.json,6493f20e02416334c107fb9d20cc4a9e149ff82ad6979a02d436d9ebeaa7edde
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed4,L-main-threeshift-50c-01,LNS,4,0,2407.0927556585466,2407.0927556585466,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed4.json,6cdb32a34450fbdb728cf95ed24454466d2476413d8f2fe203f0c67b88979d92
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed5,L-main-threeshift-50c-01,LNS,5,0,2516.5440175972317,2516.5440175972317,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed5.json,29efd4f998e2f0ef7e4ce5fa0ccf79cf4272bb6530bdfef2616e9e0ad41f8a2a
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed6,L-main-threeshift-50c-01,LNS,6,0,2547.4111074078323,2547.4111074078323,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed6.json,f2d5054a7faeb9eacb2e3ce3d0293fbe4a5542bd9abcff4f8e757d236d74de7d
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed7,L-main-threeshift-50c-01,LNS,7,0,2559.476184965325,2559.476184965325,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-50c-01__LNS__seed7.json,629488a27266c5c52c9c9628ed1a1b87353c61f607021efd4fa7b0d3cd9f73aa
