added_demand_kg,added_demand_pct_of_instance,addition_count,addition_median_due_minus_appearance_second,addition_min_due_minus_appearance_second,cancellation_count,cancelled_demand_kg,cancelled_demand_pct_of_instance,demand_change_count,event_count,first_event_second,initial_customer_count,instance_id,last_event_second,reduced_demand_kg,reduced_demand_pct_of_instance,region,stream_seed,stream_sha256
5417.0,20.857076851994456,20,24570.453149999998,11293.513440000002,8,1875.0,7.219313106422301,4,32,28980.0,80,cn-jjj-100c-01-V2-LOCATIONS,35400.0,158.2325581395349,0.6092428697810522,jjj,3,2b8923d916bd6e99723df507ac4e3a1b815a91009e335c9d2086cf57660aad8b
4930.0,18.98198059448637,20,21601.22127,9773.850000000006,8,2152.0,8.285846296011089,4,32,28980.0,80,cn-jjj-100c-01-V2-LOCATIONS,35400.0,169.62790697674419,0.6531183850945025,jjj,4,2ec632a4e4cb0f83eb7292a76f7dc1aa6b7d81bcd01a82d679503d2474c6dd81
4930.0,18.98198059448637,20,20409.79092,9455.720159999997,8,1874.0,7.215462806098876,4,32,28980.0,80,cn-jjj-100c-01-V2-LOCATIONS,35400.0,147.0,0.5659941475435084,jjj,5,63908fcd79dc9b82d7959147799fd6e149f66fb1699343ef0f00fd06f6e19608
5138.0,19.78284306175882,20,21754.38657,12499.232940000002,8,1666.0,6.414600338826428,4,32,28980.0,80,cn-jjj-100c-01-V2-LOCATIONS,35400.0,124.37209302325581,0.47886990999251433,jjj,6,629bf8a5c4470469a78ee60397fc992709d1fa059739fac87640862bf058d03f
4306.0,16.579393192669027,20,20973.57039,16059.115559999998,8,1945.0,7.488834129062067,4,32,28980.0,80,cn-jjj-100c-01-V2-LOCATIONS,35400.0,192.25581395348834,0.7402426226454966,jjj,7,bd834cb826a149550f9a0e060f42013dbd59f241035536795adcb53d641ea367
5345.0,20.57985522870784,20,18419.156820000004,10556.447459999996,8,2083.0,8.020175573694749,4,32,28980.0,80,cn-jjj-100c-01-V2-LOCATIONS,35400.0,146.8372093023256,0.565367354467602,jjj,8,417a3388ac5f031c631c4ed8b4acebeaa1997926fce820dc732f00bfd2044b9e
5000.0,19.251501617126134,20,18480.79719,9487.473059999997,8,2361.0,9.090559063606962,4,32,28980.0,80,cn-jjj-100c-01-V2-LOCATIONS,35400.0,180.86046511627904,0.6963671073320462,jjj,9,769d689fb351409d87cffe6cbb3c864f248afdbb08d08434dba6e557e1d24691
4931.0,18.985830894809794,20,18427.957649999997,10085.473859999998,8,1667.0,6.418450639149854,4,32,28980.0,80,cn-jjj-100c-01-V2-LOCATIONS,35400.0,135.6046511627907,0.5221186322300582,jjj,10,11422eeb929960f5254fcf2be57242d43b4466a81c6856bd8d82968db06bc099
4721.0,17.209827938174396,20,21672.025230000003,10557.39,8,2153.0,7.848498104403617,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,214.88372093023253,0.7833323160186371,jjj,1,a4b83aed01604809ea14c4f9e42bc50a6cc38bd86f1d34cadb6368cf804996b4
5348.0,19.495479731700204,20,21182.88744,11081.237219999995,8,1945.0,7.090259550889472,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,180.86046511627907,0.6593046993156864,jjj,2,59d6b7c4db9ea37c132927c91c409dd5acd59113bf3de08552e6177f4e8afbac
5766.0,21.019247594050743,20,18906.02454,8817.39,8,2362.0,8.610382035578885,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,203.48837209302323,0.7417919659267397,jjj,3,b190e05d24f8b2ae089d935e3c0a8ee6d9a11fdde9ae3a644f234a2147c57e13
5209.0,18.988772236803733,20,19506.71742,11779.297620000005,8,2154.0,7.852143482064742,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,146.8372093023256,0.5352770826127354,jjj,4,c6e7fb62a380f18977ed011979544ea221df2fe3fd4a0f92e117284372c4aa87
5624.0,20.501603966170894,20,18324.04413,9505.582620000001,8,1597.0,5.821668124817731,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,135.6046511627907,0.49433016609357944,jjj,5,796fc4ebdf2cea51767fe5947e9ef617bf7ace573e66869be39567abe3388d27
5488.0,20.0058326042578,20,19830.78081,11377.953719999998,8,2223.0,8.103674540682414,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,146.8372093023256,0.5352770826127354,jjj,6,efa13d24461614fe022d433fad20c02f391c02e3432d87b7b65649b5ebee6f62
5070.0,18.482064741907262,20,19417.993830000003,11377.953719999998,8,2709.0,9.875328083989501,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,158.2325581395349,0.5768174327046328,jjj,7,ef1c34ab6c539e227dcfce751c3403972443046052f4961198f4775b6b8e1c17
4931.0,17.97535724701079,20,18118.482150000003,12951.521399999998,8,1875.0,6.835083114610674,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,214.72093023255812,0.7827388824458957,jjj,8,bff1d35ebc30424a30ea8eba6d0bb0331eb061282a397005f251f6dafa175466
5766.0,21.019247594050743,20,21082.410630000002,11349.524339999996,8,2014.0,7.341790609507145,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,214.72093023255812,0.7827388824458957,jjj,9,192f8adc5c75e0a540b100e58434de5c63f3ce7a58c025ae1743cfa15be99ef4
5415.0,19.739720034995624,20,20292.192449999995,9652.796820000003,8,2223.0,8.103674540682414,4,32,28980.0,80,cn-jjj-100c-02-V2-LOCATIONS,35400.0,203.48837209302323,0.7417919659267397,jjj,10,c9de1c9c709c41803563e17f48a9b86596200284ffff5aaf5e02886befa20f4c
4999.0,18.459436505298918,20,18585.37929,12454.105500000005,8,2779.0,10.261807171079354,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,135.6046511627907,0.5007372370399569,jjj,1,0f73d40ada895822fa8da07e4b800c85bd9d2737572dc087e0c66030d8cc5701
5069.0,18.71792031313467,20,20774.98434,12089.670959999996,8,2153.0,7.950223403862487,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,203.48837209302323,0.751406418127186,jjj,2,67526129489bfb8cb584f1e00cca2dacdcc277d1de29a6839536a9919f82314b
5971.0,22.048668808389646,20,18287.610389999998,15671.861639999996,8,2430.0,8.97308075772682,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,158.3953488372093,0.5848947558702016,jjj,3,d0e39d5ad8c193e6c9f5ad71495ac7691bfded0fe0a9698a5089e54ffd57f9f5
5694.0,21.025811454525314,20,19903.087649999998,12089.670959999996,8,2291.0,8.45980576788154,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,237.51162790697668,0.8770415712380514,jjj,4,5a32afffc08e1959cea2f44e648494be8087d16e47cf01ac08d2db81e7ea1944
5973.0,22.056054060042097,20,20936.76999,10111.475760000001,8,2083.0,7.691739596026735,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,169.62790697674419,0.6263723901508224,jjj,5,9b798910d31d878c8f8086b43d5c4d8f8162f411ed56b0ed7b5fa7118d72946f
5070.0,18.721612938960895,20,19038.37305,10341.85482,8,2778.0,10.258114545253129,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,158.2325581395349,0.5842936307356998,jjj,6,1e4fd52e13373d3610a779b7eb27bc7c154da148d4e93207ca99f0cceb41b546
5624.0,20.767327646689562,20,18597.10023,11851.475760000001,8,1807.0,6.672574867988627,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,192.09302325581396,0.7093276587120637,jjj,7,ff0d7c55d05c4089ef73d23335a9b5badafb0ef3e155bc26a5b3a2e2f6ac78b1
5624.0,20.767327646689562,20,20003.83002,12954.775139999998,8,2013.0,7.433255788190983,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,147.0,0.5428159964550792,jjj,8,5ff5a282243ab66b08b43232bd481ec127d1e962cb7d6fc834179eb26f5a94f4
5345.0,19.73708504117278,20,22086.33603,10809.719640000003,8,1945.0,7.182157232007681,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,147.0,0.5428159964550792,jjj,9,6e6e40dd3e57ff449321c5d861382c3770881e5cd2534586f34cbb22b41da448
5485.0,20.254052656844284,20,19423.421550000003,15174.850559999999,8,2014.0,7.436948414017207,4,32,28980.0,80,cn-jjj-100c-03-V2-LOCATIONS,35400.0,169.62790697674419,0.6263723901508224,jjj,10,4383f09e13f7d432b54f5b8fd7487cad4e4bd61dda146561e83c03e92645ab4e
7291.0,19.088386218452193,30,21648.054,9505.582620000001,12,2916.0,7.63430725730443,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,192.25581395348837,0.5033401768601119,jjj,1,3f6c629f980b42423a9258ed27834a3d39013546ad942af23be259d3ef8c6917
7848.0,20.546654099905748,30,21357.493080000004,9040.271100000005,12,3056.0,8.000837784061158,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,180.86046511627907,0.473506296775262,jjj,2,54ccceca938172f11739c6b24530d5484f7a203c7605438872dfd8d0a1464353
7084.0,18.54644465389046,30,18598.262400000003,10929.070739999996,12,3264.0,8.545397423814013,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,237.34883720930233,0.6213971023387327,jjj,3,70c98a7b64533e5fc19ade6f2c1def3e882c58795a6a7a79eb0896f454c335ab
8195.0,21.455126191224213,30,17491.515959999997,11751.962339999998,12,3473.0,9.092575138757985,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,293.99999999999994,0.7697141061891296,jjj,4,201908dbfac2cab1bbae25335c79be99da31c4c47b93d1f5e98c290704a04e69
8334.0,21.81903864278982,30,19615.602839999996,13699.283219999998,12,3196.0,8.367368310817886,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,271.20930232558135,0.7100463460194296,jjj,5,edce5b847e15af63c656b3c69a9a81b12a9e094af99bdb66e78f04db0b503473
8334.0,21.81903864278982,30,20556.32034,9256.486680000002,12,2917.0,7.636925332495549,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,203.48837209302323,0.5327478586580355,jjj,6,556cb6c8515f6455775ab8e62314edb8bddced61693e4c58204b028950216190
7986.0,20.90794847628024,30,18894.298170000002,7516.486680000002,12,2707.0,7.087129542360457,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,226.11627906976744,0.591989420540809,jjj,7,da638d583074509fcacdc99c508430090a4bfb35a9a3763a663de42e8858e47e
7223.0,18.910357105456068,30,19512.31755,11026.489859999994,12,3403.0,8.909309875379622,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,203.48837209302326,0.5327478586580355,jjj,8,64f314cd5590948b739c033e4b4c67cbc927f535a05d2145cbd7555f7e4a86a5
7500.0,19.635563933396167,30,22103.234790000002,13724.541959999995,12,2848.0,7.456278144308304,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,248.74418604651157,0.6512309824235825,jjj,9,13eac9f097fb5c0518dcf4476ea7d0d010a26e6a7f65b3aa9e09ad2c907e14fe
8612.0,22.54686354592104,30,19230.119189999998,9797.306280000004,12,2570.0,6.728453241177086,6,48,28980.0,120,cn-jjj-150c-01-V2-LOCATIONS,35400.0,237.18604651162792,0.6209709040518063,jjj,10,9c5ffa086ec5231aae3ac5c4efbe4abde199e3ed4a34702220b4b882756252a6
7709.0,19.404938706673043,30,21640.38279,12954.775139999998,12,2985.0,7.5137815591411385,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,226.11627906976742,0.5691753192281507,jjj,1,f8bafdf8b5640e3dd3d55d48ee442337cce70e87fe1a913ca7ddb2ec9d6f6098
8821.0,22.2040425906814,30,19792.02435,9305.94294,12,2849.0,7.171445112895512,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,248.74418604651163,0.6261338284957627,jjj,2,5fc9e2f2016254989c8e12d3ff49381576185fd4ed42ea66b0fd6f757bba5d00
8197.0,20.633322425554407,30,18795.91002,8835.797399999996,12,3057.0,7.695018501271176,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,271.3720930232558,0.6830923377633745,jjj,3,50a7db8ef43a897d5a56950b25d415a5a0d7065f70c71126f290ba18b71500ae
8198.0,20.635839605306217,30,19906.11186,7634.335080000004,12,2569.0,6.466634782389811,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,316.6279069767441,0.7970093562985981,jjj,4,be830e895aad3125267439631cea21dfc74e2bbd6cda1e8a5c9c9a63bdb5fdae
8262.0,20.796939109421803,30,21914.35713,10312.77504,12,3681.0,9.265738666398168,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,259.9767441860465,0.6544081964055845,jjj,5,ad738c9eee72cc9240fd588f5fde8cd6e29d9f63b5d4b94d6f86edcf6d520aa4
7569.0,19.052533541420193,30,20617.8606,10575.797399999996,12,3542.0,8.915850680897123,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,339.2558139534883,0.8539678655662102,jjj,6,36fda0b17928281515930247878544c87332bb9ed6f23eb387b086d6b1f3bb21
7708.0,19.402421526921238,30,20956.36722,11195.679299999996,12,3266.0,8.221109069398645,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,214.72093023255815,0.5404911778703605,jjj,7,e20a6149d6709485b6684563202c8fe9ed34056d15046721def425aad01fc670
7013.0,17.652981599416016,30,19932.833369999997,10314.775139999998,12,3195.0,8.042389307020414,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,316.62790697674416,0.7970093562985984,jjj,8,be69f252539bff93443e9a8f8edf83ebaf51b5aed1a7b243d65a0987dcc5d683
7292.0,18.355274750169908,30,19611.70149,12285.693599999999,12,3752.0,9.444458428776398,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,226.11627906976744,0.5691753192281508,jjj,9,8f98d83ad7b7e9e6d9095cd6390530984ad097062fe8763bf82ab03b6569bfaa
8056.0,20.27840008054975,30,20212.70862,9980.068079999997,12,3264.0,8.216074709895034,6,48,28980.0,120,cn-jjj-150c-02-V2-LOCATIONS,35400.0,226.11627906976742,0.5691753192281507,jjj,10,9d0cfea316f092451b9f7144233e6d5fa3995b41e45edaac529a7355c39ba055
8401.0,21.003550177508874,30,21639.90447,12327.82002,12,2499.0,6.247812390619531,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,316.6279069767441,0.7916093479092556,jjj,1,46bd70b15a0e3b8f15adef4bbfc2e064ab6ed361bfb101a898a250770bfce061
8819.0,22.048602430121505,30,18441.62856,10764.548759999998,12,2846.0,7.115355767788389,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,226.27906976744185,0.5657259607166405,jjj,2,75ee40d5ec71bb583764e042aaa51ba034010593c89d5531bca985dc5bcdc201
7498.0,18.74593729686484,30,20556.60885,12475.46688,12,3194.0,7.985399269963498,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,259.9767441860465,0.6499743591830754,jjj,3,491bff034a7ee094f402571eb3d24465d8ddba140fd3171ebabbe9413a68200c
8749.0,21.873593679683985,30,19930.519589999996,11189.241899999994,12,3056.0,7.640382019100955,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,192.25581395348837,0.480663568062124,jjj,4,6821074b1fb346efdbd3108f12c41418a718d9088ea1c4077c1016464183b2b1
8472.0,21.181059052952648,30,19619.345579999997,8154.448080000002,12,2987.0,7.4678733936696835,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,203.32558139534885,0.508339370456895,jjj,5,802bb0d98611d02dbc38ee7288a83cd6b82071f0b7c1af7df32729dbe812a17d
8543.0,21.35856792839642,30,21226.86966,10697.306280000004,12,3265.0,8.16290814540727,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,226.11627906976744,0.5653189636225997,jjj,6,5320b92b5949e0176ccbabbfabb744957f4cfcbd8394bb93d8e5f67be6f170d2
8124.0,20.31101555077754,30,21602.58684,10810.0164,12,3472.0,8.680434021701085,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,248.7441860465116,0.6218915596942637,jjj,7,6c6dbaae5e4f67b6dac9ab6b27623ce534ca5b6472c64d1b523b8bb11a8e1f5e
8750.0,21.876093804690235,30,21155.65596,8154.448080000002,12,3194.0,7.985399269963498,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,248.74418604651163,0.6218915596942638,jjj,8,d91dcab88ef0bbf5879c935f772ada950d058a207fa0965499d7ed3e39b28687
7916.0,19.790989549477473,30,21112.929060000002,10467.519,12,3262.0,8.15540777038852,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,350.6511627906976,0.8766717405637721,jjj,9,8aeb9a135e96fb838906e7425b14b930de86f7c184b0c04f4200722bfb5ee80a
8889.0,22.22361118055903,30,19152.29526,10697.306280000004,12,3473.0,8.682934146707336,6,48,28980.0,120,cn-jjj-150c-03-V2-LOCATIONS,35400.0,259.9767441860465,0.6499743591830754,jjj,10,2d18d6b3c3b1bb9c659f7b80e8d2d73c9f0fbd1f7953be5541f805ce0ebf140b
2500.0,18.84800965018094,10,15967.676129999996,12628.388879999999,4,1181.0,8.903799758745476,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,67.88372093023256,0.5117892108732852,jjj,1,4656cd89d3987d7f183fb8ef9a5c865a25568cc2f09d94e5cb0a0c3670d003fd
2847.0,21.464113389626057,10,17947.217039999996,11751.962339999998,4,903.0,6.807901085645356,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,79.11627906976744,0.596473756557354,jjj,2,222930402d225197aa6dabd9db6558aa9a621b8d771d64a6e6cf6f0703fac256
2918.0,21.999396863691196,10,16177.872029999999,9742.828259999995,4,971.0,7.320566948130278,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,79.11627906976744,0.596473756557354,jjj,3,6930dd87094f5a5c63d73dc2940b52553b4b1098df4856c63c5fdded654d7332
2153.0,16.231905910735826,10,20539.50036,14494.855320000002,4,1041.0,7.848311218335343,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,124.37209302325579,0.9376665638062107,jjj,4,59793a6adb18db56b7c4331b44f6d1e50024ec02b4d1ab7cec1e9b436a03618f
2500.0,18.84800965018094,10,19956.93327,12382.828259999995,4,1250.0,9.42400482509047,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,112.97674418604652,0.8517547058658513,jjj,5,649a4e1fc8dcf99322d3e4a7d5df17e5af8ebbb13daf04e81e16af92fb5bd37d
2431.0,18.327804583835945,10,15967.802669999997,9487.473059999997,4,1041.0,7.848311218335343,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,67.88372093023256,0.5117892108732852,jjj,6,2dc692b30444a428934a315aba6913788b01157412f2631bb1fdeba96ed507be
2640.0,19.903498190591073,10,18816.77394,12628.388879999999,4,833.0,6.280156815440289,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,79.11627906976744,0.596473756557354,jjj,7,8ac3aec45e62cf6cc617d4c5961a5b080d13199053087a8d7900c823c3e2b15b
2500.0,18.84800965018094,10,21435.42627,11793.9588,4,1041.0,7.848311218335343,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,90.34883720930233,0.6811583022414228,jjj,8,252ef79745262eba8f58f53f403655c9d374e4b167bfc66508fb4005511568d7
2847.0,21.464113389626057,10,22346.98947,9742.828259999995,4,973.0,7.335645355850422,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,113.1395348837209,0.8529820181221419,jjj,9,689bb94e81d54e8822263dbcba88087b7d858d13a8099a4e63295f53a03804f1
2431.0,18.327804583835945,10,21323.668019999997,11115.50838,4,1319.0,9.944209891435465,2,16,28980.0,40,cn-jjj-50c-01-V2-LOCATIONS,35400.0,90.51162790697674,0.6823856144977136,jjj,10,74ac2917b54ff0b4c6b081fee095ff718a5cbdd795d837fb9cb5db9c4a573350
2152.0,15.890127741268552,10,20304.014280000003,14817.686699999998,4,764.0,5.64129070368456,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,113.1395348837209,0.835409694186819,jjj,1,028dc56a8c4ff2c967374826669a4864ae7db3718a19a0255f19490febbe2db2
2362.0,17.440744295946246,10,20451.34701,7838.027519999996,4,763.0,5.633906815328952,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,79.11627906976744,0.5841857717622938,jjj,2,609e371cf1fac672c9827c873b56942906c1ba9bfc6dd4a5f5fdcd67022b5d43
2986.0,22.048290629845678,10,17921.06493,11729.202239999999,4,972.0,7.177139481651038,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,101.7441860465116,0.7512677105996575,jjj,3,d2333d9ce7f6588990bc4405b25cbfc44f0e9d2a668d0e3884e095533be10d37
2709.0,20.002953555342245,10,21157.645200000003,13650.616559999995,4,695.0,5.131802407147604,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,124.37209302325579,0.9183496494370212,jjj,4,a0c40cb88886e160c5c3ab41a1c2f36fbeddbae3fcca7e4fb874b054d49fb554
2569.0,18.969209185557116,10,23361.23025,9578.027519999996,4,1111.0,8.203499963080558,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,113.1395348837209,0.835409694186819,jjj,5,ec5fd6a0654efb7007eb876f5b9b1b1138fd88b4a465a988bf89c990ed0433a4
2847.0,21.021930148416157,10,22807.879680000002,11910.616559999995,4,1181.0,8.720372147973123,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,101.74418604651163,0.7512677105996576,jjj,6,c385afc3fec6ae965dc25813c45862d0f9890c9fc27ee9a774e80f809526472b
2639.0,19.48608137044968,10,28046.508,10829.202239999999,4,1251.0,9.237244332865687,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,101.74418604651163,0.7512677105996576,jjj,7,4b8a33bf8dbc15099c3c153bf5ed94da4923c1132e9106f63f7a8969890ddc10
2847.0,21.021930148416157,10,22417.014420000003,14325.188580000002,4,1250.0,9.229860444510079,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,67.88372093023256,0.5012458165120915,jjj,8,0d439611364f3bdd037b2c27d93091e06b97cb1557399f1691c2e3d452e4b916
2640.0,19.493465258805287,10,18464.89347,13097.97174,4,1250.0,9.229860444510079,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,79.11627906976744,0.5841857717622938,jjj,9,e4c44ee9affb7813949fe2b634afe5a5b6ba859037c3e20dbdcc1ff72e7524f2
2709.0,20.002953555342245,10,20448.65001,14970.7869,4,764.0,5.64129070368456,2,16,28980.0,40,cn-jjj-50c-02-V2-LOCATIONS,35400.0,90.51162790697671,0.6683277553494552,jjj,10,031f514cfd3212a4e1dc7b4e36a0d60277f3693ae049f4bc41d2a900448e3c85
2710.0,18.40407470288625,10,16813.94799,14679.168660000003,4,1111.0,7.544991511035653,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,101.74418604651163,0.6909622142377699,jjj,1,e2f27eff1d2c91ce504ea4ff5e6dd70b3a3c8c2ae8fe6e85daf618ae0599c8c0
3195.0,21.69779286926995,10,17775.40698,11473.560959999995,4,1250.0,8.488964346349745,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,67.88372093023256,0.4610099893394401,jjj,2,d554141c57406596893bc40c5024b55106f9ed86af94d070736e7079eb908d4c
2708.0,18.39049235993209,10,18744.0714,11563.905120000003,4,1042.0,7.076400679117148,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,113.1395348837209,0.7683499822324,jjj,3,aff1506c7c5264c037639f237a57828927a5a63dce9c6e2e1bb6a96194e03d91
3125.0,21.222410865874362,10,20091.776970000003,15418.848660000003,4,1181.0,8.02037351443124,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,45.25581395348837,0.30733999289296005,jjj,4,c4b5a4120470309d4ff202005b03e7601f03a01cd1cd168b59d80bd7a5b6a502
2918.0,19.816638370118845,10,19765.29918,12553.447139999997,4,1389.0,9.432937181663837,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,56.48837209302326,0.38362222134480994,jjj,5,b972c860635dd91f787f1200d09bfd62e7411d5a2fd0b1e1d18de6237069a79d
3474.0,23.592529711375214,10,18984.939420000002,12892.57086,4,972.0,6.601018675721562,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,67.88372093023256,0.4610099893394401,jjj,6,c432f274f26f17a5581018f66b0ed34964b38d4b6efbbabc50c8ddaa2d06eb3a
2847.0,19.33446519524618,10,18470.862059999996,9823.905120000003,4,1112.0,7.551782682512734,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,101.74418604651163,0.6909622142377699,jjj,7,4aba37e6503b2fd5fc3581df52c275e101bedc37bf39f5e5984283c43c3207cd
3126.0,21.229202037351442,10,18682.397370000002,12747.730499999998,4,1111.0,7.544991511035653,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,90.51162790697674,0.6146799857859201,jjj,8,af9d4fe2f01784793b39490105b3a150e755cf016fa7365baeab71a5acfba2ee
2640.0,17.92869269949066,10,17133.496530000004,12892.57086,4,1459.0,9.908319185059423,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,56.48837209302326,0.38362222134480994,jjj,9,c765252298745dc6d47107befaaeb787387f961eb9281261f72c2fd1092391db
3056.0,20.753820033955858,10,18647.62167,11943.592860000004,4,1250.0,8.488964346349745,2,16,28980.0,40,cn-jjj-50c-03-V2-LOCATIONS,35400.0,124.37209302325579,0.8446322106842498,jjj,10,67d037197e90c1d73afee9b84c7a11cd6cec8121f190a8d97a05c4052f9ce02d
4930.0,20.169373644806285,20,21056.07411,12667.043700000002,8,1874.0,7.666816675530827,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,135.7674418604651,0.5554450839114066,prd,1,911d140dcd4d62796d93e4341f129caa9cda30671e557e11bde56892817f05a8
4860.0,19.88299308595508,20,20403.22563,10499.399940000003,8,2431.0,9.945587693818272,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,147.0,0.6013991735875301,prd,2,9d79547af3114a34737c85f61f066e563f7d14c8c4d8e93284d8311aca1f0057
4373.0,17.890602626518838,20,18644.086470000002,12667.043700000002,8,1667.0,6.819948451499407,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,180.86046511627904,0.7399274439155548,prd,3,21546ae290e782762f68bfb202c0b2c430f9688146626ffda68f98970244afa4
4583.0,18.749744303072454,20,19578.043589999997,9553.589339999999,8,2154.0,8.812338910935646,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,203.48837209302323,0.8325016245674559,prd,4,62bc0e56bd7e2748e2096a430c5f36f37897c1b517661086fd3d84e88ac5e82b
