package_path,solution_total,prefilter_pass_count,unable_count,overlap_solution_count,overlap_action_count,overlap_energy_kwh,total_charging_kwh,overlap_energy_ratio,overlap_midday_12_15_kwh,skipped_no_multitrip_count,solution_status_counts,unable_reason_counts
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,203.562464271432,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,203.562464271432,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,203.562464271432,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,203.562464271432,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,80.260447352409,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,79.167940844764,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,80.260447352409,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,86.875303336979,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,80.260447352409,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,229.858395597520,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,217.592170987206,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,232.491427696674,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,236.052737595147,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,226.312421066983,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,144.097325100899,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,115.040256289843,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,144.097325100899,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,144.097325100899,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,139.941614910138,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,184.665088624314,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,189.736354255064,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,186.820156193302,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,186.144218778664,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,185.917974493769,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-100c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,83.196146675043,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,83.196146675043,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,83.196146675043,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,83.196146675043,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,83.196146675043,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,88.270105082314,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,88.270105082314,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,88.270105082314,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,88.270105082314,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,88.270105082314,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,295.547004951823,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,170.042022996864,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,170.363646372871,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,290.928591219618,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,388.205330101231,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,174.019092105507,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,226.954675331027,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,144.260319586141,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,187.482426001262,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,189.566325192699,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,263.413926074652,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,210.942122021162,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,339.564049274223,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,257.417420893246,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,261.753982091814,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,85.239771198073,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,85.239771198073,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,85.239771198073,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,85.239771198073,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,85.239771198073,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,88.863225073772,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,88.863225073772,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,88.863225073772,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,88.863225073772,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,88.863225073772,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,84.947225439228,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,84.947225439228,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,84.947225439228,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,84.947225439228,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,84.947225439228,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,403.874843301455,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,236.769640682962,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,359.515477002733,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,279.774263692311,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,203.651473755817,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,261.724382422385,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,173.071209804218,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,140.822276696160,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,136.989828775545,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,191.404429898483,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,344.065796074017,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,299.223418460897,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,150.720301871825,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,224.185784682644,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,359.433387503036,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,87.155792726352,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,84.865734111359,0.000000000000,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
