instance_id,region,seed,baseline_arm,comparison_arm,baseline_actual_carbon_intensity,comparison_actual_carbon_intensity,intensity_layer_reduction_pct,charging_emissions_reduction_pct,system_emissions_reduction_pct,outcome
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080202,COST,COST_CARBON,0.5637526942449644,0.6341596085622531,-12.48897167783558,9.840125858025456,-1.6608624064048707,worsened
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080203,ASAP,COST_CARBON,0.6816827787876591,0.5379020508471004,21.092028787387886,-10.839542013643182,10.321607545311016,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080203,COST,COST_CARBON,0.5598061358785842,0.5379020508471004,3.912798311348723,3.912798311348723,0.7162154947342059,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080204,ASAP,COST_CARBON,0.570006658317604,0.5328518497512468,6.518311325699428,6.51831132569943,1.2428129341928214,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080204,COST,COST_CARBON,0.5560516715540131,0.5328518497512468,4.17224207562027,4.172242075620272,0.7796637967673045,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080205,ASAP,COST_CARBON,0.6786369987564231,0.6343576609582583,6.524745612058446,6.524745612058444,0.7418706900841531,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080205,COST,COST_CARBON,0.6712525900343861,0.6343576609582583,5.496430050904948,5.496430050904954,0.6189155882548406,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080206,ASAP,COST_CARBON,0.5631740641996321,0.5393337086761516,4.233212613823364,5.678022410787109,0.8301627370243655,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080206,COST,COST_CARBON,0.5679921680891559,0.5393337086761516,5.045572989046187,12.45483362252516,0.598338274491236,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080207,ASAP,COST_CARBON,0.48929239317757367,0.5298108010163215,-8.281021410451993,9.968215333327146,-2.3143345512242806,worsened
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080207,COST,COST_CARBON,0.553148108964864,0.5298108010163215,4.21899805320041,4.218998053200414,0.822092499235144,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080208,ASAP,COST_CARBON,0.5787117199300514,0.5397036737477536,6.740497010672721,6.740497010672716,1.3142634781606062,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080208,COST,COST_CARBON,0.5778806742335202,0.5397036737477536,6.606381245817423,6.606381245817409,1.2866240437877807,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080209,ASAP,COST_CARBON,0.5777293539251529,0.5278372144590887,8.635901763878163,11.346555159470086,1.0268384204925207,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080209,COST,COST_CARBON,0.5703887877574394,0.5278372144590887,7.460099884790503,10.954830881041252,1.1556218898152557,improved
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080210,ASAP,COST_CARBON,0.5531984951698021,0.6371606509753142,-15.17758210454643,-25.511690747074564,3.3303149182101706,worsened
cn-jjj-100c-01-V2-LOCATIONS,JJJ,2026080210,COST,COST_CARBON,0.6689255447694055,0.6371606509753142,4.7486441566589335,16.817870304038436,0.7632013062811964,improved
