run_id,phase,category,instance,profile,algorithm,seed,status,failure_reason,eval_budget,actual_evals,best_cost,best_signature,feasible,violation_count,route_count
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-100c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-100c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,2732.8883306385223,670a4cac7653251db42c6ebb346bb97f2c769c3c685aa6a468a7b1c9e1b7601e,True,0,14
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-100c-01__LNS_TRACE_REFERENCE__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-100c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,2763.9022002300962,4ea4960b06028bba26b24e8501d544476188ee250402ffcebd30f3413602d198,True,0,13
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-150c-01__A0_MAIN_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-150c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,4157.1529100310045,85e7e5c495aac19c0f90d8765043fa618d3e14eb71f4604aa9b14f87f22c4aff,True,0,22
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-150c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-150c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,3856.35495842752,e58ac3c36ce6ce74fb050caf626b2b024d91caf50e82674848d0afe59540dc29,True,0,22
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-150c-01__LNS_TRACE_REFERENCE__seed1,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-150c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,3908.7527003956066,fde581185784e3f743cb729e62ceb55120c444e7ae6380a7797d596527e6647b,True,0,21
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-150c-01__A0_MAIN_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-150c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,4211.625119011526,5735031ef2d8c1d19d372687f1a9df72c0a4428d0e72614eaa3a1c789af039a6,True,0,24
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-150c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-150c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,3874.350634587023,5e8e235b44abfefb24518d161729cb5f5b1c120cfdff1bf91e06f864591ecd47,True,0,22
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-150c-01__LNS_TRACE_REFERENCE__seed2,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-150c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,4002.850420277527,465457cc53187338b6c42d1e0ae0e7a946a39ebe391c58ff15792be492a9e3a5,True,0,21
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-150c-01__A0_MAIN_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-150c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,3660.334756006946,a1716ae0c5af7daaeefa956c14f7828927eafc38c803375dbde469b65ec08a76,True,0,21
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-150c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-150c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,4076.5552908086793,959413188d04d3be0299151f6e93f6c7a1e464b8f590feaa3957fc0c6f986c0b,True,0,22
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-150c-01__LNS_TRACE_REFERENCE__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-150c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,4059.0358393620645,56d0ce4fe61328d2c87d8a7e2b1ada1821373d5e2737004df6e982dc23f96d52,True,0,21
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-50c-01__A0_MAIN_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-50c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,1359.0922800453534,c47171ab5030e7e88349d3b6cf86796524cbaa6420f5d5cee42cc4a25d2c56e4,True,0,7
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-50c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-50c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,1349.663986178752,cb0be4a5f9c2ec8b98d288c64cc874a3513fce84ae349f0d4745aa2a779dbc71,True,0,7
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-50c-01__LNS_TRACE_REFERENCE__seed1,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-50c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,1352.8899307919728,11b56df58029bbb7f07fcabb250f73a05884151dbb6e0db8360b7a5f73437836,True,0,7
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-50c-01__A0_MAIN_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-50c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,1429.947926684468,a380faf814313b55d05346ade61725164a0bfc94f6c2e066fba1d63485e59996,True,0,7
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-50c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-50c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,1397.5128491445298,a2addd6c096a1cf03db78a703dfbc691631f48272c3515d64f17d2edd22b44e8,True,0,7
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-50c-01__LNS_TRACE_REFERENCE__seed2,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-50c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,1334.4596675803778,37d0197b42c782950af103bc67fa705eefffcb140f82862c2df5db95cca765d8,True,0,7
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-50c-01__A0_MAIN_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-50c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,1345.795527227774,7224b42876163b3910780fec2e4834ee4e9ede9a3902080dd1f75187f65c7cfe,True,0,7
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-50c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-50c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,1393.808240762299,a9b15aad0fff6f379353bccc603831003afe6b112daa105ac4c3c0e666c17642,True,0,7
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-50c-01__LNS_TRACE_REFERENCE__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-50c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,1352.8899307919728,ab1f1dd4f79725abd243ece1883c07c47355dafc6bbf365680848fea020755e7,True,0,7
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-75c-01__A0_MAIN_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-75c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,2108.669689511453,39f772eae86942114dcfdb00bd0c2c937479f31bc2961f607894ad35cd290df4,True,0,12
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-75c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-75c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,1981.956755430539,5fd23113d979e745fc3388b2fb5f552575931ff8cff8d30500d89446e75a992c,True,0,11
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-75c-01__LNS_TRACE_REFERENCE__seed1,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-75c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,1987.6252716039037,3cb8e2f67305de504b2ea7055b8f72cdd170544691718c45b9637dccd5022c9a,True,0,11
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-75c-01__A0_MAIN_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-75c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,1906.9469657885513,d3f234647ee04e906df1fb741eb90805103981eacacc5029234986cc3d01cc26,True,0,11
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-75c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-75c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,1909.96806721901,ea3f0015600cff3511189e2c46d67f351d2e4bfea6253b797b54f92c062eb780,True,0,11
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-75c-01__LNS_TRACE_REFERENCE__seed2,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-75c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,1928.0455806021268,72471b535c8dccc42a9fd86cb0aa80f02f921e3175c904251293422637b32cd1,True,0,10
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-75c-01__A0_MAIN_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-75c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,1892.9914385612506,74a28fe301ab685c9542ed04f3bf24c72d4a1efb7895381389459ed8df2f2a67,True,0,11
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-75c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-75c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,1912.6791256659765,9e8b3786d629c2a84d789fc8a63dea824c875e38bdeeb43a54885f651703d710,True,0,10
BALANCED_SELECTOR_PROBE__threeshift__e2-threeshift-75c-01__LNS_TRACE_REFERENCE__seed3,BALANCED_SELECTOR_PROBE,threeshift,e2-threeshift-75c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,1945.4259507481493,8bf8a1dbee359183568f87ae413ae383ed5b2f7828273116191bb823ea969061,True,0,11
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-100c-01__A0_MAIN_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-100c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,2893.876794962954,bd4c58b5b1da03c1139104ee7ad5e099110a009ef0baa2369b81302a4516c539,True,0,14
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-100c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-100c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,2876.5663178262575,ae4c6bef938bc7e1872906d8246ca71cb0ba78ea3ec4ead2df0e670ee8a40f62,True,0,14
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-100c-01__LNS_TRACE_REFERENCE__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-100c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,2897.948426411168,bb263ec06bf7efc530d8e5f928c96934e6662f920ece62839de60882a2bd1db5,True,0,14
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-100c-01__A0_MAIN_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-100c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,2862.359094995675,5873e6d171bb7e8a27435fd0eb1e3fa1fbc0d01e51e2eea061af0fa03ed96b4b,True,0,14
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-100c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-100c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,2893.792754588819,8ef647e29005b25cd203b5c716e5323ede61bbeeff34e8e1f88bf23be7be0b08,True,0,14
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-100c-01__LNS_TRACE_REFERENCE__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-100c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,2872.139491877431,0180778ed0f8e033a3e66e70f926f454f9efee0c1dd1ac14e1f6e50de57d1167,True,0,14
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-100c-01__A0_MAIN_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-100c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,2932.8242204250596,bc48e21f7908946a57af35b04b4e01d2465eca3456f342054c6f65abda61fea8,True,0,14
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-100c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-100c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,2845.027103677426,89ed988ae55d32cabb20da17632ec703414d2783fae1ed2752f5f93bb78b290a,True,0,14
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-100c-01__LNS_TRACE_REFERENCE__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-100c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,2898.297619306196,0fcca67684be76ade56ba9882e92a7ce634b346b2af90405caeaaeef932069aa,True,0,14
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-150c-01__A0_MAIN_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-150c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,3461.458728224892,8a97977bb0c77c17cbba37db698c3867ce163cecba9eb7d3ab463604eb23ccea,True,0,21
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-150c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-150c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,3639.796296772023,c0c59e7d0cc8ddd789394381b7c968a29bb38eb8c83da3222569850a61eb7c90,True,0,21
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-150c-01__LNS_TRACE_REFERENCE__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-150c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,3757.471175284482,5de4da3ced64287e6fc14b4c50820b2473c03bad9a4f1b3b49fbbf2f2e66f67a,True,0,22
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-150c-01__A0_MAIN_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-150c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,3485.403086501675,8ad646a6afad53c8de3fb2647228e719f68c5d0da685f83c356fcfa1bb4f109d,True,0,21
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-150c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-150c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,3446.470061219239,5f02c930246ca41ab1ab2a77422684ddbe9e6bcc5f1fcb668b40489f9a1384b2,True,0,21
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-150c-01__LNS_TRACE_REFERENCE__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-150c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,3435.1201224295414,dbb62ab8055dbae30ecac817903b58d25d0379257a0fe1b49380db11cf85ada6,True,0,20
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-150c-01__A0_MAIN_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-150c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,3462.9186728658005,399b2e9903997f6cccee088fd9408566dd64067c34e53c276861f10256fb111f,True,0,21
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-150c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-150c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,3521.42239045114,8285fe811711892b618a24ed80a5b66eaee00c8bea14919b7933fb4b670e9c34,True,0,21
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-150c-01__LNS_TRACE_REFERENCE__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-150c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,3659.1719704558836,7e016039c61067f06d74aca03ebd880ed6ad6d7244511b5ac71e4bed9ce54ea1,True,0,22
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-15c-01__A0_MAIN_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-15c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-15c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-15c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-15c-01__LNS_TRACE_REFERENCE__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-15c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,647.3784356649101,a505168ba1cc4974086053736e9bd8a808df7482539e56219b7a9458b0caa41f,True,0,2
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-15c-01__A0_MAIN_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-15c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,728.6687678158102,6b11f9094b3ee3ee82c6ba3e6ddafd69be6aa3e7d0276340f338a6a122692eca,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-15c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-15c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,728.6687678158102,6b11f9094b3ee3ee82c6ba3e6ddafd69be6aa3e7d0276340f338a6a122692eca,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-15c-01__LNS_TRACE_REFERENCE__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-15c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-15c-01__A0_MAIN_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-15c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-15c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-15c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,642.185285005708,afb7d3ffa44b76e4b1987a952ebfd2656976f823cc372d01427664ba1fbadf6a,True,0,2
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-15c-01__LNS_TRACE_REFERENCE__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-15c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,644.386285554954,e108019aef761e52082971a1b982d87f9ded4cc3e00c63e865e7b8417ec37295,True,0,2
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-25c-01__A0_MAIN_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-25c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-25c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-25c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-25c-01__LNS_TRACE_REFERENCE__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-25c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-25c-01__A0_MAIN_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-25c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,651.626936659881,b6b3b7465c8b72c930d7d0224bbff358773fa3bf78ebb7090c6007c78392931d,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-25c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-25c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-25c-01__LNS_TRACE_REFERENCE__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-25c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,640.1754851140676,661df314d23fe70df264ac4de8cf8e9a1eaa244f382e189ccd981a1ffc45b28d,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-25c-01__A0_MAIN_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-25c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,651.626936659881,b6b3b7465c8b72c930d7d0224bbff358773fa3bf78ebb7090c6007c78392931d,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-25c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-25c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,3,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-25c-01__LNS_TRACE_REFERENCE__seed3,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-25c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,640.1754851140676,7d3aea02facf119454324ccd67bb50bb4c3c41a5d9baf07c286526121b923982,True,0,3
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-50c-01__A0_MAIN_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-50c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,1435.0045621197335,51a152d13446a753ce96539719f166ca83bad0847c8b3b22c363e1e28e5aaf63,True,0,7
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-50c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-50c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,1,OK,,4000,4000,1439.606889264409,502c86c06b4e641eea0b30f7102f45e508cd8312ed66e0e7a7beb4d0629887f4,True,0,7
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-50c-01__LNS_TRACE_REFERENCE__seed1,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-50c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,1391.5523237466293,cf4fc7ae965decfcae423a9286a0669fe57b50289108525e556b42f4568a368d,True,0,7
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-50c-01__A0_MAIN_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-50c-01,A0_MAIN_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,1392.7894428146883,9c16c6545fcf0e77e0866004ddcf7cbeb90084cce1e85e45c12ec2224ac4b1db,True,0,7
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-50c-01__A4_BALANCED_SELECTOR_LOCAL_SEARCH__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-50c-01,A4_BALANCED_SELECTOR_LOCAL_SEARCH,alns_e2_throughput,2,OK,,4000,4000,1439.4254888475853,9f2b363b0b853d8b1206fb290b977d0a143c49307215eac690c265413dfd7bc7,True,0,7
BALANCED_SELECTOR_PROBE__vanilla__e2-vanilla-50c-01__LNS_TRACE_REFERENCE__seed2,BALANCED_SELECTOR_PROBE,vanilla,e2-vanilla-50c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,1414.4593867353233,aea687a130ff2abc04a71370048fce26539f0a7e4b15b7bf72c79a2dce19d84e,True,0,7
