instance,seed,budget,algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,mechanism_activity
L-main-multidepot-15c-01,1,100,pure_hgs_style_outer,651.664859919386,651.664859919386,True,100,True,0.050666249997448176,2,True,"{""diversity_rejections"": 17, ""improvements"": 2, ""order_mutations"": 54, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-15c-01,1,100,mechanism_hgs_alns_memetic,695.185184875375,695.185184875375,True,100,True,0.20256208296632394,3,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 19, ""offspring_candidates"": 20, ""order_mutations"": 11, ""population_improvements"": 1, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-15c-01,2,100,pure_alns,649.9158635778574,649.9158635778574,True,100,True,0.21944995800731704,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-15c-01,2,100,pure_hgs_style_outer,696.6059667509192,696.6059667509192,True,100,True,0.050845000019762665,3,True,"{""diversity_rejections"": 16, ""improvements"": 1, ""order_mutations"": 49, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-15c-01,2,100,mechanism_hgs_alns_memetic,663.0139190229922,663.0139190229922,True,100,True,0.1735050420393236,2,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 18, ""offspring_candidates"": 20, ""order_mutations"": 8, ""population_improvements"": 2, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-15c-01,3,100,pure_alns,621.371321439464,621.371321439464,True,100,True,0.14880462503060699,2,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-15c-01,3,100,pure_hgs_style_outer,687.0896843389233,687.0896843389233,True,100,True,0.03803250001510605,3,True,"{""diversity_rejections"": 2, ""improvements"": 2, ""order_mutations"": 42, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-15c-01,3,100,mechanism_hgs_alns_memetic,651.3021668142031,651.3021668142031,True,100,True,0.12932537501910701,3,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 20, ""offspring_candidates"": 20, ""order_mutations"": 5, ""population_improvements"": 3, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-20c-01,1,100,pure_alns,707.6335685566808,707.6335685566808,True,100,True,0.3412891670013778,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-20c-01,1,100,pure_hgs_style_outer,837.4459448247047,837.4459448247047,True,100,True,0.05804879096103832,3,True,"{""diversity_rejections"": 9, ""improvements"": 8, ""order_mutations"": 49, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-20c-01,1,100,mechanism_hgs_alns_memetic,718.7635264608651,718.7635264608651,True,100,True,0.3095661250408739,3,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 20, ""offspring_candidates"": 20, ""order_mutations"": 13, ""population_improvements"": 4, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-20c-01,2,100,pure_alns,714.014892829286,714.014892829286,True,100,True,0.35309070796938613,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-20c-01,2,100,pure_hgs_style_outer,790.4803232184009,790.4803232184009,True,100,True,0.05636445799609646,3,True,"{""diversity_rejections"": 14, ""improvements"": 9, ""order_mutations"": 39, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-20c-01,2,100,mechanism_hgs_alns_memetic,741.7191168664734,741.7191168664734,True,100,True,0.2880623329547234,3,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 20, ""offspring_candidates"": 20, ""order_mutations"": 8, ""population_improvements"": 3, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-20c-01,3,100,pure_alns,707.3310772358964,707.3310772358964,True,100,True,0.3220228749560192,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-20c-01,3,100,pure_hgs_style_outer,904.2768683568762,904.2768683568762,True,100,True,0.05840933398576453,3,True,"{""diversity_rejections"": 8, ""improvements"": 8, ""order_mutations"": 39, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-20c-01,3,100,mechanism_hgs_alns_memetic,707.9226122668149,707.9226122668149,True,100,True,0.29670333297690377,3,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 20, ""offspring_candidates"": 20, ""order_mutations"": 9, ""population_improvements"": 5, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-25c-01,1,100,pure_alns,662.6150117111985,662.6150117111985,True,100,True,1.2598897090065293,4,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,1,100,pure_hgs_style_outer,695.9676106780545,695.9676106780545,True,100,True,0.06944424996618181,3,True,"{""diversity_rejections"": 18, ""improvements"": 7, ""order_mutations"": 57, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-25c-01,1,100,mechanism_hgs_alns_memetic,693.4926384884749,693.4926384884749,True,100,True,0.5464034579927102,3,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 19, ""offspring_candidates"": 20, ""order_mutations"": 7, ""population_improvements"": 2, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-25c-01,2,100,pure_alns,658.49749211235,658.49749211235,True,100,True,1.2011936670169234,4,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,2,100,pure_hgs_style_outer,703.5849723146455,703.5849723146455,True,100,True,0.07553675002418458,3,True,"{""diversity_rejections"": 20, ""improvements"": 4, ""order_mutations"": 54, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-25c-01,2,100,mechanism_hgs_alns_memetic,644.9577520695096,644.9577520695096,True,100,True,0.4958818749873899,3,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 20, ""offspring_candidates"": 20, ""order_mutations"": 9, ""population_improvements"": 4, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-25c-01,3,100,pure_alns,638.0338351806475,638.0338351806475,True,100,True,0.8093788329861127,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,3,100,pure_hgs_style_outer,701.6272315210408,701.6272315210408,True,100,True,0.07071916694985703,3,True,"{""diversity_rejections"": 24, ""improvements"": 5, ""order_mutations"": 57, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-25c-01,3,100,mechanism_hgs_alns_memetic,653.4678073648497,653.4678073648497,True,100,True,0.5300218329648487,3,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 20, ""offspring_candidates"": 20, ""order_mutations"": 10, ""population_improvements"": 2, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-50c-01,1,100,pure_alns,1330.8769407574944,1330.8769407574944,True,100,True,1.1622027499834076,7,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-50c-01,1,100,pure_hgs_style_outer,1930.8593816164525,1930.8593816164525,True,100,True,0.19795862497994676,7,True,"{""diversity_rejections"": 16, ""improvements"": 5, ""order_mutations"": 53, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-50c-01,1,100,mechanism_hgs_alns_memetic,1566.7917563251908,1566.7917563251908,True,100,True,1.0295894160517491,7,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 20, ""offspring_candidates"": 20, ""order_mutations"": 6, ""population_improvements"": 3, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-50c-01,2,100,pure_alns,1323.4094390846326,1323.4094390846326,True,100,True,2.042731666995678,7,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-50c-01,2,100,pure_hgs_style_outer,1901.2985932821364,1901.2985932821364,True,100,True,0.19582341698696837,7,True,"{""diversity_rejections"": 10, ""improvements"": 5, ""order_mutations"": 41, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-50c-01,2,100,mechanism_hgs_alns_memetic,1570.6736947297195,1570.6736947297195,True,100,True,0.9610962079605088,7,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 20, ""offspring_candidates"": 20, ""order_mutations"": 4, ""population_improvements"": 6, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
L-main-multidepot-50c-01,3,100,pure_alns,1371.8144037381576,1371.8144037381576,True,100,True,1.1205049579730257,8,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-50c-01,3,100,pure_hgs_style_outer,1843.864561496582,1843.864561496582,True,100,True,0.20700720802415162,7,True,"{""diversity_rejections"": 16, ""improvements"": 5, ""order_mutations"": 48, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-50c-01,3,100,mechanism_hgs_alns_memetic,1634.8492005536168,1634.8492005536168,True,100,True,0.905129584018141,7,True,"{""educated_offspring"": 20, ""educator_evaluations"": 80, ""educator_improvements"": 20, ""offspring_candidates"": 20, ""order_mutations"": 10, ""population_improvements"": 2, ""route_block_crossovers"": 19, ""type_hint_mutations"": 20}"
