instance_id,region,customer_count,replicate,route_index,source_vehicle_id,route_energy_kwh,route_soc_pct,route_exceeds_85_pct,selected_as_ev_by_default_completion,just_enough_public_stops,just_enough_action_count,just_enough_route,max_coverage_public_stops,max_coverage_action_count,max_coverage_route,max_coverage_reduces_public_stop
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,2,FLEET-CV-0003,38.76709234857525,50.164456972794056,False,True,0,1,D_beijing|C118|C030|C012|C117|C042|C046|D_beijing,0,1,D_beijing|C118|C030|C012|C117|C042|C046|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,3,FLEET-CV-0004,31.843668449909394,41.20557511634239,False,False,0,1,D_beijing|C007|C095|C027|C053|C073|C016|D_beijing,0,1,D_beijing|C007|C095|C027|C053|C073|C016|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,4,FLEET-CV-0005,34.39224822028055,44.50342678607731,False,False,0,1,D_beijing|C079|C074|C103|C070|C076|D_beijing,0,1,D_beijing|C079|C074|C103|C070|C076|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,5,FLEET-CV-0006,35.48350791816099,45.915512316460905,False,False,0,1,D_beijing|C054|C124|C018|C034|C056|D_beijing,0,1,D_beijing|C054|C124|C018|C034|C056|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,6,FLEET-CV-0007,43.29486660585116,56.02337811316145,False,True,0,1,D_beijing|C037|C096|C048|C089|C112|C031|C105|D_beijing,0,1,D_beijing|C037|C096|C048|C089|C112|C031|C105|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,7,FLEET-CV-0008,35.72941809295158,46.23371906437834,False,False,0,1,D_beijing|C106|C055|C010|C038|C013|C067|D_beijing,0,1,D_beijing|C106|C055|C010|C038|C013|C067|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,8,FLEET-CV-0009,34.89296084268698,45.15134684612704,False,False,0,1,D_beijing|C121|C022|C104|C109|C035|C078|D_beijing,0,1,D_beijing|C121|C022|C104|C109|C035|C078|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,9,FLEET-CV-0010,31.725419419303538,41.05256136038243,False,False,0,1,D_beijing|C100|C123|C039|C129|C026|D_beijing,0,1,D_beijing|C100|C123|C039|C129|C026|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,10,FLEET-CV-0011,34.32120148563196,44.411492605631416,False,False,0,1,D_beijing|C065|C040|C024|C033|C131|D_beijing,0,1,D_beijing|C065|C040|C024|C033|C131|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,11,FLEET-CV-0012,37.17483142054124,48.104077925131,False,False,0,1,D_beijing|C107|C005|C043|C087|C052|D_beijing,0,1,D_beijing|C107|C005|C043|C087|C052|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,12,FLEET-CV-0013,27.759927345959326,35.92123103773205,False,False,0,1,D_beijing|C068|C099|C020|C036|D_beijing,0,1,D_beijing|C068|C099|C020|C036|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,13,FLEET-CV-0014,41.95519624584519,54.28985021460299,False,False,0,1,D_beijing|C006|C063|C080|C050|C127|C130|D_beijing,0,1,D_beijing|C006|C063|C080|C050|C127|C130|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,14,FLEET-CV-0015,37.04482975618507,47.93585630976329,False,False,0,1,D_beijing|C025|C085|C004|C047|C093|C120|C066|C032|D_beijing,0,1,D_beijing|C025|C085|C004|C047|C093|C120|C066|C032|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,15,FLEET-CV-0016,30.203918430178,39.083745380665114,False,False,0,1,D_beijing|C125|C075|C083|C113|C041|C015|D_beijing,0,1,D_beijing|C125|C075|C083|C113|C041|C015|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,16,FLEET-CV-0017,36.61513488785623,47.37983292942059,False,False,0,1,D_beijing|C029|C008|C086|C014|C098|C062|D_beijing,0,1,D_beijing|C029|C008|C086|C014|C098|C062|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,17,FLEET-CV-0018,36.20327059495588,46.84688223984975,False,False,0,1,D_beijing|C108|C116|C051|C128|C069|D_beijing,0,1,D_beijing|C108|C116|C051|C128|C069|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,18,FLEET-CV-0019,36.68920506437669,47.47567943112925,False,True,0,1,D_beijing|C111|C071|C088|C126|C094|C057|C064|D_beijing,0,1,D_beijing|C111|C071|C088|C126|C094|C057|C064|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,19,FLEET-CV-0020,41.03436524439199,53.09829871168736,False,True,0,1,D_beijing|C023|C045|C101|C072|C044|C060|D_beijing,0,1,D_beijing|C023|C045|C101|C072|C044|C060|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,20,FLEET-CV-0021,46.79822871403128,60.556714174471125,False,True,0,1,D_beijing|C059|C028|C081|C110|C115|C058|D_beijing,0,1,D_beijing|C059|C028|C081|C110|C115|C058|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,21,FLEET-CV-0022,30.864446045250745,39.93846537946525,False,False,0,1,D_beijing|C002|C091|C017|C003|C114|D_beijing,0,1,D_beijing|C002|C091|C017|C003|C114|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,22,FLEET-CV-0023,19.2244647595517,24.87637779445096,False,False,0,1,D_beijing|C019|D_beijing,0,1,D_beijing|C019|D_beijing,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,23,FLEET-CV-0024,22.05612780427935,28.54053804901572,False,False,0,1,D_shijiazhuang|C153|C143|C139|C150|C145|C142|D_shijiazhuang,0,1,D_shijiazhuang|C153|C143|C139|C150|C145|C142|D_shijiazhuang,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,24,FLEET-CV-0025,23.334628014869743,30.19491202752296,False,True,0,1,D_shijiazhuang|C146|C134|C133|C140|C135|D_shijiazhuang,0,1,D_shijiazhuang|C146|C134|C133|C140|C135|D_shijiazhuang,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,25,FLEET-CV-0026,13.737888776984612,17.776771191750274,False,False,0,1,D_shijiazhuang|C136|C141|C149|C144|C151|D_shijiazhuang,0,1,D_shijiazhuang|C136|C141|C149|C144|C151|D_shijiazhuang,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,26,FLEET-CV-0027,25.84186536050427,33.439266770838856,False,True,0,1,D_shijiazhuang|C137|C148|C138|C147|C132|D_shijiazhuang,0,1,D_shijiazhuang|C137|C148|C138|C147|C132|D_shijiazhuang,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,27,FLEET-CV-0028,15.018192349852285,19.43347871357697,False,False,0,1,D_shijiazhuang|C152|D_shijiazhuang,0,1,D_shijiazhuang|C152|D_shijiazhuang,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,28,FLEET-CV-0029,23.74778983038444,30.729541705984005,False,False,0,1,D_tianjin|C165|C197|C190|C164|C184|C199|D_tianjin,0,1,D_tianjin|C165|C197|C190|C164|C184|C199|D_tianjin,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,29,FLEET-CV-0030,19.147584940346707,24.776895626742633,False,False,0,1,D_tianjin|C173|C181|C162|C154|C158|C161|C175|D_tianjin,0,1,D_tianjin|C173|C181|C162|C154|C158|C161|C175|D_tianjin,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,30,FLEET-CV-0031,24.1273894442033,31.22074203442456,False,True,0,1,D_tianjin|C160|C177|C156|C198|C191|C195|C200|D_tianjin,0,1,D_tianjin|C160|C177|C156|C198|C191|C195|C200|D_tianjin,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,31,FLEET-CV-0032,19.35827378344142,25.04952611728962,False,False,0,1,D_tianjin|C187|C174|C180|C196|C178|D_tianjin,0,1,D_tianjin|C187|C174|C180|C196|C178|D_tianjin,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,32,FLEET-CV-0033,22.01496893579798,28.487278643630923,False,False,0,1,D_tianjin|C169|C171|C189|C192|C185|C167|D_tianjin,0,1,D_tianjin|C169|C171|C189|C192|C185|C167|D_tianjin,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,33,FLEET-CV-0034,25.34842976188419,32.800763149436065,False,True,0,1,D_tianjin|C168|C193|C183|C155|C163|C172|C159|C186|D_tianjin,0,1,D_tianjin|C168|C193|C183|C155|C163|C172|C159|C186|D_tianjin,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,34,FLEET-CV-0035,21.57416210927011,27.91687643539093,False,False,0,1,D_tianjin|C194|C157|C182|C166|C179|C188|D_tianjin,0,1,D_tianjin|C194|C157|C182|C166|C179|C188|D_tianjin,False
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,35,FLEET-CV-0036,14.881234914780674,19.25625635970584,False,False,0,1,D_tianjin|C176|C170|D_tianjin,0,1,D_tianjin|C176|C170|D_tianjin,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,0,FLEET-CV-0001,35.37137815190798,45.77041686323497,False,False,0,1,D_beijing|C058|C077|C026|C127|C007|C129|D_beijing,0,1,D_beijing|C058|C077|C026|C127|C007|C129|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,1,FLEET-CV-0002,42.30025925610026,54.73636032104071,False,True,0,1,D_beijing|C066|C012|C049|C119|C061|C116|D_beijing,0,1,D_beijing|C066|C012|C049|C119|C061|C116|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,2,FLEET-CV-0003,38.23586753502898,49.47705426375386,False,True,0,1,D_beijing|C069|C075|C088|C035|C085|C021|D_beijing,0,1,D_beijing|C069|C075|C088|C035|C085|C021|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,3,FLEET-CV-0004,31.180021106947194,40.34681820257142,False,False,0,1,D_beijing|C087|C019|C095|C064|C126|D_beijing,0,1,D_beijing|C087|C019|C095|C064|C126|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,4,FLEET-CV-0005,36.56564291688325,47.315790523917244,False,False,0,1,D_beijing|C114|C079|C032|C060|C017|C108|C034|D_beijing,0,1,D_beijing|C114|C079|C032|C060|C017|C108|C034|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,5,FLEET-CV-0006,33.398573678331104,43.21761604338911,False,False,0,1,D_beijing|C097|C025|C056|C053|C063|C016|C040|D_beijing,0,1,D_beijing|C097|C025|C056|C053|C063|C016|C040|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,6,FLEET-CV-0007,32.93837625776173,42.62212248675173,False,False,0,1,D_beijing|C113|C107|C004|C059|C092|C011|C051|D_beijing,0,1,D_beijing|C113|C107|C004|C059|C092|C011|C051|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,7,FLEET-CV-0008,28.429072441088927,36.78710202004261,False,False,0,1,D_beijing|C123|C010|C029|C103|C128|D_beijing,0,1,D_beijing|C123|C010|C029|C103|C128|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,8,FLEET-CV-0009,37.70744776711801,48.79328127215064,False,True,0,1,D_beijing|C098|C046|C006|C094|C015|C073|C102|C071|D_beijing,0,1,D_beijing|C098|C046|C006|C094|C015|C073|C102|C071|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,9,FLEET-CV-0010,38.572444450388396,49.91258339853571,False,False,0,1,D_beijing|C086|C100|C072|C111|C080|C005|D_beijing,0,1,D_beijing|C086|C100|C072|C111|C080|C005|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,10,FLEET-CV-0011,42.71822041206826,55.27720032617528,False,True,0,1,D_beijing|C099|C033|C055|C115|C042|C074|C052|C047|D_beijing,0,1,D_beijing|C099|C033|C055|C115|C042|C074|C052|C047|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,11,FLEET-CV-0012,35.37014890976916,45.76882622899736,False,False,0,1,D_beijing|C101|C001|C082|C112|C089|D_beijing,0,1,D_beijing|C101|C001|C082|C112|C089|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,12,FLEET-CV-0013,32.70699407583716,42.3227149014456,False,False,0,1,D_beijing|C054|C041|C022|C076|C093|C038|C018|D_beijing,0,1,D_beijing|C054|C041|C022|C076|C093|C038|C018|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,13,FLEET-CV-0014,31.273558305880975,40.46785495067414,False,False,0,1,D_beijing|C083|C002|C003|C031|C109|C045|D_beijing,0,1,D_beijing|C083|C002|C003|C031|C109|C045|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,14,FLEET-CV-0015,35.22950336341605,45.58683147439965,False,False,0,1,D_beijing|C062|C013|C096|C020|C028|D_beijing,0,1,D_beijing|C062|C013|C096|C020|C028|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,15,FLEET-CV-0016,30.31796797614345,39.23132502088956,False,False,0,1,D_beijing|C121|C117|C104|C118|C110|D_beijing,0,1,D_beijing|C121|C117|C104|C118|C110|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,16,FLEET-CV-0017,37.46224473148734,48.47598955937803,False,True,0,1,D_beijing|C125|C057|C043|C067|C070|C130|D_beijing,0,1,D_beijing|C125|C057|C043|C067|C070|C130|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,17,FLEET-CV-0018,34.056084269865444,44.068432026223405,False,False,0,1,D_beijing|C039|C105|C131|C124|C024|C014|D_beijing,0,1,D_beijing|C039|C105|C131|C124|C024|C014|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,18,FLEET-CV-0019,38.01144149931401,49.18664790283904,False,False,0,1,D_beijing|C122|C120|C090|C081|C023|D_beijing,0,1,D_beijing|C122|C120|C090|C081|C023|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,19,FLEET-CV-0020,37.65038214442259,48.71943859267934,False,True,0,1,D_beijing|C036|C037|C078|C048|C091|C050|D_beijing,0,1,D_beijing|C036|C037|C078|C048|C091|C050|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,20,FLEET-CV-0021,36.89452081107949,47.74135715719395,False,False,0,1,D_beijing|C068|C030|C009|C044|C084|D_beijing,0,1,D_beijing|C068|C030|C009|C044|C084|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,21,FLEET-CV-0022,28.12016974249248,36.387383207159004,False,False,0,1,D_beijing|C106|C065|C027|C008|D_beijing,0,1,D_beijing|C106|C065|C027|C008|D_beijing,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,22,FLEET-CV-0023,31.043083510700743,40.169621520057895,False,True,0,1,D_shijiazhuang|C142|C146|C143|C145|C141|C150|C134|D_shijiazhuang,0,1,D_shijiazhuang|C142|C146|C143|C145|C141|C150|C134|D_shijiazhuang,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,23,FLEET-CV-0024,19.05353532089361,24.655195808609744,False,False,0,1,D_shijiazhuang|C136|C152|C148|C147|C144|C138|D_shijiazhuang,0,1,D_shijiazhuang|C136|C152|C148|C147|C144|C138|D_shijiazhuang,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,24,FLEET-CV-0025,23.826378447997367,30.831235051756426,False,False,0,1,D_shijiazhuang|C133|C153|C149|C137|C135|C132|D_shijiazhuang,0,1,D_shijiazhuang|C133|C153|C149|C137|C135|C132|D_shijiazhuang,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,25,FLEET-CV-0026,17.508084476790692,22.655388815722947,False,False,0,1,D_shijiazhuang|C140|C151|C139|D_shijiazhuang,0,1,D_shijiazhuang|C140|C151|C139|D_shijiazhuang,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,26,FLEET-CV-0027,20.631447792103458,26.697008012556235,False,False,0,1,D_tianjin|C188|C189|C193|C192|C167|C180|C182|D_tianjin,0,1,D_tianjin|C188|C189|C193|C192|C167|C180|C182|D_tianjin,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,27,FLEET-CV-0028,25.613013182729034,33.14313300042576,False,False,0,1,D_tianjin|C176|C161|C166|C184|C190|D_tianjin,0,1,D_tianjin|C176|C161|C166|C184|C190|D_tianjin,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,28,FLEET-CV-0029,17.808728569337358,23.044421026575257,False,False,0,1,D_tianjin|C183|C172|C154|C164|C158|D_tianjin,0,1,D_tianjin|C183|C172|C154|C164|C158|D_tianjin,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,29,FLEET-CV-0030,23.37461858916297,30.246659665065955,False,False,0,1,D_tianjin|C174|C199|C195|C187|C198|C186|C171|D_tianjin,0,1,D_tianjin|C174|C199|C195|C187|C198|C186|C171|D_tianjin,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,30,FLEET-CV-0031,22.97379566905942,29.727996466174194,False,False,0,1,D_tianjin|C185|C168|C170|C178|C196|C162|C159|D_tianjin,0,1,D_tianjin|C185|C168|C170|C178|C196|C162|C159|D_tianjin,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,31,FLEET-CV-0032,30.2673255450028,39.16579392469306,False,True,0,1,D_tianjin|C197|C191|C173|C156|C163|C177|C157|C160|D_tianjin,0,1,D_tianjin|C197|C191|C173|C156|C163|C177|C157|C160|D_tianjin,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,32,FLEET-CV-0033,26.489022142435374,34.27668496691948,False,True,0,1,D_tianjin|C155|C200|C181|C169|C179|C175|D_tianjin,0,1,D_tianjin|C155|C200|C181|C169|C179|C175|D_tianjin,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,33,FLEET-CV-0034,12.023266074540025,15.558056514673945,False,False,0,1,D_tianjin|C165|C194|D_tianjin,0,1,D_tianjin|C165|C194|D_tianjin,False
cn-jjj-20c-01-V2-LOCATIONS,jjj,20,1,0,FLEET-CV-0001,28.779988276731224,37.2411856582961,False,False,0,1,D_beijing|C018|C015|C013|C009|C012|C014|C007|C019|D_beijing,0,1,D_beijing|C018|C015|C013|C009|C012|C014|C007|C019|D_beijing,False
cn-jjj-20c-01-V2-LOCATIONS,jjj,20,1,1,FLEET-CV-0002,52.80979012919461,68.33564975309861,False,True,0,1,D_beijing|C011|C010|C016|C008|C006|C004|C020|D_beijing,0,1,D_beijing|C011|C010|C016|C008|C006|C004|C020|D_beijing,False
cn-jjj-20c-01-V2-LOCATIONS,jjj,20,1,2,FLEET-CV-0003,32.53373487402016,42.09851821172381,False,False,0,1,D_beijing|C001|C002|C003|C005|C017|D_beijing,0,1,D_beijing|C001|C002|C003|C005|C017|D_beijing,False
cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,0,FLEET-CV-0001,39.12320404194618,50.62526402943347,False,False,0,1,D_beijing|C009|C014|C018|C019|C013|C002|C020|D_beijing,0,1,D_beijing|C009|C014|C018|C019|C013|C002|C020|D_beijing,False
cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,1,FLEET-CV-0002,47.711087044262165,61.73794907383821,False,True,0,1,D_beijing|C006|C007|C015|C010|C011|C003|C008|D_beijing,0,1,D_beijing|C006|C007|C015|C010|C011|C003|C008|D_beijing,False
cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,2,FLEET-CV-0003,29.590612273183837,38.29012975308468,False,False,0,1,D_beijing|C016|C012|C005|C017|D_beijing,0,1,D_beijing|C016|C012|C005|C017|D_beijing,False
cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,3,FLEET-CV-0004,22.392528080916776,28.975838614022745,False,False,0,1,D_beijing|C001|C004|D_beijing,0,1,D_beijing|C001|C004|D_beijing,False
cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,0,FLEET-CV-0001,44.402287796850814,57.456376548719994,False,True,0,1,D_beijing|C008|C012|C013|C005|C020|C019|C014|D_beijing,0,1,D_beijing|C008|C012|C013|C005|C020|C019|C014|D_beijing,False
cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,1,FLEET-CV-0002,35.96297534544958,46.535941181999966,False,False,0,1,D_beijing|C002|C016|C006|C010|C009|C007|D_beijing,0,1,D_beijing|C002|C016|C006|C010|C009|C007|D_beijing,False
cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,2,FLEET-CV-0003,35.88128241338164,46.43023086617707,False,False,0,1,D_beijing|C017|C004|C003|C011|C018|C015|D_beijing,0,1,D_beijing|C017|C004|C003|C011|C018|C015|D_beijing,False
cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,3,FLEET-CV-0004,18.717873306043476,24.220850551298494,False,False,0,1,D_beijing|C001|D_beijing,0,1,D_beijing|C001|D_beijing,False
cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,0,FLEET-CV-0001,49.38405558272967,63.9027634352092,False,True,0,1,D_beijing|C014|C009|C010|C022|C018|C017|C004|C005|D_beijing,0,1,D_beijing|C014|C009|C010|C022|C018|C017|C004|C005|D_beijing,False
cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,1,FLEET-CV-0002,47.18372707291781,61.05554745460379,False,False,0,1,D_beijing|C006|C020|C025|C016|C021|C023|D_beijing,0,1,D_beijing|C006|C020|C025|C016|C021|C023|D_beijing,False
cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,2,FLEET-CV-0003,40.52110075464014,52.43413658726726,False,False,0,1,D_beijing|C015|C003|C002|C013|C019|C007|C008|D_beijing,0,1,D_beijing|C015|C003|C002|C013|C019|C007|C008|D_beijing,False
cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,3,FLEET-CV-0004,25.102249752476162,32.482207236640996,False,False,0,1,D_beijing|C024|C001|C011|C012|D_beijing,0,1,D_beijing|C024|C001|C011|C012|D_beijing,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,0,FLEET-CV-0001,29.904880044103543,38.696790947338954,False,False,0,1,D_beijing|C013|C006|C001|C015|C017|C014|D_beijing,0,1,D_beijing|C013|C006|C001|C015|C017|C014|D_beijing,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,1,FLEET-CV-0002,36.40521405366132,47.108196239209775,False,True,0,1,D_beijing|C021|C024|C018|C008|C020|C010|D_beijing,0,1,D_beijing|C021|C024|C018|C008|C020|C010|D_beijing,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,2,FLEET-CV-0003,27.80926481076667,35.98507351289683,False,False,0,1,D_beijing|C025|C012|C002|C022|C005|D_beijing,0,1,D_beijing|C025|C012|C002|C022|C005|D_beijing,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,3,FLEET-CV-0004,36.645244972274966,47.41879525397899,False,True,0,1,D_beijing|C016|C003|C009|C011|C019|C007|D_beijing,0,1,D_beijing|C016|C003|C009|C011|C019|C007|D_beijing,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,4,FLEET-CV-0005,21.999165484311725,28.466829042846435,False,False,0,1,D_beijing|C023|C004|D_beijing,0,1,D_beijing|C023|C004|D_beijing,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,0,FLEET-CV-0001,28.898981537207973,37.395162444627296,False,False,0,1,D_beijing|C012|C002|C024|C025|C010|C004|D_beijing,0,1,D_beijing|C012|C002|C024|C025|C010|C004|D_beijing,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,1,FLEET-CV-0002,26.560212385418936,34.36880484655659,False,False,0,1,D_beijing|C013|C005|C014|C016|C007|D_beijing,0,1,D_beijing|C013|C005|C014|C016|C007|D_beijing,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,2,FLEET-CV-0003,45.900519982159,59.3950827926488,False,True,0,1,D_beijing|C021|C023|C003|C022|C008|C019|D_beijing,0,1,D_beijing|C021|C023|C003|C022|C008|C019|D_beijing,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,3,FLEET-CV-0004,47.8426000111646,61.908126308442796,False,True,0,1,D_beijing|C015|C011|C009|C001|C020|C006|C017|D_beijing,0,1,D_beijing|C015|C011|C009|C001|C020|C006|C017|D_beijing,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,4,FLEET-CV-0005,20.56759789575773,26.61438651107366,False,False,0,1,D_beijing|C018|D_beijing,0,1,D_beijing|C018|D_beijing,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,0,FLEET-CV-0001,35.45857199591002,45.88324533632249,False,False,0,1,D_beijing|C014|C008|C035|C017|C025|C015|C034|D_beijing,0,1,D_beijing|C014|C008|C035|C017|C025|C015|C034|D_beijing,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,1,FLEET-CV-0002,33.62516081245058,43.51081885669071,False,False,0,1,D_beijing|C022|C031|C036|C030|C010|C027|D_beijing,0,1,D_beijing|C022|C031|C036|C030|C010|C027|D_beijing,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,2,FLEET-CV-0003,39.408300443067226,50.9941775919607,False,True,0,1,D_beijing|C033|C024|C028|C001|C023|C032|D_beijing,0,1,D_beijing|C033|C024|C028|C001|C023|C032|D_beijing,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,3,FLEET-CV-0004,33.3445278571037,43.147680974513065,False,False,0,1,D_beijing|C019|C005|C004|C029|C009|C006|C003|D_beijing,0,1,D_beijing|C019|C005|C004|C029|C009|C006|C003|D_beijing,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,4,FLEET-CV-0005,40.2266537245781,52.05312334960934,False,True,0,1,D_beijing|C002|C021|C012|C013|C007|D_beijing,0,1,D_beijing|C002|C021|C012|C013|C007|D_beijing,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,5,FLEET-CV-0006,38.04302989464803,49.22752315560045,False,False,0,1,D_beijing|C011|C026|C018|C020|C016|D_beijing,0,1,D_beijing|C011|C026|C018|C020|C016|D_beijing,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,6,FLEET-CV-0007,22.122330894191705,28.62620457322943,False,False,0,1,D_beijing|C037|D_beijing,0,1,D_beijing|C037|D_beijing,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,7,FLEET-CV-0008,25.279010756633962,32.710935244091566,False,False,0,1,D_tianjin|C050|C042|C041|C049|C044|C047|D_tianjin,0,1,D_tianjin|C050|C042|C041|C049|C044|C047|D_tianjin,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,8,FLEET-CV-0009,24.158327319086958,31.26077551641687,False,True,0,1,D_tianjin|C045|C043|C046|C040|C048|C039|D_tianjin,0,1,D_tianjin|C045|C043|C046|C040|C048|C039|D_tianjin,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,9,FLEET-CV-0010,9.094221001679287,11.767884318943176,False,False,0,1,D_tianjin|C038|D_tianjin,0,1,D_tianjin|C038|D_tianjin,False
