task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-cy-20c-03-V2-LOCATIONS__seed4,cn-cy-20c-03-V2-LOCATIONS,cy,20,4,1228.6044572759502,9.568833915996947,1226.8506051718323,10.425587332996656,1226.8506051718323,9.74716774999979,1226.8506051718323,29.798201125013293,105.83579318327725,104.81212102235983,104.81212102235983,104.81212102235983,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1226.850605171832,1226.850605171832,0.0,1,5.0,True,best_exact_hgs_parent,3dfd30ea86924b3833cb7a05ae0004b7bdecb154e9c426d86952166dd88461e4,c5906d0989f4156737069815a524f6f054f080b148f1a8894797a647aa689f81,2fc0081e39dcd5e0d8892eb39c6181d8f28e5db00f46dddfe2768b4458713540,PASS
D6-E2__cn-cy-20c-03-V2-LOCATIONS__seed5,cn-cy-20c-03-V2-LOCATIONS,cy,20,5,1228.6044572759502,9.327381790993968,1226.8506051718323,10.585908125009155,1226.8506051718323,9.513754208004684,1226.8506051718323,29.478283125004964,105.83579318327725,104.81212102235983,104.81212102235983,104.81212102235983,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1226.850605171832,1226.850605171832,0.0,1,5.0,True,best_exact_hgs_parent,fd1a364f75dad80355beaea9c2c0c0e5273576bb494775b7364864a044355234,c5906d0989f4156737069815a524f6f054f080b148f1a8894797a647aa689f81,2fc0081e39dcd5e0d8892eb39c6181d8f28e5db00f46dddfe2768b4458713540,PASS
D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed1,cn-cy-25c-01-V2-LOCATIONS,cy,25,1,1297.5411611946786,12.569233874994097,1287.1206743588011,11.540414666000288,1287.1206743588011,9.519243417002144,1287.1206743588011,33.69909899999038,118.4422023351857,115.69593879127251,115.69593879127251,115.69593879127251,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1287.1206743588011,1287.1206743588011,0.0,1,5.0,True,best_exact_hgs_parent,f532e3548d6c9c72d3707d2f27e6cd99abf95dafcc18927dd3c3ec2eadc6dd7e,b44d897b334fbea4aa19d641bb3bb03fc7c7b73433b5e5a2931a6d660d9a5ed5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed2,cn-cy-25c-01-V2-LOCATIONS,cy,25,2,1297.5411611946786,11.789961583999684,1287.1206743588011,10.672316041993327,1287.1206743588011,9.831678916991223,1287.1206743588011,32.359521207996295,118.4422023351857,115.69593879127251,115.69593879127251,115.69593879127251,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1287.1206743588011,1287.1206743588011,0.0,1,5.0,True,best_exact_hgs_parent,9d6ab2aea5079e3ac3af87aabcb8dfc77c1a5e4f42507edea31fdeca4e1b1c65,b44d897b334fbea4aa19d641bb3bb03fc7c7b73433b5e5a2931a6d660d9a5ed5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed3,cn-cy-25c-01-V2-LOCATIONS,cy,25,3,1297.5411611946786,11.822152583001298,1287.1206743588011,10.630249624999124,1287.1206743588011,9.734892792010214,1287.1206743588011,32.25862962499377,118.4422023351857,115.69593879127251,115.69593879127251,115.69593879127251,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1287.1206743588011,1287.1206743588011,0.0,1,5.0,True,best_exact_hgs_parent,3e73fed6f898e5ee48457b86ca11afc5d08c29fa94c833e3c8bc6b789ae199c1,b44d897b334fbea4aa19d641bb3bb03fc7c7b73433b5e5a2931a6d660d9a5ed5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed4,cn-cy-25c-01-V2-LOCATIONS,cy,25,4,1297.5411611946786,11.598723125003744,1287.1206743588011,10.423541749987635,1287.1206743588011,9.947783208001056,1287.1206743588011,32.03373804199509,118.4422023351857,115.69593879127251,115.69593879127251,115.69593879127251,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1287.1206743588011,1287.1206743588011,0.0,1,5.0,True,best_exact_hgs_parent,6ee6a329411db6aacf74b2f72a65845cd95260dafd147c62b1c586096721b810,b44d897b334fbea4aa19d641bb3bb03fc7c7b73433b5e5a2931a6d660d9a5ed5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed5,cn-cy-25c-01-V2-LOCATIONS,cy,25,5,1301.711988285779,11.259587833003025,1287.1206743588011,11.202443541988032,1287.1206743588011,10.652857209002832,1287.1206743588011,33.188897209009156,119.34187976661916,115.69593879127251,115.69593879127251,115.69593879127251,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1287.1206743588011,1287.1206743588011,0.0,1,5.0,True,best_exact_hgs_parent,27b510deeea44b663abc45dffff2546309f78a397c7f3f7b5ffc38a19119fa68,b44d897b334fbea4aa19d641bb3bb03fc7c7b73433b5e5a2931a6d660d9a5ed5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed1,cn-cy-25c-02-V2-LOCATIONS,cy,25,1,1474.014220168682,9.31571012501081,1478.9456568731896,10.755637333990308,1478.9456568731896,9.0719614589907,1474.014220168682,29.236542416998418,157.5770749493686,116.99760886191257,116.99760886191257,157.5770749493686,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1474.0142201686817,1474.0142201686817,0.0,1,5.0,True,best_exact_hgs_parent,f6022eaf9a4bd0047226d10c3c8fb3a315077612de150f5895c4d6f01315eacd,4d2f3d4eb599e1f052077c79a43f746e82973b5a5346e02944507954c9275ad5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed2,cn-cy-25c-02-V2-LOCATIONS,cy,25,2,1446.979698533946,9.784706457998254,1478.9456568731896,9.683431290992303,1478.9456568731896,10.18686533300206,1446.979698533946,29.72509954200359,152.00225777245944,116.99760886191257,116.99760886191257,152.00225777245944,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1446.979698533946,1446.979698533946,0.0,1,5.0,True,best_exact_hgs_parent,bb2d5c9ff640fdac0f3bcc1432157aef033321b501c6b9c142a295674710a3cc,4d2f3d4eb599e1f052077c79a43f746e82973b5a5346e02944507954c9275ad5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed3,cn-cy-25c-02-V2-LOCATIONS,cy,25,3,1462.1301497517247,9.224920874999953,1478.9456568731896,10.039716125000268,1478.9456568731896,9.739790875013568,1462.1301497517247,29.08736454199243,155.30154382434634,116.99760886191257,116.99760886191257,155.30154382434634,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1462.1301497517245,1462.1301497517245,0.0,1,5.0,True,best_exact_hgs_parent,ba3901dead617a14c276bee67cc3dd0cd8d1fa1534fc62406c2c8f499c334441,4d2f3d4eb599e1f052077c79a43f746e82973b5a5346e02944507954c9275ad5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed4,cn-cy-25c-02-V2-LOCATIONS,cy,25,4,1444.05670437874,9.28332462500839,1478.9456568731896,10.172316708994913,1451.025890430205,9.974717958000838,1444.05670437874,29.49741266599449,151.68541927757155,116.99760886191257,152.9836822570345,151.68541927757155,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1444.05670437874,1444.05670437874,0.0,1,5.0,True,best_exact_hgs_parent,9abe9cd3a4cdbbbf4be2abfd17d75d4e3ff6dea05f87c3c938236d9da835df80,4d2f3d4eb599e1f052077c79a43f746e82973b5a5346e02944507954c9275ad5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed5,cn-cy-25c-02-V2-LOCATIONS,cy,25,5,1445.3985408390429,9.557826999996905,1478.9456568731896,9.5193237499916,1478.9456568731896,10.202534124997328,1445.3985408390429,29.376000250005745,151.98715872445678,116.99760886191257,116.99760886191257,151.98715872445678,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1445.3985408390429,1445.3985408390429,0.0,1,5.0,True,best_exact_hgs_parent,6c02fc2a0bb608e0ee4a631534585584892348be6eec0a5fd78346f82d87c855,4d2f3d4eb599e1f052077c79a43f746e82973b5a5346e02944507954c9275ad5,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed1,cn-cy-25c-03-V2-LOCATIONS,cy,25,1,1538.2691303491974,10.26430504200107,1479.9830196040152,10.307289333009976,1479.7388864856903,9.437268124995171,1479.7388864856903,30.10014612499799,133.2723842114105,118.29322417854522,118.50005051916841,118.50005051916841,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1479.7388864856905,1479.7388864856907,0.0,1,5.0,True,best_exact_hgs_parent,0770efa07d46ee3255cac4b1baca61ee4a8934ba2539f1c577bbbd98b6c52a17,1dd7bf03fb5772ccd049144bef231fe891dfb6d22e4c9152c74e74320c70a829,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed2,cn-cy-25c-03-V2-LOCATIONS,cy,25,2,1538.2691303491974,9.636451792001026,1538.5132634675222,11.061985125008505,1538.2691303491974,11.176837584003806,1538.2691303491974,31.970980750003946,133.2723842114105,133.0655578707873,133.2723842114105,133.2723842114105,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1538.2691303491974,1538.2691303491974,0.0,1,5.0,True,best_exact_hgs_parent,7757546d73aefb9bb718922b3d885415be311bb794f84e64e693a08620967f5f,1dd7bf03fb5772ccd049144bef231fe891dfb6d22e4c9152c74e74320c70a829,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed3,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,1538.2691303491974,10.483161916999961,1525.0341386180671,10.863824000000022,1479.7388864856903,10.091525832991465,1479.7388864856903,31.53389900000184,133.2723842114105,127.19173221331567,118.50005051916841,118.50005051916841,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1479.7388864856905,1479.7388864856905,0.0,1,5.0,True,best_exact_hgs_parent,50fc9b7708aac86a14ec666d21741b52de548544f8adf83750c53f1cc02d202a,1dd7bf03fb5772ccd049144bef231fe891dfb6d22e4c9152c74e74320c70a829,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed4,cn-cy-25c-03-V2-LOCATIONS,cy,25,4,1538.2691303491974,9.90690462499333,1479.9830196040152,10.784493125000154,1479.7388864856903,10.313249166007154,1479.7388864856903,31.084059124987107,133.2723842114105,118.29322417854522,118.50005051916841,118.50005051916841,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1479.7388864856905,1479.7388864856905,0.0,1,5.0,True,best_exact_hgs_parent,75f79a931699d42016c33e03616374a3862b118faf5a95fb2053cbc38751579a,1dd7bf03fb5772ccd049144bef231fe891dfb6d22e4c9152c74e74320c70a829,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed5,cn-cy-25c-03-V2-LOCATIONS,cy,25,5,1538.2691303491974,9.731372666996322,1503.4915090078296,11.645213916999637,1500.748737211352,10.83547274999728,1500.748737211352,32.28470412499155,133.2723842114105,122.89965838147583,121.64394385895253,121.64394385895253,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1500.748737211352,1500.748737211352,0.0,1,5.0,True,best_exact_hgs_parent,aa2f40f99bd2a5691767231a5246e12c4728fb7ef1ec809148fef8c91b4480fe,1dd7bf03fb5772ccd049144bef231fe891dfb6d22e4c9152c74e74320c70a829,c9e0a5e6e301be18191a95d9e5fe180f880932d02aee3e86e149843231198239,PASS
D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed1,cn-cy-50c-01-V2-LOCATIONS,cy,50,1,2687.5470250969447,25.995705041990732,2554.9626718192767,23.965037791000213,2554.9626718192767,23.29868725000415,2554.9626718192767,73.63569054199615,229.06824205904962,188.89854527021504,188.89854527021504,188.89854527021504,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2554.9626718192767,2554.9626718192767,0.0,1,5.0,True,best_exact_hgs_parent,4abe75648d2838cdb20997e6db111f5c0b3e191433726a1fd66a78ed16eeb5f8,4aef3b269ed2af21ff3877ce7582a212a39e9d47f83f1d568e6f5838ed94c16f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed2,cn-cy-50c-01-V2-LOCATIONS,cy,50,2,2687.5470250969447,25.324731707994943,2554.9626718192767,23.764046959011466,2554.9626718192767,27.371353957991232,2554.9626718192767,76.84816179100017,229.06824205904962,188.89854527021504,188.89854527021504,188.89854527021504,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2554.9626718192767,2554.9626718192767,0.0,1,5.0,True,best_exact_hgs_parent,ff63c2ba7585ecd724850b99053789d332c5d7abfb04cd61dc5cc156cb659c24,4aef3b269ed2af21ff3877ce7582a212a39e9d47f83f1d568e6f5838ed94c16f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed3,cn-cy-50c-01-V2-LOCATIONS,cy,50,3,2639.9807403284435,23.9871252909943,2554.9626718192767,23.90658441699634,2554.9626718192767,27.401027125000837,2554.9626718192767,75.67628512499505,217.2966554171658,188.89854527021504,188.89854527021504,188.89854527021504,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2554.9626718192767,2554.9626718192762,0.0,1,5.0,True,best_exact_hgs_parent,aff105dd55eb76c0da22efd8c6008c387a2ee5fc796ae5cf839ecf703508debd,4aef3b269ed2af21ff3877ce7582a212a39e9d47f83f1d568e6f5838ed94c16f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed4,cn-cy-50c-01-V2-LOCATIONS,cy,50,4,2687.5470250969447,22.840561874996638,2554.9626718192767,24.42205437499797,2554.9626718192767,28.118691625000793,2554.9626718192767,75.78542166599073,229.06824205904962,188.89854527021504,188.89854527021504,188.89854527021504,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2554.9626718192767,2554.9626718192767,0.0,1,5.0,True,best_exact_hgs_parent,b8fb1d30a97d4a9ca7fa490aa3ad99c2facfab5bb89225dfe3ca583ecdcd9f71,4aef3b269ed2af21ff3877ce7582a212a39e9d47f83f1d568e6f5838ed94c16f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed5,cn-cy-50c-01-V2-LOCATIONS,cy,50,5,2632.3553175194415,23.820015916993725,2554.9626718192767,23.451555999999982,2554.9626718192767,28.952958624999155,2554.9626718192767,76.6184640829888,216.0311665417531,188.89854527021504,188.89854527021504,188.89854527021504,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2554.9626718192767,2554.9626718192767,0.0,1,5.0,True,best_exact_hgs_parent,72c5669a5c2c6b321ac2dc7b33599c7adff081b534e4cd8a3abb7f0a5b1b4064,4aef3b269ed2af21ff3877ce7582a212a39e9d47f83f1d568e6f5838ed94c16f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed1,cn-cy-50c-02-V2-LOCATIONS,cy,50,1,2647.9920689054943,22.07937120900897,2569.7527036301794,19.60703908299911,2569.7527036301794,22.71634458299377,2569.7527036301794,64.78647241699218,211.6909547206466,189.14517294391666,189.14517294391666,189.14517294391666,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2569.75270363018,2569.75270363018,0.0,1,5.0,True,best_exact_hgs_parent,5f78c6efc78b197e28ed62ad91e54541d09b219a8089e1c5f347db19e01f1f06,86f65846c928fdafb82c9f324bdd938a58a7138883cc198ba9fd0cfba64568a1,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed2,cn-cy-50c-02-V2-LOCATIONS,cy,50,2,2647.968129250253,26.48856195800181,2569.7527036301794,20.12768683300237,2569.7527036301794,21.618086917005712,2569.7527036301794,68.60319887500373,211.85084303502472,189.14517294391666,189.14517294391666,189.14517294391666,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2569.75270363018,2569.75270363018,0.0,1,5.0,True,best_exact_hgs_parent,d11f7f28a678fcf358864e49ed448b0384c121678dc03dc4c9f9974466d04221,86f65846c928fdafb82c9f324bdd938a58a7138883cc198ba9fd0cfba64568a1,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed3,cn-cy-50c-02-V2-LOCATIONS,cy,50,3,2666.730610418029,24.54853691700555,2569.7527036301794,19.56251129199518,2569.7527036301794,21.624341041999287,2569.7527036301794,66.12329104199307,215.83194105422052,189.14517294391666,189.14517294391666,189.14517294391666,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2569.75270363018,2569.75270363018,0.0,1,5.0,True,best_exact_hgs_parent,dfba56c22b1f3bd70e3f016df30aa122704e9435bf9ea7c514128cfb19158cc3,86f65846c928fdafb82c9f324bdd938a58a7138883cc198ba9fd0cfba64568a1,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed4,cn-cy-50c-02-V2-LOCATIONS,cy,50,4,2671.0075254083395,24.071999207997578,2569.7527036301794,21.520942540999386,2569.7527036301794,20.328017833002377,2569.7527036301794,66.39975945799961,217.01637733556876,189.14517294391666,189.14517294391666,189.14517294391666,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2569.75270363018,2569.75270363018,0.0,1,5.0,True,best_exact_hgs_parent,3497899206e4248252afe05306736788748797442b261d854f925c83eb8bb8ab,86f65846c928fdafb82c9f324bdd938a58a7138883cc198ba9fd0cfba64568a1,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed5,cn-cy-50c-02-V2-LOCATIONS,cy,50,5,2671.0075254083395,23.299190374993486,2569.7527036301794,24.035328749989276,2569.7527036301794,19.91914845899737,2569.7527036301794,67.63072708300024,217.01637733556876,189.14517294391666,189.14517294391666,189.14517294391666,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2569.75270363018,2569.75270363018,0.0,1,5.0,True,best_exact_hgs_parent,e8fd5443c48928aa3f44832d951500515c3cf26e2004816ac609581b3f063488,86f65846c928fdafb82c9f324bdd938a58a7138883cc198ba9fd0cfba64568a1,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed1,cn-cy-50c-03-V2-LOCATIONS,cy,50,1,2720.714627976415,21.078404625004623,2719.9033915460254,23.770951042009983,2719.9033915460254,23.31127533399558,2719.9033915460254,68.54507004200423,227.81646205081464,226.78487407531907,226.78487407531907,226.78487407531907,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2719.9033915460254,2719.9033915460254,0.0,0,5.0,True,best_exact_hgs_parent,5d931df9b698d9e54be5dd1e0c7accea7675bb34cdbe11b0f19414db0a071485,c8f04633da62b0416191e6a6e1e809f490ce76febabdad8c35a5270f234ba81f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed2,cn-cy-50c-03-V2-LOCATIONS,cy,50,2,2720.714627976415,27.013494833008735,2719.9033915460254,23.856949957989855,2719.9033915460254,23.61414158300613,2719.9033915460254,74.8545550419949,227.81646205081464,226.78487407531907,226.78487407531907,226.78487407531907,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2719.9033915460254,2719.9033915460254,0.0,1,5.0,True,best_exact_hgs_parent,f91ddaaaf9dd7ed0f473521ce33cb7df9b71f0019c4156ce7dc834308f3b260a,c8f04633da62b0416191e6a6e1e809f490ce76febabdad8c35a5270f234ba81f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed3,cn-cy-50c-03-V2-LOCATIONS,cy,50,3,2720.714627976415,22.060390749989892,2719.9033915460254,22.84838337499241,2719.9033915460254,23.40330554099637,2719.9033915460254,68.6687022499973,227.81646205081464,226.78487407531907,226.78487407531907,226.78487407531907,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2719.9033915460254,2719.9033915460254,0.0,1,5.0,True,best_exact_hgs_parent,e8cfaa37f07e98f0fec6cde9e92cb122b3174a4dd420136737d55a0c68debb37,c8f04633da62b0416191e6a6e1e809f490ce76febabdad8c35a5270f234ba81f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed4,cn-cy-50c-03-V2-LOCATIONS,cy,50,4,2720.714627976415,22.506748208004865,2719.9033915460254,22.57654387500952,2719.9033915460254,23.23077712500526,2719.9033915460254,68.6798483330058,227.81646205081464,226.78487407531907,226.78487407531907,226.78487407531907,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2719.9033915460254,2719.9033915460254,0.0,1,5.0,True,best_exact_hgs_parent,dca17c5933676bf3daa6bc58c97e6514149bba784e0adeee142e78abbaca58db,c8f04633da62b0416191e6a6e1e809f490ce76febabdad8c35a5270f234ba81f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed5,cn-cy-50c-03-V2-LOCATIONS,cy,50,5,2720.714627976415,21.23162274999777,2719.9033915460254,23.385864374999073,2719.9033915460254,22.86254904200905,2719.9033915460254,67.8687200419954,227.81646205081464,226.78487407531907,226.78487407531907,226.78487407531907,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2719.9033915460254,2719.9033915460254,0.0,1,5.0,True,best_exact_hgs_parent,a7dd8dae35e691bdd435784e4bdb9bf8305d19d19970a5eae186bc5cb303574e,c8f04633da62b0416191e6a6e1e809f490ce76febabdad8c35a5270f234ba81f,70e83d8808a0061fe835603fbde513d021a8eb5af5ec408d866f3c32e525e8a0,PASS
D6-E2__cn-cy-75c-01-V2-LOCATIONS__seed1,cn-cy-75c-01-V2-LOCATIONS,cy,75,1,3666.491858768272,27.211887083001784,3554.3284189961605,30.777857459004736,3556.5004049110926,29.692612458995427,3553.6532929091736,88.50548875000095,323.1976864281318,284.85505492566455,285.83387846337206,285.8351972645862,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3553.653292909173,3553.653292909173,0.0,1,5.0,True,time_limited_mip_recombination,0fab32215cb5892b497a177d57b4020e1aa414bb9a551b1e348b442b98664fa0,23cae4a34a63f1b8186c32aaf5809bf88b9b076a6a1e4c8ece05734e69306a1f,75ac982c19da10732ed9e6d52dee8f0faf0eb0893a022865550d71e2f4bb40de,PASS
D6-E2__cn-cy-75c-01-V2-LOCATIONS__seed2,cn-cy-75c-01-V2-LOCATIONS,cy,75,2,3666.491858768272,26.871368958003586,3552.311451169535,30.281567167010508,3556.0998897144814,30.57926679200318,3552.311451169535,88.47866545899888,323.1976864281318,285.2911773274178,286.25702528993673,285.2911773274178,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3552.311451169535,3552.311451169535,0.0,1,5.0,True,best_exact_hgs_parent,350f2c42dc00bb512a05cb07a12c599b06eb37f632f05fa4a6dca78e32be561d,23cae4a34a63f1b8186c32aaf5809bf88b9b076a6a1e4c8ece05734e69306a1f,75ac982c19da10732ed9e6d52dee8f0faf0eb0893a022865550d71e2f4bb40de,PASS
D6-E2__cn-cy-75c-01-V2-LOCATIONS__seed3,cn-cy-75c-01-V2-LOCATIONS,cy,75,3,3666.491858768272,26.040727624989813,3552.311451169535,30.07858962500177,3552.311451169535,30.25342433300102,3552.311451169535,87.3350199169945,323.1976864281318,285.2911773274178,285.2911773274178,285.2911773274178,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3552.311451169535,3552.311451169535,0.0,1,5.0,True,best_exact_hgs_parent,e019c3443a1f1d69f3f0d6ee4ecd7023c1b1b91ff7b2490903f27c6c7f4ea657,23cae4a34a63f1b8186c32aaf5809bf88b9b076a6a1e4c8ece05734e69306a1f,75ac982c19da10732ed9e6d52dee8f0faf0eb0893a022865550d71e2f4bb40de,PASS
