action_dim,action_dim_name,bundle,entropy,observation_index,probabilities,split,top_index,top_label,top_prob
3,threshold,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.08067421615123749,0,"[2.9782577257719822e-05,1.974131191673223e-05,4.0851889934856445e-05,4.66744586447021e-06,3.8997768569970503e-05,4.028810144518502e-05,0.00010605738498270512,1.4127181202638894e-05,0.0006282394751906395,1.8848595573217608e-05,0.00017014156037475914,3.794825533987023e-05,1.208392859552987e-05,3.4863853215938434e-05,0.00011512255150591955,1.588404120411724e-05,0.0004141584795434028,9.388817829858453e-07,0.00010623423440847546,7.76713750383351e-06,2.1861313143745065e-05,4.302438901504502e-05,7.098486548784422e-06,1.6083387890830636e-05,0.00022781531151849777,1.2517397408373654e-05,1.2256268746568821e-05,0.0005992996739223599,8.458647789666429e-05,3.702309868458542e-06,0.0002988704072777182,3.568034662748687e-05,2.9688117137993686e-05,0.9909725189208984,3.4178781334048836e-06,2.267256422783248e-05,0.0005187760689295828,0.0002135341928806156,5.0832808483392e-05,6.437421234295471e-06,2.09918634936912e-05,4.0764148252492305e-06,6.308141018962488e-05,0.0010368552757427096,3.749797315322212e-06,1.4061519323149696e-05,9.218480954586994e-06,8.423011195191066e-07,1.684292328718584e-05,2.5081762942136265e-05,6.477660463133361e-06,2.79370833595749e-05,1.8813045699062059e-06,1.857447023212444e-05,8.336297469213605e-05,5.5545853683725e-05,7.78539979364723e-05,5.0118749641114846e-05,9.665248944656923e-05,1.0157499673368875e-05,1.4474753697868437e-05,6.985200161579996e-05,1.0437593118695077e-05,2.3564003640785813e-05,1.5955441995174624e-05,5.790357135992963e-06,2.878409759432543e-05,1.4847308193566278e-05,7.896107490523718e-06,3.307123188278638e-05,8.948698450694792e-06,5.231141585682053e-06,3.28389105561655e-05,3.2855292374733835e-05,1.994529338844586e-05,9.568186214892194e-06,0.0001389989338349551,8.401780178246554e-06,0.0005083157448098063,0.00016001577023416758,1.2873001651314553e-06,1.0824467608472332e-05,3.832342372334097e-06,1.1739980436686892e-05,6.203407792781945e-06,1.7557993032824015e-06,3.2216696581599535e-06,9.317704098066315e-06,1.5137126865738537e-05,2.9864133921364555e-06,6.615964957745746e-05,1.741407140798401e-05,0.0019181347452104092,3.0892078939359635e-05,7.340174761338858e-07,4.8937676183413714e-05,1.273819634661777e-05,9.788039278646465e-06,4.508451183937723e-06,1.3885072803532239e-05]",held_out,33,33,0.9909725189208984
0,destroy,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.01548884529620409,1,"[2.449986459396314e-05,0.0018577948212623596,0.00011947599705308676,1.6593889085925184e-05,2.2972295482759364e-05,0.9979586601257324]",held_out,5,vehicle_type_swap,0.9979586601257324
1,repair,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.1558765172958374,1,"[0.9677392840385437,0.02757851406931877,0.004682185593992472]",held_out,0,greedy_insert_repair,0.9677392840385437
2,q_ratio,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.07972908765077591,1,"[0.001084979041479528,0.0013020677724853158,0.9891186952590942,0.003233375959098339,3.3128479117294773e-05,0.0005650407401844859,0.0006597007741220295,2.2385855118045583e-05,0.0024029600899666548,0.001577567309141159]",held_out,2,0.166667,0.9891186952590942
3,threshold,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.07424025237560272,1,"[2.6164259907091036e-05,1.7511209080112167e-05,3.6313595046522096e-05,4.058040303789312e-06,3.4931239497382194e-05,3.5894430766347796e-05,9.546642104396597e-05,1.2329996025073342e-05,0.0005780165665782988,1.6687814422766678e-05,0.0001545965496916324,3.362699135323055e-05,1.064499701897148e-05,3.123184433206916e-05,0.0001036483736243099,1.405461171088973e-05,0.00037994005833752453,7.984630201463006e-07,9.492234676145017e-05,6.740711796737742e-06,1.95223528862698e-05,3.821230347966775e-05,6.255662810872309e-06,1.4234395166567992e-05,0.00020742816559504718,1.099120345315896e-05,1.0743229722720571e-05,0.00054978794651106,7.570425077574328e-05,3.1795291306480067e-06,0.0002727676182985306,3.196699981344864e-05,2.6445322873769328e-05,0.9917541742324829,2.9631949018948944e-06,1.9977916963398457e-05,0.0004746180784422904,0.00019381487800274044,4.5192788093118e-05,5.6374597079411615e-06,1.873713335953653e-05,3.517391178320395e-06,5.643137410515919e-05,0.0009562870836816728,3.250013151046005e-06,1.2428183254087344e-05,8.112269824778195e-06,7.195284865701979e-07,1.4878076399327256e-05,2.2319607523968443e-05,5.671470717061311e-06,2.4913142624427564e-05,1.6180300690393778e-06,1.6438247257610783e-05,7.46691512176767e-05,4.9564037908567116e-05,6.936321005923674e-05,4.4752447138307616e-05,8.653855184093118e-05,8.970245289674494e-06,1.2713156138488557e-05,6.303749978542328e-05,9.099973794945981e-06,2.0706951545435004e-05,1.4090377590036951e-05,5.098536803416209e-06,2.5789346182136796e-05,1.3142973330104724e-05,6.9379384513013065e-06,2.950217094621621e-05,7.800064850016497e-06,4.559454282571096e-06,2.9527700462494977e-05,2.9215689210104756e-05,1.7733347704051994e-05,8.363103006558958e-06,0.00012650345161091536,7.364002158283256e-06,0.0004699315468315035,0.00014394543541129678,1.1059933058277238e-06,9.482829227636103e-06,3.300280468465644e-06,1.0384917914052494e-05,5.4197703320824075e-06,1.5173250176303554e-06,2.778219140964211e-06,8.168085514626e-06,1.338843685516622e-05,2.5925380668923026e-06,5.914070061407983e-05,1.5326397260650992e-05,0.0017837610794231296,2.7482321456773207e-05,6.23732375970576e-07,4.3911557440878823e-05,1.125339804275427e-05,8.580988833273295e-06,3.925303644791711e-06,1.2247923223185353e-05]",held_out,33,33,0.9917541742324829
0,destroy,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.015924708917737007,2,"[2.5849822122836486e-05,0.001915286760777235,0.0001239224657183513,1.7377902622683905e-05,2.408710315648932e-05,0.9978935122489929]",held_out,5,vehicle_type_swap,0.9978935122489929
1,repair,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.15792471170425415,2,"[0.9672138690948486,0.02800055593252182,0.004785544704645872]",held_out,0,greedy_insert_repair,0.9672138690948486
2,q_ratio,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.08171382546424866,2,"[0.001122371293604374,0.0013450972037389874,0.9888083338737488,0.0033112321980297565,3.47046043316368e-05,0.0005832622409798205,0.0006831935024820268,2.365619729971513e-05,0.0024671077262610197,0.0016209859168156981]",held_out,2,0.166667,0.9888083338737488
3,threshold,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.07693742960691452,2,"[2.7679048798745498e-05,1.8435477613820694e-05,3.820134588750079e-05,4.309233645471977e-06,3.661007940536365e-05,3.7716592487413436e-05,9.986972145270556e-05,1.3077088624413591e-05,0.0005991286016069353,1.7582047803443857e-05,0.0001610060135135427,3.542271224432625e-05,1.1237015314691234e-05,3.272480535088107e-05,0.00010843402560567483,1.4807815205131192e-05,0.0003941092872992158,8.560364790355379e-07,9.967912046704441e-05,7.167047442635521e-06,2.047936141025275e-05,4.021927452413365e-05,6.600484539376339e-06,1.4992569958849344e-05,0.0002159406867576763,1.1624194485193584e-05,1.137192430178402e-05,0.00057066953741014,7.942302181618288e-05,3.396627334950608e-06,0.0002836963103618473,3.349203325342387e-05,2.778772613964975e-05,0.9914273023605347,3.1499976103077643e-06,2.1099645891808905e-05,0.0004931912990286946,0.0002020606625592336,4.7547699068672955e-05,5.965913715044735e-06,1.9661030819406733e-05,3.7488537145691225e-06,5.919105387874879e-05,0.000990473199635744,3.4558265724626835e-06,1.3103267519909423e-05,8.567148142901715e-06,7.6982507835055e-07,1.568981315358542e-05,2.34561157412827e-05,6.002993359288666e-06,2.6166362658841535e-05,1.7261238554056035e-06,1.7320478946203366e-05,7.82966599217616e-05,5.204473200137727e-05,7.292478403542191e-05,4.697609256254509e-05,9.077506547328085e-05,9.457716259930748e-06,1.3445354852592573e-05,6.582654168596491e-05,9.656575457483996e-06,2.190012855862733e-05,1.4858627764624543e-05,5.3808430493518244e-06,2.7009671612177044e-05,1.3840824067301583e-05,7.332287623285083e-06,3.097385706496425e-05,8.275641448562965e-06,4.835206709685735e-06,3.0880182748660445e-05,3.072127219638787e-05,1.8639437257661484e-05,8.863932634994853e-06,0.0001316538982791826,7.791985808580648e-06,0.00048580169095657766,0.00015069554501678795,1.180106323772634e-06,1.0039507287729066e-05,3.520882728480501e-06,1.094068466045428e-05,5.741681434301427e-06,1.6148472923305235e-06,2.9617606287501985e-06,8.64206776896026e-06,1.4108171853877138e-05,2.7543583200895227e-06,6.206328544067219e-05,1.619203067093622e-05,0.0018405334558337927,2.8895268769701943e-05,6.68857296659553e-07,4.5987912017153576e-05,1.1862531209771987e-05,9.078159564523958e-06,4.16536704506143e-06,1.2921555935463402e-05]",held_out,33,33,0.9914273023605347
0,destroy,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.023065462708473206,3,"[5.464976857183501e-05,0.0027778279036283493,0.0002507333701942116,4.0697941585676745e-05,5.2449315262492746e-05,0.9968236684799194]",held_out,5,vehicle_type_swap,0.9968236684799194
1,repair,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.19827821850776672,3,"[0.9564548134803772,0.03652908280491829,0.007016119081526995]",held_out,0,greedy_insert_repair,0.9564548134803772
2,q_ratio,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.12125695496797562,3,"[0.0018073997925966978,0.0021280914079397917,0.9823547601699829,0.005081918556243181,7.725074829068035e-05,0.001012864988297224,0.0011787080438807607,5.106400931254029e-05,0.0036555544938892126,0.00265254988335073]",held_out,2,0.166667,0.9823547601699829
3,threshold,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.13218601047992706,3,"[5.822183084092103e-05,4.34042485721875e-05,8.132903894875199e-05,1.0608921002130955e-05,7.815529534127563e-05,7.900487980805337e-05,0.0001980373781407252,2.9752374757663347e-05,0.0010134684853255749,4.104766412638128e-05,0.00031000588205643,7.406230724882334e-05,2.6608704501995817e-05,7.377180736511946e-05,0.00021664757514372468,3.479221049929038e-05,0.0007041856297291815,2.4316354938491713e-06,0.00019007781520485878,1.6792946553323418e-05,4.9149977712659165e-05,8.498941315338016e-05,1.660191082919482e-05,3.48355715686921e-05,0.0004049702547490597,2.6761244953377172e-05,2.6418005290906876e-05,0.0009403909789398313,0.0001570636231917888,8.406685083173215e-06,0.0005160410073585808,7.61675983085297e-05,6.159534677863121e-05,0.9845528602600098,8.013686965568922e-06,4.5231045078253374e-05,0.0008435098570771515,0.00037418995634652674,9.998312452808022e-05,1.4654446204076521e-05,4.53278589702677e-05,9.274246622226201e-06,0.00012134241114836186,0.001616178429685533,8.81145751918666e-06,3.130279583274387e-05,2.077698263747152e-05,2.2393585368263302e-06,3.6589732189895585e-05,5.04648924106732e-05,1.4708337403135374e-05,6.076834324630909e-05,4.781254119734513e-06,3.913330874638632e-05,0.00015307229477912188,0.00010910401033470407,0.00014537472452502698,0.00010243529686704278,0.0001772987743606791,2.3528726160293445e-05,3.162261418765411e-05,0.0001361242902930826,2.2877711671753787e-05,4.7559169615851715e-05,3.4004959161393344e-05,1.3828909686708357e-05,6.053477409295738e-05,3.265852137701586e-05,1.835758303059265e-05,6.679916987195611e-05,1.9603028704295866e-05,1.2034891369694378e-05,6.935105921002105e-05,6.696992204524577e-05,4.131929381401278e-05,2.136267903551925e-05,0.00025979120982810855,1.882949800346978e-05,0.0008568585617467761,0.0002825379779096693,3.4167899229942122e-06,2.3251526727108285e-05,8.914704267226625e-06,2.6522440748522058e-05,1.4362906767928507e-05,4.55453164249775e-06,7.735817234788556e-06,2.0563555153785273e-05,3.294255293440074e-05,7.492736131098354e-06,0.00012678491475526243,3.61811435141135e-05,0.0029256308916956186,6.249186844797805e-05,1.8934559875560808e-06,9.558679448673502e-05,2.873738958442118e-05,2.1642938008881174e-05,1.085661006072769e-05,3.0577491997973993e-05]",held_out,33,33,0.9845528602600098
0,destroy,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.023496683686971664,4,"[5.661629984388128e-05,0.002833240432664752,0.0002575049293227494,4.204526339890435e-05,5.419001172413118e-05,0.996756374835968]",held_out,5,vehicle_type_swap,0.996756374835968
1,repair,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.20004776120185852,4,"[0.9559652209281921,0.03691336140036583,0.0071215019561350346]",held_out,0,greedy_insert_repair,0.9559652209281921
2,q_ratio,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.12331584095954895,4,"[0.0018490515649318695,0.002174770925194025,0.9820075631141663,0.005167834926396608,7.97789471107535e-05,0.0010354528203606606,0.001207120600156486,5.294946822687052e-05,0.0037214746698737144,0.0027038927655667067]",held_out,2,0.166667,0.9820075631141663
3,threshold,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.13537780940532684,4,"[6.034981561242603e-05,4.492068910622038e-05,8.407398127019405e-05,1.1040207027690485e-05,8.068254101090133e-05,8.162191807059571e-05,0.00020394634339027107,3.090275640715845e-05,0.0010375786805525422,4.249546691426076e-05,0.00031846415367908776,7.661566633032635e-05,2.759037488431204e-05,7.614996866323054e-05,0.0002231537364423275,3.603631557780318e-05,0.0007215254590846598,2.5460565211687936e-06,0.0001961626549018547,1.7473850675742142e-05,5.079851325717755e-05,8.784942474449053e-05,1.721660009934567e-05,3.607286635087803e-05,0.0004159295349381864,2.7770540327765048e-05,2.7423115170677193e-05,0.0009633840527385473,0.0001620404509594664,8.77345974004129e-06,0.000529449840541929,7.861265476094559e-05,6.36675686109811e-05,0.984143853187561,8.344099114765413e-06,4.6868310164427385e-05,0.000864545872900635,0.00038458776543848217,0.00010332472447771579,1.52196989802178e-05,4.685798558057286e-05,9.667312042438425e-06,0.0001251928333658725,0.001653436804190278,9.17798388400115e-06,3.243582614231855e-05,2.1549625671468675e-05,2.3425081963068806e-06,3.7901976611465216e-05,5.217121361056343e-05,1.5278612409019843e-05,6.282424146775156e-05,4.991468358639395e-06,4.0503739000996575e-05,0.00015784616698510945,0.00011263202031841502,0.00015013972006272525,0.00010577318607829511,0.0001828728272812441,2.4380042304983363e-05,3.28091555275023e-05,0.00014017228386364877,2.3778604372637346e-05,4.930811337544583e-05,3.522880433592945e-05,1.4348192962643225e-05,6.24809181317687e-05,3.380888301762752e-05,1.9053042706218548e-05,6.900110020069405e-05,2.0373337974888273e-05,1.2510898159234785e-05,7.15401693014428e-05,6.921160093043e-05,4.272062506061047e-05,2.2197393263923004e-05,0.0002668995293788612,1.95521570276469e-05,0.0008763688383623958,0.00029093772172927856,3.5695929909707047e-06,2.4144657800206915e-05,9.300218152930029e-06,2.7471749490359798e-05,1.4919247405487113e-05,4.749651907332009e-06,8.06711886980338e-06,2.1344276319723576e-05,3.4122142096748576e-05,7.803685548424255e-06,0.00013085108366794884,3.751417534658685e-05,0.002986370585858822,6.45821783109568e-05,1.982776211661985e-06,9.856738324742764e-05,2.9777134841424413e-05,2.246121221105568e-05,1.1292288945696782e-05,3.169427145621739e-05]",held_out,33,33,0.984143853187561
0,destroy,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.0247305016964674,5,"[6.245487747946754e-05,0.002991161774843931,0.00027750906883738935,4.6069173549767584e-05,5.937090463703498e-05,0.9965634942054749]",held_out,5,vehicle_type_swap,0.9965634942054749
1,repair,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.20509478449821472,5,"[0.9545608162879944,0.03801353648304939,0.007425680290907621]",held_out,0,greedy_insert_repair,0.9545608162879944
2,q_ratio,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.12928256392478943,5,"[0.0019703556317836046,0.00231028045527637,0.9809960126876831,0.0054179304279387,8.731659181648865e-05,0.0011017717188224196,0.0012902937596663833,5.8570287365000695e-05,0.003913235850632191,0.0028542550280690193]",held_out,2,0.166667,0.9809960126876831
3,threshold,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.14472374320030212,5,"[6.667566776741296e-05,4.944699685438536e-05,9.223328379448503e-05,1.2338194210315123e-05,8.820472430670634e-05,8.940076804719865e-05,0.00022142544912640005,3.434641257626936e-05,0.0011079711839556694,4.6822126023471355e-05,0.00034344205050729215,8.420238737016916e-05,3.0533621611539274e-05,8.323854126501828e-05,0.0002423795231152326,3.976221341872588e-05,0.0007724576280452311,2.894596718761022e-06,0.000214114086702466,1.95181455637794e-05,5.573208545683883e-05,9.635115566197783e-05,1.9065244487137534e-05,3.977719825343229e-05,0.00044814436114393175,3.078901136177592e-05,3.043129800062161e-05,0.0010304853785783052,0.0001767535723047331,9.87959538178984e-06,0.0005687980446964502,8.590645302319899e-05,6.984339415794238e-05,0.9829407334327698,9.341412805952132e-06,5.17434164066799e-05,0.0009260902879759669,0.0004151816538069397,0.0001132412362494506,1.6920648704399355e-05,5.1429004088277e-05,1.0851751540030818e-05,0.00013661962293554097,0.001761593739502132,1.028453425533371e-05,3.582804856705479e-05,2.3867945856181905e-05,2.6566135602479335e-06,4.18265990447253e-05,5.725846494897269e-05,1.6994294128380716e-05,6.895040860399604e-05,5.62902005185606e-06,4.459612682694569e-05,0.00017196380940731615,0.0001231183559866622,0.00016423696069978178,0.00011569650087039918,0.00019933356088586152,2.6935756977763958e-05,3.6360343074193224e-05,0.00015220424393191934,2.6477548090042546e-05,5.4520234698429704e-05,3.8892278098501265e-05,1.5912813978502527e-05,6.82986355968751e-05,3.725474380189553e-05,2.1143045159988105e-05,7.555869524367154e-05,2.2685513613396324e-05,1.3945437785878312e-05,7.807533256709576e-05,7.589544838992879e-05,4.691384674515575e-05,2.469937680871226e-05,0.00028794974787160754,2.1723806639784016e-05,0.000933682662434876,0.0003156365710310638,4.034177891298896e-06,2.682120248209685e-05,1.046339275490027e-05,3.031777305295691e-05,1.6593499822192825e-05,5.341477844922338e-06,9.067919563676696e-06,2.3687964130658656e-05,3.765494329854846e-05,8.743433681956958e-06,0.00014289240061771125,4.149670712649822e-05,0.003162616631016135,7.080328214215115e-05,2.2550213998329127e-06,0.00010742117592599243,3.28949790855404e-05,2.4918585040722974e-05,1.2606080417754129e-05,3.504267806420103e-05]",held_out,33,33,0.9829407334327698
0,destroy,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.02133619785308838,6,"[4.721739242086187e-05,0.002553738886490464,0.00022522377548739314,3.570537955965847e-05,4.593633639160544e-05,0.9970921277999878]",held_out,5,vehicle_type_swap,0.9970921277999878
1,repair,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.1913156509399414,6,"[0.9583672881126404,0.03502412140369415,0.0066085695289075375]",held_out,0,greedy_insert_repair,0.9583672881126404
2,q_ratio,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.11332547664642334,6,"[0.0016465118387714028,0.0019467668607831001,0.9836799502372742,0.0047552092000842094,6.785646110074595e-05,0.0009276595083065331,0.0010701135033741593,4.399972385726869e-05,0.003402982372790575,0.0024588690139353275]",held_out,2,0.166667,0.9836799502372742
3,threshold,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.11998594552278519,6,"[5.020551907364279e-05,3.776513767661527e-05,7.103975076461211e-05,9.017162483360153e-06,6.872943049529567e-05,6.919875886524096e-05,0.00017581047723069787,2.5469331376370974e-05,0.0009209236595779657,3.567118983482942e-05,0.00027825680444948375,6.447069608839229e-05,2.2982629161560908e-05,6.494548870250583e-05,0.000192116349353455,3.019373252755031e-05,0.0006385603919625282,2.0160498479526723e-06,0.00016691182099748403,1.4265488971432205e-05,4.307476046960801e-05,7.426372758345678e-05,1.4346160241984762e-05,3.0259545383160003e-05,0.0003633183951023966,2.300095911778044e-05,2.2679523681290448e-05,0.0008518256363458931,0.0001382267801091075,7.05183447280433e-06,0.00046498808660544455,6.711708556395024e-05,5.387308920035139e-05,0.9861068725585938,6.801534709666157e-06,3.908727376256138e-05,0.0007629826432093978,0.0003346713783685118,8.742780482862145e-05,1.2575498658407014e-05,3.965565701946616e-05,7.823219675628934e-06,0.00010691579518606886,0.0014714297140017152,7.4653385127021465e-06,2.710518856474664e-05,1.7926391592482105e-05,1.864996647782391e-06,3.17224366881419e-05,4.411139161675237e-05,1.2608402357727755e-05,5.3106901759747416e-05,4.0148770494852215e-06,3.4043110645143315e-05,0.0001350489619653672,9.59234603215009e-05,0.00012734509073197842,8.99644146556966e-05,0.00015616341261193156,2.0401656001922674e-05,2.7209511245018803e-05,0.00012107950897188857,1.9526711184880696e-05,4.100403384654783e-05,2.947098619188182e-05,1.1929701940971427e-05,5.336653703125194e-05,2.8418839065125212e-05,1.5797204468981363e-05,5.859938028152101e-05,1.6750460417824797e-05,1.0287891200277954e-05,6.126590596977621e-05,5.8635159803088754e-05,3.6141784221399575e-05,1.8261296645505354e-05,0.00023322955530602485,1.6162757674464956e-05,0.0007831714465282857,0.000250506738666445,2.861894472516724e-06,1.9932398572564125e-05,7.493277280445909e-06,2.302470602444373e-05,1.2319583220232744e-05,3.8451476029877085e-06,6.518509962916141e-06,1.7680813471088186e-05,2.857870094885584e-05,6.3545876400894485e-06,0.00011145976895932108,3.12143711198587e-05,0.0026903541292995214,5.468656308948994e-05,1.5694065496063558e-06,8.445057028438896e-05,2.4903452867874876e-05,1.8625305528985336e-05,9.258594218408689e-06,2.6454026738065295e-05]",held_out,33,33,0.9861068725585938
0,destroy,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.016064511612057686,7,"[2.62721750914352e-05,0.001933528808876872,0.00012555754801724106,1.766894456523005e-05,2.4457387553411536e-05,0.9978724718093872]",held_out,5,vehicle_type_swap,0.9978724718093872
1,repair,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.15869367122650146,7,"[0.9670157432556152,0.028160447254776955,0.004823847208172083]",held_out,0,greedy_insert_repair,0.9670157432556152
2,q_ratio,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.08249829709529877,7,"[0.001136273960582912,0.0013620835961773992,0.988685131072998,0.0033415586221963167,3.5326083889231086e-05,0.0005906185833737254,0.0006922823959030211,2.406650673947297e-05,0.0024933242239058018,0.001639293390326202]",held_out,2,0.166667,0.988685131072998
3,threshold,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,0.0779023990035057,7,"[2.8132781153544784e-05,1.878203693195246e-05,3.885309342877008e-05,4.3966838347841986e-06,3.724838461494073e-05,3.83520164177753e-05,0.00010143281542696059,1.331847033725353e-05,0.0006068000220693648,1.791799695638474e-05,0.00016326156037393957,3.5989651223644614e-05,1.1449344128777739e-05,3.3290256396867335e-05,0.00011009839363396168,1.5090091437741648e-05,0.00039912646752782166,8.755645239943988e-07,0.000101218291092664,7.309537977562286e-06,2.086935637635179e-05,4.09499007218983e-05,6.731370831403183e-06,1.5260706277331337e-05,0.00021919833670835942,1.1839729268103838e-05,1.1587366316234693e-05,0.0005780055071227252,8.072204218478873e-05,3.4672866604523733e-06,0.00028788275085389614,3.409908458706923e-05,2.8303367798798718e-05,0.991309642791748,3.2151003779290477e-06,2.1469404600793496e-05,0.0005001166136935353,0.00020501544349826872,4.83660442114342e-05,6.084187134547392e-06,2.0010902517242357e-05,3.825278781732777e-06,6.0146147006889805e-05,0.0010016474407166243,3.5297500744491117e-06,1.3370546184887644e-05,8.734125003684312e-06,7.880001930971048e-07,1.5985640857252292e-05,2.385472362220753e-05,6.123847470007604e-06,2.665852844074834e-05,1.7643778846831992e-06,1.7629810827202164e-05,7.952287705847993e-05,5.291240813676268e-05,7.411011029034853e-05,4.779271694133058e-05,9.21684768400155e-05,9.64965784078231e-06,1.3701059287996031e-05,6.687205313937739e-05,9.849105481407605e-06,2.228784614999313e-05,1.5130728570511565e-05,5.492109266924672e-06,2.7484125894261524e-05,1.408877687936183e-05,7.482914497813908e-06,3.150556585751474e-05,8.43443467601901e-06,4.931256626150571e-06,3.1442625186173245e-05,3.127022864646278e-05,1.8970911696669646e-05,9.045894330483861e-06,0.00013368156214710325,7.950031431391835e-06,0.0004923971137031913,0.0001527979038655758,1.2062411087754299e-06,1.023731874738587e-05,3.5939558529207716e-06,1.1142642506456468e-05,5.856699772266438e-06,1.6516223695361987e-06,3.027799721166957e-06,8.810950021143071e-06,1.437689206795767e-05,2.8145514079369605e-06,6.300792301772162e-05,1.6483016224810854e-05,0.0018614230211824179,2.939670957857743e-05,6.839105708422721e-07,4.677156175603159e-05,1.208330286317505e-05,9.252784366253763e-06,4.2547117118374445e-06,1.3162728464521933e-05]",held_out,33,33,0.991309642791748
