task_id,phase,budget,instance_id,sample_role,seed,arm,complete_candidate_evaluations_S,last_strict_improvement_evaluation_L,last_strict_improvement_fraction_L_over_S,starved_L_over_S_gt_0_5,wallclock_safety_triggered,elapsed_wall_seconds,elapsed_cpu_seconds,common_initial_solution_sha256,status,scientific_endpoints
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,L100_control,240,239,0.9958333333333333,1,0,74.34128437499749,70.68539799999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,NL90_mild,240,239,0.9958333333333333,1,0,75.7362783330027,71.33369099999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,L100_control,240,239,0.9958333333333333,1,0,73.60877516696928,69.415065,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,NL90_mild,240,239,0.9958333333333333,1,0,74.96522149996599,70.496858,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,L100_control,240,239,0.9958333333333333,1,0,72.86335624998901,68.57429699999997,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,NL90_mild,240,239,0.9958333333333333,1,0,72.09102691599401,68.406464,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,L100_control,240,239,0.9958333333333333,1,0,73.02942370803794,68.79332200000002,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,NL90_mild,240,239,0.9958333333333333,1,0,73.61925608303864,69.200749,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,9,L100_control,240,170,0.7083333333333334,1,0,76.22954158298671,71.73623500000002,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,9,NL90_mild,240,170,0.7083333333333334,1,0,77.63544899999397,72.77180500000003,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,10,L100_control,240,239,0.9958333333333333,1,0,73.5267485419754,69.56567999999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,10,NL90_mild,240,239,0.9958333333333333,1,0,74.75723433302483,70.414106,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
