status,channel,error_type,error,count
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C040's time window,87
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C041's time window,181
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C043's time window,181
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C044's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C045's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C046's time window,195
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C047's time window,181
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C048's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C049's time window,31
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C050's time window,307
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C006's time window,111
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C010's time window,322
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C024's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C025's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C026's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C027's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C028's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C029's time window,47
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C030's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C031's time window,68
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C032's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C033's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C034's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C035's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C036's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C037's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C038's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C039's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C040's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C041's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C042's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C043's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C044's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C045's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C046's time window,48
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C047's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C048's time window,48
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C049's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C050's time window,69
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C001's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C002's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C003's time window,91
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C004's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C005's time window,43
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C007's time window,48
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C008's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C009's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C010's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C011's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C012's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C013's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C014's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C015's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C016's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C017's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C018's time window,23
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C020's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C021's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C022's time window,114
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C023's time window,91
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C032's time window,227
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C034's time window,188
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C037's time window,280
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C039's time window,234
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C046's time window,28
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C050's time window,460
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C001's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C002's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C003's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C004's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C005's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C007's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C008's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C009's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C010's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C011's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C012's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C013's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C014's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C015's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C016's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C017's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C018's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C019's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C020's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C021's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C022's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C023's time window,50
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C029's time window,4
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C031's time window,74
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C042's time window,10
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C045's time window,36
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C001's time window,130
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C002's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C003's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C004's time window,130
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C005's time window,130
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C007's time window,130
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C008's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C009's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C010's time window,107
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C011's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C012's time window,130
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C013's time window,130
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C014's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C015's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C016's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C017's time window,130
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C018's time window,130
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C019's time window,65
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C020's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C021's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C022's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C023's time window,133
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C038's time window,42
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C039's time window,57
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C040's time window,230
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C044's time window,39
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C045's time window,26
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C049's time window,20
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_1 has overlap or incomplete recharge,367
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C028's time window,116
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C030's time window,23
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C032's time window,177
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C034's time window,142
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C035's time window,98
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C036's time window,89
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C037's time window,335
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C039's time window,159
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C041's time window,91
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C043's time window,114
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C046's time window,111
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C047's time window,98
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C050's time window,165
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C026's time window,24
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C027's time window,25
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C028's time window,50
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C029's time window,2
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C030's time window,50
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C031's time window,38
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C033's time window,1
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C035's time window,50
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C036's time window,50
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C041's time window,50
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C042's time window,41
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C043's time window,50
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C045's time window,24
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C046's time window,44
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C047's time window,50
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C048's time window,21
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C026's time window,17
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C027's time window,17
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C028's time window,133
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C029's time window,17
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C030's time window,130
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C033's time window,17
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C035's time window,130
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C036's time window,130
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C038's time window,149
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C039's time window,21
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C040's time window,142
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C041's time window,133
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C043's time window,133
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C044's time window,165
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C045's time window,137
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C046's time window,121
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C047's time window,133
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C048's time window,22
REJECTED_INTERFACE,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C049's time window,140
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_guangzhou_1 has overlap or incomplete recharge,1193
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_guangzhou_2 has overlap or incomplete recharge,961
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_1 has overlap or incomplete recharge,641
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_2 has overlap or incomplete recharge,257
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C002's time window,314
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C008's time window,314
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C009's time window,314
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C015's time window,314
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C016's time window,90
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C020's time window,314
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C022's time window,157
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C002's time window,157
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C008's time window,157
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C009's time window,291
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C015's time window,157
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C016's time window,45
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C020's time window,157
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C022's time window,157
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C003's time window,92
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C005's time window,92
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C007's time window,16
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C011's time window,92
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C012's time window,46
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C014's time window,78
REJECTED_INTERFACE,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C016's time window,32
