instance,family,size,replicate,customers,depots,stations,station_at_depot_count,station_per_customer,depot_per_customer,bbox_diag_km,nearest_depot_p50_km,nearest_depot_p75_km,nearest_depot_p90_km,nearest_depot_max_km,nearest_station_p50_km,nearest_station_p75_km,nearest_station_p90_km,nearest_station_max_km,nearest_customer_p50_km,nearest_customer_p90_km,pairwise_p50_km,pairwise_p90_km,pairwise_max_km,depot_min_separation_km,station_min_separation_km,roundtrip_depot_empty_kwh_p75,roundtrip_depot_empty_kwh_p90,roundtrip_depot_empty_kwh_max,oneway_depot_empty_kwh_p90,customer_demand_mean,customer_demand_p90,time_window_width_mean_h,time_window_width_p25_h,service_time_mean_min,manifest_num_cv,manifest_num_ev,station_strategy,depot_strategy
e2-vanilla-15c-02,vanilla,15,2,15,1,2,1,0.13333333333333333,0.06666666666666667,180.04588885034005,39.16148255322442,60.74931015156642,69.55128410578962,99.23512064390913,25.184294911051207,43.47676280315926,53.15059793119327,99.23512064390913,14.709416766877608,33.722655905982656,56.45814997037098,108.43519870916133,171.971663303983,0.0,62.44736143872373,73.53797511164325,84.19290008056997,120.12564116210855,42.096450040284985,375.1333333333333,611.1999999999999,5.499296296296296,5.3775,12.504444444444443,1,1,hybrid_support,scored_candidates
e2-vanilla-15c-03,vanilla,15,3,15,1,2,1,0.13333333333333333,0.06666666666666667,221.01636231454833,79.38454285283754,87.85533316463913,91.30618709569457,92.40755974272504,45.01578853167186,79.69134170143272,83.7609816218021,90.03617753297671,21.72819400167672,36.759246477559856,94.0920500720571,159.7636313818727,182.4411300655343,0.0,91.81952698580025,106.35023323832377,110.52754504421475,111.86077358794469,55.263772522107374,471.73333333333335,705.8,5.502944444444444,5.259722222222222,15.724444444444446,2,1,hybrid_support,scored_candidates
e2-vanilla-200c-01,vanilla,200,1,200,1,21,1,0.105,0.005,272.0312915023727,61.01570332624734,78.56852411061782,89.46161653803227,103.13978439508831,10.972012667593331,16.31910816286853,26.3031745733443,49.64274291762392,4.914709041795423,12.46617978797317,70.21150838403948,122.96230471960166,199.8552551484511,0.0,6.076986342736012,95.10840791755354,108.29466398889726,124.8522967411949,54.14733199444863,485.76,765.3,5.5473236111111115,5.385347222222222,16.192,14,14,hybrid_support,scored_candidates
e2-vanilla-200c-02,vanilla,200,2,200,1,21,1,0.105,0.005,272.7387714197664,62.23881145847094,80.39414031480094,90.91072749028031,104.07674569332863,12.636645355891527,19.711480246979804,27.488971651994298,77.31151053160065,5.037677074972152,13.266424243357537,73.45708603110782,127.67945448166579,205.76990518878534,0.0,3.593346035660916,97.31834443620173,110.04883510416673,125.98650281627069,55.024417552083364,426.95,737.0,5.510133333333333,5.393611111111111,14.231666666666666,12,12,hybrid_support,scored_candidates
e2-vanilla-200c-03,vanilla,200,3,200,1,21,1,0.105,0.005,251.01322228307754,54.13128435803971,77.66239369497973,91.79838718290638,100.7102309399477,13.9054466348428,21.416499271928963,38.14626130148498,58.25737999164826,4.5750861986931035,12.523263724384812,68.88338363820459,122.0682713483407,197.7194686875468,0.0,4.7973278458429345,94.0115231004775,111.12336082669896,121.91128488326964,55.56168041334948,479.785,774.0,5.543318055555556,5.402777777777778,15.992833333333333,14,13,hybrid_support,scored_candidates
e2-vanilla-20c-01,vanilla,20,1,20,1,3,1,0.15,0.05,202.41611831897802,64.9359131139876,82.05057312993958,91.24852825694073,101.61190997659673,35.32344261368117,62.498263171860984,81.2403436868146,101.61190997659673,12.390819448572604,33.15505574920284,82.72450571662205,140.47253878018302,173.97926646133126,0.0,34.62580259150681,99.32348185800723,110.45774813230467,123.00278123755503,55.228874066152336,468.1,709.2,5.5356805555555555,5.421111111111111,15.603333333333333,2,1,hybrid_support,scored_candidates
e2-vanilla-20c-02,vanilla,20,2,20,1,3,1,0.15,0.05,195.0724498832926,76.62109147323505,82.97017797462516,89.90905592112075,90.77111022671475,39.142440044946056,53.12363281672805,79.21681979107221,81.87279330749746,13.582030962422373,31.30714450360193,70.45613283468784,125.09689347537388,156.48389829378996,0.0,46.325378296888196,100.43667767887024,108.83629624999512,109.87982625735638,54.41814812499756,438.15,726.6,5.4859583333333335,5.367847222222222,14.604999999999999,2,1,hybrid_support,scored_candidates
e2-vanilla-20c-03,vanilla,20,3,20,1,3,1,0.15,0.05,143.66205395454986,29.631333467529586,55.04621268173023,63.47701844245784,73.74978516007351,16.179265130220795,31.730688216236498,54.092881753858144,73.74978516007351,8.905295420179382,20.820401998164957,50.59419067153086,96.77356157002663,135.0943962544446,0.0,24.3862499392506,66.63428783108448,76.83990798803204,89.27525023838778,38.41995399401602,447.85,771.5,5.5253194444444444,5.344027777777778,14.928333333333335,2,1,hybrid_support,scored_candidates
e2-vanilla-25c-01,vanilla,25,1,25,1,3,1,0.12,0.04,150.2127346256635,55.72082168397106,66.06606582826996,78.52089338746528,84.98700597440177,25.143872296551702,45.052943143606065,61.71974208452983,84.05974137686422,10.660622199351218,22.257214339753663,58.801470122618824,102.85846662494727,124.28579809972216,0.0,14.506254207230757,79.97398970428026,95.05075019395139,102.87807901959333,47.525375096975694,420.16,738.2,5.509166666666666,5.314722222222223,14.005333333333335,2,1,hybrid_support,scored_candidates
e2-vanilla-25c-02,vanilla,25,2,25,1,3,1,0.12,0.04,203.07035752425142,58.38887221759468,77.23369426382828,81.7448593021265,90.8696665845545,20.680756971566588,37.996924432439265,63.013790191017875,90.8696665845545,8.114266710294899,16.79694328480619,48.77987379484912,96.29720852759982,172.9962365299757,0.0,27.597582007822712,93.49257583968169,98.95341056328942,109.9991302456952,49.47670528164471,484.12,754.0,5.537911111111111,5.406944444444444,16.137333333333334,2,2,hybrid_support,scored_candidates
e2-vanilla-25c-03,vanilla,25,3,25,1,3,1,0.12,0.04,108.77557094091394,24.789749146695698,52.747058348268105,74.8073953430349,88.5978999577219,20.644155449056278,24.95601384570862,28.85513298714955,30.6667505759968,6.323245410934166,13.734232009653685,37.03521671398379,72.71666846590632,97.66946857468716,0.0,25.88457347869769,63.851126117311416,90.55550364568394,107.24912177240279,45.27775182284197,420.8,715.2,5.486833333333333,5.328055555555555,14.026666666666667,2,1,hybrid_support,scored_candidates
e2-vanilla-50c-01,vanilla,50,1,50,1,6,1,0.12,0.02,209.59336751408168,63.53521110546593,78.62299163757842,89.28259366192032,99.87680011243302,22.56576229200801,35.95412000251635,45.97769311473224,57.73677822327897,8.809130796105823,13.397857859516927,65.9696784110094,115.0143644875239,162.35908734462018,0.0,19.752419672245217,95.17434169741094,108.07795404149059,120.9024040367524,54.03897702074529,462.52,776.0,5.515394444444444,5.352291666666667,15.417333333333334,4,3,hybrid_support,scored_candidates
e2-vanilla-50c-02,vanilla,50,2,50,1,6,1,0.12,0.02,193.36174633624228,68.17223544293488,88.9385458992567,93.42607560233122,97.31707968594054,20.998572362624554,29.08129731766715,38.22809738304648,58.011590882747726,6.452322663855237,16.77875478171134,66.84313007387746,116.22839107241613,155.08345161260823,0.0,31.762301419017167,107.6614789285247,113.09370271500246,117.80382305621899,56.54685135750123,447.5,740.3,5.548983333333333,5.396597222222222,14.916666666666666,4,3,hybrid_support,scored_candidates
e2-vanilla-50c-03,vanilla,50,3,50,1,6,1,0.12,0.02,242.1146722781294,64.32091236197694,82.61651142789911,91.21314475472735,100.01686741090474,18.793816956181566,33.058519618718364,38.69630546779263,48.36259399114154,8.16070511798841,16.43927650254509,63.396401933530115,126.74895456500855,185.80626821921484,0.0,9.225326891991418,100.00855887972548,110.41491585818275,121.07195765774448,55.207457929091376,481.8,742.3,5.583966666666666,5.461597222222222,16.06,4,3,hybrid_support,scored_candidates
e2-vanilla-75c-01,vanilla,75,1,75,1,8,1,0.10666666666666667,0.013333333333333334,252.96483601813372,68.23264309814256,87.75882903043981,96.61614814115248,109.93897028870016,24.39862699004597,38.87200573183574,51.65108370180643,79.14776869830064,8.677359321187524,16.912119764914223,85.00463112986256,143.1304790165299,208.54350696904706,0.0,11.642429560126182,106.23341349829354,116.95533463113254,133.0828159318885,58.47766731556627,487.2266666666667,740.0000000000001,5.537625925925926,5.397916666666666,16.24088888888889,6,5,hybrid_support,scored_candidates
e2-vanilla-75c-02,vanilla,75,2,75,1,8,1,0.10666666666666667,0.013333333333333334,218.14221623458604,58.871712550004865,79.1805014477646,91.06803407197968,99.22774399874764,16.00502224317417,26.035909023555895,32.6470383387096,85.43180351473917,5.798282049193539,13.191982924252574,68.37878294533547,127.14200556326614,183.83738128647965,0.0,7.088565665330328,95.84921590493167,110.23925714288691,120.11671161958469,55.11962857144346,495.0,771.8000000000001,5.5562,5.400555555555556,16.5,6,5,hybrid_support,scored_candidates
e2-vanilla-75c-03,vanilla,75,3,75,1,8,1,0.10666666666666667,0.013333333333333334,217.86844404982952,60.100490699741385,74.78464481103825,85.205644045669,94.73324058610103,23.8213801763206,36.9165740169911,54.74877560833177,85.27001607867211,9.211494698478631,16.380180815767698,70.10858883147843,119.76380120413889,174.44682938114437,0.0,19.240398317399773,90.52796377648096,103.14274377057066,114.67604605031683,51.57137188528533,436.0,716.0,5.524314814814815,5.378472222222222,14.533333333333333,5,5,hybrid_support,scored_candidates
