approx_kl,best_checkpoint_saved,clip_fraction,entropy,episode_index,epoch_count,group_index,kl_early_stop,learning_rate,minibatch_count,policy_loss,pomo_rollouts,target_kl,update_index,validation_gain_pct_vs_initial,validation_mean_obj,validation_zero_violations,value_loss
0.0008924230933189392,False,0.0,24.280529022216797,723,1,180,False,3.493975903614458e-05,8,-0.0063382782973349094,4,0.08,180,,,,5047.268005371094
0.00101395882666111,False,0.0,23.882463455200195,727,1,181,False,3.457831325301205e-05,8,-0.004676210694015026,4,0.08,181,,,,8747.128662109375
0.0004291106015443802,False,0.0,23.827604055404663,731,1,182,False,3.4216867469879524e-05,8,0.0076852538622915745,4,0.08,182,,,,1652.9589385986328
0.00036925822496414185,False,0.0,24.60012650489807,735,1,183,False,3.3855421686746984e-05,8,-0.00431166822090745,4,0.08,183,,,,11152.953125
0.00040197186172008514,False,0.0,23.756394624710083,739,1,184,False,3.3493975903614457e-05,8,0.0008793757297098637,4,0.08,184,,,,7144.848815917969
0.0007061250507831573,False,0.0,23.910732984542847,743,1,185,False,3.313253012048193e-05,8,0.02093046111986041,4,0.08,185,,,,2602.9783325195312
0.0013034194707870483,False,0.0,24.339622259140015,747,1,186,False,3.27710843373494e-05,8,0.02119174273684621,4,0.08,186,,,,6198.2691650390625
0.0006667114794254303,False,0.0,24.50461721420288,751,1,187,False,3.240963855421686e-05,8,0.0013769203796982765,4,0.08,187,,,,7146.8648681640625
0.0010851435363292694,False,0.0,24.86779022216797,755,1,188,False,3.204819277108435e-05,8,0.018576007336378098,4,0.08,188,,,,1243.0270233154297
0.0006103739142417908,False,0.0,24.23397469520569,759,1,189,False,3.168674698795181e-05,8,0.007185890455730259,4,0.08,189,7.789849341216323,780.6557068934591,True,4472.427734375
0.0006883330643177032,False,0.0,23.851869344711304,763,1,190,False,3.132530120481927e-05,8,-0.018720563035458326,4,0.08,190,,,,9982.580444335938
0.00046132132411003113,False,0.0,24.388010501861572,767,1,191,False,3.0963855421686754e-05,8,0.0031596480403095484,4,0.08,191,,,,5065.142578125
0.0005366411060094833,False,0.0,24.807629823684692,771,1,192,False,3.0602409638554214e-05,8,-0.018602448515594006,4,0.08,192,,,,5381.132995605469
0.0009916815906763077,False,0.0,24.449880838394165,775,1,193,False,3.0240963855421687e-05,8,-0.005415408872067928,4,0.08,193,,,,8247.107666015625
0.0005310866981744766,False,0.0,24.42108178138733,779,1,194,False,2.987951807228916e-05,8,-0.0006416537798941135,4,0.08,194,,,,923.7543029785156
0.0015579722821712494,False,0.0,24.00553822517395,783,1,195,False,2.9518072289156633e-05,8,-0.011687872000038624,4,0.08,195,,,,13947.66259765625
0.0006148256361484528,False,0.0,23.895816326141357,787,1,196,False,2.9156626506024092e-05,8,-0.009967903373762965,4,0.08,196,,,,6268.157958984375
0.0005582571029663086,False,0.0,24.22545576095581,791,1,197,False,2.8795180722891565e-05,8,-0.005873324349522591,4,0.08,197,,,,7030.4835205078125
0.0006478428840637207,False,0.0,24.59594440460205,795,1,198,False,2.8433734939759038e-05,8,0.01657898328267038,4,0.08,198,,,,5796.6192626953125
0.0003918558359146118,False,0.0,24.273845911026,799,1,199,False,2.807228915662651e-05,8,-0.00443661049939692,4,0.08,199,7.789849341216323,780.6557068934591,True,9916.104858398438
0.0005204658955335617,False,0.0,24.836888313293457,803,1,200,False,2.771084337349397e-05,8,-0.014118663500994444,4,0.08,200,,,,2372.5516967773438
0.0006863679736852646,False,0.0,24.046377420425415,807,1,201,False,2.7349397590361444e-05,8,0.004338027443736792,4,0.08,201,,,,8259.959289550781
0.0008031465113162994,False,0.0,24.207254648208618,811,1,202,False,2.6987951807228917e-05,8,0.00042827893048524857,4,0.08,202,,,,7010.232238769531
0.0007563717663288116,False,0.0,24.77480673789978,815,1,203,False,2.6626506024096376e-05,8,0.009093476459383965,4,0.08,203,,,,4053.4707946777344
0.00023689493536949158,False,0.0,24.63918423652649,819,1,204,False,2.6265060240963863e-05,8,-0.0022692568600177765,4,0.08,204,,,,6197.917541503906
0.00031505338847637177,False,0.0,24.573039293289185,823,1,205,False,2.5903614457831322e-05,8,0.011013234034180641,4,0.08,205,,,,4909.0103759765625
0.00029676780104637146,False,0.0,25.10829472541809,827,1,206,False,2.5542168674698795e-05,8,-0.007119691930711269,4,0.08,206,,,,1409.9187316894531
0.0008419286459684372,False,0.0,24.47993516921997,831,1,207,False,2.5180722891566268e-05,8,-0.010237379232421517,4,0.08,207,,,,12316.265869140625
0.0007238797843456268,False,0.0,24.52247142791748,835,1,208,False,2.481927710843374e-05,8,0.0034550600685179234,4,0.08,208,,,,7349.8125
0.0003030262887477875,False,0.0,25.1191508769989,839,1,209,False,2.44578313253012e-05,8,-0.004416684387251735,4,0.08,209,7.789849341216323,780.6557068934591,True,3715.6615600585938
0.0005479380488395691,False,0.0,24.34010124206543,843,1,210,False,2.4096385542168674e-05,8,-0.002661424456164241,4,0.08,210,,,,7444.65576171875
0.0007755551487207413,False,0.0,24.9731924533844,847,1,211,False,2.3734939759036147e-05,8,-0.01565263792872429,4,0.08,211,,,,7489.1353759765625
0.0009643808007240295,False,0.0,24.337888717651367,851,1,212,False,2.3373493975903606e-05,8,-0.0015680354554206133,4,0.08,212,,,,2578.529510498047
0.0006487779319286346,False,0.0,24.69173836708069,855,1,213,False,2.3012048192771093e-05,8,0.010167288593947887,4,0.08,213,,,,9113.228271484375
0.0004634559154510498,False,0.0,25.374744653701782,859,1,214,False,2.2650602409638552e-05,8,-0.004034919664263725,4,0.08,214,,,,5636.5081787109375
0.0007313229143619537,False,0.0,24.88648247718811,863,1,215,False,2.2289156626506025e-05,8,0.006389445858076215,4,0.08,215,,,,7064.288879394531
0.00060218945145607,False,0.0,24.715248107910156,867,1,216,False,2.1927710843373498e-05,8,-0.013186463387683034,4,0.08,216,,,,5425.715393066406
0.0007505714893341064,False,0.0,24.50977396965027,871,1,217,False,2.156626506024097e-05,8,-0.013748003402724862,4,0.08,217,,,,9959.798461914062
0.0009079184383153915,False,0.0,24.967670679092407,875,1,218,False,2.120481927710843e-05,8,0.0010242154821753502,4,0.08,218,,,,2778.633758544922
0.0003477092832326889,False,0.0,25.032252550125122,879,1,219,False,2.0843373493975904e-05,8,-0.005006036721169949,4,0.08,219,7.789849341216323,780.6557068934591,True,11742.732543945312
0.0004905574023723602,False,0.0,25.048317909240723,883,1,220,False,2.0481927710843377e-05,8,-0.004889972973614931,4,0.08,220,,,,5308.411865234375
0.0003725271672010422,False,0.0,24.512380599975586,887,1,221,False,2.0120481927710836e-05,8,0.025471230037510395,4,0.08,221,,,,4741.660369873047
0.000638280063867569,False,0.0,24.59931182861328,891,1,222,False,1.975903614457831e-05,8,-0.006174272857606411,4,0.08,222,,,,9837.1748046875
0.0007339920848608017,False,0.0,24.23729968070984,895,1,223,False,1.9397590361445782e-05,8,0.015323768369853497,4,0.08,223,,,,6373.904357910156
0.0004329681396484375,False,0.0,25.312891721725464,899,1,224,False,1.9036144578313255e-05,8,-0.021523102652281523,4,0.08,224,,,,2322.143569946289
0.00032318755984306335,False,0.0,24.65132188796997,903,1,225,False,1.8674698795180715e-05,8,0.0009694900363683701,4,0.08,225,,,,10348.789306640625
0.0003218855708837509,False,0.0,25.03230595588684,907,1,226,False,1.83132530120482e-05,8,-0.008080850820988417,4,0.08,226,,,,4513.356109619141
0.0005202013999223709,False,0.0,24.633559942245483,911,1,227,False,1.795180722891566e-05,8,0.011353918816894293,4,0.08,227,,,,9587.073303222656
0.00011842884123325348,False,0.0,24.988442420959473,915,1,228,False,1.7590361445783134e-05,8,0.02197783882729709,4,0.08,228,,,,6367.389099121094
0.0006925482302904129,False,0.0,24.80088186264038,919,1,229,False,1.7228915662650607e-05,8,0.006634822580963373,4,0.08,229,7.789849341216323,780.6557068934591,True,9709.02392578125
0.0002698563039302826,False,0.0,25.048930644989014,923,1,230,False,1.6867469879518066e-05,8,0.008697871351614594,4,0.08,230,,,,1777.978744506836
0.0002654474228620529,False,0.0,24.15657114982605,927,1,231,False,1.650602409638554e-05,8,-0.0023035500198602676,4,0.08,231,,,,9738.602905273438
0.00041964463889598846,False,0.0,24.623796463012695,931,1,232,False,1.6144578313253012e-05,8,-0.0017023608088493347,4,0.08,232,,,,7070.177490234375
0.0003980454057455063,False,0.0,24.84218406677246,935,1,233,False,1.5783132530120485e-05,8,0.012628676369786263,4,0.08,233,,,,5699.196960449219
0.0003332681953907013,False,0.0,24.62994146347046,939,1,234,False,1.5421686746987945e-05,8,0.0060013639740645885,4,0.08,234,,,,4381.2957763671875
0.0001584421843290329,False,0.0,25.119749307632446,943,1,235,False,1.5060240963855418e-05,8,-0.006043518893420696,4,0.08,235,,,,8246.833374023438
0.00020136870443820953,False,0.0,24.607903242111206,947,1,236,False,1.469879518072289e-05,8,-0.0061044825706630945,4,0.08,236,,,,1362.6439666748047
0.00032163411378860474,False,0.0,25.506330013275146,951,1,237,False,1.4337349397590364e-05,8,-0.004077352117747068,4,0.08,237,,,,6042.76611328125
0.000325547531247139,False,0.0,24.9966242313385,955,1,238,False,1.3975903614457837e-05,8,0.01096210815012455,4,0.08,238,,,,8355.483215332031
0.00023016706109046936,False,0.0,24.426342487335205,959,1,239,False,1.361445783132531e-05,8,-0.0072147296741604805,4,0.08,239,7.789849341216323,780.6557068934591,True,5573.810852050781
0.0002683103084564209,False,0.0,24.845990657806396,963,1,240,False,1.3253012048192769e-05,8,0.008180531673133373,4,0.08,240,,,,6057.389343261719
0.0004904922097921371,False,0.0,24.18682360649109,967,1,241,False,1.2891566265060242e-05,8,-0.019738404545933008,4,0.08,241,,,,6324.466979980469
0.0005259662866592407,False,0.0,24.705140352249146,971,1,242,False,1.2530120481927715e-05,8,-0.0011218683794140816,4,0.08,242,,,,1958.851318359375
0.0003437995910644531,False,0.0,24.92178726196289,975,1,243,False,1.2168674698795175e-05,8,0.006628543604165316,4,0.08,243,,,,7266.615234375
0.00014015845954418182,False,0.0,25.270893812179565,979,1,244,False,1.1807228915662648e-05,8,0.00941556878387928,4,0.08,244,,,,6522.003845214844
0.00017828866839408875,False,0.0,24.93838667869568,983,1,245,False,1.144578313253012e-05,8,-0.0012731081806123257,4,0.08,245,,,,7906.39013671875
0.0001700427383184433,False,0.0,25.29583978652954,987,1,246,False,1.1084337349397594e-05,8,-0.014270284213125706,4,0.08,246,,,,7080.58447265625
0.00015948526561260223,False,0.0,24.97533631324768,991,1,247,False,1.0722891566265053e-05,8,0.008007340133190155,4,0.08,247,,,,7629.0069580078125
0.00030438415706157684,False,0.0,24.490360736846924,995,1,248,False,1.036144578313254e-05,8,-0.008066650480031967,4,0.08,248,,,,1342.4842529296875
0.00029798783361911774,False,0.0,24.80898904800415,999,1,249,False,9.999999999999999e-06,8,0.001172101590782404,4,0.08,249,8.688299494398018,773.0493833550019,True,10838.834838867188
