actual_evals,algorithm,best_obj,bundle,candidate_scores,current_obj,eval_budget,feasible,pomo_group,pomo_rollout,repair_delta_count,reward_sum,scale,seed,steps,violation_count,wall_time_seconds,worker_integrity_ok,worker_numpy_version,worker_python_executable
120,learned_destroy,489.4663717664625,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,494.97920717943265,120,True,121,3,48815,113.0,25c,488,120,0,8.655999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,472.9515523683932,120,True,122,0,49932,109.0,25c,489,120,0,8.937999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.31405959013097,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.31405959013097,120,True,122,1,50248,66.0,25c,490,120,0,8.844000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.53933335579967,120,True,122,2,46809,70.0,25c,491,120,0,8.578000000095926,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.38704057041,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,493.15878016026085,120,True,122,3,46280,147.0,25c,492,120,0,12.233999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,580.6036098857248,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,581.8004465330913,120,True,123,0,56454,201.0,25c,493,120,0,15.281000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,600.0385819694491,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,600.5718702543247,120,True,123,1,59893,144.0,25c,494,120,0,9.734000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,588.1049194240608,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,592.4182879018007,120,True,123,2,60179,192.0,25c,495,120,0,10.187000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,577.1913890188288,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,578.7405544830578,120,True,123,3,55896,160.0,25c,496,120,0,16.35999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,540.8468459976528,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,540.9390105419534,120,True,124,0,57825,103.0,25c,497,120,0,9.437999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,511.7406675071282,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,511.7406675071282,120,True,124,1,57057,137.0,25c,498,120,0,14.422000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,505.56760038933777,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,505.57617996615323,120,True,124,2,53227,175.0,25c,499,120,0,13.25,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,524.137482406248,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,524.137482406248,120,True,124,3,58280,142.0,25c,500,120,0,10.109000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.05676639200647,120,True,125,0,49897,148.0,25c,501,120,0,8.905999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,508.292143989738,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,510.7960787254073,120,True,125,1,44697,131.0,25c,502,120,0,11.563000000081956,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.6415866178501,120,True,125,2,50504,123.0,25c,503,120,0,9.045999999972992,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,499.81839927131506,120,True,125,3,50642,130.0,25c,504,120,0,8.812999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,600.7024889400585,120,True,126,0,62650,142.0,25c,505,120,0,10.187000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,569.6014097060204,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,569.6014097060204,120,True,126,1,51380,146.0,25c,506,120,0,13.875,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,580.8438496071149,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,584.1050569450911,120,True,126,2,56541,173.0,25c,507,120,0,14.797000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,580.0640620755726,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,582.0840869777296,120,True,126,3,53773,121.0,25c,508,120,0,12.51500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.4891832222201,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.9465331219771,120,True,127,0,47372,157.0,25c,509,120,0,8.484000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.4663717664625,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,493.3268529302983,120,True,127,1,47319,96.0,25c,510,120,0,8.39000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,488.6653179172746,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,488.6653179172746,120,True,127,2,47523,132.0,25c,511,120,0,8.313000000081956,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.4663717664625,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,495.9600549044439,120,True,127,3,51214,75.0,25c,512,120,0,9.14000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.53933335579967,120,True,128,0,51563,129.0,25c,513,120,0,9.76500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,460.1714827548339,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,464.30237691667367,120,True,128,1,46210,87.0,25c,514,120,0,11.031000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.6538579805703,120,True,128,2,45794,33.0,25c,515,120,0,8.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.53933335579967,120,True,128,3,50364,92.0,25c,516,120,0,8.702999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.4876805142646,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.4876805142646,120,True,129,0,50464,37.0,25c,517,120,0,8.39000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,582.9055341101946,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,582.9055341101946,120,True,129,1,52970,142.0,25c,518,120,0,11.98499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,598.6411328314967,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,598.6411328314967,120,True,129,2,50285,65.0,25c,519,120,0,8.35999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,584.0589864274266,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,584.0589864274266,120,True,129,3,51918,76.0,25c,520,120,0,12.031000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,525.3793351069713,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,529.7602859067803,120,True,130,0,54089,133.0,25c,521,120,0,9.53200000000652,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,522.4063689114877,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,526.1173964892474,120,True,130,1,57222,162.0,25c,522,120,0,11.141000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,524.0800920478633,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,524.0800920478633,120,True,130,2,56861,145.0,25c,523,120,0,12.483999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,511.88814172895616,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,511.88814172895616,120,True,130,3,53185,126.0,25c,524,120,0,9.765999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.6415866178501,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.6415866178501,120,True,131,0,50704,148.0,25c,525,120,0,8.937999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,507.3163211625113,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,509.16379784130015,120,True,131,1,48006,126.0,25c,526,120,0,8.577999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,525.3639245950288,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,525.3639245950288,120,True,131,2,49674,140.0,25c,527,120,0,8.60999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,505.723254749683,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,507.6420029083357,120,True,131,3,47058,105.0,25c,528,120,0,8.391000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,579.0744889505868,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,579.4294716583311,120,True,132,0,45430,147.0,25c,529,120,0,12.812000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,589.05912361523,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,592.5748324668275,120,True,132,1,61001,168.0,25c,530,120,0,11.296999999904074,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,571.4964813482337,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,571.4964813482337,120,True,132,2,48811,125.0,25c,531,120,0,12.109000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,600.2441975813796,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,602.2760045840276,120,True,132,3,62045,139.0,25c,532,120,0,10.0,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.4773016141581,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,495.05703476919695,120,True,133,0,51610,173.0,25c,533,120,0,9.0,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,505.28850474403924,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,505.70626045250845,120,True,133,1,49087,126.0,25c,534,120,0,8.811999999918044,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,510.6036161758873,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,514.656296250172,120,True,133,2,52644,133.0,25c,535,120,0,8.922000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,506.07627865221764,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,508.55197893551053,120,True,133,3,48034,139.0,25c,536,120,0,8.625,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,477.2888133387052,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,477.2888133387052,120,True,134,0,47840,100.0,25c,537,120,0,8.672000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,460.1714827548339,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,463.1682053385392,120,True,134,1,46414,89.0,25c,538,120,0,13.125,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.8696414433895,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,463.1682053385392,120,True,134,2,47013,110.0,25c,539,120,0,14.468999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.6443676777208,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,459.9462089891652,120,True,134,3,45583,117.0,25c,540,120,0,14.73499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.1949775453904,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,598.7562668589875,120,True,135,0,63689,169.0,25c,541,120,0,10.469000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.096361473374,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,599.142901821,120,True,135,1,63653,188.0,25c,542,120,0,10.280999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,582.9055341101946,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,584.4179046135602,120,True,135,2,58148,106.0,25c,543,120,0,13.813000000081956,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.2333832294329,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,598.4496774123891,120,True,135,3,63398,174.0,25c,544,120,0,10.25,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,505.9072214716463,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,505.9072214716463,120,True,136,0,51685,177.0,25c,545,120,0,12.625,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,521.2429285824016,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,531.1872624912911,120,True,136,1,56556,143.0,25c,546,120,0,10.687999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,524.9730637096427,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,528.8921585968883,120,True,136,2,58192,134.0,25c,547,120,0,11.188000000081956,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,514.6824018781721,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,517.1150245156039,120,True,136,3,52614,126.0,25c,548,120,0,12.702999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,506.0776973611118,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,506.0776973611118,120,True,137,0,55930,119.0,25c,549,120,0,9.202999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.6415866178501,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.6415866178501,120,True,137,1,47946,94.0,25c,550,120,0,8.73499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,500.1090666943003,120,True,137,2,52253,149.0,25c,551,120,0,9.062999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,506.4936321938462,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,506.87676524909523,120,True,137,3,48941,118.0,25c,552,120,0,8.594000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,601.0555086092502,120,True,138,0,62459,103.0,25c,553,120,0,10.327999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,573.2215342226358,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,582.26868845522,120,True,138,1,50798,176.0,25c,554,120,0,12.78200000000652,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.7803966779722,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,604.0915631695689,120,True,138,2,62580,142.0,25c,555,120,0,10.016000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,592.8862038183137,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,593.9453573313206,120,True,138,3,60894,112.0,25c,556,120,0,9.905999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,520.1444579619803,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,523.5959275842083,120,True,139,0,48534,108.0,25c,557,120,0,8.688000000081956,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,511.5305747614965,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,512.7480018009675,120,True,139,1,49717,178.0,25c,558,120,0,8.795999999972992,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.5813837693558,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.896441526776,120,True,139,2,47843,87.0,25c,559,120,0,8.547000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,495.33715890470637,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,498.7077343550991,120,True,139,3,49259,132.0,25c,560,120,0,8.686999999918044,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.55209229774306,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,475.01422501903926,120,True,140,0,41652,99.0,25c,561,120,0,12.109000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.53933335579967,120,True,140,1,51536,121.0,25c,562,120,0,9.09299999999348,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.87285168865594,120,True,140,2,48586,75.0,25c,563,120,0,8.85999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.8696414433895,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,459.8696414433895,120,True,140,3,45747,105.0,25c,564,120,0,13.844000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,584.0885537111144,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,584.4616867490333,120,True,141,0,57230,135.0,25c,565,120,0,14.813000000081956,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,587.9029824188915,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,591.7656901908629,120,True,141,1,57007,191.0,25c,566,120,0,14.26500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,586.3481724256338,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,586.3481724256338,120,True,141,2,59608,113.0,25c,567,120,0,10.422000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,584.1571462336626,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,588.1952375323494,120,True,141,3,57718,171.0,25c,568,120,0,13.26500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,515.6135885178884,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,515.6135885178884,120,True,142,0,50511,162.0,25c,569,120,0,13.562000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,514.8326177444242,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,514.9825725119229,120,True,142,1,52858,158.0,25c,570,120,0,13.140999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,533.5761517182082,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,534.3281019563966,120,True,142,2,56523,115.0,25c,571,120,0,11.094000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,515.859279243366,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,519.6673422498719,120,True,142,3,47966,170.0,25c,572,120,0,13.64000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,506.4770956784431,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,508.9906318914913,120,True,143,0,51734,141.0,25c,573,120,0,9.062999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,518.6097655365784,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,518.6097655365784,120,True,143,1,48576,110.0,25c,574,120,0,8.672000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.6415866178501,120,True,143,2,52098,127.0,25c,575,120,0,9.061999999918044,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.7773531305937,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,500.9069412558291,120,True,143,3,50929,123.0,25c,576,120,0,8.937999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,590.5108594798485,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,590.5108594798485,120,True,144,0,56187,130.0,25c,577,120,0,16.20299999997951,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,579.890227098959,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,580.7449028134355,120,True,144,1,54892,129.0,25c,578,120,0,15.172000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,580.422666641661,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,582.2938874598245,120,True,144,2,59327,148.0,25c,579,120,0,9.90700000000652,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,590.5108594798485,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,590.5108594798485,120,True,144,3,60222,163.0,25c,580,120,0,10.594000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,511.17039604041463,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,511.17039604041463,120,True,145,0,49446,136.0,25c,581,120,0,8.858999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.2919856425329,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,493.5346252616302,120,True,145,1,49085,113.0,25c,582,120,0,8.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,510.05321167022356,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,510.05321167022356,120,True,145,2,51186,172.0,25c,583,120,0,9.234000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,509.6450204663148,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,509.6450204663148,120,True,145,3,47291,116.0,25c,584,120,0,8.655999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.8696414433895,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,463.1682053385392,120,True,146,0,46000,106.0,25c,585,120,0,10.297000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
