task_id,instance_id,seed,arm,status,recorded_cost,replayed_cost,cost_equal,recorded_emissions_kg,replayed_emissions_kg,emissions_equal,direct_violation_count,exact_violation_count,input_file_manifest_sha256,path_identity_sha256,diesel_route_count,charging_slot_segment_count,charge_day_offsets_json,all_charge_day_offsets_zero,all_charging_within_registered_day,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,settlement_trace_sha256
D6-E2__cn-jjj-200c-01-V2-LOCATIONS__seed5,cn-jjj-200c-01-V2-LOCATIONS,5,MV-HGS-SP,PASS,9750.819910720335,9750.819910720335,True,827.6847208667651,827.6847208667651,True,0,0,1344b03dd07adabd2252bd4d4281dcf775ed5d579eb7314f06c23b139d31f6bd,a5eae38104a4dd96220ba3585fcfa523933df5f37f01c5d06bddb59dc972b678,33,0,[],True,True,True,True,70f242782e897fc76ab4e9f755102c9057d233d6e9b85ed394cebaa79033bb80
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed1,cn-jjj-200c-02-V2-LOCATIONS,1,HGS-F,PASS,9989.937579166648,9989.937579166648,True,839.3356001788094,839.3356001788094,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed1,cn-jjj-200c-02-V2-LOCATIONS,1,HGS-E,PASS,10061.773724842926,10061.773724842926,True,853.809202782302,853.809202782302,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed1,cn-jjj-200c-02-V2-LOCATIONS,1,HGS-M,PASS,10037.256675553575,10037.256675553575,True,849.1962463319059,849.1962463319059,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed1,cn-jjj-200c-02-V2-LOCATIONS,1,MV-HGS-SP,PASS,9988.299478894985,9988.299478894985,True,839.3449473679668,839.3449473679668,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,ff3bc1489e23938b9991ee8d17b1de5ad65adc8813ecc7448b65d4b5dba9d2a8
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed2,cn-jjj-200c-02-V2-LOCATIONS,2,HGS-F,PASS,9989.27655817694,9989.27655817694,True,839.1282572789485,839.1282572789485,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed2,cn-jjj-200c-02-V2-LOCATIONS,2,HGS-E,PASS,10056.632008435367,10056.632008435367,True,853.3030159262861,853.3030159262861,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed2,cn-jjj-200c-02-V2-LOCATIONS,2,HGS-M,PASS,10070.98928353285,10070.98928353285,True,855.7972760809167,855.7972760809167,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed2,cn-jjj-200c-02-V2-LOCATIONS,2,MV-HGS-SP,PASS,9984.391815304381,9984.391815304381,True,838.1460393106803,838.1460393106803,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,4b47b9ff707a711b2e31a319ff052b4776fbed49402cdb9c3ed75b287d0b6013
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed3,cn-jjj-200c-02-V2-LOCATIONS,3,HGS-F,PASS,9993.919908974916,9993.919908974916,True,840.3776619376839,840.3776619376839,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed3,cn-jjj-200c-02-V2-LOCATIONS,3,HGS-E,PASS,10259.926837917827,10259.926837917827,True,858.8698295624886,858.8698295624886,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,35,0,[],True,True,True,True,bbfe8c192c3af88f2a582a42fb1e229b8f6b5b67a441c8aee110eebed7c512cb
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed3,cn-jjj-200c-02-V2-LOCATIONS,3,HGS-M,PASS,10089.192550787286,10089.192550787286,True,859.3862916159852,859.3862916159852,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed3,cn-jjj-200c-02-V2-LOCATIONS,3,MV-HGS-SP,PASS,9992.971043044205,9992.971043044205,True,840.3506465964949,840.3506465964949,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,100b6b0b5311dcc47cd902bd0cecec4bdf626140436d26a973c6bb6c5e55faeb
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed4,cn-jjj-200c-02-V2-LOCATIONS,4,HGS-F,PASS,9970.906559275983,9970.906559275983,True,836.0295269249305,836.0295269249305,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed4,cn-jjj-200c-02-V2-LOCATIONS,4,HGS-E,PASS,10066.417372226448,10066.417372226448,True,855.0005422074582,855.0005422074582,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed4,cn-jjj-200c-02-V2-LOCATIONS,4,HGS-M,PASS,10070.933191749204,10070.933191749204,True,855.7656508911926,855.7656508911926,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed4,cn-jjj-200c-02-V2-LOCATIONS,4,MV-HGS-SP,PASS,9967.025114132923,9967.025114132923,True,835.0747681356397,835.0747681356397,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,af07782527d903a1e966cc0942ce2d3f5a5518c5652fdb21b8783531c42f446e
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed5,cn-jjj-200c-02-V2-LOCATIONS,5,HGS-F,PASS,9984.207993406057,9984.207993406057,True,838.8790947375142,838.8790947375142,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed5,cn-jjj-200c-02-V2-LOCATIONS,5,HGS-E,PASS,10062.370154681183,10062.370154681183,True,854.1937792701609,854.1937792701609,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed5,cn-jjj-200c-02-V2-LOCATIONS,5,HGS-M,PASS,10049.13793232355,10049.13793232355,True,851.3504539444065,851.3504539444065,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed5,cn-jjj-200c-02-V2-LOCATIONS,5,MV-HGS-SP,PASS,9983.963147038145,9983.963147038145,True,838.9132147669377,838.9132147669377,True,0,0,289f948fe00705ea0abdf3b6864ed2932b178ac4379261dcdb710e40072eced0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,34,0,[],True,True,True,True,73ff85073512aeeb13d3297ccd4378a640fbfaba8fc159f07b3e4141b26b3a73
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed1,cn-jjj-200c-03-V2-LOCATIONS,1,HGS-F,PASS,9646.800458965721,9646.800458965721,True,806.1142258218031,806.1142258218031,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed1,cn-jjj-200c-03-V2-LOCATIONS,1,HGS-E,PASS,9684.677935983813,9684.677935983813,True,813.8534016951966,813.8534016951966,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed1,cn-jjj-200c-03-V2-LOCATIONS,1,HGS-M,PASS,9707.070340573622,9707.070340573622,True,818.6460362238837,818.6460362238837,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed1,cn-jjj-200c-03-V2-LOCATIONS,1,MV-HGS-SP,PASS,9646.022579173821,9646.022579173821,True,806.204632917799,806.204632917799,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,1e5209580915bdd4f513a9d8bf242daf07e8426106327817d7beca89ac701a6b
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed2,cn-jjj-200c-03-V2-LOCATIONS,2,HGS-F,PASS,9651.53286904122,9651.53286904122,True,807.2184194986204,807.2184194986204,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed2,cn-jjj-200c-03-V2-LOCATIONS,2,HGS-E,PASS,9982.52115728442,9982.52115728442,True,838.638995031718,838.638995031718,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,34,0,[],True,True,True,True,676911ff2170938df36ced4c2133e984b553f8c030a54d467844807297205f66
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed2,cn-jjj-200c-03-V2-LOCATIONS,2,HGS-M,PASS,9679.997064835705,9679.997064835705,True,812.918786000137,812.918786000137,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed2,cn-jjj-200c-03-V2-LOCATIONS,2,MV-HGS-SP,PASS,9650.31838912037,9650.31838912037,True,807.0589135646657,807.0589135646657,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,40b69a2d5831c03e37c12825040fff4c9132e1a64114317918c25e808869d220
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,HGS-F,PASS,9640.858116269952,9640.858116269952,True,805.5831987973279,805.5831987973279,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,HGS-E,PASS,9673.48743878036,9673.48743878036,True,811.1391479889148,811.1391479889148,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,HGS-M,PASS,9684.971005772211,9684.971005772211,True,813.7571764429555,813.7571764429555,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,3,MV-HGS-SP,PASS,9636.0064717928,9636.0064717928,True,804.9243467178285,804.9243467178285,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,4e226f85fd3e9908c5eea8e1abf8ba2f55b490722e9b86e73a2ce3ac5cf50c9f
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,HGS-F,PASS,9652.576945798723,9652.576945798723,True,808.1118645930414,808.1118645930414,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,HGS-E,PASS,9681.242406855468,9681.242406855468,True,813.0982097925757,813.0982097925757,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,HGS-M,PASS,9691.08473305636,9691.08473305636,True,815.3295796966688,815.3295796966688,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,4,MV-HGS-SP,PASS,9651.573213953847,9651.573213953847,True,807.9142491729822,807.9142491729822,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,HGS-F,PASS,9640.593389960957,9640.593389960957,True,805.7298141024347,805.7298141024347,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,HGS-E,PASS,9679.255218064194,9679.255218064194,True,812.6547510655545,812.6547510655545,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,HGS-M,PASS,9727.41547895189,9727.41547895189,True,822.3790799374717,822.3790799374717,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,25ef52d142bb6e211d37262bbef5a26b7f4b39a458e959efe11ca7ba9c98e927
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,5,MV-HGS-SP,PASS,9636.356732182996,9636.356732182996,True,804.8771900536885,804.8771900536885,True,0,0,97b739a150fdda3c7ef8886140a55cb6e99e32ebf77333db1ec96dfe41e9c14d,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,33,0,[],True,True,True,True,811908231596ab8c0ccab12878f2a9aaf79f4bceb7b50151633509a39849a1d7
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,HGS-F,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,HGS-E,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,HGS-M,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,1,MV-HGS-SP,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,HGS-F,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,HGS-E,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,HGS-M,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,2,MV-HGS-SP,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,HGS-F,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,HGS-E,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,HGS-M,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,3,MV-HGS-SP,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,4,HGS-F,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,4,HGS-E,PASS,992.0656343726765,992.0656343726765,True,95.98484588235921,95.98484588235921,True,0,0,16ec2656be39266a313e01e4bd28194c174fcf973352027893b45158ba84d340,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,3,0,[],True,True,True,True,ce841d4812f55b5108c358ae6a628a6351204f2678acdf478915530c8a2efdeb
