actual_evals,algorithm,best_obj,bundle,candidate_scores,current_obj,eval_budget,feasible,repair_delta_count,reward_sum,scale,seed,steps,violation_count,wall_time_seconds,worker_integrity_ok,worker_numpy_version,worker_python_executable
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,599.496443728531,120,True,24722,25.850946236395686,25c,19,120,0,5.843999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,493.39084351608716,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,496.9279882488951,120,True,19243,47.11016132951876,25c,20,120,0,5.14000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,460.1714827548339,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,460.1714827548339,120,True,17359,39.89394978617814,25c,21,120,0,6.687000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,584.4017921511852,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,584.4017921511852,120,True,21856,36.801347912470376,25c,22,120,0,5.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.3839839512273,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,540.231124605051,120,True,22476,31.096876615463046,25c,23,120,0,5.359000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.5412056091019,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.5412056091019,120,True,15692,48.05104468557161,25c,24,120,0,4.577999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.7803966779722,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,599.7803966779722,120,True,20852,25.954565224833033,25c,25,120,0,5.202999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,558.5108188039301,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,558.5326698578675,120,True,26857,29.67657253900035,25c,26,120,0,6.062999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.87285168865594,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.87285168865594,120,True,21470,34.62783729336571,25c,27,120,0,5.39000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,604.2077705426218,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,604.2979478183496,120,True,23366,32.17839930052022,25c,28,120,0,5.390999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,537.9385265643613,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,537.9385265643613,120,True,21708,31.67539719687179,25c,29,120,0,5.172000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.7464754648297,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.7464754648297,120,True,21212,48.085469240190136,25c,30,120,0,5.5,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.834134358261,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,600.7861841492468,120,True,22072,26.207013528771753,25c,31,120,0,5.297000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,557.3821861998413,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,559.4023278207724,120,True,23671,30.292454285671287,25c,32,120,0,5.530999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.53933335579967,120,True,17704,36.91196646704056,25c,33,120,0,4.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,598.4943825169794,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,598.4943825169794,120,True,23562,33.328098668735855,25c,34,120,0,6.608999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,534.3281019563966,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,544.5014224211953,120,True,25022,31.51699964573179,25c,35,120,0,6.204000000027008,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,596.990687042415,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,596.990687042415,120,True,22674,30.73141038009109,25c,36,120,0,5.420999999972992,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.7803966779722,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,599.7803966779722,120,True,21333,25.64486628933092,25c,37,120,0,5.047000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.95944254362746,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.8020447299691,120,True,19025,47.74461631830611,25c,38,120,0,5.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.53933335579967,120,True,16475,36.57420903471287,25c,39,120,0,4.577999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.8061863046979,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.9151636787999,120,True,22448,32.64199744991073,25c,40,120,0,5.344000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.5967063381801,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,539.6837178959361,120,True,22434,30.88043292753658,25c,41,120,0,5.469000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.5412056091019,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.5412056091019,120,True,19417,48.31731375328249,25c,42,120,0,5.01500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,600.0497211379757,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,601.0555086092502,120,True,23482,25.586726478431796,25c,43,120,0,5.35999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,512.0089255992485,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,512.4099177021103,120,True,19601,41.59730206923207,25c,44,120,0,4.89000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.1361306476938,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.1361306476938,120,True,15397,36.881979823384505,25c,45,120,0,5.922000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,600.3193373959082,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,600.3193373959082,120,True,23544,34.03623921899737,25c,46,120,0,5.702999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,535.2321279528766,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,544.9932868791198,120,True,19902,31.42297367686029,25c,47,120,0,4.828000000095926,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,530.3292108575652,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,530.3292108575652,120,True,16912,46.36729719289505,25c,48,120,0,4.515999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,599.7803966779722,120,True,24049,26.351752139915288,25c,49,120,0,5.530999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,491.078686369946,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.078686369946,120,True,19018,47.23334356119791,25c,50,120,0,4.984000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.87285168865594,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.87285168865594,120,True,19298,35.16277495375855,25c,51,120,0,5.405999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.2051259342298,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,599.2051259342298,120,True,24100,32.633861565085155,25c,52,120,0,6.094000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.8638206137057,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,540.3762250782751,120,True,20536,31.75590557414984,25c,53,120,0,4.98499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.5412056091019,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.5412056091019,120,True,18676,48.11828044960446,25c,54,120,0,4.842999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,589.0639528276512,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,589.0639528276512,120,True,18863,28.410456381015102,25c,55,120,0,5.454000000027008,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,557.3603351459036,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,557.3821861998413,120,True,24402,30.072882954601276,25c,56,120,0,5.625,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.8696414433895,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,459.8696414433895,120,True,16165,40.18038870631755,25c,57,120,0,6.547000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,598.6411328314967,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,598.6411328314967,120,True,25310,33.15232977407436,25c,58,120,0,5.796999999904074,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,539.2087438257066,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,539.2087438257066,120,True,25074,30.84718656361984,25c,59,120,0,5.73499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.05676639200647,120,True,20069,53.68687077434413,25c,60,120,0,5.031000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,600.0497211379757,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,600.8897650670131,120,True,23533,26.017611589567107,25c,61,120,0,5.563000000081956,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.95944254362746,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.8020447299691,120,True,16967,46.63130723607743,25c,62,120,0,4.577999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,472.12611103280034,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,472.9515523683932,120,True,17991,36.8767869651518,25c,63,120,0,4.812000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,609.7592715814313,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,612.2524010480147,120,True,22104,31.53114494761646,25c,64,120,0,5.187999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,525.438892051016,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,525.438892051016,120,True,23060,34.94766703519346,25c,65,120,0,6.875,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.2295765577192,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.2295765577192,120,True,24855,48.24791781215685,25c,66,120,0,6.077999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,580.4608030874516,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,584.7154795013209,120,True,24893,30.540323284902016,25c,67,120,0,7.140999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.4663717664625,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,489.4891832222201,120,True,21462,47.18669100945154,25c,68,120,0,5.172000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,480.1159907018665,120,True,19406,34.60447995304006,25c,69,120,0,5.202999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,594.6472541625651,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,594.6472541625651,120,True,20696,33.927521533154504,25c,70,120,0,5.25,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,519.632536240017,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,519.632536240017,120,True,20170,36.32657468148957,25c,71,120,0,7.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.5412056091019,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.5412056091019,120,True,17779,48.44339407206043,25c,72,120,0,4.625,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,600.7029381949351,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,601.0191273336986,120,True,25190,26.49436828249274,25c,73,120,0,5.907000000006519,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.64657273926207,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,490.64657273926207,120,True,24104,47.31307368403874,25c,74,120,0,5.782000000006519,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.31405959013097,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.31405959013097,120,True,17025,37.22556040467161,25c,75,120,0,4.577999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,586.3481724256338,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,586.3481724256338,120,True,20960,36.453575893046576,25c,76,120,0,6.39000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,539.2892135205188,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,541.9713738899976,120,True,26948,31.546926330159202,25c,77,120,0,6.061999999918044,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,530.3773003498446,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,530.3773003498446,120,True,16169,46.52925757812582,25c,78,120,0,4.532000000006519,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,602.0188484411548,120,True,26009,26.217495114368468,25c,79,120,0,5.842999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,558.7354056043603,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,558.7354056043603,120,True,22876,30.083942676904908,25c,80,120,0,5.469000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,477.50780704679084,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,477.50780704679084,120,True,18171,35.25877259054866,25c,81,120,0,4.984000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.2421416251854,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.6138849152643,120,True,25328,34.36951502350582,25c,82,120,0,5.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,545.5875694393274,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,546.7565666411764,120,True,25952,29.62763766808879,25c,83,120,0,5.891000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.19253290475,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,499.55087214861123,120,True,20888,54.660920026257585,25c,84,120,0,5.108999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.7803966779722,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,601.1174633345034,120,True,23170,25.895673701775326,25c,85,120,0,5.579000000027008,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,495.78787888713526,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,495.78787888713526,120,True,20161,45.87827430442051,25c,86,120,0,5.422000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.87285168865594,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.87285168865594,120,True,17838,34.84746169878038,25c,87,120,0,5.609000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,584.9787220686316,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,585.5848200856204,120,True,23962,37.71241678852887,25c,88,120,0,7.687999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,521.2429285824016,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,521.4477836988556,120,True,22216,35.73605306333691,25c,89,120,0,6.217999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,533.163021992141,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,533.163021992141,120,True,18034,46.16690074469043,25c,90,120,0,4.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,600.0497211379757,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,601.0191273336986,120,True,25057,26.09091353672197,25c,91,120,0,5.907000000006519,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.45514406581356,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,489.45514406581356,120,True,23713,47.35212197176113,25c,92,120,0,5.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.87285168865594,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.87285168865594,120,True,18670,34.09568799469754,25c,93,120,0,4.937000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,596.9974258018939,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,596.9974258018939,120,True,23456,33.792896692579916,25c,94,120,0,5.467999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,521.7094949520607,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,522.5243929341069,120,True,21903,36.03318475840719,25c,95,120,0,7.719000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,506.4770956784431,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,506.5677918222493,120,True,17772,52.685843525451055,25c,96,120,0,5.030999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,594.5149077435348,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,594.5149077435348,120,True,23097,27.149980642745597,25c,97,120,0,5.437999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
