task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,prd,200,3,9993.190471191258,88.61624925000069,10024.67779291972,100.8371421250049,10324.830673560058,116.1214257919928,9991.28318616864,325.7376969580073,845.6000575536985,851.7250694229034,878.7626831593655,845.223404954614,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9991.283186168643,9991.283186168643,0.0,1,5.0,True,time_limited_mip_recombination,3813ec80e7dd96d9db0fce930dbcafe625bd739573deb4ebe599ec607b165350,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,prd,200,4,10001.718182614228,84.39323058299487,10314.87364818851,110.67381170800945,10033.627400987014,113.59107641699666,9999.140218747767,332.0222337499872,847.2765708246487,877.1006424846964,854.2397114320457,846.9287164177128,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9999.140218747767,9999.140218747769,0.0,1,5.0,True,time_limited_mip_recombination,2151e81ce5c33026d2b9892ce4a1263a269253d0d7a3565cf9657e465ee7b5c8,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,prd,200,5,10003.679718975121,82.27239904200542,10011.80204360226,111.23516895799548,10573.124859628362,122.87687300000107,9998.798644427032,335.49951449999935,847.6081732425414,849.5023655359226,892.4767318334007,846.524238790358,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9998.798644427032,9998.798644427032,0.0,1,5.0,True,time_limited_mip_recombination,9c9902e8ad5aa06c9a08049e60f81222852a9cd1810e24f092e18eab15a8e0a7,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,prd,200,1,10013.971521053254,77.57457641699875,10309.688307899478,113.5416401669936,11462.875696193067,103.86141420798958,10010.899341577437,314.87536766700214,849.209285989712,872.4853489330253,1067.329682493058,848.3671703638842,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10010.899341577435,10010.899341577435,0.0,1,5.0,True,time_limited_mip_recombination,a867233ebd21c6acf2aba9a2d2a718379d64cd6a82c5d5c4f65a37009f419641,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed2,cn-prd-200c-03-V2-LOCATIONS,prd,200,2,10013.879863360648,81.31107695899846,10492.971212410657,112.98046304201125,10584.789939944652,115.67437162500573,10012.340252597287,328.11907749999955,848.7137889264206,875.725423423007,896.3315462683328,848.4618614270025,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10012.340252597289,10012.340252597289,0.0,1,5.0,True,time_limited_mip_recombination,97f7455a8d0c3b22c709474d58abaa2c580a23cb0e13cef03cbbdd717aa821b8,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed3,cn-prd-200c-03-V2-LOCATIONS,prd,200,3,10016.826285387282,86.25919979199534,10249.450955253498,115.05127141599951,10376.61729408556,129.78627895801037,10013.52515997671,352.31248212499486,849.5306452552852,862.369814641503,887.8112610263925,848.9511837129974,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10013.52515997671,10012.534288580042,9.895330374054933e-05,1,5.0,True,time_limited_mip_recombination,df89fcac16da76478004a2018765f54e50ed3c1bf6ec47d3624995b2e9eea848,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed4,cn-prd-200c-03-V2-LOCATIONS,prd,200,4,10013.553943122812,84.82365033301176,10330.211713832941,125.97168416599743,10265.692951868052,117.71707295899978,10013.553943122812,347.8596167499927,848.8268005046391,876.6601822255217,866.3850627825361,848.8268005046391,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10013.553943122835,10013.553943122835,0.0,1,5.0,True,best_exact_hgs_parent,fc3a419440c47d33895dea4e0cb3d831b18ab137cbfb29297e06bab7ada7cfdd,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed5,cn-prd-200c-03-V2-LOCATIONS,prd,200,5,10018.040365311628,83.40641358299763,10510.758742979773,122.10797599999933,10518.128866542931,124.37456208300136,10016.789518378824,349.7644105419895,849.5720263750478,878.7789639580244,880.8122481012343,849.4269148183273,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,10016.789518378824,10016.789518378824,0.0,1,5.0,True,time_limited_mip_recombination,9c5126d1053196fe23e39a6567c1619bda138d60536b3b8518bf7a7d5c8538fd,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,b8bda395d5289c2fd1aaf746b646729a65a4682575a08089291a3fe289502597,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed1,cn-prd-20c-01-V2-LOCATIONS,prd,20,1,1092.4581012257393,9.020713249992696,1096.8791901388674,9.52437766600633,1096.8791901388674,9.816903084007208,1092.4581012257393,28.434667542009265,81.71371143773251,82.22763549008863,82.22763549008863,81.71371143773251,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1092.4581012257393,1092.4581012257393,0.0,1,5.0,True,best_exact_hgs_parent,8fbe6dff3e98294ff61749243fa26fcf5ee5bf7471944c65fe535aed981b476b,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed2,cn-prd-20c-01-V2-LOCATIONS,prd,20,2,1092.4581012257393,10.142316875004326,1096.8791901388674,8.570524374998058,1096.8791901388674,9.428245167000568,1092.4581012257393,28.227157667002757,81.71371143773251,82.22763549008863,82.22763549008863,81.71371143773251,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1092.4581012257393,1092.4581012257393,0.0,0,5.0,True,best_exact_hgs_parent,8fbe6dff3e98294ff61749243fa26fcf5ee5bf7471944c65fe535aed981b476b,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed3,cn-prd-20c-01-V2-LOCATIONS,prd,20,3,1092.4581012257393,8.969405499999993,1096.8791901388674,9.552411833006772,1096.8791901388674,9.59549037499528,1092.4581012257393,28.20933937499649,81.71371143773251,82.22763549008863,82.22763549008863,81.71371143773251,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1092.4581012257393,1092.4581012257393,0.0,1,5.0,True,best_exact_hgs_parent,b5e619edb0189d092e6109935e3d08d77d0abdc42a23fc64168398daf5ed8122,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed4,cn-prd-20c-01-V2-LOCATIONS,prd,20,4,1092.4581012257393,9.134845541004324,1096.8791901388674,9.600953166998806,1096.8791901388674,9.950215125005343,1092.4581012257393,28.748639749988797,81.71371143773251,82.22763549008863,82.22763549008863,81.71371143773251,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1092.4581012257393,1092.4581012257393,0.0,0,5.0,True,best_exact_hgs_parent,08c899d1b52b5583e370a02b02d11de4cf841fa182031b859094281abdd1902e,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed5,cn-prd-20c-01-V2-LOCATIONS,prd,20,5,1092.4581012257393,9.428617833007593,1096.8791901388674,10.197824125003535,1096.8791901388674,8.521379291996709,1092.4581012257393,28.235034124998492,81.71371143773251,82.22763549008863,82.22763549008863,81.71371143773251,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1092.4581012257393,1092.4581012257395,0.0,1,5.0,True,best_exact_hgs_parent,b5e619edb0189d092e6109935e3d08d77d0abdc42a23fc64168398daf5ed8122,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed1,cn-prd-20c-02-V2-LOCATIONS,prd,20,1,1090.6328527949984,11.12206716700166,1090.6328527949984,9.904214458001661,1090.6328527949984,11.509382707998157,1090.6328527949984,32.61783945800562,81.49087463995504,81.49087463995504,81.49087463995504,81.49087463995504,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1090.6328527949984,1090.6328527949984,0.0,1,5.0,True,best_exact_hgs_parent,ade4dfad5b6e5441fee8c69cf43bd6c44d303ae1142ec84fe0d74ccda43aa59b,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed2,cn-prd-20c-02-V2-LOCATIONS,prd,20,2,1090.6328527949984,9.73237524999422,1090.6328527949984,11.400735917006386,1090.6328527949984,11.04054441700282,1090.6328527949984,32.24081929199747,81.49087463995504,81.49087463995504,81.49087463995504,81.49087463995504,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1090.6328527949984,1090.6328527949984,0.0,1,5.0,True,best_exact_hgs_parent,8477c5e09e068618b78c229734b998e44b0b0293fc1a46375b22341aabd6d6a6,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed3,cn-prd-20c-02-V2-LOCATIONS,prd,20,3,1090.6328527949984,11.018716291000601,1090.6328527949984,10.989456166993477,1090.6328527949984,10.737102792001679,1090.6328527949984,32.8204609999957,81.49087463995504,81.49087463995504,81.49087463995504,81.49087463995504,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1090.6328527949984,1090.6328527949984,0.0,1,5.0,True,best_exact_hgs_parent,10ac7e4debca397124b5312dbbbdad1cdc618624a2c4db37461608c332b15ae4,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed4,cn-prd-20c-02-V2-LOCATIONS,prd,20,4,1090.6328527949984,10.52917824999895,1090.6328527949984,10.330557541004964,1090.6328527949984,11.176141167001333,1090.6328527949984,32.17008958400402,81.49087463995504,81.49087463995504,81.49087463995504,81.49087463995504,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1090.6328527949984,1090.6328527949984,0.0,1,5.0,True,best_exact_hgs_parent,076f007d127c870a11fd9331a53dd6b0b620d0209738314126d7b926326c9ba7,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed5,cn-prd-20c-02-V2-LOCATIONS,prd,20,5,1090.6328527949984,10.268560457989224,1090.6328527949984,11.540420165998512,1090.6328527949984,10.202621541000553,1090.6328527949984,32.08493516698945,81.49087463995504,81.49087463995504,81.49087463995504,81.49087463995504,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1090.6328527949984,1090.6328527949984,0.0,1,5.0,True,best_exact_hgs_parent,13ca7429f85cf8073525b0571c74dbbb2a964df9de733268fc0cc7b27e81165b,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed1,cn-prd-20c-03-V2-LOCATIONS,prd,20,1,1109.651968183228,11.275370584000484,1109.651968183228,12.00701108299836,1109.651968183228,14.471406083001057,1109.651968183228,37.874527207997744,85.49286822258938,85.49286822258938,85.49286822258938,85.49286822258938,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1109.6519681832278,1109.6519681832278,0.0,1,5.0,True,best_exact_hgs_parent,0f04912c9d85a0804295c5b2a897db10b826bda779a79023c2319a03dbe94940,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed2,cn-prd-20c-03-V2-LOCATIONS,prd,20,2,1109.651968183228,11.244862958003068,1109.651968183228,15.858352249997552,1109.651968183228,12.028607249987544,1109.651968183228,39.21861845899548,85.49286822258938,85.49286822258938,85.49286822258938,85.49286822258938,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1109.6519681832278,1109.6519681832278,0.0,1,5.0,True,best_exact_hgs_parent,b90b5d040544823e57b2223f68fb404ada15b83c81339a7db7eab0ae0426d16a,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed3,cn-prd-20c-03-V2-LOCATIONS,prd,20,3,1109.651968183228,16.732326124998508,1109.651968183228,11.640222417001496,1109.651968183228,11.136966375008342,1109.651968183228,39.5865880830097,85.49286822258938,85.49286822258938,85.49286822258938,85.49286822258938,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1109.6519681832278,1109.6519681832278,0.0,1,5.0,True,best_exact_hgs_parent,b21b5cb06d33afb95810f82615f99efef69df4cdab4085b86fa10d927a21272c,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed4,cn-prd-20c-03-V2-LOCATIONS,prd,20,4,1109.651968183228,12.395069041987881,1109.651968183228,11.296773333000601,1109.651968183228,11.787677917003748,1109.651968183228,35.66631758399308,85.49286822258938,85.49286822258938,85.49286822258938,85.49286822258938,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1109.6519681832278,1109.6519681832278,0.0,1,5.0,True,best_exact_hgs_parent,8598f131b91d1f7bbf50ee9d88bdd2f9578d0bdb0fc5aacfcf4c3edc348c6503,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-20c-03-V2-LOCATIONS__seed5,cn-prd-20c-03-V2-LOCATIONS,prd,20,5,1109.651968183228,10.562097582995193,1109.651968183228,11.759639083000366,1109.651968183228,10.76388766700984,1109.651968183228,33.14649025000108,85.49286822258938,85.49286822258938,85.49286822258938,85.49286822258938,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1109.6519681832278,1109.6519681832278,0.0,1,5.0,True,best_exact_hgs_parent,4c1805cf0e80d7dbb8cfa834f23336fcd281d5414b9bc29d3a53899fcc5b7c94,8fb2ff617cb941a62b19193e435cb63be3e1ffd0c4c0e7f393b9f250c5d4b5f6,df86f2c44f69d385e95ea2cdc4cdb3695cebf90144c4220210158f6abcf1bd99,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed1,cn-prd-25c-01-V2-LOCATIONS,prd,25,1,1125.4666756178794,13.408477582997875,1125.4666756178794,14.303038333004224,1125.4666756178794,14.277376666999771,1125.4666756178794,42.128685792005854,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178792,0.0,1,5.0,True,best_exact_hgs_parent,4bc346266794ba61b7dfa69d0c417d8356410a094c2a41269b2bb931c808e70b,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed2,cn-prd-25c-01-V2-LOCATIONS,prd,25,2,1125.4666756178794,13.23081395799818,1125.4666756178794,13.876890290994197,1125.4666756178794,14.431149124997319,1125.4666756178794,41.660044167001615,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178792,0.0,1,5.0,True,best_exact_hgs_parent,cf9215331d2ace78717efe47781aed71707f223313e3a5fe5e3488d5d4681e55,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed3,cn-prd-25c-01-V2-LOCATIONS,prd,25,3,1125.4666756178794,14.192585583004984,1125.4666756178794,13.989404457999626,1125.4666756178794,19.091975749994162,1125.4666756178794,47.35750724999525,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178792,0.0,1,5.0,True,best_exact_hgs_parent,29b56e2a9eef1c1455154bee965d4f856e93b334741ea7928b7ce2c165d51c09,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed4,cn-prd-25c-01-V2-LOCATIONS,prd,25,4,1125.4666756178794,13.725069375010207,1125.4666756178794,14.406782207996002,1125.4666756178794,13.319626166005037,1125.4666756178794,41.53212199998961,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178792,0.0,1,5.0,True,best_exact_hgs_parent,31616d868b263eb6edba3310881f1eedfcd8d4debf750260a059f1a8919034c3,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-01-V2-LOCATIONS__seed5,cn-prd-25c-01-V2-LOCATIONS,prd,25,5,1125.4666756178794,13.841173040986178,1125.4666756178794,14.292050416988786,1125.4666756178794,13.92673454200849,1125.4666756178794,42.15578795800684,88.92061202498955,88.92061202498955,88.92061202498955,88.92061202498955,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1125.4666756178792,1125.4666756178794,0.0,0,5.0,True,best_exact_hgs_parent,6eef99e4bd13f19063f34452cfb9deea6aae30b62caf434e6a4f106ceed8143a,28a85859f4927192442f274a0b4f76fbb036de4420be5c83105be76d289071e4,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed1,cn-prd-25c-02-V2-LOCATIONS,prd,25,1,1377.7108764198595,11.97605791699607,1382.3724093872245,12.368718083002022,1386.5189100422886,13.042215790992486,1377.7108764198595,37.506660416998784,105.05957693950856,105.84560324908293,106.63864729121619,105.05957693950856,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1377.7108764198595,1377.7108764198595,0.0,1,5.0,True,best_exact_hgs_parent,4202d568718b87a143b85d534716770824014411b86213566fe558daba13927d,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed2,cn-prd-25c-02-V2-LOCATIONS,prd,25,2,1377.7108764198595,12.76315091700235,1384.6551399068162,12.391205916996114,1385.575836761643,11.790598958003102,1377.7108764198595,37.05557275000319,105.05957693950856,106.30795123400996,106.51730063562138,105.05957693950856,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1377.7108764198595,1377.7108764198595,0.0,1,5.0,True,best_exact_hgs_parent,d6c4419a53e62a82287679f615138639c2669f6052cf03178c5f1ccc6a9e4134,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed3,cn-prd-25c-02-V2-LOCATIONS,prd,25,3,1377.7108764198595,12.834321709000506,1385.8817138445413,11.599465334002161,1386.2944497832361,11.974345249996986,1377.7108764198595,36.49215966700285,105.05957693950856,106.55108783830954,106.59364391918261,105.05957693950856,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1377.7108764198595,1377.7108764198595,0.0,1,5.0,True,best_exact_hgs_parent,c4de3b67ad4fb9c32d13cf8f006574f6bb88100d7a3b7b9f58f6913dea91780d,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed4,cn-prd-25c-02-V2-LOCATIONS,prd,25,4,1377.7108764198595,11.128085583011853,1385.575836761643,12.419311042001937,1384.6551399068162,12.111347750003915,1377.7108764198595,35.7421943340014,105.05957693950856,106.51730063562138,106.30795123400996,105.05957693950856,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1377.7108764198595,1377.7108764198595,0.0,1,5.0,True,best_exact_hgs_parent,e9f5facd80cd651e17d6af5936f8f44ab95330831991ccb31556ee5611d1debe,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-02-V2-LOCATIONS__seed5,cn-prd-25c-02-V2-LOCATIONS,prd,25,5,1377.7108764198595,11.823387125012232,1382.7212652736425,12.563299540997832,1385.575836761643,12.161886957997922,1377.7108764198595,36.66264258300362,105.05957693950856,105.91479685051313,106.51730063562138,105.05957693950856,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1377.7108764198595,1377.7108764198595,0.0,1,5.0,True,best_exact_hgs_parent,39d4374d41089f3380ebaf1a39667abe9d4a47d24a08ec084299affa984446db,e9207e3ecfc21c59f23d1246283f90cfd96fad651d69a9a5b4b211a547153f99,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-03-V2-LOCATIONS__seed1,cn-prd-25c-03-V2-LOCATIONS,prd,25,1,1140.5569045915854,10.80590370799473,1140.5569045915854,10.68820379198587,1140.5569045915854,10.977676958005759,1140.5569045915854,32.5507587500033,91.66293097360156,91.66293097360156,91.66293097360156,91.66293097360156,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1140.5569045915854,1140.5569045915854,0.0,1,5.0,True,best_exact_hgs_parent,785506379011726324b4c51516c33af43fae009fab3871fddb823d892450aef7,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-03-V2-LOCATIONS__seed2,cn-prd-25c-03-V2-LOCATIONS,prd,25,2,1140.5569045915854,10.667089666996617,1140.5569045915854,10.387575999993715,1140.5569045915854,10.460618249999243,1140.5569045915854,31.605965624999953,91.66293097360156,91.66293097360156,91.66293097360156,91.66293097360156,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1140.5569045915854,1140.5569045915854,0.0,1,5.0,True,best_exact_hgs_parent,37465c8c270b933a92b3ca746e569527ee586cad77b98436fc9b684b222dc12d,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-03-V2-LOCATIONS__seed3,cn-prd-25c-03-V2-LOCATIONS,prd,25,3,1140.5569045915854,10.31448545800231,1140.5569045915854,10.921866582997609,1140.5569045915854,9.73172875000455,1140.5569045915854,31.04927741699794,91.66293097360156,91.66293097360156,91.66293097360156,91.66293097360156,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1140.5569045915854,1140.5569045915854,0.0,1,5.0,True,best_exact_hgs_parent,1fdb51b21d26b444894a1eb13800855ab5eac079c7b84358b1523eee6f4713a2,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
