actual_charging_saving_kg,arm,aware_actual_charging_emissions_kg,aware_predicted_charging_emissions_kg,aware_vs_immediate_moved_action_count,aware_vs_immediate_moved_energy_kwh,baseline_output_sha256,certificate_sha256,charge_actions_at_earliest,charging_strategy,cross_site_customer_count,customer_accounting_pass,elapsed_seconds,eligible_charge_actions,energy_sha256,existing_cross_accepted_count,existing_cross_actual_call_count,existing_cross_best_improved_count,existing_cross_candidate_build_count,existing_cross_changed_candidate_count,existing_cross_dynamic_feasible_count,existing_cross_forced_insertion_count,existing_cross_gate_rejection_count,existing_cross_moved_customer_ids,existing_cross_operator_id,existing_cross_pair_removal_count,existing_cross_rejection_counts_json,existing_cross_scheduled_call_count,existing_cross_scheduled_slots,existing_cross_within_depot_reinsert_count,feasible_cross_candidate_count,forced_cross_attempt_count,future_cost,immediate_actual_charging_emissions_kg,immediate_predicted_charging_emissions_kg,main_evaluations,main_search_seed,minimum_profit_margin,minimum_profit_ratio,moved_charge_actions,moved_charge_kwh,moved_from_search_schedule_actions,moved_from_search_schedule_kwh,network,participation_gate_rejections,predicted_charging_saving_kg,profit_margins_json,profit_ratios_json,responsibility_condition,route_sha256,running_actual_charging_emissions_kg,running_depot_profit_json,running_predicted_charging_emissions_kg,running_total_actual_emissions_kg,running_total_cost,running_total_profit,same_state_baseline_allowed_cross_count,same_state_baseline_cost,same_state_baseline_profit_json,same_state_baseline_start_source,same_state_cost_saving_pct,second_start_sha256,selected_future_profit_json,shadow_evaluations,shadow_existing_cross_actual_call_count,shadow_search_seed,solution_sha256,stage,stage_new_customer_count,stage_new_customer_ids_json,stream_seed,trigger_second
0.0,no_cooperation,15.086349044730195,15.116632043999303,0,0,a28a5f0b96b5770b2d379c54186046cbfe6c9028189409cfa96dbb91d789d0e5,953ebcf7b170bcfda19c02b63f94648f22315bd4622b570ecb2765916e89670f,2,aware,0,True,1.532815083002788,2,70b06afd3a5affe3aaa6724787061d2550d3acf862da26958785c0409dcd14e6,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,5,1,0,0,2389.209935856206,15.086349044730195,15.116632043999303,50,40032,103.67429719436859,1.0242338733805696,1,73.84809821789095,1,73.84809821789095,N221,0,0.0,"{""D0"": 103.67429719436859, ""D1"": 151.35600491580817}","{""D0"": 1.0242338733805696, ""D1"": 1.0415159144789945}",historical_mixed,cffe9a95e9c1b5d7c870d4bdc508d33d9ae2b8fe3a59d7354c66e9c819c31625,236.1339432681531,"{""D0"": 4324.204658272887, ""D1"": 3768.9947808592988}",214.5604056048331,3485.1496051109425,10368.709362313492,8093.199439132186,0,2644.2402379663836,"{""D0"": 4278.073734489876, ""D1"": 3645.7345770954635}",owner_fixed_asset_repack,9.64474779743594,a28a5f0b96b5770b2d379c54186046cbfe6c9028189409cfa96dbb91d789d0e5,"{""D0"": 4381.748031684245, ""D1"": 3797.0905820112716}",50,1,40031,90decc13bd9cd6b5261d865cd9f11efc14181211708f1508056306a5427558cd,3,1,"[""N_S4_002""]",4,32400.0
0.0,no_participation,84.91540560441307,79.03797165234053,0,0,a63aa4e01e1f421445383f7803a46924e3d16242b4f4de180a3a37857d9bfd1a,286ba31798bc647fd2cb653064437e285750ccdff17dee8bd9017f919a16e489,11,aware,3,True,20.480121207991033,11,d92f8fb43678d8b5295215181d2301ef0b833a263fd807a47e03667f230c6858,1,1,1,1,1,1,2,0,C112;C205,reciprocal_boundary_reinsert_v1,1,{},1,5,0,50,4,6225.106418582559,84.91540560441307,79.03797165234053,50,40012,-23.496247180688897,0.9942822258490772,8,521.0981552928066,8,521.0981552928066,N221,0,0.0,"{""D0"": 43.20452518605998, ""D1"": -23.496247180688897}","{""D0"": 1.008654378027623, ""D1"": 0.9942822258490772}",historical_mixed,b26207db8cdfbaaf60856512771ac3b95f173f1dc18fc63c177b37f4750c9bdf,245.5432216774799,"{""D0"": 4948.188431438773, ""D1"": 4047.1418364737137}",224.09451278310814,3180.8810686782685,9564.789801069399,8995.330267912486,0,6244.81469658793,"{""D0"": 4992.216083947382, ""D1"": 4109.334604777403}",owner_fixed_asset_repack,0.3155942804217862,a63aa4e01e1f421445383f7803a46924e3d16242b4f4de180a3a37857d9bfd1a,"{""D0"": 5035.420609133442, ""D1"": 4085.838357596714}",50,1,40011,21a03e2297e0bbea330a5e62b7cba0154f666fab71ecff9b1f962756209d1712,1,1,"[""N_S4_001""]",4,10800.0
0.0,no_participation,67.20861965229504,62.037818415899906,0,0,19ce7ea0b05e34f13c49517b046417caa0db5018f914c9edc1e3a966b66f790e,d82362058252d72bde57249b18525954a2b4b9334260b76ef9e2ca5fefb88f68,9,aware,2,True,4.269818709013634,9,728188d50af8635b965bbf0fe7c9ddd4f36c9e5f91ecdc65d0fe18a89e49c88b,1,1,1,1,1,1,2,0,C127;C171,reciprocal_boundary_reinsert_v1,1,{},1,1,0,1,0,5227.379941576713,67.20861965229504,62.037818415899906,50,40022,4.424649186818897,1.001107015995634,7,372.6445207854131,7,372.6445207854131,N221,0,0.0,"{""D0"": 6.854239661310203, ""D1"": 4.424649186818897}","{""D0"": 1.0014811656015807, ""D1"": 1.001107015995634}",historical_mixed,0c55ad71c15d7bf00724f57b0434eea4dc875becfe95e29c8eea2efd155f4e8e,268.5176185229367,"{""D0"": 4516.561165862195, ""D1"": 3971.6561386137855}",244.08480919372025,3182.8714626992783,10059.092856969704,8488.21730447598,0,5238.658830424844,"{""D0"": 4627.598462991122, ""D1"": 3996.91531492757}",owner_fixed_asset_repack,0.21530107634852666,19ce7ea0b05e34f13c49517b046417caa0db5018f914c9edc1e3a966b66f790e,"{""D0"": 4634.452702652432, ""D1"": 4001.3399641143887}",50,1,40021,477b51e0c275a27fb123545bb882ded1f5432df9a2fd2ceb832e075c3d831158,2,0,[],4,21600.0
0.0,no_participation,15.282506830729355,15.301011914283459,0,0,39a7472eb9f690f382b0452596cd3778511b9e1caa014f7f4a1f8caa9b9020a8,661485492b7a7ced2617d10281eaf574356defd2349335fb9532ce3b56fdd22e,3,aware,2,True,1.7080498330033151,3,9dcc83dda73c668d44c397a400ea1f8798646e417a397e6352afd85965554ab3,1,1,1,1,1,1,2,0,C213;C216,reciprocal_boundary_reinsert_v1,1,{},1,5,0,50,4,2617.53460022029,15.282506830729355,15.301011914283459,50,40032,-3.3432538208298865,0.9992193391966943,1,73.84809821789095,1,73.84809821789095,N221,0,0.0,"{""D0"": -3.3432538208298865, ""D1"": 123.808513209598}","{""D0"": 0.9992193391966943, ""D1"": 1.03367129255849}",historical_mixed,1ec80d88eee74e9513f3db156268b3cdbfdd745571c96ffcfc87635c205b0bf0,235.3424562689861,"{""D0"": 4221.641238718141, ""D1"": 3758.2184283928027}",213.820673528883,3482.5941071981706,10482.049134334738,7979.8596671109435,0,2737.9998596090577,"{""D0"": 4282.5947026835975, ""D1"": 3676.9753639404084}",owner_fixed_asset_repack,4.399754038189329,39a7472eb9f690f382b0452596cd3778511b9e1caa014f7f4a1f8caa9b9020a8,"{""D0"": 4279.251448862768, ""D1"": 3800.7838771500064}",50,1,40031,2e3f8df47305b7d04b4056f0e1d8e7fd174f19e8af1f5375aa51ef157221cabe,3,1,"[""N_S4_002""]",4,32400.0
0.0,simple_insertion,85.04780065065482,79.15841316301143,0,0,a63aa4e01e1f421445383f7803a46924e3d16242b4f4de180a3a37857d9bfd1a,1a431a0b64923324669d2084faca2439f213c500935d8e62b8682df07617167a,11,aware,0,True,2.925886917000753,11,35959166386b4d42b69ffa0784e7348c196c1e6d48c64ab19426bda773dbb533,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,6244.81469658793,85.04780065065482,79.15841316301143,1,40012,0.0,1.0,8,523.849557135909,8,523.849557135909,N221,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,40f217a943e0084625f78c8b52c4f65d293ce4cd0f17524fec9ff090979cf675,245.67561672372165,"{""D0"": 4904.983906252713, ""D1"": 4070.638083654404}",224.21495429377907,3195.466819138223,9584.498079074769,8975.621989907117,0,6244.81469658793,"{""D0"": 4992.216083947382, ""D1"": 4109.334604777403}",owner_fixed_asset_repack,0.0,a63aa4e01e1f421445383f7803a46924e3d16242b4f4de180a3a37857d9bfd1a,"{""D0"": 4992.216083947382, ""D1"": 4109.334604777403}",50,1,40011,4d820e442b4857228e8410d528591f82ae660d4cb516ffd23dab8b839fca4036,1,1,"[""N_S4_001""]",4,10800.0
0.0,simple_insertion,74.59152636204051,68.91161132406823,0,0,19ce7ea0b05e34f13c49517b046417caa0db5018f914c9edc1e3a966b66f790e,a9acfcc8f52aa22153faee9a80e79ea23469f4a4c1870b753e4470cfd21d2729,11,aware,0,True,2.449068959002034,11,687a537bb2b3defcff311a342b25e356d81f8b11b0260e350e3467fbbe539d7c,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,5267.521843444764,74.59152636204051,68.91161132406823,1,40022,-36.04451807622627,0.9909830661672228,10,481.68957068329263,10,481.68957068329263,N221,0,0.0,"{""D0"": 6.7385070280506625, ""D1"": -36.04451807622627}","{""D0"": 1.001456177412125, ""D1"": 0.9909830661672228}",historical_mixed,6f62c4364b4436c16252c739121bb9482e5545e618960ba0c39b316ba96ca95f,276.03292027892394,"{""D0"": 4516.445433228934, ""D1"": 3931.1869713507376}",251.07904361255947,3193.7472906820494,10099.67775686601,8447.632404579672,0,5238.215832396588,"{""D0"": 4627.531626257851, ""D1"": 3997.425149689097}",owner_fixed_asset_repack,-0.5594655124160555,19ce7ea0b05e34f13c49517b046417caa0db5018f914c9edc1e3a966b66f790e,"{""D0"": 4634.2701332859015, ""D1"": 3961.3806316128707}",50,1,40021,598f49131d6e70202de8c55d35049c9a5d8bcd26d3dc3e950917d377a6d9ce63,2,0,[],4,21600.0
0.0,simple_insertion,15.696311005254469,15.733224025833621,0,0,b200b3dd9a27da0fcc939bc0035c66324132c607c6477606202569b7b8abe4f7,c8e71e414fe1f8dcf0ea875dcefa439420ab869d1121ada5796ced18e35d31eb,3,aware,0,True,0.7815110829978948,3,832bf793228e3c6c8d6d0abee95351e5628a27b4e478fcf3fc4eaa334b7126fc,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,2610.6402581198195,15.696311005254469,15.733224025833621,1,40032,-245.2036247397955,0.9348242636437748,1,73.84809821789095,1,73.84809821789095,N221,0,0.0,"{""D0"": -0.15761081395339716, ""D1"": -245.2036247397955}","{""D0"": 0.9999631425283797, ""D1"": 0.9348242636437748}",historical_mixed,7be04ec702a2d0d2026d6a3edd69e27d43b05b76f4500f097e9db5ee7059856e,236.79656037354852,"{""D0"": 4218.5232662311355, ""D1"": 3499.8074518098283}",215.23857433324173,3533.211680222508,10743.578083404716,7718.330718040964,0,2365.2790225660706,"{""D0"": 4276.224250456444, ""D1"": 3762.191859246639}",owner_fixed_asset_repack,-10.373458404394025,b200b3dd9a27da0fcc939bc0035c66324132c607c6477606202569b7b8abe4f7,"{""D0"": 4276.06663964249, ""D1"": 3516.9882345068436}",50,1,40031,48e4ab264e96dc6f8086f05ba3b64b61611f93795d200e63666cd27a0b26e916,3,1,"[""N_S4_002""]",4,32400.0
0.0,full,85.77443682547954,79.13015660946141,0,0,d72ab2116d9d45e71b974e0ddc458efcee2923a2cd8f92148958cf0b564249ad,d62d57141447d78f2d0ac03a00ca933330ce40d662ee3cb5de1dc0f73b2ad749,11,aware,0,True,15.101188250002451,11,d5818c4266303bc13d93a428a19c095c5a74d5939632e959acc49c1803846045,1,1,0,1,1,1,2,1,C180;C199,reciprocal_boundary_reinsert_v1,1,{},1,5,0,50,4,6280.915031209071,85.77443682547954,79.13015660946141,50,50012,0.0,1.0,8,538.3674897548415,8,538.3674897548415,N221,50,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,f08dad823e81b74d25dc19d460e0fd77c263184377684093228d1ab1a10e0a56,246.40225289854638,"{""D0"": 4761.878063917318, ""D1"": 4077.862679059328}",224.18669774022905,3213.4150417531687,9620.59841369591,8839.740742976646,0,6280.915031209071,"{""D0"": 4849.110241611987, ""D1"": 4116.559200182329}",owner_fixed_asset_repack,0.0,d72ab2116d9d45e71b974e0ddc458efcee2923a2cd8f92148958cf0b564249ad,"{""D0"": 4849.110241611987, ""D1"": 4116.559200182329}",50,1,50011,1f3c2ff98f0598ef0e6c4a0d72512863dbc5bbfc1acd387b1ca64dd579bd7e83,1,1,"[""N_S5_001""]",5,10800.0
0.0,full,70.66084245831526,65.89782168226648,0,0,78704b829964e7525d6e627344ae0235cb084b527c1e4b3ee94dee3283ff8c00,03d7f40ba75ca5e283c2d2cef6fc8842ab1bf35321a6fb12545c262318027c00,10,aware,0,True,3.4845587500021793,10,f64bbbf58ede8741811537aa839de7c145bef1b15105e08789af4d805682efbf,0,1,0,1,1,1,2,1,C129;C211,reciprocal_boundary_reinsert_v1,1,{},1,5,0,1,4,5031.217399391318,70.66084245831526,65.89782168226648,50,50022,0.0,1.0,7,382.47209116649185,7,382.47209116649185,N221,29,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,091d72d7e38aef2b1d16f7092f30993b5a04c2b0b963fa50e4cc730247da245a,271.9399036664556,"{""D0"": 4545.735685670773, ""D1"": 4026.611026762157}",247.91667827123018,3163.450771417749,9862.863478051038,8572.346712432929,0,5031.217399391318,"{""D0"": 4663.56038572774, ""D1"": 4056.294852262765}",owner_fixed_asset_repack,0.0,78704b829964e7525d6e627344ae0235cb084b527c1e4b3ee94dee3283ff8c00,"{""D0"": 4663.56038572774, ""D1"": 4056.294852262765}",50,1,50021,4da5a90ac28fa407271d25110e0b889c7cff90e500365b5f340609c0488483a7,2,1,"[""N_S5_002""]",5,21600.0
0.0,full,22.9316500660693,21.568981402939265,0,0,5a3ea6288bdfbcec1d5fb5e06f1b65f56cf0645c33df6e361a4598ed003a325a,635173f2cc70f37e737a133087c9cccc2359041818b13dc5565ee28620d0ab6f,5,aware,0,True,1.0640875839890214,5,99087eb0a880deabda0388c1efdf10a2e6a0e81100f6c73edaaeff497a59e5c4,1,1,0,1,1,1,2,1,C204;C216,reciprocal_boundary_reinsert_v1,1,{},1,1,0,1,0,2345.1709920512067,22.9316500660693,21.568981402939265,50,50032,0.0,1.0,3,127.94058976334316,3,127.94058976334316,N221,1,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,a5c40c2b5e6900f9ada03305d2a4ad917faa8a47cb7707afffb617ea4eb5b411,244.27999346872622,"{""D0"": 4339.677923784704, ""D1"": 3675.7282407924567}",221.22991715549335,3439.0146224802056,10423.095689533204,8015.406164577161,0,2345.1709920512067,"{""D0"": 4397.2212971960635, ""D1"": 3719.119731410154}",owner_fixed_asset_repack,0.0,5a3ea6288bdfbcec1d5fb5e06f1b65f56cf0645c33df6e361a4598ed003a325a,"{""D0"": 4397.2212971960635, ""D1"": 3719.119731410154}",50,1,50031,9ccb36c695830704612a8817b52c3b1ad2a631ee32f78fcb21c16dd152045ea2,3,0,[],5,32400.0
0.0,no_cooperation,85.3625882250921,78.78122932302205,0,0,d72ab2116d9d45e71b974e0ddc458efcee2923a2cd8f92148958cf0b564249ad,9c3dd46f6e3ad561849c1ae9364b16578de95bee69401a912780dec813b0c598,11,aware,0,True,5.334585249991505,11,9e1383ca701c4d340657998d898f2575e9a39204fc47521f2027525533c5c249,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,5,1,0,0,6270.771680525482,85.3625882250921,78.78122932302205,50,50012,0.4790856016370526,1.000098798661562,8,532.6473703050157,8,532.6473703050157,N221,0,0.0,"{""D0"": 0.4790856016370526, ""D1"": 9.664265081954}","{""D0"": 1.000098798661562, ""D1"": 1.0023476560428248}",historical_mixed,d2fda54409f22e7e510e71887dcc52bd4ac8967d722697766eeea3fc2937f905,245.99040429815892,"{""D0"": 4762.357149518953, ""D1"": 4087.526944141283}",223.83777045378966,3208.573592323858,9610.455063012321,8849.884093660236,0,6280.915031209071,"{""D0"": 4849.110241611987, ""D1"": 4116.559200182329}",owner_fixed_asset_repack,0.1614947922904115,d72ab2116d9d45e71b974e0ddc458efcee2923a2cd8f92148958cf0b564249ad,"{""D0"": 4849.589327213624, ""D1"": 4126.223465264283}",50,1,50011,530993d145c44a721d598ef41d8f31d821089fab233d3836525ec893d4216161,1,1,"[""N_S5_001""]",5,10800.0
0.0,no_cooperation,63.994196517846405,59.661160471439366,0,0,478b2ff04f2ca1b871a50f832cb3b22dd1510f239908dd48a17564cadc297783,37de16aae9aeef71977d3ed67ed451472418cb08219a69c9742fc915f70133ea,10,aware,0,True,2.4397224170097616,10,61cf3b8381461534c72cb2924e8ea9359eb62aa7113139c4a50ba79696e71508,0,1,0,1,1,0,0,0,,reciprocal_boundary_reinsert_v1,1,"{""E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_OPEN_023"": 1}",1,5,1,0,0,4782.889776014018,63.994196517846405,59.661160471439366,50,50022,0.0,1.0,7,363.8221128765749,7,363.8221128765749,N221,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,1ef5e9b5d22b11cf993631ee8da7f41266cdfc87984e0416b91ed3aab5d0b6b6,264.8614091255993,"{""D0"": 4672.256513144197, ""D1"": 4163.794887799207}",241.3310897739637,3058.9875091302524,9599.158789540561,8836.051400943405,0,4782.889776014018,"{""D0"": 4789.021275067113, ""D1"": 4193.478713299817}",owner_fixed_asset_repack,0.0,478b2ff04f2ca1b871a50f832cb3b22dd1510f239908dd48a17564cadc297783,"{""D0"": 4789.021275067113, ""D1"": 4193.478713299817}",50,1,50021,6902428d923166ed5591a4d377ba411d920a28cffef239cf70380608de8987b2,2,1,"[""N_S5_002""]",5,21600.0
0.0,no_cooperation,21.565524059431723,20.425278857157277,0,0,865fd0aa169dc48251f6ba3c7693c35a1b0c767164c029a5b30aa07c7fc33844,ebfc977b90e09f5cf794502050f16d057e39a58edcbf02dfba980d1b9e134619,4,aware,0,True,1.2364979999983916,4,0985e297bd76f5957b08521b6303e051cc99782b908dee88ed492d700f81160e,1,1,0,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,2636.4526891159344,21.565524059431723,20.425278857157277,50,50032,0.0,1.0,4,124.4033433580717,4,124.4033433580717,N221,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,541d73620a202cae2b78e09e909c8bbcaff3bdcd585272a88989288e19dd41e6,244.1270437463083,"{""D0"": 4136.745001050397, ""D1"": 3721.427725359983}",221.24753584708293,3404.0902682837627,10580.329127699984,7858.17272641038,0,2636.4526891159344,"{""D0"": 4194.288374461753, ""D1"": 3761.776048397097}",owner_fixed_asset_repack,0.0,865fd0aa169dc48251f6ba3c7693c35a1b0c767164c029a5b30aa07c7fc33844,"{""D0"": 4194.288374461753, ""D1"": 3761.776048397097}",50,1,50031,2e90d5e1be824123561fce13fce046463c7a0f6b6ef765f080fc054248e51050,3,0,[],5,32400.0
0.0,no_participation,85.3625882250921,78.78122932302205,0,0,d72ab2116d9d45e71b974e0ddc458efcee2923a2cd8f92148958cf0b564249ad,c24bb79a52cc8de0b0f6ea142c1571bc52940829c77e75daf1d065e6708549d8,11,aware,2,True,15.486946082994109,11,9e1383ca701c4d340657998d898f2575e9a39204fc47521f2027525533c5c249,1,1,0,1,1,1,2,0,C180;C199,reciprocal_boundary_reinsert_v1,1,{},1,5,0,50,4,6280.131999482931,85.3625882250921,78.78122932302205,50,50012,-3.0144976381998276,0.9993783400483801,8,532.6473703050157,8,532.6473703050157,N221,0,0.0,"{""D0"": -3.0144976381998276, ""D1"": 3.797529364343063}","{""D0"": 0.9993783400483801, ""D1"": 1.000922500850753}",historical_mixed,8a577181e73846cd7aecc81a1583f7e42a86cd56ee64e24eb7a5180156f78997,245.99040429815892,"{""D0"": 4758.863566279115, ""D1"": 4081.660208423672}",223.83777045378966,3215.6180385579687,9619.815381969769,8840.523774702786,0,6280.915031209071,"{""D0"": 4849.110241611987, ""D1"": 4116.559200182329}",owner_fixed_asset_repack,0.012466841570835017,d72ab2116d9d45e71b974e0ddc458efcee2923a2cd8f92148958cf0b564249ad,"{""D0"": 4846.095743973787, ""D1"": 4120.356729546672}",50,1,50011,71667fabdd85a32fbd8fec5f07767215db69e70ba06b165e9d1d3cdca0e88271,1,1,"[""N_S5_001""]",5,10800.0
0.0,no_participation,60.0739470563721,56.097675865448466,0,0,2f91f9150a9332f2da82ac1bff6535190b7f6b920f8aa8eb0030ee566cd65680,bd8caa87f27953e7c74549227296ff28207c736026ecc41416803c12e915d268,9,aware,0,True,3.548148708010558,9,3744054ab964a49ed43cd900c410065a13999feea946476819deff3124047e93,0,1,0,1,1,1,2,0,C129;C211,reciprocal_boundary_reinsert_v1,1,{},1,5,0,1,4,5076.994994896783,60.0739470563721,56.097675865448466,50,50022,0.0,1.0,6,322.8739527040713,6,322.8739527040713,N221,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,4d27bb9fb83f7ade701cf2dfc5277417c226c84e75366bd56c03baea86ab0a4e,260.941159664125,"{""D0"": 4501.018028299359, ""D1"": 4026.611026762157}",237.76760516797282,3254.382736279293,9907.58113542245,8527.629055061516,0,5076.994994896783,"{""D0"": 4617.782790222274, ""D1"": 4056.294852262765}",owner_fixed_asset_repack,0.0,2f91f9150a9332f2da82ac1bff6535190b7f6b920f8aa8eb0030ee566cd65680,"{""D0"": 4617.782790222274, ""D1"": 4056.294852262765}",50,1,50021,7de79c560462a0642dedfbccaffe9a5fc2cd0d6d2800128e0ffb3f43cc175ef7,2,1,"[""N_S5_002""]",5,21600.0
0.0,no_participation,21.94415771718024,20.782236915743667,0,0,5a3ea6288bdfbcec1d5fb5e06f1b65f56cf0645c33df6e361a4598ed003a325a,5878af3ed77944d835e6d35c3ff31bd84349c35e9817a0d2649f8d9eb6a36636,5,aware,2,True,1.4426047089946223,5,ec46289e51123620c0ae922734a05145f6250e7415d5da2dd365ea2ed39648b6,1,1,1,1,1,1,2,0,C204;C216,reciprocal_boundary_reinsert_v1,1,{},1,1,0,1,0,2336.251637305851,21.94415771718024,20.782236915743667,50,50032,-2.4733246588730253,0.9994376610938369,3,121.88165185767662,3,121.88165185767662,N221,0,0.0,"{""D0"": -2.4733246588730253, ""D1"": 11.392679404227692}","{""D0"": 0.9994376610938369, ""D1"": 1.003063273093364}",historical_mixed,7b0634042b3fa4cb51c73c86f8edf5f373e0e349935fac6201145b1469dd833b,242.8806525194497,"{""D0"": 4338.264537259886, ""D1"": 3687.120920196684}",220.0942453818584,3434.4236496547264,10413.116396653795,8025.38545745657,0,2345.1709920512067,"{""D0"": 4398.281235330116, ""D1"": 3719.119731410154}",owner_fixed_asset_repack,0.38032854642953995,5a3ea6288bdfbcec1d5fb5e06f1b65f56cf0645c33df6e361a4598ed003a325a,"{""D0"": 4395.807910671243, ""D1"": 3730.512410814382}",50,1,50031,2868e31a5a7f5353ee259f0c368223a193a5b625749426eb576d1fd08092678e,3,0,[],5,32400.0
0.0,simple_insertion,85.93676953422259,79.27873230898894,0,0,d72ab2116d9d45e71b974e0ddc458efcee2923a2cd8f92148958cf0b564249ad,249be2eb32a83b8ab79d10e9ab8093b1d427e28698b119cf599d3d8fc35ff304,11,aware,0,True,3.227009291993454,11,5daf74bf9cf5a5f49823b223633b47d414a3382f3317aebbc6c61220e59a7e5c,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,6284.619566641544,85.93676953422259,79.27873230898894,1,50012,-2.3607042688527144,0.9994265345998794,8,541.118891597944,8,541.118891597944,N221,0,0.0,"{""D0"": -1.3438311636218714, ""D1"": -2.3607042688527144}","{""D0"": 0.9997228705686891, ""D1"": 0.9994265345998794}",historical_mixed,12430283acd14db4389be0dd71b1e30384ceb99b60076bcfc9e3e3f130fe947c,246.56458560728942,"{""D0"": 4760.534232753696, ""D1"": 4075.5019747904753}",224.33527343975658,3215.728944754926,9624.302949128385,8836.036207544172,0,6280.915031209071,"{""D0"": 4849.110241611987, ""D1"": 4116.559200182329}",owner_fixed_asset_repack,-0.05898082387783164,d72ab2116d9d45e71b974e0ddc458efcee2923a2cd8f92148958cf0b564249ad,"{""D0"": 4847.766410448365, ""D1"": 4114.198495913476}",50,1,50011,4cc3a398335e99eedb03e29a7c9621b5504a8dc5a55811492c7a3c2494862c98,1,1,"[""N_S5_001""]",5,10800.0
0.0,simple_insertion,73.82134431988472,68.79065096845378,0,0,78704b829964e7525d6e627344ae0235cb084b527c1e4b3ee94dee3283ff8c00,a0a5461efaaa52e9c82680b0e6b43589ad2790858821917bf8c48b408bfb12fb,11,aware,0,True,2.17623366699263,11,6c0212b7c0c3df37790df45135eadece58bf96459b932580a7cddbbf7724d9bf,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,5127.981666143262,73.82134431988472,68.79065096845378,1,50022,-95.47339260835588,0.9764658641532021,8,451.2603567198265,8,451.2603567198265,N221,0,0.0,"{""D0"": -1.800708905116153, ""D1"": -95.47339260835588}","{""D0"": 0.9996138767902252, ""D1"": 0.9764658641532021}",historical_mixed,a3d3ff8a346cbfecf59c6ae75f8e18e2deb46b3d002e4c9aa63ad423a4e236c4,275.26273823676814,"{""D0"": 4543.934976765658, ""D1"": 3931.1376341538034}",250.95808325694503,3160.968742465186,9960.137579564509,8475.072610919462,0,5030.707564629792,"{""D0"": 4663.56038572774, ""D1"": 4056.8046870242915}",owner_fixed_asset_repack,-1.9336067593630646,78704b829964e7525d6e627344ae0235cb084b527c1e4b3ee94dee3283ff8c00,"{""D0"": 4661.759676822624, ""D1"": 3961.3312944159356}",50,1,50021,6ef37c961357623defed6f82777d6ff325124c2ed8b98ba0507bea000d4e80c4,2,1,"[""N_S5_002""]",5,21600.0
0.0,simple_insertion,23.9334935795491,22.51883903165736,0,0,95f6bfcaf2d455f2ca2100bee84603a04b8f6375781a4b192e3e79b24a1beb50,ed9c66e55550a62f0fcd2ba11c7e05608ab43457dcde08707ca1ef288577b70d,4,aware,0,True,0.6379627080023056,4,fb22f27fa70c12227cfc099d909aaab5801ce40316d025c051da65832b180d9a,1,1,0,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,2705.8754833240673,23.9334935795491,22.51883903165736,1,50032,-159.0702767127391,0.9561305358541914,3,127.94058976334316,3,127.94058976334316,N221,0,0.0,"{""D0"": -4.056086371200763, ""D1"": -159.0702767127391}","{""D0"": 0.9990327056031431, ""D1"": 0.9561305358541914}",historical_mixed,c202a5704ce5f654f2c2ade7a9ef71dfda2090cc2c55f8263b839d09e779fae0,246.1024181992807,"{""D0"": 4131.628976545141, ""D1"": 3426.0168361801498}",222.93819224079843,3569.521831191502,10880.856041385076,7557.645812725291,0,2542.749120240128,"{""D0"": 4193.2284363277, ""D1"": 3625.990875658714}",owner_fixed_asset_repack,-6.415354223720441,95f6bfcaf2d455f2ca2100bee84603a04b8f6375781a4b192e3e79b24a1beb50,"{""D0"": 4189.1723499565, ""D1"": 3466.9205989459747}",50,1,50031,681634bc54e20e593120fbcc021b8d8ffb7dc73ee05ca7fd1a90368ffeba23ef,3,0,[],5,32400.0
