task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-jjj-15c-02-V2-LOCATIONS__seed4,cn-jjj-15c-02-V2-LOCATIONS,jjj,15,4,992.6415869518114,7.661044667009264,992.6415869518114,7.610693875001743,992.6415869518114,7.286258209001971,992.6415869518114,22.610449333005818,95.61981263838348,95.61981263838348,95.61981263838348,95.61981263838348,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.6415869518114,992.6415869518113,0.0,0,5.0,True,best_exact_hgs_parent,45b4da17ac18090cafd7c04a9c4dc22a93fc245e5c014e05a30fd4f803ca722c,5b20749aaa221c36cbd6a9272c90578149891e84e93b954fa448e4f0035b8260,265e0abde8e8ef06e3649f19b66b9bed431b06ef4aef5444f6b909a2700774f4,PASS
D6-E2__cn-jjj-15c-02-V2-LOCATIONS__seed5,cn-jjj-15c-02-V2-LOCATIONS,jjj,15,5,992.6415869518114,7.034538667008746,992.6415869518114,8.12593100000231,992.6415869518114,7.621306000000914,992.6415869518114,22.836088957992615,95.61981263838348,95.61981263838348,95.61981263838348,95.61981263838348,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.6415869518114,992.6415869518113,0.0,0,5.0,True,best_exact_hgs_parent,a4484852ecf23517c96da0dd0df2408017d67456739f2b769967cd720e8d3e7a,5b20749aaa221c36cbd6a9272c90578149891e84e93b954fa448e4f0035b8260,265e0abde8e8ef06e3649f19b66b9bed431b06ef4aef5444f6b909a2700774f4,PASS
D6-E2__cn-jjj-15c-03-V2-LOCATIONS__seed1,cn-jjj-15c-03-V2-LOCATIONS,jjj,15,1,1015.0800912589732,8.993463625010918,1012.3090478938277,8.328670749993762,1012.3090478938277,7.421232749999035,1012.3090478938277,24.803331500006607,100.54790417310309,100.01323341460535,100.01323341460535,100.01323341460535,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1012.3090478938277,1012.3090478938277,0.0,1,5.0,True,best_exact_hgs_parent,060d573f2524c2445d5cb847c0be32287ee2115375a61f2a07b9eb6ce3c54830,76adbceb1334f1d32d6395171ee7a2706042d433df5763ebfc575b9785a481f0,265e0abde8e8ef06e3649f19b66b9bed431b06ef4aef5444f6b909a2700774f4,PASS
D6-E2__cn-jjj-15c-03-V2-LOCATIONS__seed2,cn-jjj-15c-03-V2-LOCATIONS,jjj,15,2,1012.3090478938277,8.673994333992596,1012.3090478938277,7.477490749995923,1012.3090478938277,7.208683625009144,1012.3090478938277,23.414564874998177,100.01323341460535,100.01323341460535,100.01323341460535,100.01323341460535,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1012.3090478938277,1012.3090478938277,0.0,1,5.0,True,best_exact_hgs_parent,b481f9fadd1974ee1dfbff33fcc16cd100ec15ac62f7949407e27f9a015fb4a3,76adbceb1334f1d32d6395171ee7a2706042d433df5763ebfc575b9785a481f0,265e0abde8e8ef06e3649f19b66b9bed431b06ef4aef5444f6b909a2700774f4,PASS
D6-E2__cn-jjj-15c-03-V2-LOCATIONS__seed3,cn-jjj-15c-03-V2-LOCATIONS,jjj,15,3,1015.0800912589732,7.661452833999647,1012.3090478938277,7.64880195799924,1012.3090478938277,7.8480336670036195,1012.3090478938277,23.217857124996954,100.54790417310309,100.01323341460535,100.01323341460535,100.01323341460535,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1012.3090478938277,1012.3090478938277,0.0,1,5.0,True,best_exact_hgs_parent,9bf22165073ec2611801854d52234ee49a684fb50cbfc4d80842ab59a87d30be,76adbceb1334f1d32d6395171ee7a2706042d433df5763ebfc575b9785a481f0,265e0abde8e8ef06e3649f19b66b9bed431b06ef4aef5444f6b909a2700774f4,PASS
D6-E2__cn-jjj-15c-03-V2-LOCATIONS__seed4,cn-jjj-15c-03-V2-LOCATIONS,jjj,15,4,1012.3090478938277,7.756544957999722,1012.3090478938277,7.9472046669980045,1012.3090478938277,8.665493291002349,1012.3090478938277,24.41714737500297,100.01323341460535,100.01323341460535,100.01323341460535,100.01323341460535,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1012.3090478938277,1012.3090478938277,0.0,1,5.0,True,best_exact_hgs_parent,73da59e7c33612b0737035658bef913d4bca9184fdec90b8d8596ffee06df80d,76adbceb1334f1d32d6395171ee7a2706042d433df5763ebfc575b9785a481f0,265e0abde8e8ef06e3649f19b66b9bed431b06ef4aef5444f6b909a2700774f4,PASS
D6-E2__cn-jjj-15c-03-V2-LOCATIONS__seed5,cn-jjj-15c-03-V2-LOCATIONS,jjj,15,5,1015.0800912589732,9.121504249997088,1012.3090478938277,7.695719291994465,1012.3090478938277,7.07475087500643,1012.3090478938277,23.94632712501334,100.54790417310309,100.01323341460535,100.01323341460535,100.01323341460535,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1012.3090478938277,1012.3090478938277,0.0,1,5.0,True,best_exact_hgs_parent,d3080c6fb3282a6c3be2e5ee48913f9a0fa851313f489a87ffba127d65384339,76adbceb1334f1d32d6395171ee7a2706042d433df5763ebfc575b9785a481f0,265e0abde8e8ef06e3649f19b66b9bed431b06ef4aef5444f6b909a2700774f4,PASS
D6-E2__cn-jjj-200c-01-V2-LOCATIONS__seed1,cn-jjj-200c-01-V2-LOCATIONS,jjj,200,1,9722.847285252225,80.05543658399256,9730.765959930977,109.73991824999393,9869.86377747888,110.38304187500034,9707.657647628988,312.7297024580039,818.4511335573642,819.3974896895112,815.4638145745674,814.6130491943168,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9707.657647628988,9707.657647628988,0.0,1,5.0,True,time_limited_mip_recombination,edbc8e05869df8d34e4f29475cb2dde1bafabe40782d8d42d0966c991181afc0,a5eae38104a4dd96220ba3585fcfa523933df5f37f01c5d06bddb59dc972b678,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-01-V2-LOCATIONS__seed2,cn-jjj-200c-01-V2-LOCATIONS,jjj,200,2,9724.91921641992,79.88978370800032,9727.993789584232,108.81453858299938,9765.032413157282,117.11920629200176,9709.430855101364,317.1936332500045,818.8734758904392,816.70511844765,826.0001075931328,812.9077323230356,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9709.430855101366,9709.430855101366,0.0,1,5.0,True,time_limited_mip_recombination,0c5d2c16433cfac82194238082fbd3b34ec0adc8e6da60a6992bf0d756d75908,a5eae38104a4dd96220ba3585fcfa523933df5f37f01c5d06bddb59dc972b678,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-01-V2-LOCATIONS__seed3,cn-jjj-200c-01-V2-LOCATIONS,jjj,200,3,9746.35965254539,82.02338087499083,9712.152452232762,99.16528812499018,9770.787491477924,113.94009749998804,9705.552600837758,306.7432300829969,823.123751739404,813.5432994089546,825.6555729987967,812.2574938737661,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9705.552600837756,9705.552600837756,0.0,0,5.0,True,time_limited_mip_recombination,32ae626719a847a931bc6db5ffe2916e460f49d2b0fd9f7061c4f932ba974876,a5eae38104a4dd96220ba3585fcfa523933df5f37f01c5d06bddb59dc972b678,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-01-V2-LOCATIONS__seed4,cn-jjj-200c-01-V2-LOCATIONS,jjj,200,4,9730.357189947177,87.01386195799569,9741.418160126981,109.65312866699242,9746.970403106063,110.33718308300013,9715.505522778898,321.02764179099177,819.8842346451597,819.6510897308908,822.2426604370571,814.1188514930982,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9715.505522780088,9714.646359798293,8.843214383237527e-05,1,5.0,True,time_limited_mip_recombination,1fbe0bf8d7afc21bbc81fc071e5d1e4cd7e1e7cfd28b1f99adef03883d2e2688,a5eae38104a4dd96220ba3585fcfa523933df5f37f01c5d06bddb59dc972b678,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-01-V2-LOCATIONS__seed5,cn-jjj-200c-01-V2-LOCATIONS,jjj,200,5,9704.611761674305,83.17951049999101,9738.6501378675,113.26548112501041,9772.128327976645,112.30406608300109,9700.32933568301,322.5690157079953,813.7011417395557,819.5393044406279,827.3992265343878,811.1510451480668,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9700.329335683013,9700.32933568301,0.0,1,5.0,True,time_limited_mip_recombination,684fb63a2a84903b08ea958cc8f3605c2d673cf9bf1cf374c70fbc27805ec69b,a5eae38104a4dd96220ba3585fcfa523933df5f37f01c5d06bddb59dc972b678,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed1,cn-jjj-200c-02-V2-LOCATIONS,jjj,200,1,9965.370507443142,89.28113750000193,9922.343196073334,113.15791616699426,9887.546599921974,115.63524683300056,9880.873864007364,329.6493214999937,833.6580384624621,813.1745334533196,805.4393378483462,803.6710276007976,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9880.87386400437,9880.87386400437,0.0,1,5.0,True,time_limited_mip_recombination,2118ce1d43e339968db1ebd05dc2d973eb0b16c204c04285e7b7cc82336ebfe6,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed2,cn-jjj-200c-02-V2-LOCATIONS,jjj,200,2,9962.896552623957,89.88165558301262,9922.057927352509,120.84010316699278,9918.217842799355,120.45907395900576,9904.048822450855,350.01102033299685,833.3105338051888,817.1706771753297,810.9790202098272,807.9045489574568,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9904.048822450855,9904.048822450855,0.0,1,5.0,True,time_limited_mip_recombination,39c84e81a80b4d828d668ea51a05ec865b564034e45a52bf2462dd396d0e7ecd,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed3,cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,9969.352837251412,88.4010053749953,10005.204265692559,116.8017732080043,9938.705602623324,116.36919675000536,9897.167049892805,338.03840366700024,834.7001002213364,791.6241150402566,812.6605106225428,809.207438540862,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9897.167049892754,9897.167049892754,0.0,1,5.0,True,time_limited_mip_recombination,341d27ff7580fdb2c46e61c5faff2c31881e17d4871fb4d5035462efde82254e,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed4,cn-jjj-200c-02-V2-LOCATIONS,jjj,200,4,9946.33948755248,93.56561737500306,9925.027316127265,122.1785685000068,9920.94453069311,115.73172904198873,9894.810409410438,341.5944316670066,830.3519652085831,809.162652419811,818.5082644946474,808.9877898506869,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9894.810409410438,9894.810409410438,0.0,1,5.0,True,time_limited_mip_recombination,a86fcaf8483c8ef01f092e3680d45e7308d65c690c53f9ac386ff20f8aa3c6c0,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-02-V2-LOCATIONS__seed5,cn-jjj-200c-02-V2-LOCATIONS,jjj,200,5,9959.640921682552,86.36136200001056,9914.865114472803,119.17449400000623,9905.261237792682,116.75875691599504,9903.43193622778,335.8066592079995,833.2015330211668,809.6596665388367,810.216946545608,811.5813145439578,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9903.431936227778,9903.431936227778,0.0,1,5.0,True,time_limited_mip_recombination,34c092a726249ee39e7a521233539ea3747e1d83ee7b2233ac8a88ac387f0c57,f5544cbd6aa9f17a5e2b79976bcb49aae902109944bafd936dd36ee0eb55d70c,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed1,cn-jjj-200c-03-V2-LOCATIONS,jjj,200,1,9623.594353092512,83.45636158400157,9596.260050241593,113.49161779199494,9623.795504575233,113.09816600001068,9573.604442664997,319.07344166700204,800.7820385493179,790.5897277824498,798.3935258761052,785.9638271971238,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9573.604442664999,9573.604442664997,0.0,1,5.0,True,time_limited_mip_recombination,fe1112f0dc823b92363a0867aff926440bdf2c7faca344c1d9d9b82213a462b9,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed2,cn-jjj-200c-03-V2-LOCATIONS,jjj,200,2,9627.603139190549,84.22513299999991,9784.751628703963,116.27101574999688,9594.465332325664,106.64742124998884,9579.487438185344,320.2261696249916,801.3498934943686,776.0144159599395,790.5144551370497,787.0631866551676,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9579.487438185342,9579.487438185342,0.0,1,5.0,True,time_limited_mip_recombination,a808c05d8a9df79c4aee1712cb7d641b980add07d0b7f76285bb0eb0c81b50f8,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed3,cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,9615.860084414191,87.16664487500384,9595.879302955114,110.0563408750022,9596.55312002999,110.11609304099693,9562.781956240933,317.30550341599155,799.4647835292867,790.5409268011673,790.4935025302087,784.4316825820973,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9562.781956240931,9562.781956240931,0.0,1,5.0,True,time_limited_mip_recombination,0f42c0e5c27668cf384f20d344cb6c81cd306e780560f0e088cda39e8d0fa430,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed4,cn-jjj-200c-03-V2-LOCATIONS,jjj,200,4,9627.653534502428,86.33638508399599,9602.820560935463,109.34562437499699,9578.069254919968,103.81447429199761,9566.092997436399,309.1766990830074,801.9726511544571,792.4199718605819,787.3495416473417,785.0375389694789,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9566.092997436399,9566.092997436397,0.0,1,5.0,True,time_limited_mip_recombination,c3ef46f63dedee3ad855146408b102d75949dac07ca77c442315bedad5425a59,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-200c-03-V2-LOCATIONS__seed5,cn-jjj-200c-03-V2-LOCATIONS,jjj,200,5,9615.838949385883,89.4920194580045,9591.449190409052,106.21280070900684,9591.255019050255,112.004067167014,9559.44601391593,317.8349856249988,799.6592153462705,789.684987866777,787.340431758307,781.6408554729979,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,9559.44601391593,9559.44601391593,0.0,1,5.0,True,time_limited_mip_recombination,4468e38a7ec7a4c2e2afc02ad9d651ddd26f28b1acc0a29680f1b4241222bbb1,32d92a376065311b30a7c790e312ca7020dd0cb25cfd094552e3695eec1c3fd9,84e6fb20f2b1b8a57c535a54993f6ba1aab76bb2d52106c73aad27b6badc1254,PASS
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed1,cn-jjj-20c-01-V2-LOCATIONS,jjj,20,1,992.0656343726765,8.938233208013116,992.0656343726765,8.757773874996928,992.0656343726765,10.673325415991712,992.0656343726765,28.429459167004097,95.98484588235921,95.98484588235921,95.98484588235921,95.98484588235921,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.0656343726764,992.0656343726764,0.0,0,5.0,True,best_exact_hgs_parent,dc205bb29e0c380d82b0f1564b0e5a947eb286eff67d10204df9b728159cc910,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,jjj,20,2,992.0656343726765,9.08961987499788,992.0656343726765,10.131318542000372,992.0656343726765,8.953909625008237,992.0656343726765,28.228204917002586,95.98484588235921,95.98484588235921,95.98484588235921,95.98484588235921,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.0656343726764,992.0656343726764,0.0,0,5.0,True,best_exact_hgs_parent,dc205bb29e0c380d82b0f1564b0e5a947eb286eff67d10204df9b728159cc910,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,jjj,20,3,992.0656343726765,10.050512832996901,992.0656343726765,9.132919374998892,992.0656343726765,8.438448082990362,992.0656343726765,27.672729957994306,95.98484588235921,95.98484588235921,95.98484588235921,95.98484588235921,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.0656343726764,992.0656343726764,0.0,0,5.0,True,best_exact_hgs_parent,dc205bb29e0c380d82b0f1564b0e5a947eb286eff67d10204df9b728159cc910,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,jjj,20,4,992.0656343726765,9.057418833006523,992.0656343726765,8.957875042004162,992.0656343726765,8.792481625001528,992.0656343726765,26.865439834000426,95.98484588235921,95.98484588235921,95.98484588235921,95.98484588235921,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.0656343726764,992.0656343726764,0.0,0,5.0,True,best_exact_hgs_parent,7c750122f8a7c31b61b7e1d738faa5dcc3bce1c0ac302c75d227744febee307c,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed5,cn-jjj-20c-01-V2-LOCATIONS,jjj,20,5,992.0656343726765,8.75223533398821,992.0656343726765,8.790059332997771,992.0656343726765,8.268811166009982,992.0656343726765,25.86079570899892,95.98484588235921,95.98484588235921,95.98484588235921,95.98484588235921,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.0656343726764,992.0656343726764,0.0,0,5.0,True,best_exact_hgs_parent,dc205bb29e0c380d82b0f1564b0e5a947eb286eff67d10204df9b728159cc910,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed1,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,1,1189.6143956256676,8.654169374989579,1184.8750291799483,9.323471458003041,1184.8750291799483,8.60983312499593,1184.8750291799483,26.661106291998294,93.10109012025102,89.27725370746367,89.27725370746367,89.27725370746367,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1184.8750291799481,1184.8750291799481,0.0,1,5.0,True,best_exact_hgs_parent,91e9b9c2ddf961115c4021712ff1853f658aa39294e28ffd0de43718140ff1e3,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed2,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,1189.6143956256676,8.063692584008095,1184.8750291799483,9.618596250002156,1184.8750291799483,8.73319079101202,1184.8750291799483,26.504248834011378,93.10109012025102,89.27725370746367,89.27725370746367,89.27725370746367,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1184.8750291799481,1184.8750291799481,0.0,1,5.0,True,best_exact_hgs_parent,91e9b9c2ddf961115c4021712ff1853f658aa39294e28ffd0de43718140ff1e3,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed3,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,3,1189.6143956256676,9.580428250003024,1184.8750291799483,8.878311499996926,1184.8750291799483,9.583199207991129,1184.8750291799483,28.14720925000438,93.10109012025102,89.27725370746367,89.27725370746367,89.27725370746367,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1184.8750291799481,1184.8750291799481,0.0,1,5.0,True,best_exact_hgs_parent,9540b18808634df111fdc678630a141f2cca94d1bd944ea8ffa2dacb3534c8da,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed4,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,4,1189.6143956256676,9.075857708012336,1184.8750291799483,8.970829666010104,1184.8750291799483,8.373987874991144,1184.8750291799483,26.495632584003033,93.10109012025102,89.27725370746367,89.27725370746367,89.27725370746367,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1184.8750291799481,1184.8750291799481,0.0,1,5.0,True,best_exact_hgs_parent,45886d8aec977ced45e87aa7b23b4a07d105a08fbc75cbf142d9dfce07915fce,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed5,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,5,1189.6143956256676,9.332361833003233,1184.8750291799483,8.328567417003796,1184.8750291799483,8.968120541991084,1184.8750291799483,26.71505304198945,93.10109012025102,89.27725370746367,89.27725370746367,89.27725370746367,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1184.8750291799481,1184.8750291799481,0.0,1,5.0,True,best_exact_hgs_parent,ab7c5660ada874e460ef3a3a286e5d4566193fd29f444788c6ec8636e52c0374,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed1,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,1,1211.8081083644163,9.089373417009483,1211.8081083644163,9.073616916997707,1213.8231442299239,13.316746875003446,1211.8081083644163,31.592555458002607,98.93531240693562,98.93531240693562,97.80136718820327,98.93531240693562,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1211.8081083644165,1211.8081083644165,0.0,1,5.0,True,best_exact_hgs_parent,f59c27ad3816e3fdef080482d3e01d73a41aa6ab8ce62ea64ece2d0ea03cef33,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed2,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,2,1211.8081083644163,9.098915249996935,1211.8081083644163,9.07342020899523,1213.8231442299239,13.44827166601317,1211.8081083644163,31.746318582998356,98.93531240693562,98.93531240693562,97.80136718820327,98.93531240693562,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1211.8081083644165,1211.8081083644165,0.0,1,5.0,True,best_exact_hgs_parent,30da5153712ac840f886ec788d4f3ae96bbb1c28ceedd6c258314bd1d4be9d4c,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed3,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,1211.8081083644163,8.863782125001308,1211.8081083644163,8.936266332995729,1213.8231442299239,13.003893750006682,1211.8081083644163,31.09134170798643,98.93531240693562,98.93531240693562,97.80136718820327,98.93531240693562,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1211.8081083644165,1211.8081083644165,0.0,1,5.0,True,best_exact_hgs_parent,1d9a8f284d74885c985eed891a9a67e8c725f6ff110e89bbc1d404f7164b468f,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed4,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,4,1211.8081083644163,10.627110457993695,1211.8081083644163,8.36696045800636,1213.8231442299239,8.734475290999399,1211.8081083644163,27.799273750002612,98.93531240693562,98.93531240693562,97.80136718820327,98.93531240693562,80,False,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1211.8081083644165,1211.8081083644165,0.0,1,5.0,True,best_exact_hgs_parent,73a41bd877cc7f899ac49c809ffe7b329da5619ee9504be397f0c7db1800f46a,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
