status,channel,error_type,error,count
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C024's time window,8
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C025's time window,69
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C026's time window,77
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C027's time window,77
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C028's time window,77
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C029's time window,77
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C030's time window,77
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C031's time window,77
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C032's time window,77
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C033's time window,29
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C034's time window,45
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C036's time window,77
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C040's time window,12
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C041's time window,290
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C042's time window,270
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C043's time window,12
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C044's time window,114
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C045's time window,100
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C046's time window,102
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C047's time window,206
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C048's time window,12
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C049's time window,328
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C050's time window,253
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C040's time window,9
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C043's time window,9
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C044's time window,1
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C045's time window,8
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C046's time window,9
REJECTED_CHARGING,mixed_fleet,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C048's time window,9
REJECTED_CHARGING,mixed_fleet,ValueError,no feasible depot charging window,1642
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C008's time window,32
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C014's time window,51
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C015's time window,102
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C017's time window,102
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C021's time window,58
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C022's time window,8
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C024's time window,90
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C025's time window,12
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C033's time window,62
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C034's time window,44
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C035's time window,102
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C008's time window,16
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C014's time window,51
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C015's time window,51
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C017's time window,51
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C021's time window,45
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C022's time window,4
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C024's time window,45
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C025's time window,6
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C033's time window,31
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C034's time window,32
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C035's time window,51
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C041's time window,18
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C042's time window,18
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C044's time window,16
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C045's time window,2
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C047's time window,18
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C049's time window,18
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C050's time window,9
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C041's time window,9
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C042's time window,9
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C044's time window,8
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C045's time window,1
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C047's time window,9
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C049's time window,9
REJECTED_CHARGING,multi_trip,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T2 misses C050's time window,9
REJECTED_CHARGING,multi_trip,ValueError,no feasible depot charging window,1360
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C008's time window,18
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C012's time window,3
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C013's time window,4
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C014's time window,16
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C015's time window,90
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C017's time window,251
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C021's time window,2
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C022's time window,2
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C024's time window,8
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C025's time window,24
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C033's time window,14
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C034's time window,4
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C035's time window,35
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C016's time window,26
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T2 misses C020's time window,3
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C040's time window,24
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C041's time window,48
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C042's time window,26
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C046's time window,18
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C047's time window,8
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C048's time window,30
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C049's time window,96
REJECTED_CHARGING,route_order,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_tianjin_1#T1 misses C050's time window,41
REJECTED_CHARGING,whole_duty_type_exchange,ValueError,no feasible depot charging window,24
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_1 has overlap or incomplete recharge,21
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge,430
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_tianjin_1 has overlap or incomplete recharge,246
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C002's time window,264
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C003's time window,36
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C006's time window,25
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C007's time window,92
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C008's time window,17
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C012's time window,182
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C013's time window,11
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C014's time window,13
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window,5
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C017's time window,12
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C021's time window,130
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window,10
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window,174
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C035's time window,13
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C039's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C040's time window,148
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C041's time window,139
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C042's time window,139
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C043's time window,150
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C044's time window,174
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C045's time window,135
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C046's time window,131
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C047's time window,165
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C048's time window,39
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C049's time window,137
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C050's time window,139
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C037's time window,2
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C038's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C039's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C040's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C041's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C042's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C043's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C044's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C045's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C046's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C047's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C048's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C049's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T2 misses C050's time window,1
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C008's time window,208
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C009's time window,116
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C010's time window,169
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C022's time window,276
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C025's time window,256
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C027's time window,213
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C030's time window,86
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C031's time window,449
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C036's time window,403
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C040's time window,15
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C041's time window,185
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C042's time window,201
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C043's time window,112
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C044's time window,157
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C045's time window,93
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C046's time window,96
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C047's time window,145
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C049's time window,153
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C050's time window,201
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C011's time window,109
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C013's time window,154
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C026's time window,61
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C038's time window,155
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C039's time window,170
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C040's time window,203
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C041's time window,149
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C042's time window,149
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C043's time window,203
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C044's time window,194
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C045's time window,158
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C046's time window,203
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C047's time window,190
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C048's time window,203
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C049's time window,149
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C050's time window,149
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C001's time window,175
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C010's time window,117
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C022's time window,65
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C023's time window,197
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C024's time window,80
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C025's time window,46
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C028's time window,288
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C030's time window,259
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C032's time window,138
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C033's time window,156
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C040's time window,111
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C041's time window,186
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C042's time window,186
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C043's time window,182
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C044's time window,216
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C045's time window,151
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C046's time window,150
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C047's time window,199
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C049's time window,181
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C050's time window,186
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C003's time window,65
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C004's time window,135
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C005's time window,271
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C006's time window,79
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C007's time window,29
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C009's time window,38
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C019's time window,312
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C029's time window,135
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C040's time window,262
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C041's time window,198
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C042's time window,198
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C043's time window,262
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C044's time window,253
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C045's time window,207
REJECTED_INTERFACE,depot_collaboration,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C046's time window,233
