task_id,instance_id,region,arm,charge_timing_policy,seed,terminal_status,paper_claim_allowed,full_model_objective_cny,operating_cost_cny,fixed_cost_cny,fuel_cost_cny,charging_electricity_cost_cny,distance_cost_cny,fuel_direct_emissions_kgco2e,charging_emissions_kgco2e,system_emissions_kgco2e,charging_energy_kwh,actual_carbon_intensity_kgco2e_per_kwh,total_distance_km,ev_distance_km,physical_vehicle_count,dispatched_cv_count,dispatched_ev_count,trip_count,ev_trip_count,completed_customer_count,required_customer_count,completed_demand,required_demand,service_redline_status,violation_count,violation_types_json,search_objective,final_full_evaluation_objective,closure_error,completion_success_count,completion_attempt_count,completion_failure_classification_original_json,route_signature,customer_assignment_signature,directed_arc_set_signature,hgs_iterations_total,last_improvement_iteration,wall_seconds,route_pool_mip_initial_limit_seconds,route_pool_mip_actual_seconds,route_pool_mip_extended,route_pool_mip_extension_count,route_pool_mip_status,depot_charge_window_mode,public_station_candidate_mode,unit_succeeded,failure_stage,exception_type,exception_message,traceback_text,last_persisted_state_json,configured_hgs_iterations_total,hgs_iterations_by_view_json,hgs_iteration_limit_by_view_json,last_improvement_global_iteration,last_improvement_by_view_json,improvement_at_any_view_limit,improvement_at_total_iteration_limit,charging_start_signature,charging_start_times_json
T24__JJJ__COST_CARBON__S2026080210,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080210,FULL_PASS_ZERO_VIOLATIONS,False,3816.2681924707313,3787.213137198526,1870.0,839.8789427584464,97.05577489720089,980.2784195428785,304.0477573542176,83.24970028648346,387.29745764070105,148.6638899403505,0.5599860216215676,1323.2627111189702,471.513592090165,11,7,4,17,6,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3816.2681924707313,3816.2681924707313,0.0,280,280,[],e713263855c2e17de5d45074e87c931269416a173b9fdb6d9516e5416ac378c2,e33cd9f8f96caa05d35ec11cfb0d83638054197e171b64cb6975d138c6439052,16edbbbf6fa2160110e1986d3548d42bc7d7891fcbeaca38317585a4dd1eb0ce,20000,7322,711.9902460409994,10.0,10.009939125000528,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":19322,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":711.9902460409994,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080210,""task_id"":""T24__JJJ__COST_CARBON__S2026080210""},""updated_at_utc"":""2026-08-05T15:29:03Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",19322,"{""cv_only"":4396,""mechanism_ev"":7322,""naive_ev"":2673}",False,False,5accfbd8d9b388cd6361e4eb52bd9e62c1a01f20ce3dfc1885876b794ef5b225,"[[""D_beijing"",0,20044.940043913],[""D_beijing"",0,20150.855729561],[""D_beijing"",0,21130.444121842],[""D_beijing"",0,52734.938373135556],[""D_tianjin"",0,14400.0],[""D_tianjin"",0,58373.043096798414]]"
T24__JJJ__COST__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080201,FULL_PASS_ZERO_VIOLATIONS,False,3863.395380947226,3832.5842237589636,1870.0,935.1867519336813,59.178990846957824,968.2184809783242,338.65771495198743,72.0481926494829,410.70590760147036,108.60828560733205,0.6633765761662938,1288.756880684669,336.47169050652406,11,7,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3863.395380947226,3863.395380947226,0.0,280,280,[],af404add2cfbdb73415455ba144398be8fe760c425b02040aee74f7296c38d8b,d6a0d6d15b525236f076e36279b3016f856cdbcf700bdddf4f043eef2042c67a,4b71f88bcc348078203b6bd98ca0c7c783aa38fc18624b93690845facedaf704,20000,7408,447.15750595900045,10.0,10.029725334000432,False,0,NO_INCUMBENT,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":19408,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":447.15750595900045,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080201,""task_id"":""T24__JJJ__COST__S2026080201""},""updated_at_utc"":""2026-08-05T14:36:30Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",19408,"{""cv_only"":2628,""mechanism_ev"":7408,""naive_ev"":4552}",False,False,8a4c38e5ff7d36917ad2ac666ff8a8077a6597ddbdd33b28aab97f9e500ef143,"[[""D_beijing"",0,0.0],[""D_beijing"",0,3600.0],[""D_tianjin"",0,15348.064683518]]"
T24__JJJ__COST__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080202,FULL_PASS_ZERO_VIOLATIONS,False,3821.567239335102,3791.3168717651733,1870.0,873.9651708239907,79.37423925165194,967.9774616895307,316.35006778033664,86.88063829709225,403.23070607742886,129.08296100601856,0.6730604691740949,1298.950097193819,410.941946560438,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3821.567239335102,3821.567239335102,0.0,280,280,[],372b4c9d485d0935a63d56207d93b182df477ead46f0f5cde3590d0097e8036f,81dadcd6d895be65c5ff5943e6e040efa39e515ece4447c3d147fe0fc3273067,19370b063723a1c6285336d7fe62a8d3afaae1987436f31aa4174bb6354dcf66,20000,6273,452.008803875,10.0,10.015954790999785,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":18273,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":452.008803875,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080202,""task_id"":""T24__JJJ__COST__S2026080202""},""updated_at_utc"":""2026-08-05T14:36:35Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",18273,"{""cv_only"":3940,""mechanism_ev"":6273,""naive_ev"":3118}",False,False,31f01b92dbe8a275c1a404cca46f73c1d0753d11f6d4fba37dc4719164523a3f,"[[""D_beijing"",0,0.0],[""D_beijing"",0,3600.0],[""D_beijing"",0,3893.79494727],[""D_tianjin"",0,5225.280071276],[""D_tianjin"",0,58350.805095109106]]"
T24__JJJ__COST__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080203,FULL_PASS_ZERO_VIOLATIONS,False,3832.1119756336934,3802.590884346354,1870.0,874.3807066322204,81.94734807173322,976.2628296424001,316.6993526344484,76.81026196618328,393.5096146006317,135.60269636492245,0.5664360962224382,1311.913770485634,427.544648512677,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3832.1119756336934,3832.1119756336934,0.0,280,280,[],3688a8f96cf77f6fa045326d0a079a3f3dc1a87183e49931b7926056302f2701,3754a02252f0c07e53546de291a72f4e1f85c82d7473ef9b109f01b1c73d81e8,a9d9b13a9a02698c28074186269af3e54f4d99d29a1b95a6e88749ae247c1fdb,20000,5447,451.5813094999994,10.0,10.307412000000113,False,0,NO_INCUMBENT,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":17294,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":451.5813094999994,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080203,""task_id"":""T24__JJJ__COST__S2026080203""},""updated_at_utc"":""2026-08-05T14:36:42Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",17294,"{""cv_only"":5447,""mechanism_ev"":5294,""naive_ev"":1231}",False,False,81e7b15bb31aff3fc89525f7655e210ce6b16f62c4ac0f6e8dba6e8163a9dbf7,"[[""D_beijing"",0,0.0],[""D_beijing"",0,2940.454928156],[""D_beijing"",0,3161.526430183],[""D_beijing"",0,53515.16084305809],[""D_tianjin"",0,15323.068700173]]"
T24__JJJ__COST__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080204,FULL_PASS_ZERO_VIOLATIONS,False,3749.501035913901,3717.9774427787684,1700.0,980.428785646954,54.188589005014514,983.3600681268,355.01150576975795,65.19101535970988,420.2025211294678,99.53807908859147,0.6549354373383897,1304.897227371927,313.27062930275605,10,6,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3749.501035913901,3749.501035913901,0.0,280,280,[],2eb7700ecc20366ad31656dbded379b56db9f97090cbd56477966ad12f880e98,186b315795e4db2d95479bfb76a6f802ade224e6e7ce29b0507b2716d091b7fc,a226e814fca7387a865e3f7c777bccd2aa6436f705efb4d115c007f412c1becb,20000,6141,454.4427998330002,10.0,10.014928999999938,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":18141,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":454.4427998330002,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080204,""task_id"":""T24__JJJ__COST__S2026080204""},""updated_at_utc"":""2026-08-05T14:37:56Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",18141,"{""cv_only"":3932,""mechanism_ev"":6141,""naive_ev"":5510}",False,False,6d3339ce0880bb9c354545388bfc2b79b2d3edad6b2db7f65ca8799fbd605f49,"[[""D_beijing"",0,2696.624961414],[""D_beijing"",0,3600.0],[""D_beijing"",0,14135.672952804],[""D_tianjin"",0,0.0]]"
T24__JJJ__COST__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080205,FULL_PASS_ZERO_VIOLATIONS,False,3771.7105890786083,3739.8610439206127,1700.0,992.1777103682816,52.307591918917296,995.3757416334136,359.2247160162572,65.32267345316242,424.5473894694196,97.21425832038884,0.6719453975349853,1320.12513758131,312.01696072734796,10,6,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3771.7105890786083,3771.7105890786083,0.0,280,280,[],06fd45de86bf9a20a2a2804ba426165514a6adf42a9ae99b548d6046bdfcb0d7,25c26a1a68d0d8076cd1e916d2fa6c7bbb35ecceeee73b77b3acb299c2f5f0a8,c05fe78ac074ff975e3f553ae33a3e67989f9dc64d85992c63f2211162fe2651,20000,6177,458.04692204099956,10.0,10.012538166000013,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":18177,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":458.04692204099956,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080205,""task_id"":""T24__JJJ__COST__S2026080205""},""updated_at_utc"":""2026-08-05T14:40:05Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",18177,"{""cv_only"":3656,""mechanism_ev"":6177,""naive_ev"":4405}",False,False,63d67b5cf95a7ac0596064a5af005c95a7c4df5fc03377210863783b4c8b3b3f,"[[""D_beijing"",0,1015.183252381],[""D_beijing"",0,1340.923668419],[""D_beijing"",0,5400.0],[""D_tianjin"",0,2146.547455598]]"
T24__JJJ__COST__S2026080206,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080206,FULL_PASS_ZERO_VIOLATIONS,False,3845.5739075802217,3815.722862157518,1870.0,897.2148438152433,76.056255221248,972.4517631210264,324.90672236822064,73.00110784643793,397.9078302146586,126.7740027003047,0.5758365776224125,1303.388948859495,401.741972630725,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3845.5739075802217,3845.5739075802217,0.0,280,280,[],6577b933c07fc5d8fb61b4faf07ffca17b5ea4f35a2565d53fb3b1556e361287,42f068af8bde28452e982ef6310b787ea2c019f63deaaa5677ce21f521e702a6,18de9e2a201d98cc89aab71b61a7b6bda7a730a07f973d120797dce81b8a2b9e,20000,5118,459.24494112499997,10.0,10.01522558400029,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":15359,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":459.24494112499997,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080206,""task_id"":""T24__JJJ__COST__S2026080206""},""updated_at_utc"":""2026-08-05T14:41:12Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",15359,"{""cv_only"":3255,""mechanism_ev"":3359,""naive_ev"":5118}",False,False,c9c617fc8cb39ac1376badb516df24d96c3fb2cc143a03fdc8f8683aace93991,"[[""D_beijing"",0,1346.406972784],[""D_beijing"",0,1539.487692531],[""D_beijing"",0,3588.579947127],[""D_beijing"",0,54601.97581869282],[""D_tianjin"",0,16605.997943361]]"
T24__JJJ__COST__S2026080207,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080207,FULL_PASS_ZERO_VIOLATIONS,False,3823.7836094819177,3794.6033686657042,1870.0,864.7961074971496,82.4222438318274,977.3850173367274,313.1741872338415,75.79196600814218,388.9661532419837,137.01929877329923,0.553148108964864,1315.1515346434182,440.301633501261,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3823.7836094819177,3823.7836094819177,0.0,280,280,[],e2d52e9737881f92c64806e4f987fdceaca9fce040a8b6f296a159b586a1ce13,54eb5628fc50874df32dfc0a9e1a77081cc46df1c20f4b4236932b76f4e9a6c2,3d7ba3bb3ceda2ead970f7de873d79e7d3c0ef9dfda36dfd17e4961db469fe5a,20000,5986,464.02575525000066,10.0,10.035935333999987,False,0,NO_INCUMBENT,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":17581,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":464.02575525000066,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080207,""task_id"":""T24__JJJ__COST__S2026080207""},""updated_at_utc"":""2026-08-05T14:44:27Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",17581,"{""cv_only"":5986,""mechanism_ev"":5581,""naive_ev"":4230}",False,False,b0fd8f587a594a9418fa81fe08e5542898152c8175f40f1def465ce3f52ca038,"[[""D_beijing"",0,0.0],[""D_beijing"",0,12592.559434513],[""D_beijing"",0,12600.0],[""D_beijing"",0,52091.09808131085],[""D_tianjin"",0,1800.0]]"
T24__JJJ__COST__S2026080208,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080208,FULL_PASS_ZERO_VIOLATIONS,False,3800.021984697253,3770.934280555985,1870.0,862.1810338495396,77.78755622603181,960.9656904804134,312.2198875453793,75.5127722955738,387.73265984095315,130.67191145599597,0.5778806742335202,1290.941596762996,417.89777267930504,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3800.021984697253,3800.021984697253,0.0,280,280,[],f7bd22e145a5f67c40c5c7c7a9ea78441fb71ba47d258b7bab5aa19e263be799,3ae0c526ba14f6dbdfaf4bc86b2aedfa5d5b285f48c13748efac40f9c92bf648,f97df9b150b6ad2e1bc566ea79f0e12662939c440174f16a24a1417e0ea7e273,20000,3662,464.50492645899976,10.0,10.029079208999974,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":15662,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":464.50492645899976,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080208,""task_id"":""T24__JJJ__COST__S2026080208""},""updated_at_utc"":""2026-08-05T14:44:36Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",15662,"{""cv_only"":2857,""mechanism_ev"":3662,""naive_ev"":3242}",False,False,1c740030e64902c67f98b817e7aebe7b3a0ba8e4464b8adf68b4cbba4e24809f,"[[""D_beijing"",0,0.0],[""D_beijing"",0,208.091273378],[""D_beijing"",0,5400.0],[""D_beijing"",0,52712.53897013837],[""D_tianjin"",0,1800.0]]"
T24__JJJ__COST__S2026080209,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080209,FULL_PASS_ZERO_VIOLATIONS,False,3844.4115527806352,3811.5485965500816,1700.0,1018.3571888579827,59.101209896199755,1034.0901977958993,368.80629090692787,69.24964391783217,438.05593482476,107.1374276102311,0.6463627647451484,1373.6874124602218,339.872581118853,10,6,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3844.4115527806352,3844.4115527806352,0.0,280,280,[],68e68a7643a23e51bd57a56cb3435e2272ab25f77238bb8773e65a0e8140a264,5fed52b633fb763bb4a7f28b781ee71af2f6cab6554f3bb6d01090c59a6f1ccc,cdcfa6070573e18685625b117a28f63ddfbfd583ead96e2513ada341fc6d2af1,20000,4684,458.84905325,10.0,10.027124958000059,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":16684,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":458.84905325,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080209,""task_id"":""T24__JJJ__COST__S2026080209""},""updated_at_utc"":""2026-08-05T14:44:33Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",16684,"{""cv_only"":1800,""mechanism_ev"":4684,""naive_ev"":2883}",False,False,eec8834b94c5837214425acd66d580bcdeffbf25aa7c3dd0aa4cf35b5bedd317,"[[""D_beijing"",0,0.0],[""D_beijing"",0,4185.359478629],[""D_beijing"",0,13321.448973918],[""D_tianjin"",0,144.254340115]]"
T24__JJJ__COST__S2026080210,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST,cost_min,2026080210,FULL_PASS_ZERO_VIOLATIONS,False,3816.6378588110615,3787.213137198525,1870.0,839.8789427584464,97.05577489719988,980.2784195428785,304.0477573542176,88.1772708054259,392.2250281596435,148.6638899403505,0.5931317338783878,1323.2627111189702,471.513592090165,11,7,4,17,6,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3816.6378588110615,3816.6378588110615,0.0,280,280,[],e713263855c2e17de5d45074e87c931269416a173b9fdb6d9516e5416ac378c2,e33cd9f8f96caa05d35ec11cfb0d83638054197e171b64cb6975d138c6439052,16edbbbf6fa2160110e1986d3548d42bc7d7891fcbeaca38317585a4dd1eb0ce,20000,7322,460.9689552079999,10.0,10.016375540999434,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":19322,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":460.9689552079999,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST"",""charge_timing_policy"":""cost_min"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080210,""task_id"":""T24__JJJ__COST__S2026080210""},""updated_at_utc"":""2026-08-05T14:45:45Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",19322,"{""cv_only"":4396,""mechanism_ev"":7322,""naive_ev"":2673}",False,False,7580eee325c8685a2c55219301ec58dd2b77d4b093c42034cbf855b9582ce64a,"[[""D_beijing"",0,0.0],[""D_beijing"",0,2044.940043913],[""D_beijing"",0,52734.938373135556],[""D_tianjin"",0,14400.0],[""D_tianjin"",0,58373.043096798414]]"
