algorithm,bundle,seed,eval_budget,best_obj,actual_evals,candidate_scores,repair_delta_count,operator_base_id,control_mode,violation_count,feasible,solution_signature_hash,operator_counts,destroy_counts,repair_counts,q_ratio_counts,worker_python_executable,worker_python_version,worker_numpy_version,elapsed_seconds,runtime_target_seconds,model_label,checkpoint_update,eval_mode,bundle_role,scale,selection_subset,actual_eval_fraction,candidate_generator_mode,search_control_mode,candidate_nondefault_count,search_noncontinue_count,stop_requested_count,meta_q_ratio,meta_threshold_ratio,meta_exploration_ratio
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,3,20,3500.6440441413006,20,20,0,winner_kernel_v1,official_kernel,0,1,25207df93d23e318ee0aa562176db3fe65f9ffea3c500e1881a4523a1014c7aa,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,2.399745099944994,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,3,20,3500.6440441413006,8,8,15680,,block_ppo,0,1,fa379e6738482d1c4e125c784a30ac3be47bac87d1d954da98a64834e19a2929,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.7075901000062,0.0,best,375,budget,formal,100,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,3,20,3500.6440441413006,8,8,15680,,block_ppo,0,1,fa379e6738482d1c4e125c784a30ac3be47bac87d1d954da98a64834e19a2929,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.151099200011231,0.0,final,375,budget,formal,100,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,3,20,3500.6440441413006,20,20,32205,winner_kernel_v1,block_ppo,0,1,fa379e6738482d1c4e125c784a30ac3be47bac87d1d954da98a64834e19a2929,{},"{""random_customer_removal"":1,""shaw_related_removal"":2,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.100000"":1,""0.160000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":1}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.441648799926043,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,3,20,3583.539854977179,20,20,0,,fair_sa_timed,0,1,539739d4a0af9d1f2632daadab5751164b31022ffab97c9113d97a57c30bdb30,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.94539749994874,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,4,20,3500.6440441413006,20,20,6553,winner_kernel_v1,block_ppo,0,1,fa379e6738482d1c4e125c784a30ac3be47bac87d1d954da98a64834e19a2929,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,4.272902199998498,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,4,20,3500.6440441413006,20,20,42878,winner_kernel_v1,block_ppo,0,1,fa379e6738482d1c4e125c784a30ac3be47bac87d1d954da98a64834e19a2929,{},"{""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":3}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,8.48101059999317,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,0.4,0.0025,0.15
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,4,20,3500.6440441413006,8,8,15680,,block_ppo,0,1,fa379e6738482d1c4e125c784a30ac3be47bac87d1d954da98a64834e19a2929,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.508787000086159,0.0,best,375,budget,formal,100,,0.4,1,1,3,1,1,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,5,20,3500.6440441413006,20,20,6705,winner_kernel_v1,block_ppo,0,1,fa379e6738482d1c4e125c784a30ac3be47bac87d1d954da98a64834e19a2929,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,4.141978900064714,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,5,20,3500.6440441413006,20,20,38525,winner_kernel_v1,block_ppo,0,1,fa379e6738482d1c4e125c784a30ac3be47bac87d1d954da98a64834e19a2929,{},"{""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":2,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.938519699964672,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,0.4,0.0025,0.15
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-02,5,20,3500.6440441413006,8,8,15680,,block_ppo,0,1,fa379e6738482d1c4e125c784a30ac3be47bac87d1d954da98a64834e19a2929,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.387049300014041,0.0,best,375,budget,formal,100,,0.4,1,1,3,1,1,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,1,20,3335.9368875298255,20,20,6796,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,3.9745012000203133,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,1,20,3335.9368875298255,20,20,49423,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":2,""route_segment_removal"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":3,""regret2_insert_repair"":1,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,8.834375600097701,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,1,20,3335.9368875298255,20,20,0,winner_kernel_v1,official_kernel,0,1,d61bbc04b7c787e021601a5ceea7322e5bcdbcafccfa0f6d8ba5f87acf26a3b3,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,2.2718026000075042,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,1,20,3335.9368875298255,8,8,16094,,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.153805200010538,0.0,best,375,budget,formal,100,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,1,20,3335.9368875298255,8,8,16094,,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.214867700007744,0.0,final,375,budget,formal,100,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,1,20,3335.9368875298255,20,20,8091,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""shaw_related_removal"":1,""vehicle_type_swap"":2,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":3}","{""0.100000"":1,""0.160000"":1,""0.230000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,4.063599399989471,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,1,20,3414.0823618162367,20,20,0,,fair_sa_timed,0,1,a4b413479fd64cb84305982894b748fd5e1098b7bb6ed3ea4ee0ede75547191d,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.83782939997036,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,2,20,3335.9368875298255,20,20,7122,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,4.067754300078377,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,2,20,3335.9368875298255,20,20,47330,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":2,""shaw_related_removal"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":1,""regret3_insert_repair"":2}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,8.73654600000009,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,2,20,3335.9368875298255,20,20,0,winner_kernel_v1,official_kernel,0,1,d61bbc04b7c787e021601a5ceea7322e5bcdbcafccfa0f6d8ba5f87acf26a3b3,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,2.3012493000132963,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,2,20,3335.9368875298255,8,8,16094,,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.14417310000863,0.0,best,375,budget,formal,100,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,2,20,3335.9368875298255,8,8,16094,,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.080758400028571,0.0,final,375,budget,formal,100,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,2,20,3335.9368875298255,20,20,43772,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""shaw_related_removal"":2,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":3,""regret2_insert_repair"":1,""regret3_insert_repair"":1}","{""0.100000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":2}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,8.217845299979672,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,2,20,3414.0823618162367,20,20,0,,fair_sa_timed,0,1,a4b413479fd64cb84305982894b748fd5e1098b7bb6ed3ea4ee0ede75547191d,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.9062961000017822,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,3,20,3335.9368875298255,20,20,7329,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,4.057964600040577,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,3,20,3335.9368875298255,20,20,43058,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":1,""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,8.318284900044091,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,3,20,3335.9368875298255,20,20,0,winner_kernel_v1,official_kernel,0,1,d61bbc04b7c787e021601a5ceea7322e5bcdbcafccfa0f6d8ba5f87acf26a3b3,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,2.2301294000353664,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,3,20,3335.9368875298255,8,8,16094,,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.177337800036184,0.0,best,375,budget,formal,100,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,3,20,3335.9368875298255,8,8,16094,,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.4314999000635,0.0,final,375,budget,formal,100,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,3,20,3335.9368875298255,20,20,32829,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":1,""shaw_related_removal"":2,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.100000"":1,""0.160000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":1}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.205144100007601,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,3,20,3414.0823618162367,20,20,0,,fair_sa_timed,0,1,a4b413479fd64cb84305982894b748fd5e1098b7bb6ed3ea4ee0ede75547191d,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.8834992999909446,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,4,20,3335.9368875298255,20,20,6981,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,4.0172452999977395,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,4,20,3335.9368875298255,20,20,43425,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":3}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,8.29273539991118,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,0.4,0.0025,0.15
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,4,20,3335.9368875298255,8,8,16094,,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.073858499992639,0.0,best,375,budget,formal,100,,0.4,1,1,3,1,1,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,5,20,3335.9368875298255,20,20,7157,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,3.9281092999735847,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,5,20,3335.9368875298255,20,20,39864,winner_kernel_v1,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":2,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.709143299958669,0.0,,-1,budget,formal,100,,1.0,0,0,0,0,0,0.4,0.0025,0.15
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-100c-03,5,20,3335.9368875298255,8,8,16094,,block_ppo,0,1,18d892d2c6d4b125351d9cfb9ab3d73c3e07434f828ca5b6093b5c360ade16b4,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,9.244624199927785,0.0,best,375,budget,formal,100,,0.4,1,1,3,1,1,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-01,1,20,5724.523927285911,20,20,12191,winner_kernel_v1,block_ppo,0,1,b9faa14489ec1cf0011dd9b2f14b7698539e7691077e1de04d6e08d0ea50f4d0,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,10.629331100033596,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-01,1,20,5724.523927285911,20,20,105851,winner_kernel_v1,block_ppo,0,1,b9faa14489ec1cf0011dd9b2f14b7698539e7691077e1de04d6e08d0ea50f4d0,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":1,""regret2_insert_repair"":1,""regret3_insert_repair"":3}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,26.47921249992214,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,0.4,0.0025,0.15
