date,day_index,half_hour_slot,hour_of_day,minute,source_hour_index,scenario,data_nature,Beijing,Guangdong,Chongqing
2026-07-11,192,26,12,30,4597,S1,piecewise_linear_interpolation_2025_2030,293.520000,319.200000,219.220000
2026-07-11,192,27,13,0,4598,S1,piecewise_linear_interpolation_2025_2030,295.440000,317.440000,217.140000
2026-07-11,192,28,13,30,4598,S1,piecewise_linear_interpolation_2025_2030,295.440000,317.440000,217.140000
2026-07-11,192,29,14,0,4599,S1,piecewise_linear_interpolation_2025_2030,356.540000,325.380000,217.420000
2026-07-11,192,30,14,30,4599,S1,piecewise_linear_interpolation_2025_2030,356.540000,325.380000,217.420000
2026-07-11,192,31,15,0,4600,S1,piecewise_linear_interpolation_2025_2030,406.780000,337.420000,220.520000
2026-07-11,192,32,15,30,4600,S1,piecewise_linear_interpolation_2025_2030,406.780000,337.420000,220.520000
2026-07-11,192,33,16,0,4601,S1,piecewise_linear_interpolation_2025_2030,414.620000,345.660000,224.240000
2026-07-11,192,34,16,30,4601,S1,piecewise_linear_interpolation_2025_2030,414.620000,345.660000,224.240000
2026-07-11,192,35,17,0,4602,S1,piecewise_linear_interpolation_2025_2030,443.480000,346.880000,167.320000
2026-07-11,192,36,17,30,4602,S1,piecewise_linear_interpolation_2025_2030,443.480000,346.880000,167.320000
2026-07-11,192,37,18,0,4603,S1,piecewise_linear_interpolation_2025_2030,440.340000,371.600000,32.960000
2026-07-11,192,38,18,30,4603,S1,piecewise_linear_interpolation_2025_2030,440.340000,371.600000,32.960000
2026-07-11,192,39,19,0,4604,S1,piecewise_linear_interpolation_2025_2030,470.040000,402.420000,27.540000
2026-07-11,192,40,19,30,4604,S1,piecewise_linear_interpolation_2025_2030,470.040000,402.420000,27.540000
2026-07-11,192,41,20,0,4605,S1,piecewise_linear_interpolation_2025_2030,492.300000,405.280000,28.020000
2026-07-11,192,42,20,30,4605,S1,piecewise_linear_interpolation_2025_2030,492.300000,405.280000,28.020000
2026-07-11,192,43,21,0,4606,S1,piecewise_linear_interpolation_2025_2030,485.900000,405.380000,62.820000
2026-07-11,192,44,21,30,4606,S1,piecewise_linear_interpolation_2025_2030,485.900000,405.380000,62.820000
2026-07-11,192,45,22,0,4607,S1,piecewise_linear_interpolation_2025_2030,535.780000,407.660000,83.780000
2026-07-11,192,46,22,30,4607,S1,piecewise_linear_interpolation_2025_2030,535.780000,407.660000,83.780000
2026-07-11,192,47,23,0,4608,S1,piecewise_linear_interpolation_2025_2030,588.340000,409.320000,169.080000
2026-07-11,192,48,23,30,4608,S1,piecewise_linear_interpolation_2025_2030,588.340000,409.320000,169.080000
2026-07-12,193,1,0,0,4609,S1,piecewise_linear_interpolation_2025_2030,525.640000,501.480000,310.740000
2026-07-12,193,2,0,30,4609,S1,piecewise_linear_interpolation_2025_2030,525.640000,501.480000,310.740000
2026-07-12,193,3,1,0,4610,S1,piecewise_linear_interpolation_2025_2030,526.760000,504.960000,314.200000
2026-07-12,193,4,1,30,4610,S1,piecewise_linear_interpolation_2025_2030,526.760000,504.960000,314.200000
2026-07-12,193,5,2,0,4611,S1,piecewise_linear_interpolation_2025_2030,528.040000,507.820000,319.860000
2026-07-12,193,6,2,30,4611,S1,piecewise_linear_interpolation_2025_2030,528.040000,507.820000,319.860000
2026-07-12,193,7,3,0,4612,S1,piecewise_linear_interpolation_2025_2030,517.160000,510.980000,324.020000
2026-07-12,193,8,3,30,4612,S1,piecewise_linear_interpolation_2025_2030,517.160000,510.980000,324.020000
2026-07-12,193,9,4,0,4613,S1,piecewise_linear_interpolation_2025_2030,517.600000,531.640000,330.320000
2026-07-12,193,10,4,30,4613,S1,piecewise_linear_interpolation_2025_2030,517.600000,531.640000,330.320000
2026-07-12,193,11,5,0,4614,S1,piecewise_linear_interpolation_2025_2030,549.120000,534.500000,340.200000
2026-07-12,193,12,5,30,4614,S1,piecewise_linear_interpolation_2025_2030,549.120000,534.500000,340.200000
2026-07-12,193,13,6,0,4615,S1,piecewise_linear_interpolation_2025_2030,554.880000,530.980000,342.540000
2026-07-12,193,14,6,30,4615,S1,piecewise_linear_interpolation_2025_2030,554.880000,530.980000,342.540000
2026-07-12,193,15,7,0,4616,S1,piecewise_linear_interpolation_2025_2030,469.960000,498.460000,340.040000
2026-07-12,193,16,7,30,4616,S1,piecewise_linear_interpolation_2025_2030,469.960000,498.460000,340.040000
2026-07-12,193,17,8,0,4617,S1,piecewise_linear_interpolation_2025_2030,354.480000,466.280000,319.080000
2026-07-12,193,18,8,30,4617,S1,piecewise_linear_interpolation_2025_2030,354.480000,466.280000,319.080000
2026-07-12,193,19,9,0,4618,S1,piecewise_linear_interpolation_2025_2030,277.900000,392.020000,289.580000
2026-07-12,193,20,9,30,4618,S1,piecewise_linear_interpolation_2025_2030,277.900000,392.020000,289.580000
2026-07-12,193,21,10,0,4619,S1,piecewise_linear_interpolation_2025_2030,240.000000,373.660000,279.560000
2026-07-12,193,22,10,30,4619,S1,piecewise_linear_interpolation_2025_2030,240.000000,373.660000,279.560000
2026-07-12,193,23,11,0,4620,S1,piecewise_linear_interpolation_2025_2030,207.360000,357.580000,278.000000
2026-07-12,193,24,11,30,4620,S1,piecewise_linear_interpolation_2025_2030,207.360000,357.580000,278.000000
2026-07-12,193,25,12,0,4621,S1,piecewise_linear_interpolation_2025_2030,189.760000,355.560000,274.100000
2026-07-12,193,26,12,30,4621,S1,piecewise_linear_interpolation_2025_2030,189.760000,355.560000,274.100000
2026-07-12,193,27,13,0,4622,S1,piecewise_linear_interpolation_2025_2030,196.280000,340.100000,268.460000
2026-07-12,193,28,13,30,4622,S1,piecewise_linear_interpolation_2025_2030,196.280000,340.100000,268.460000
2026-07-12,193,29,14,0,4623,S1,piecewise_linear_interpolation_2025_2030,215.540000,324.580000,269.920000
2026-07-12,193,30,14,30,4623,S1,piecewise_linear_interpolation_2025_2030,215.540000,324.580000,269.920000
2026-07-12,193,31,15,0,4624,S1,piecewise_linear_interpolation_2025_2030,258.980000,332.180000,265.240000
2026-07-12,193,32,15,30,4624,S1,piecewise_linear_interpolation_2025_2030,258.980000,332.180000,265.240000
2026-07-12,193,33,16,0,4625,S1,piecewise_linear_interpolation_2025_2030,290.180000,349.340000,246.740000
2026-07-12,193,34,16,30,4625,S1,piecewise_linear_interpolation_2025_2030,290.180000,349.340000,246.740000
2026-07-12,193,35,17,0,4626,S1,piecewise_linear_interpolation_2025_2030,421.500000,350.700000,89.300000
2026-07-12,193,36,17,30,4626,S1,piecewise_linear_interpolation_2025_2030,421.500000,350.700000,89.300000
2026-07-12,193,37,18,0,4627,S1,piecewise_linear_interpolation_2025_2030,467.900000,377.220000,72.860000
2026-07-12,193,38,18,30,4627,S1,piecewise_linear_interpolation_2025_2030,467.900000,377.220000,72.860000
2026-07-12,193,39,19,0,4628,S1,piecewise_linear_interpolation_2025_2030,480.000000,403.780000,74.160000
2026-07-12,193,40,19,30,4628,S1,piecewise_linear_interpolation_2025_2030,480.000000,403.780000,74.160000
2026-07-12,193,41,20,0,4629,S1,piecewise_linear_interpolation_2025_2030,496.320000,405.160000,73.560000
2026-07-12,193,42,20,30,4629,S1,piecewise_linear_interpolation_2025_2030,496.320000,405.160000,73.560000
2026-07-12,193,43,21,0,4630,S1,piecewise_linear_interpolation_2025_2030,493.880000,404.620000,71.320000
2026-07-12,193,44,21,30,4630,S1,piecewise_linear_interpolation_2025_2030,493.880000,404.620000,71.320000
2026-07-12,193,45,22,0,4631,S1,piecewise_linear_interpolation_2025_2030,500.380000,407.140000,79.980000
2026-07-12,193,46,22,30,4631,S1,piecewise_linear_interpolation_2025_2030,500.380000,407.140000,79.980000
2026-07-12,193,47,23,0,4632,S1,piecewise_linear_interpolation_2025_2030,494.740000,408.240000,109.520000
2026-07-12,193,48,23,30,4632,S1,piecewise_linear_interpolation_2025_2030,494.740000,408.240000,109.520000
2026-07-13,194,1,0,0,4633,S1,piecewise_linear_interpolation_2025_2030,684.740000,503.700000,307.020000
2026-07-13,194,2,0,30,4633,S1,piecewise_linear_interpolation_2025_2030,684.740000,503.700000,307.020000
2026-07-13,194,3,1,0,4634,S1,piecewise_linear_interpolation_2025_2030,680.360000,507.040000,319.040000
2026-07-13,194,4,1,30,4634,S1,piecewise_linear_interpolation_2025_2030,680.360000,507.040000,319.040000
2026-07-13,194,5,2,0,4635,S1,piecewise_linear_interpolation_2025_2030,679.560000,509.440000,329.460000
2026-07-13,194,6,2,30,4635,S1,piecewise_linear_interpolation_2025_2030,679.560000,509.440000,329.460000
2026-07-13,194,7,3,0,4636,S1,piecewise_linear_interpolation_2025_2030,678.880000,509.840000,334.180000
2026-07-13,194,8,3,30,4636,S1,piecewise_linear_interpolation_2025_2030,678.880000,509.840000,334.180000
2026-07-13,194,9,4,0,4637,S1,piecewise_linear_interpolation_2025_2030,677.820000,521.060000,339.760000
2026-07-13,194,10,4,30,4637,S1,piecewise_linear_interpolation_2025_2030,677.820000,521.060000,339.760000
2026-07-13,194,11,5,0,4638,S1,piecewise_linear_interpolation_2025_2030,669.780000,521.760000,351.400000
2026-07-13,194,12,5,30,4638,S1,piecewise_linear_interpolation_2025_2030,669.780000,521.760000,351.400000
2026-07-13,194,13,6,0,4639,S1,piecewise_linear_interpolation_2025_2030,606.000000,517.140000,324.400000
2026-07-13,194,14,6,30,4639,S1,piecewise_linear_interpolation_2025_2030,606.000000,517.140000,324.400000
2026-07-13,194,15,7,0,4640,S1,piecewise_linear_interpolation_2025_2030,503.520000,485.340000,355.100000
2026-07-13,194,16,7,30,4640,S1,piecewise_linear_interpolation_2025_2030,503.520000,485.340000,355.100000
2026-07-13,194,17,8,0,4641,S1,piecewise_linear_interpolation_2025_2030,400.360000,426.320000,336.720000
2026-07-13,194,18,8,30,4641,S1,piecewise_linear_interpolation_2025_2030,400.360000,426.320000,336.720000
2026-07-13,194,19,9,0,4642,S1,piecewise_linear_interpolation_2025_2030,350.080000,367.180000,290.680000
2026-07-13,194,20,9,30,4642,S1,piecewise_linear_interpolation_2025_2030,350.080000,367.180000,290.680000
2026-07-13,194,21,10,0,4643,S1,piecewise_linear_interpolation_2025_2030,273.840000,345.100000,271.220000
2026-07-13,194,22,10,30,4643,S1,piecewise_linear_interpolation_2025_2030,273.840000,345.100000,271.220000
2026-07-13,194,23,11,0,4644,S1,piecewise_linear_interpolation_2025_2030,212.080000,322.200000,264.500000
2026-07-13,194,24,11,30,4644,S1,piecewise_linear_interpolation_2025_2030,212.080000,322.200000,264.500000
2026-07-13,194,25,12,0,4645,S1,piecewise_linear_interpolation_2025_2030,197.780000,301.320000,252.960000
2026-07-13,194,26,12,30,4645,S1,piecewise_linear_interpolation_2025_2030,197.780000,301.320000,252.960000
2026-07-13,194,27,13,0,4646,S1,piecewise_linear_interpolation_2025_2030,191.460000,295.100000,247.840000
2026-07-13,194,28,13,30,4646,S1,piecewise_linear_interpolation_2025_2030,191.460000,295.100000,247.840000
2026-07-13,194,29,14,0,4647,S1,piecewise_linear_interpolation_2025_2030,202.180000,316.040000,245.220000
2026-07-13,194,30,14,30,4647,S1,piecewise_linear_interpolation_2025_2030,202.180000,316.040000,245.220000
2026-07-13,194,31,15,0,4648,S1,piecewise_linear_interpolation_2025_2030,259.300000,342.900000,252.440000
2026-07-13,194,32,15,30,4648,S1,piecewise_linear_interpolation_2025_2030,259.300000,342.900000,252.440000
2026-07-13,194,33,16,0,4649,S1,piecewise_linear_interpolation_2025_2030,318.040000,350.660000,232.040000
2026-07-13,194,34,16,30,4649,S1,piecewise_linear_interpolation_2025_2030,318.040000,350.660000,232.040000
2026-07-13,194,35,17,0,4650,S1,piecewise_linear_interpolation_2025_2030,413.240000,351.320000,129.760000
2026-07-13,194,36,17,30,4650,S1,piecewise_linear_interpolation_2025_2030,413.240000,351.320000,129.760000
2026-07-13,194,37,18,0,4651,S1,piecewise_linear_interpolation_2025_2030,474.740000,379.220000,65.560000
2026-07-13,194,38,18,30,4651,S1,piecewise_linear_interpolation_2025_2030,474.740000,379.220000,65.560000
2026-07-13,194,39,19,0,4652,S1,piecewise_linear_interpolation_2025_2030,486.380000,403.940000,59.040000
2026-07-13,194,40,19,30,4652,S1,piecewise_linear_interpolation_2025_2030,486.380000,403.940000,59.040000
2026-07-13,194,41,20,0,4653,S1,piecewise_linear_interpolation_2025_2030,503.060000,409.100000,73.060000
2026-07-13,194,42,20,30,4653,S1,piecewise_linear_interpolation_2025_2030,503.060000,409.100000,73.060000
2026-07-13,194,43,21,0,4654,S1,piecewise_linear_interpolation_2025_2030,510.920000,409.560000,87.720000
2026-07-13,194,44,21,30,4654,S1,piecewise_linear_interpolation_2025_2030,510.920000,409.560000,87.720000
2026-07-13,194,45,22,0,4655,S1,piecewise_linear_interpolation_2025_2030,540.620000,411.600000,133.320000
2026-07-13,194,46,22,30,4655,S1,piecewise_linear_interpolation_2025_2030,540.620000,411.600000,133.320000
2026-07-13,194,47,23,0,4656,S1,piecewise_linear_interpolation_2025_2030,616.420000,411.140000,260.580000
2026-07-13,194,48,23,30,4656,S1,piecewise_linear_interpolation_2025_2030,616.420000,411.140000,260.580000
2026-07-14,195,1,0,0,4657,S1,piecewise_linear_interpolation_2025_2030,568.600000,436.700000,269.600000
2026-07-14,195,2,0,30,4657,S1,piecewise_linear_interpolation_2025_2030,568.600000,436.700000,269.600000
2026-07-14,195,3,1,0,4658,S1,piecewise_linear_interpolation_2025_2030,564.620000,442.880000,277.260000
2026-07-14,195,4,1,30,4658,S1,piecewise_linear_interpolation_2025_2030,564.620000,442.880000,277.260000
2026-07-14,195,5,2,0,4659,S1,piecewise_linear_interpolation_2025_2030,586.600000,455.940000,286.900000
2026-07-14,195,6,2,30,4659,S1,piecewise_linear_interpolation_2025_2030,586.600000,455.940000,286.900000
2026-07-14,195,7,3,0,4660,S1,piecewise_linear_interpolation_2025_2030,599.360000,469.560000,295.160000
2026-07-14,195,8,3,30,4660,S1,piecewise_linear_interpolation_2025_2030,599.360000,469.560000,295.160000
2026-07-14,195,9,4,0,4661,S1,piecewise_linear_interpolation_2025_2030,603.940000,471.380000,300.420000
2026-07-14,195,10,4,30,4661,S1,piecewise_linear_interpolation_2025_2030,603.940000,471.380000,300.420000
2026-07-14,195,11,5,0,4662,S1,piecewise_linear_interpolation_2025_2030,606.400000,473.660000,310.440000
2026-07-14,195,12,5,30,4662,S1,piecewise_linear_interpolation_2025_2030,606.400000,473.660000,310.440000
2026-07-14,195,13,6,0,4663,S1,piecewise_linear_interpolation_2025_2030,530.980000,467.120000,282.720000
2026-07-14,195,14,6,30,4663,S1,piecewise_linear_interpolation_2025_2030,530.980000,467.120000,282.720000
2026-07-14,195,15,7,0,4664,S1,piecewise_linear_interpolation_2025_2030,461.720000,434.780000,191.480000
2026-07-14,195,16,7,30,4664,S1,piecewise_linear_interpolation_2025_2030,461.720000,434.780000,191.480000
2026-07-14,195,17,8,0,4665,S1,piecewise_linear_interpolation_2025_2030,455.620000,416.840000,216.320000
2026-07-14,195,18,8,30,4665,S1,piecewise_linear_interpolation_2025_2030,455.620000,416.840000,216.320000
2026-07-14,195,19,9,0,4666,S1,piecewise_linear_interpolation_2025_2030,357.480000,385.780000,229.120000
2026-07-14,195,20,9,30,4666,S1,piecewise_linear_interpolation_2025_2030,357.480000,385.780000,229.120000
2026-07-14,195,21,10,0,4667,S1,piecewise_linear_interpolation_2025_2030,280.180000,333.680000,214.640000
2026-07-14,195,22,10,30,4667,S1,piecewise_linear_interpolation_2025_2030,280.180000,333.680000,214.640000
2026-07-14,195,23,11,0,4668,S1,piecewise_linear_interpolation_2025_2030,225.240000,317.060000,208.900000
2026-07-14,195,24,11,30,4668,S1,piecewise_linear_interpolation_2025_2030,225.240000,317.060000,208.900000
2026-07-14,195,25,12,0,4669,S1,piecewise_linear_interpolation_2025_2030,199.040000,283.860000,199.600000
2026-07-14,195,26,12,30,4669,S1,piecewise_linear_interpolation_2025_2030,199.040000,283.860000,199.600000
2026-07-14,195,27,13,0,4670,S1,piecewise_linear_interpolation_2025_2030,182.560000,266.140000,206.520000
2026-07-14,195,28,13,30,4670,S1,piecewise_linear_interpolation_2025_2030,182.560000,266.140000,206.520000
2026-07-14,195,29,14,0,4671,S1,piecewise_linear_interpolation_2025_2030,201.160000,279.140000,206.480000
2026-07-14,195,30,14,30,4671,S1,piecewise_linear_interpolation_2025_2030,201.160000,279.140000,206.480000
2026-07-14,195,31,15,0,4672,S1,piecewise_linear_interpolation_2025_2030,223.880000,293.340000,218.260000
2026-07-14,195,32,15,30,4672,S1,piecewise_linear_interpolation_2025_2030,223.880000,293.340000,218.260000
2026-07-14,195,33,16,0,4673,S1,piecewise_linear_interpolation_2025_2030,232.820000,322.620000,216.200000
2026-07-14,195,34,16,30,4673,S1,piecewise_linear_interpolation_2025_2030,232.820000,322.620000,216.200000
2026-07-14,195,35,17,0,4674,S1,piecewise_linear_interpolation_2025_2030,357.000000,325.060000,204.460000
2026-07-14,195,36,17,30,4674,S1,piecewise_linear_interpolation_2025_2030,357.000000,325.060000,204.460000
2026-07-14,195,37,18,0,4675,S1,piecewise_linear_interpolation_2025_2030,405.020000,329.320000,58.660000
2026-07-14,195,38,18,30,4675,S1,piecewise_linear_interpolation_2025_2030,405.020000,329.320000,58.660000
2026-07-14,195,39,19,0,4676,S1,piecewise_linear_interpolation_2025_2030,439.700000,355.340000,41.760000
2026-07-14,195,40,19,30,4676,S1,piecewise_linear_interpolation_2025_2030,439.700000,355.340000,41.760000
2026-07-14,195,41,20,0,4677,S1,piecewise_linear_interpolation_2025_2030,489.620000,357.360000,30.700000
2026-07-14,195,42,20,30,4677,S1,piecewise_linear_interpolation_2025_2030,489.620000,357.360000,30.700000
2026-07-14,195,43,21,0,4678,S1,piecewise_linear_interpolation_2025_2030,497.340000,357.200000,46.440000
2026-07-14,195,44,21,30,4678,S1,piecewise_linear_interpolation_2025_2030,497.340000,357.200000,46.440000
2026-07-14,195,45,22,0,4679,S1,piecewise_linear_interpolation_2025_2030,505.400000,356.320000,43.340000
2026-07-14,195,46,22,30,4679,S1,piecewise_linear_interpolation_2025_2030,505.400000,356.320000,43.340000
2026-07-14,195,47,23,0,4680,S1,piecewise_linear_interpolation_2025_2030,500.400000,353.400000,71.320000
2026-07-14,195,48,23,30,4680,S1,piecewise_linear_interpolation_2025_2030,500.400000,353.400000,71.320000
2026-07-15,196,1,0,0,4681,S1,piecewise_linear_interpolation_2025_2030,648.580000,439.700000,263.040000
2026-07-15,196,2,0,30,4681,S1,piecewise_linear_interpolation_2025_2030,648.580000,439.700000,263.040000
2026-07-15,196,3,1,0,4682,S1,piecewise_linear_interpolation_2025_2030,638.160000,446.160000,270.700000
2026-07-15,196,4,1,30,4682,S1,piecewise_linear_interpolation_2025_2030,638.160000,446.160000,270.700000
2026-07-15,196,5,2,0,4683,S1,piecewise_linear_interpolation_2025_2030,629.000000,461.940000,276.300000
2026-07-15,196,6,2,30,4683,S1,piecewise_linear_interpolation_2025_2030,629.000000,461.940000,276.300000
2026-07-15,196,7,3,0,4684,S1,piecewise_linear_interpolation_2025_2030,627.920000,479.120000,280.160000
2026-07-15,196,8,3,30,4684,S1,piecewise_linear_interpolation_2025_2030,627.920000,479.120000,280.160000
2026-07-15,196,9,4,0,4685,S1,piecewise_linear_interpolation_2025_2030,628.920000,483.340000,285.120000
2026-07-15,196,10,4,30,4685,S1,piecewise_linear_interpolation_2025_2030,628.920000,483.340000,285.120000
2026-07-15,196,11,5,0,4686,S1,piecewise_linear_interpolation_2025_2030,637.060000,488.900000,295.740000
2026-07-15,196,12,5,30,4686,S1,piecewise_linear_interpolation_2025_2030,637.060000,488.900000,295.740000
2026-07-15,196,13,6,0,4687,S1,piecewise_linear_interpolation_2025_2030,640.500000,484.600000,285.620000
2026-07-15,196,14,6,30,4687,S1,piecewise_linear_interpolation_2025_2030,640.500000,484.600000,285.620000
2026-07-15,196,15,7,0,4688,S1,piecewise_linear_interpolation_2025_2030,616.160000,463.820000,244.900000
2026-07-15,196,16,7,30,4688,S1,piecewise_linear_interpolation_2025_2030,616.160000,463.820000,244.900000
2026-07-15,196,17,8,0,4689,S1,piecewise_linear_interpolation_2025_2030,386.960000,405.980000,255.420000
2026-07-15,196,18,8,30,4689,S1,piecewise_linear_interpolation_2025_2030,386.960000,405.980000,255.420000
2026-07-15,196,19,9,0,4690,S1,piecewise_linear_interpolation_2025_2030,297.060000,347.920000,237.600000
2026-07-15,196,20,9,30,4690,S1,piecewise_linear_interpolation_2025_2030,297.060000,347.920000,237.600000
2026-07-15,196,21,10,0,4691,S1,piecewise_linear_interpolation_2025_2030,238.540000,299.680000,227.400000
2026-07-15,196,22,10,30,4691,S1,piecewise_linear_interpolation_2025_2030,238.540000,299.680000,227.400000
2026-07-15,196,23,11,0,4692,S1,piecewise_linear_interpolation_2025_2030,236.760000,274.760000,217.420000
2026-07-15,196,24,11,30,4692,S1,piecewise_linear_interpolation_2025_2030,236.760000,274.760000,217.420000
2026-07-15,196,25,12,0,4693,S1,piecewise_linear_interpolation_2025_2030,214.920000,257.320000,212.940000
2026-07-15,196,26,12,30,4693,S1,piecewise_linear_interpolation_2025_2030,214.920000,257.320000,212.940000
2026-07-15,196,27,13,0,4694,S1,piecewise_linear_interpolation_2025_2030,193.440000,247.780000,217.140000
2026-07-15,196,28,13,30,4694,S1,piecewise_linear_interpolation_2025_2030,193.440000,247.780000,217.140000
2026-07-15,196,29,14,0,4695,S1,piecewise_linear_interpolation_2025_2030,191.520000,261.280000,224.840000
2026-07-15,196,30,14,30,4695,S1,piecewise_linear_interpolation_2025_2030,191.520000,261.280000,224.840000
2026-07-15,196,31,15,0,4696,S1,piecewise_linear_interpolation_2025_2030,233.220000,303.380000,238.340000
2026-07-15,196,32,15,30,4696,S1,piecewise_linear_interpolation_2025_2030,233.220000,303.380000,238.340000
2026-07-15,196,33,16,0,4697,S1,piecewise_linear_interpolation_2025_2030,223.720000,332.720000,226.260000
2026-07-15,196,34,16,30,4697,S1,piecewise_linear_interpolation_2025_2030,223.720000,332.720000,226.260000
2026-07-15,196,35,17,0,4698,S1,piecewise_linear_interpolation_2025_2030,385.460000,334.480000,199.760000
2026-07-15,196,36,17,30,4698,S1,piecewise_linear_interpolation_2025_2030,385.460000,334.480000,199.760000
2026-07-15,196,37,18,0,4699,S1,piecewise_linear_interpolation_2025_2030,439.440000,354.360000,33.960000
2026-07-15,196,38,18,30,4699,S1,piecewise_linear_interpolation_2025_2030,439.440000,354.360000,33.960000
2026-07-15,196,39,19,0,4700,S1,piecewise_linear_interpolation_2025_2030,476.700000,361.700000,31.700000
2026-07-15,196,40,19,30,4700,S1,piecewise_linear_interpolation_2025_2030,476.700000,361.700000,31.700000
2026-07-15,196,41,20,0,4701,S1,piecewise_linear_interpolation_2025_2030,501.200000,373.740000,37.220000
2026-07-15,196,42,20,30,4701,S1,piecewise_linear_interpolation_2025_2030,501.200000,373.740000,37.220000
2026-07-15,196,43,21,0,4702,S1,piecewise_linear_interpolation_2025_2030,525.620000,362.520000,47.260000
2026-07-15,196,44,21,30,4702,S1,piecewise_linear_interpolation_2025_2030,525.620000,362.520000,47.260000
2026-07-15,196,45,22,0,4703,S1,piecewise_linear_interpolation_2025_2030,531.100000,359.320000,72.220000
2026-07-15,196,46,22,30,4703,S1,piecewise_linear_interpolation_2025_2030,531.100000,359.320000,72.220000
2026-07-15,196,47,23,0,4704,S1,piecewise_linear_interpolation_2025_2030,518.560000,358.580000,94.120000
2026-07-15,196,48,23,30,4704,S1,piecewise_linear_interpolation_2025_2030,518.560000,358.580000,94.120000
2026-07-16,197,1,0,0,4705,S1,piecewise_linear_interpolation_2025_2030,694.700000,495.800000,303.620000
2026-07-16,197,2,0,30,4705,S1,piecewise_linear_interpolation_2025_2030,694.700000,495.800000,303.620000
2026-07-16,197,3,1,0,4706,S1,piecewise_linear_interpolation_2025_2030,688.580000,505.580000,311.680000
2026-07-16,197,4,1,30,4706,S1,piecewise_linear_interpolation_2025_2030,688.580000,505.580000,311.680000
2026-07-16,197,5,2,0,4707,S1,piecewise_linear_interpolation_2025_2030,685.500000,515.680000,315.020000
2026-07-16,197,6,2,30,4707,S1,piecewise_linear_interpolation_2025_2030,685.500000,515.680000,315.020000
2026-07-16,197,7,3,0,4708,S1,piecewise_linear_interpolation_2025_2030,685.640000,517.840000,319.700000
2026-07-16,197,8,3,30,4708,S1,piecewise_linear_interpolation_2025_2030,685.640000,517.840000,319.700000
2026-07-16,197,9,4,0,4709,S1,piecewise_linear_interpolation_2025_2030,682.280000,529.120000,325.240000
2026-07-16,197,10,4,30,4709,S1,piecewise_linear_interpolation_2025_2030,682.280000,529.120000,325.240000
2026-07-16,197,11,5,0,4710,S1,piecewise_linear_interpolation_2025_2030,677.580000,527.600000,333.800000
2026-07-16,197,12,5,30,4710,S1,piecewise_linear_interpolation_2025_2030,677.580000,527.600000,333.800000
2026-07-16,197,13,6,0,4711,S1,piecewise_linear_interpolation_2025_2030,597.080000,521.880000,315.660000
2026-07-16,197,14,6,30,4711,S1,piecewise_linear_interpolation_2025_2030,597.080000,521.880000,315.660000
2026-07-16,197,15,7,0,4712,S1,piecewise_linear_interpolation_2025_2030,489.580000,487.680000,275.400000
2026-07-16,197,16,7,30,4712,S1,piecewise_linear_interpolation_2025_2030,489.580000,487.680000,275.400000
2026-07-16,197,17,8,0,4713,S1,piecewise_linear_interpolation_2025_2030,438.800000,440.500000,317.700000
2026-07-16,197,18,8,30,4713,S1,piecewise_linear_interpolation_2025_2030,438.800000,440.500000,317.700000
2026-07-16,197,19,9,0,4714,S1,piecewise_linear_interpolation_2025_2030,377.720000,371.500000,265.040000
2026-07-16,197,20,9,30,4714,S1,piecewise_linear_interpolation_2025_2030,377.720000,371.500000,265.040000
2026-07-16,197,21,10,0,4715,S1,piecewise_linear_interpolation_2025_2030,327.780000,345.340000,277.540000
2026-07-16,197,22,10,30,4715,S1,piecewise_linear_interpolation_2025_2030,327.780000,345.340000,277.540000
2026-07-16,197,23,11,0,4716,S1,piecewise_linear_interpolation_2025_2030,273.860000,327.160000,270.360000
2026-07-16,197,24,11,30,4716,S1,piecewise_linear_interpolation_2025_2030,273.860000,327.160000,270.360000
2026-07-16,197,25,12,0,4717,S1,piecewise_linear_interpolation_2025_2030,213.980000,315.260000,264.700000
2026-07-16,197,26,12,30,4717,S1,piecewise_linear_interpolation_2025_2030,213.980000,315.260000,264.700000
2026-07-16,197,27,13,0,4718,S1,piecewise_linear_interpolation_2025_2030,216.840000,311.820000,260.360000
2026-07-16,197,28,13,30,4718,S1,piecewise_linear_interpolation_2025_2030,216.840000,311.820000,260.360000
2026-07-16,197,29,14,0,4719,S1,piecewise_linear_interpolation_2025_2030,237.340000,312.620000,260.940000
2026-07-16,197,30,14,30,4719,S1,piecewise_linear_interpolation_2025_2030,237.340000,312.620000,260.940000
2026-07-16,197,31,15,0,4720,S1,piecewise_linear_interpolation_2025_2030,291.280000,332.220000,262.140000
2026-07-16,197,32,15,30,4720,S1,piecewise_linear_interpolation_2025_2030,291.280000,332.220000,262.140000
2026-07-16,197,33,16,0,4721,S1,piecewise_linear_interpolation_2025_2030,338.000000,337.720000,240.260000
2026-07-16,197,34,16,30,4721,S1,piecewise_linear_interpolation_2025_2030,338.000000,337.720000,240.260000
2026-07-16,197,35,17,0,4722,S1,piecewise_linear_interpolation_2025_2030,479.920000,350.620000,146.780000
2026-07-16,197,36,17,30,4722,S1,piecewise_linear_interpolation_2025_2030,479.920000,350.620000,146.780000
2026-07-16,197,37,18,0,4723,S1,piecewise_linear_interpolation_2025_2030,491.360000,388.940000,114.120000
2026-07-16,197,38,18,30,4723,S1,piecewise_linear_interpolation_2025_2030,491.360000,388.940000,114.120000
