record_id,experiment,instance_id,seed,variant,source_path,source_sha256,formal_result,status,failure,original_route_count,original_physical_vehicle_count,packed_physical_vehicle_count,saved_physical_vehicle_count,original_counts_by_depot_type,packed_counts_by_depot_type,certificate_status,certificate_valid,current_checker_violation_count,experiment_checker_violation_count,legacy_static_checker_violation_count,depot_fleet_violation_count,saved_terminal_charge_count,saved_terminal_charge_kwh,depot_charge_ledger_count,depot_charge_ledger_kwh,depot_charge_ledger_entrywise_bitwise_equal,interface_directly_usable,interface_note,single_trip_regression_selected,single_trip_objective_bitwise_equal,single_trip_component_count,single_trip_components_bitwise_equal,single_trip_mismatch_fields,certificate_record_sha256,prepared_solution_sha256
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/dongguan__foshan__guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,3,dongguan__foshan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/dongguan__foshan__guangzhou.json,1e52b4479ccf0af5b34eeb60fdb0f401c91918c78a11d9712803928a5657693e,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,15,15,15,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,e4940ad6dc059c29b5b1ed357b32e72bf2d7b248ce3b68e1aa0595a3d4b3e9e8,695c7c2b401b156cb5e18eed63f91eee14a91fc56006f4e4f282d5138eb11b3d
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/dongguan__foshan__guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,3,dongguan__foshan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/dongguan__foshan__guangzhou__shenzhen.json,a48eb0162ba661489d5b19a4d2d22df2d4d33431e4e37e023e3832bac51f8460,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,25,25,25,0,D_dongguan:cv:1|D_dongguan:ev:1|D_foshan:cv:1|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3|D_shenzhen:cv:8|D_shenzhen:ev:3,D_dongguan:cv:1|D_dongguan:ev:1|D_foshan:cv:1|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3|D_shenzhen:cv:8|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,214f517753524d9cb4ca1c7f97cd23eca8afbbeb8e38e2cb586266b43b98c1d0,3f604d6bf8cbb2b7df3cb9bfdead0787c3c8871bbf5f2faba8d00c259e97ddbb
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/dongguan__foshan__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,3,dongguan__foshan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/dongguan__foshan__shenzhen.json,d3dede6cc33b7fcf9a53b875f31dcd7eb5cdcb4dcc1cbdd2aee103ff646ec2d7,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,16,16,16,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,e97e9e697daec94fd2a026fe1279aa51b77ae93d8e7b022ac7a2bcd6b0f78c41,23fc9fab756664af39155e403dba2cea567e4d086afa85c89a2d16cd28a7d6d4
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/dongguan__guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,3,dongguan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/dongguan__guangzhou.json,604e7f1497c665c6b15d4a3921547dccbf6f3e37a9871489278148b1cf8883ed,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,13,13,13,0,D_dongguan:cv:4|D_dongguan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,D_dongguan:cv:4|D_dongguan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,c0bf2428d8658650f15bd0823db42527b324acfd0aebb2aaea6daa7a59757ddd,2fd5a9848f06ee0eef585a3fd9674425102242af57cc0b48f36fca820be18269
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/dongguan__guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,3,dongguan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/dongguan__guangzhou__shenzhen.json,4e205e5ed390252b349fc7d423dce4129b6997a1f0a60ea8aa9620d656b6d48a,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,23,23,23,0,D_dongguan:cv:2|D_dongguan:ev:1|D_guangzhou:cv:8|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_guangzhou:cv:8|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,b99c4ec7bf293096c86d85332184a257bb7081f33fc7fba80e09ed978bc454d4,9a7775351d8b01a1216c28d0bafe5ddb49161e1d9b80afc7fae4a6b93ed170d1
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/dongguan__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,3,dongguan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/dongguan__shenzhen.json,47597e5232bd7d14e797a706c01dd243d35c80689b7e16057432f9da5d06725b,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,13,13,12,1,D_dongguan:cv:4|D_dongguan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,D_dongguan:cv:4|D_dongguan:ev:1|D_shenzhen:cv:4|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,c16beb6108e3ce48a3fd4d1432e29215eb967f1af8be379a4749e26e8a65273b,14ceaad1ddefd1acdedae781ecdc1525cd9016eaeac3807b917481ade6594197
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/foshan,E6,cn-prd-150c-01-V2-LOCATIONS,3,foshan,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/foshan.json,b2cb05ddea0a52ec8988fc051a830bfe46d8f1c72ad69c93ffd463f0e0ced028,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,3,3,3,0,D_foshan:cv:2|D_foshan:ev:1,D_foshan:cv:2|D_foshan:ev:1,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,19a0a086684f35ac09528687b8cf86ceda7be3e39396f543b7c1d0de77f1aee9,d7033f325fa19c5857c52c0e6924fae23122a61c4f34582574852febc077f414
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/foshan__guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,3,foshan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/foshan__guangzhou.json,294d63fa10f6260aa39f7bb0738a6d0f9c1b47191c20079594efb70fae88dd99,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,12,12,12,0,D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,62383db9630dd6633168d70642fef655465df28f90dd7be2523bf0a98221d665,006fd6b7be7b12e49923a9d1077f9665afed613597d41085952bad1d01ec52f0
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/foshan__guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,3,foshan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/foshan__guangzhou__shenzhen.json,1a5f56e136f03cb22ecfe98e82bb4acccd9dd36513c4c31f101a66d57a0c6135,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,22,22,22,0,D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,a147e944262cda39c8d8ba011f6b721743fa955e11539d1aa6e02359977051c9,2a036d55715f0315e4ddadaccfeaa482af72abe6f3da8420b262f6a2e4d7cc11
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/foshan__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,3,foshan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/foshan__shenzhen.json,b0e18b7c1d3005d8c598e2456b023b1189ff1a3b1b4ef40673c71de702e4471d,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,12,12,12,0,D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:4|D_shenzhen:ev:3,D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:4|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,170858e89cf85121c6559c9294d92b1a3ee1e0675db6c2782262d9c7adc06e2b,28ec338310d685d1e1e840b423148ad616ad47d5ac3ceac9a4fbf147a97b4b9e
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,3,guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/guangzhou.json,b0cc378d7c79777aa5386b8ef927d8c65f2d1ca2403789aa02f6ffef309095dc,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,10,10,10,0,D_guangzhou:cv:7|D_guangzhou:ev:3,D_guangzhou:cv:7|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,33bdcd5874ce5a0f1a9a1c846e208c44eb2a76dba5b6c1dc43cf30e368db1b0c,871e1cc55af6803ef41cc0648bf25a35ba39995b239c1564eebd90855c73ae20
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,3,guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/guangzhou__shenzhen.json,2e51ef3b42847800346319a5e6c522efacd22bf392162a35461f50e098f6c9e0,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,19,19,19,0,D_guangzhou:cv:6|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,D_guangzhou:cv:6|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,d630ad871b8af08d1b2e5c04ccb9af5f59e0d6a88f69affdb3a62bd77f4d1bdf,a885c7d7fcc23c74fc879a9e2a0506ef6a30b36645cd49f83ae7fe45ee0f0f90
E6/cn-prd-150c-01-V2-LOCATIONS/seed_03/shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,3,shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_03/solutions/shenzhen.json,ab83d2f02c167a9040f83a6dd5096e9a0bcabfbf6d4f426f316cb13d8fd4c9c5,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,10,10,10,0,D_shenzhen:cv:7|D_shenzhen:ev:3,D_shenzhen:cv:7|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,31235e64eaee1e108b41015676a65b3539a36cea8cbfb9c585d5cf7e3031e437,79e8cdeab076977d7c833f91c263bfec3d30c4f99401172c19f2ac3a589c06a2
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/dongguan,E6,cn-prd-150c-01-V2-LOCATIONS,4,dongguan,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/dongguan.json,f1bda3c8587d3c3df38e9788ddd5bcddb5e5c5589e18318d680bdcb4a9fc695b,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,3,3,3,0,D_dongguan:cv:2|D_dongguan:ev:1,D_dongguan:cv:2|D_dongguan:ev:1,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,0f987f21e3503851f753bd4c4828761b1c44135a8a67457e094274335bfc9eae,6ffbdb2f6ea4f1ad472f990550f1db4603ca1df770224d4cc413068bd89c0db6
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/dongguan__foshan,E6,cn-prd-150c-01-V2-LOCATIONS,4,dongguan__foshan,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/dongguan__foshan.json,79db387855929daa8ce01ddce5a01ac7a07bed4e3af1dfad2fe79aedfa28b83d,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,6,6,6,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:2|D_foshan:ev:1,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:2|D_foshan:ev:1,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,bedbaa18321ffd2a24808c8e6baf2db0b3945eccfc04164bcbf0258cbf6f4cc4,a43792cb291a66e4640daa9f0548fecf9ba02de1a838bb7b25f5c234973c5ad1
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/dongguan__foshan__guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,4,dongguan__foshan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/dongguan__foshan__guangzhou.json,0f1ccd550533456aa3f7b986a16b350072f3f6c305ba1d0d746d356c76ac325a,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,15,15,15,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:1|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:1|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,3b2aad179fe48685fc6a75748c9bb9ca1cb9347719ee29fba8cf7050bddd3616,3cbcc1ef121deb4053bfdb4fcfef71350583e93636813c6c514c4a25fe4c24dc
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/dongguan__foshan__guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,4,dongguan__foshan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/dongguan__foshan__guangzhou__shenzhen.json,cb9ad448f77edc741357d2e889aa177cbedc941312b7cd6d36b7526d6baece0c,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,25,25,25,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,dfd724065139e1d4de381a2ed7236c8ad3c168a884ae271c3f019b6c8e20e14f,becaf98cf5f9d2156262556a84926301c26f0025af427c904e1e8b5d986fb5b9
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/dongguan__foshan__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,4,dongguan__foshan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/dongguan__foshan__shenzhen.json,98b2b8917412fb07b314bdaa6c168af41e32949e09f138af81fa3d0165f3c098,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,16,16,16,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,82c92ab6f6bb53e9dc34ae3512b8d12d6dda83ab4d1ebc16f8117c9a1294208b,6796fa816572b53c312b8f2ac2d2ccf2616f7ab4fc4ce78f8b2965831f07d736
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/dongguan__guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,4,dongguan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/dongguan__guangzhou.json,4f852633cd58e0df94f529be246cf280413be1c4cf4d91c92126ffceb499b628,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,13,13,13,0,D_dongguan:cv:3|D_dongguan:ev:1|D_guangzhou:cv:6|D_guangzhou:ev:3,D_dongguan:cv:3|D_dongguan:ev:1|D_guangzhou:cv:6|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,b6c57bb340fc325579d6192640fa7fb2344c753f5567aca970201987b228f1cb,07b587157eccc419117eff8ab8ccadfc28bd9de6caa3ac3e637dfecf31dab06d
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/dongguan__guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,4,dongguan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/dongguan__guangzhou__shenzhen.json,caf696a2892d9d1a7462172905ed00e7a03d67f4048ba45204011cb3fba9ba0e,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,23,23,23,0,D_dongguan:cv:2|D_dongguan:ev:1|D_guangzhou:cv:8|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_guangzhou:cv:8|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,04c42ce003c89446f896eb65a18d0988f680ef2134f5c9c0f2f4d8d6b09cb737,bb184311a376389a396df5a65504a6abb0a018148af2d26263f0372d610ba11d
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/dongguan__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,4,dongguan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/dongguan__shenzhen.json,5c091123573b13b34c364cc7b4085f2bc8aaa4874839a00542905a61e764246b,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,13,13,13,0,D_dongguan:cv:4|D_dongguan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,D_dongguan:cv:4|D_dongguan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,140012b41aa0a30d0f643f92296390b2c2bcef9e4745a69014c68ddabd8b1cf1,2501d4de3f6af27f96da6499051e1e24d300597cca19415488cabc7d8e17e4f7
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/foshan,E6,cn-prd-150c-01-V2-LOCATIONS,4,foshan,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/foshan.json,8f659cf6a531918330af0c378dee78ded775533e8da46208c78598ed109a93da,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,3,3,3,0,D_foshan:cv:2|D_foshan:ev:1,D_foshan:cv:2|D_foshan:ev:1,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,098fd843ab0cf57c94b12041cd71efb31746df660526809935bb06808a877d18,ac58fd2a95623b5977c62cc867b6310e40bb136e1c7f6a3a3e3b34676b215a75
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/foshan__guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,4,foshan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/foshan__guangzhou.json,72abafeca635458206b435e0179d55c8f840d9100651eaddd75ca963f9e48c20,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,12,12,12,0,D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,7e1e89b99c4d312be3f0dbc6a0d662a4e201e24c1975d906c19f56873fc0abfd,0c6961367bc1f708120f10ade86db5f347ee7bd9f3456ebc8b20b222260b112e
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/foshan__guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,4,foshan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/foshan__guangzhou__shenzhen.json,4ff978a8af0c0f3fec7b286f44237bef865533c97ff1728efb0effde4b1e8ec4,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,22,22,22,0,D_foshan:cv:1|D_foshan:ev:1|D_guangzhou:cv:9|D_guangzhou:ev:3|D_shenzhen:cv:5|D_shenzhen:ev:3,D_foshan:cv:1|D_foshan:ev:1|D_guangzhou:cv:9|D_guangzhou:ev:3|D_shenzhen:cv:5|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,c392057253cf12719687c23f0515006d90d2c615701930ee5d997303cd8d53d2,f7c7193219d21d3ee427016f4b1c85f255bcddca91d57cf278ebe0adc1a5943c
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/foshan__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,4,foshan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/foshan__shenzhen.json,6cc8e6ce42558f89611ccadecf902d15bf35a04ef9721ee0168e1577fc7c45a1,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,12,12,12,0,D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:4|D_shenzhen:ev:3,D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:4|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,f9c3f14edc108d6f93eb792d3132cdff3f552992c6cf7dd02e9db822029d47dd,338ddd6829fd02650400ee05ed1e5dc58c7f6e6409ceb757894c1eaad2de05d3
E6/cn-prd-150c-01-V2-LOCATIONS/seed_04/guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,4,guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_04/solutions/guangzhou.json,151c4a7b8f92f7c42b01bf4c2a2e617a68f022a6b9df7821a0d91ca1dd1391e1,False,PASS_E6_MULTITRIP_COMPLETE_CHECK,,10,10,10,0,D_guangzhou:cv:7|D_guangzhou:ev:3,D_guangzhou:cv:7|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,0,0,0,,True,"complete check uses certified inherited EV battery, nonlinear gap charge, and all unaffected static rules",False,,0,,,1371cd9469bbd070b34cb647962eec0b89161c889828914157be281f34fe1c52,d4000bda12a30e2932f6c57ec5895bc751b4c1b0966a30ae36f25d78f7ea8706
