active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,80.0,8714.98386087934,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k80/e2-vanilla-200c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,14,28,661.2358510839986,1,1,8000,12.098557552324456,,True,OK,e2-vanilla-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,29,900.0,budget8k80,Goeke80 lowered fixed budget,1,200,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.0021225009113550186}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0004731250082841143}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.463859874085756}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.5961543715820881}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 44.29905549882096}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 5.323787825473119}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.5554256829200312}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.5586940210923785}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0007061670039547607}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 9.192360531000304}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005732080026064068}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0012095839920220897}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 194.43446079760906}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 204.77803504507756}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 188.56022006014246}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 12.799974163193838}, ""repair_solution_score"": {""count"": 1712.0, ""seconds"": 0.8125166265235748}, ""route_model_cost"": {""count"": 790660.0, ""seconds"": 21.421587417440605}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.0788150840671733}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.03434333100449294}}",0,False,False,0.034482758620689655,,
{},8000,LNS,80.0,1155.0731809827587,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k80/e2-vanilla-20c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,2,3,54.97077566701046,1,1,8000,145.53187403540733,,True,OK,e2-vanilla-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,4,300.0,budget8k80,Goeke80 lowered fixed budget,1,20,OK,{},0,False,False,0.25,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,80.0,1155.0731809827587,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k80/e2-vanilla-20c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,2,3,11.892807833995903,1,1,8000,672.6754616459698,,True,OK,e2-vanilla-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,4,300.0,budget8k80,Goeke80 lowered fixed budget,1,20,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.0018857965187635273}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 6.712500180583447e-05}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.06030878501769621}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.05328257095243316}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 0.2305499130889075}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 0.3579679280082928}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.040745373218669556}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.05589445498480927}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00010070799908135086}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 1.2322123683989048}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 9.966600919142365e-05}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00020304099598433822}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 3.1286735387548106}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 3.1308091243554372}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 3.193458627050859}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 1.2641411292279372}, ""repair_solution_score"": {""count"": 1326.0, ""seconds"": 0.07692448266607244}, ""route_model_cost"": {""count"": 9719.0, ""seconds"": 0.20060712132544722}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.005465459966217168}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.003780122016905807}}",0,False,False,0.25,,
{},8000,LNS,80.0,887.3747488211219,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k80/e2-vanilla-25c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,2,3,80.68010562499694,1,1,8000,99.1570342902647,,True,OK,e2-vanilla-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,4,300.0,budget8k80,Goeke80 lowered fixed budget,1,25,OK,{},0,False,False,0.25,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,80.0,887.3747488211219,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k80/e2-vanilla-25c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,2,3,16.833274415999767,1,1,8000,475.24918814346205,,True,OK,e2-vanilla-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,4,300.0,budget8k80,Goeke80 lowered fixed budget,1,25,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.001958596258191392}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.258298865053803e-05}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.06566234915226232}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.056675268642720766}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 0.30507562796992715}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 1.045941020027385}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.043671521911164746}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.062256348988739774}, ""final_check"": {""count"": 1.0, ""seconds"": 9.950000094249845e-05}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 1.34368418926897}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010237499373033643}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0002170410007238388}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 4.399221888117609}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 4.463876707872259}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 4.620437277917517}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 1.483998374606017}, ""repair_solution_score"": {""count"": 2652.0, ""seconds"": 0.19471976401109714}, ""route_model_cost"": {""count"": 19261.0, ""seconds"": 0.4392081694531953}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.007151997953769751}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.004415663977852091}}",0,False,False,0.25,,
{},8000,LNS,80.0,2320.739433561989,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k80/e2-vanilla-50c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,4,7,126.43146837499808,1,1,8000,63.275386284938584,,True,OK,e2-vanilla-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,8,600.0,budget8k80,Goeke80 lowered fixed budget,1,50,OK,{},0,False,False,0.125,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,80.0,2320.739433561989,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k80/e2-vanilla-50c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,4,7,38.69293824999477,1,1,8000,206.7560738942094,,True,OK,e2-vanilla-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,8,600.0,budget8k80,Goeke80 lowered fixed budget,1,50,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.0020234007097315043}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00013170798774808645}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.10515767280594446}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.10316553410666529}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 1.3070441638265038}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 1.4967143760877661}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.08665642893174663}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.11176396241353359}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00016754100215621293}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 2.378441269713221}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00017029199807439}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003311249893158674}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 10.907265298767015}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 11.1044113979151}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 11.138169472716982}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 2.6459633343329187}, ""repair_solution_score"": {""count"": 2652.0, ""seconds"": 0.3459204376558773}, ""route_model_cost"": {""count"": 64980.0, ""seconds"": 1.4589405781880487}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.013901536935009062}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.008137040058500133}}",0,False,False,0.125,,
{},8000,LNS,80.0,3817.814283649194,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k80/e2-vanilla-75c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,6,11,190.62793129200872,1,1,8000,41.96656778352904,,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,12,900.0,budget8k80,Goeke80 lowered fixed budget,1,75,OK,{},0,False,False,0.08333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,80.0,3817.814283649194,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k80/e2-vanilla-75c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,6,11,75.39196995800012,1,1,8000,106.11209661263256,,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,12,900.0,budget8k80,Goeke80 lowered fixed budget,1,75,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.0020452675089472905}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00018916699627880007}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.15137332554149907}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.15952777680649888}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 3.3589701891323784}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 1.1746712470630882}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.13860636920435354}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.169619812790188}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0002357500052312389}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 3.4678634059091564}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00024570799723733217}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00048237500595860183}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 22.111642516814754}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 22.956255040000542}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 22.740943585857167}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 4.051477422981407}, ""repair_solution_score"": {""count"": 1326.0, ""seconds"": 0.2443637428805232}, ""route_model_cost"": {""count"": 138861.0, ""seconds"": 3.155132325075101}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.02154692099429667}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.012213335052365437}}",0,False,False,0.08333333333333333,,
{},26879,LNS,100.0,3960.9142264324673,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc100/e2-multidepot-100c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,7,14,900.7329009579989,1,1,1000000,29.841254795302923,,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc100,100kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",28904,alns_e2_throughput,100.0,3960.9142264324673,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc100/e2-multidepot-100c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,7,14,902.4335279170045,1,1,1000000,32.02895183506331,,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc100,100kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 28788.0, ""seconds"": 0.007272026079590432}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002468330058036372}, ""destroy:random_customer_removal"": {""count"": 4800.0, ""seconds"": 0.7508779467170825}, ""destroy:route_segment_removal"": {""count"": 4797.0, ""seconds"": 0.8108956834184937}, ""destroy:shaw_related_removal"": {""count"": 4797.0, ""seconds"": 25.17752597373328}, ""destroy:vehicle_type_swap"": {""count"": 4797.0, ""seconds"": 13.970370762981474}, ""destroy:whole_route_removal"": {""count"": 4797.0, ""seconds"": 0.7254054840450408}, ""destroy:worst_customer_removal"": {""count"": 4800.0, ""seconds"": 0.8414725394104607}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00031483299972023815}, ""full_candidate_score"": {""count"": 28788.0, ""seconds"": 16.213441690721083}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00030937499832361937}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006047079950803891}, ""repair:greedy_insert_repair"": {""count"": 9596.0, ""seconds"": 278.266042812058}, ""repair:regret2_insert_repair"": {""count"": 9596.0, ""seconds"": 289.87227293511387}, ""repair:regret3_insert_repair"": {""count"": 9596.0, ""seconds"": 287.4658152881166}, ""repair_full_check"": {""count"": 57576.0, ""seconds"": 19.67514327050594}, ""repair_solution_score"": {""count"": 13025.0, ""seconds"": 3.205189703439828}, ""route_model_cost"": {""count"": 2697251.0, ""seconds"": 63.21099888163735}, ""scan_build"": {""count"": 116.0, ""seconds"": 0.11555584199959412}, ""scan_score"": {""count"": 116.0, ""seconds"": 0.05919917006394826}}",0,False,False,0.06666666666666667,,
{},146548,LNS,100.0,476.14411336859115,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc100/e2-multidepot-10c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,1,2,300.0153186250027,1,1,1000000,488.4683911196359,,True,OK,e2-multidepot-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,3,300.0,wc100,100kWh same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",479270,alns_e2_throughput,100.0,387.9007343319535,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc100/e2-multidepot-10c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,1,1,301.4353430839983,1,1,1000000,1589.9595418923589,,True,OK,e2-multidepot-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc100,100kWh same wall-clock,1,10,OK,"{""acceptance"": {""count"": 477360.0, ""seconds"": 0.3937085186407785}, ""checkpoint_model_cost"": {""count"": 4.0, ""seconds"": 0.0001614599968888797}, ""destroy:random_customer_removal"": {""count"": 67358.0, ""seconds"": 2.1404556591514847}, ""destroy:route_segment_removal"": {""count"": 134469.0, ""seconds"": 3.4436906607588753}, ""destroy:shaw_related_removal"": {""count"": 67356.0, ""seconds"": 4.020373833809572}, ""destroy:vehicle_type_swap"": {""count"": 67356.0, ""seconds"": 9.059147309642867}, ""destroy:whole_route_removal"": {""count"": 73465.0, ""seconds"": 1.294725002881023}, ""destroy:worst_customer_removal"": {""count"": 67356.0, ""seconds"": 1.7231988708881545}, ""final_check"": {""count"": 1.0, ""seconds"": 7.912499859230593e-05}, ""full_candidate_score"": {""count"": 477360.0, ""seconds"": 56.1437417838024}, ""history_model_cost"": {""count"": 4.0, ""seconds"": 0.00019112400332232937}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00014399999781744555}, ""local_search"": {""count"": 87499.0, ""seconds"": 0.09273837139335228}, ""repair:greedy_insert_repair"": {""count"": 134713.0, ""seconds"": 74.45078060734522}, ""repair:regret2_insert_repair"": {""count"": 207367.0, ""seconds"": 105.63391215352749}, ""repair:regret3_insert_repair"": {""count"": 135280.0, ""seconds"": 75.83973664705991}, ""repair_full_check"": {""count"": 531218.0, ""seconds"": 44.91586711581476}, ""repair_solution_score"": {""count"": 67359.0, ""seconds"": 2.1852864684551605}, ""route_model_cost"": {""count"": 1036.0, ""seconds"": 0.020929493999574333}, ""scan_build"": {""count"": 1910.0, ""seconds"": 0.15740425205149222}, ""scan_score"": {""count"": 1910.0, ""seconds"": 0.13554202600062126}}",0,False,False,0.5,,
{},16434,LNS,100.0,5488.782859056312,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc100/e2-multidepot-150c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,10,21,902.2297667079984,1,1,1000000,18.21487231568893,,True,OK,e2-multidepot-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,wc100,100kWh same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
